source_row_number,source_event_identifier,canonical_source_event_key,tic_id,sector,source_start_time,source_peak_time,source_end_time,source_duration,log_duration,source_qpp_selected,source_reference_role,duplicate_status,source_identity_status,sector_assignment_evidence,sector_partition_margin_s
1226,SRC_40303d71cf796055796d790e9172c21e08c843454fbbcd4d1f07b3a5243ba62a,BAIIW0001|TIC150432211|S29|SRC_40303d71cf796055796d790e9172c21e08c843454fbbcd4d1f07b3a5243ba62a,150432211,29,2095.308701,2095.309164,2095.311247,0.002546,-5.9732317788469222,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,611157.7696
1227,SRC_3d31f2a6c0d5dc9e5591c4fbeff96a97a5207b9b24cf8471adc6aeb9e41bc0ba,BAIIW0001|TIC150432211|S31|SRC_3d31f2a6c0d5dc9e5591c4fbeff96a97a5207b9b24cf8471adc6aeb9e41bc0ba,150432211,31,2144.62852,2144.629677,2144.648427,0.019907,-3.9166838503103407,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,10052.0928
1228,SRC_3980df56062c786bd09c6e66ca6bbb07ab04e0ea84d70877b50e7589cd3df479,BAIIW0001|TIC150432211|S31|SRC_3980df56062c786bd09c6e66ca6bbb07ab04e0ea84d70877b50e7589cd3df479,150432211,31,2145.603994,2145.60492,2145.625291,0.021297,-3.8491890612567787,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,94313.088
1229,SRC_3329c11f2a120bfb011d53242250c0ccf53e3e1919427b9cd6ce840c51510bd8,BAIIW0001|TIC150432211|S33|SRC_3329c11f2a120bfb011d53242250c0ccf53e3e1919427b9cd6ce840c51510bd8,150432211,33,2203.395224,2203.395455,2203.398465,0.003241,-5.731873354822727,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,144017.312
1230,SRC_48e659660db5ed83e54b51c4cd96428fac0a2a5f2c691a3ff8a2559bcd2875a7,BAIIW0001|TIC150432211|S35|SRC_48e659660db5ed83e54b51c4cd96428fac0a2a5f2c691a3ff8a2559bcd2875a7,150432211,35,2257.173778,2257.174704,2257.186741,0.012963,-4.3456561333642316,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,189146.4256
1231,SRC_921c30747d4cf4a5c943a5d4debd2c30f724923a33eb2086a99ac4c43d3cadb5,BAIIW0001|TIC150432211|S35|SRC_921c30747d4cf4a5c943a5d4debd2c30f724923a33eb2086a99ac4c43d3cadb5,150432211,35,2266.708458,2266.710079,2266.714245,0.005787,-5.1521412563904354,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1013002.8256
1232,SRC_179e69b68d7db9920c4d918b29a6330465c3687e2fe55f2689fc5411e70da230,BAIIW0001|TIC150432211|S38|SRC_179e69b68d7db9920c4d918b29a6330465c3687e2fe55f2689fc5411e70da230,150432211,38,2341.935133,2341.935827,2341.93791,0.002777,-5.8863840706574742,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,698311.4528
1233,SRC_e43ed7071c4e69a742b1d7444b6dd522710037f9cb31fddbb4265eb6077e184b,BAIIW0001|TIC150432211|S61|SRC_e43ed7071c4e69a742b1d7444b6dd522710037f9cb31fddbb4265eb6077e184b,150432211,61,2969.242225,2969.242688,2969.246623,0.004398,-5.4266053868495678,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,557248.2432
1234,SRC_a827792625c43f85409c89daee82529e61a37f0c2df8f9884f874be82bbc4cf9,BAIIW0001|TIC150432211|S62|SRC_a827792625c43f85409c89daee82529e61a37f0c2df8f9884f874be82bbc4cf9,150432211,62,2993.836619,2993.839629,2993.850045,0.013426,-4.3105621534655771,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,467024.9456
1235,SRC_c9bca76f0635c0648a39f40f86aa1234e398944bf2562ba2f569a417f48fb348,BAIIW0001|TIC150432211|S67|SRC_c9bca76f0635c0648a39f40f86aa1234e398944bf2562ba2f569a417f48fb348,150432211,67,3144.108365,3144.109291,3144.127809,0.019444,-3.9402167397989278,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,906869.2576
1236,SRC_8cff324e057a23778d9c7c59cc27400c631f0876a9ab36e9e9efb3db65e0b22c,BAIIW0001|TIC150432211|S69|SRC_8cff324e057a23778d9c7c59cc27400c631f0876a9ab36e9e9efb3db65e0b22c,150432211,69,3186.045678,3186.046141,3186.048919,0.003241,-5.731873354822727,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,319475.5824
1237,SRC_61fce63fabb5112c44308762843c7e3d9fa8441e7b191a2f1ad62db7a24090cc,BAIIW0001|TIC151290873|S43|SRC_61fce63fabb5112c44308762843c7e3d9fa8441e7b191a2f1ad62db7a24090cc,151290873,43,2489.293058,2489.293521,2489.296299,0.003241,-5.731873354822727,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,941177.7856
1238,SRC_39124a37ca69939745d4565bb5428139f9f3ae5e38409cfcdb37ec6836e5994c,BAIIW0001|TIC151290873|S44|SRC_39124a37ca69939745d4565bb5428139f9f3ae5e38409cfcdb37ec6836e5994c,151290873,44,2500.932569,2500.934421,2500.946459,0.01389,-4.2765861222158845,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,64595.9744
1239,SRC_a2f76abe22799c0d6d2288bebee62787ddf96b80af01ed1d8cc0ae1d41e776bf,BAIIW0001|TIC151290873|S44|SRC_a2f76abe22799c0d6d2288bebee62787ddf96b80af01ed1d8cc0ae1d41e776bf,151290873,44,2510.98647,2510.986933,2510.988785,0.002315,-6.0683455914439399,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,933133.0112
1240,SRC_f1e5651be373c513ff4986f295605271adfaa2c2cbffc21b05291e3140e1c292,BAIIW0001|TIC151584725|S32|SRC_f1e5651be373c513ff4986f295605271adfaa2c2cbffc21b05291e3140e1c292,151584725,32,2175.136472,2175.138324,2175.142491,0.006019,-5.1128341464165032,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,79200.1936
1241,SRC_37d2f03d740e3b5fac2ad2079e1b8a78b9260dd098c7ad06492e234bbada987a,BAIIW0001|TIC151584725|S33|SRC_37d2f03d740e3b5fac2ad2079e1b8a78b9260dd098c7ad06492e234bbada987a,151584725,33,2223.495784,2223.496479,2223.501108,0.005324,-5.2355303784492717,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,453853.2144
1242,SRC_6be60b91a600eb7508714b88c96194e9c42ce4a2198937f7f5ed5ce0b5acd8c9,BAIIW0001|TIC152346470|S66|SRC_6be60b91a600eb7508714b88c96194e9c42ce4a2198937f7f5ed5ce0b5acd8c9,152346470,66,3113.111964,3113.112658,3113.165435,0.053471,-2.928615828120448,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1168379.3488
1243,SRC_e93d1f42e88fd5607b9e53c4bd5c2e1e9085eb5de709b57c03ce26b458a43aab,BAIIW0001|TIC152366332|S63|SRC_e93d1f42e88fd5607b9e53c4bd5c2e1e9085eb5de709b57c03ce26b458a43aab,152366332,63,3032.469537,3032.470463,3032.472546,0.003009,-5.8061474813342286,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,746268.9968
1244,SRC_e2678173df6ca93ec5661b3a7065b7a34ad1c97229cde1a86790c662fd7db954,BAIIW0001|TIC152370762|S31|SRC_e2678173df6ca93ec5661b3a7065b7a34ad1c97229cde1a86790c662fd7db954,152370762,31,2160.182772,2160.183466,2160.188327,0.005555,-5.1930568558905437,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1212899.5376
1245,SRC_5d20a0aa695d3d6e2705e02281150a399dc13f0f54709ef399d7766fe7f3eb33,BAIIW0001|TIC152370762|S31|SRC_5d20a0aa695d3d6e2705e02281150a399dc13f0f54709ef399d7766fe7f3eb33,152370762,31,2165.164083,2165.166861,2165.18075,0.016667,-4.0943245624220976,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,782334.2096
1246,SRC_12cfee0c09bb22313fe6eea0928a9c92f4e403fdb505ba880ca2a7b40241140e,BAIIW0001|TIC152370762|S32|SRC_12cfee0c09bb22313fe6eea0928a9c92f4e403fdb505ba880ca2a7b40241140e,152370762,32,2193.98974,2193.990203,2193.995758,0.006018,-5.1130003007742832,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,668596.4608
1247,SRC_bfb95e4aa9b8db39eb894169c885cee01224e7632cdc1a3c758199ea4e9d3c28,BAIIW0001|TIC152573312|S31|SRC_bfb95e4aa9b8db39eb894169c885cee01224e7632cdc1a3c758199ea4e9d3c28,152573312,31,2148.266405,2148.267331,2148.274044,0.007639,-4.8744885744229141,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,324345.3984
1248,SRC_770b9e2c83e475d64be0886ef3c00db8e7850f7cc6d3388900be148dc1fe6bf4,BAIIW0001|TIC152573312|S31|SRC_770b9e2c83e475d64be0886ef3c00db8e7850f7cc6d3388900be148dc1fe6bf4,152573312,31,2149.533085,2149.534243,2149.538873,0.005788,-5.1519684702128998,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,433806.5952
1249,SRC_d2333cd9cf89cf2267bc43cf9d9a1c32dc95e50d517959dbba32cd45f3cd791c,BAIIW0001|TIC152573312|S31|SRC_d2333cd9cf89cf2267bc43cf9d9a1c32dc95e50d517959dbba32cd45f3cd791c,152573312,31,2156.321087,2156.322245,2156.32618,0.005093,-5.2798882310796698,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1020289.968
1250,SRC_d70513bae0fae17d5daf90fab7e5d2c5a561ce2ec50a351265296cddc80c81a5,BAIIW0001|TIC152573312|S32|SRC_d70513bae0fae17d5daf90fab7e5d2c5a561ce2ec50a351265296cddc80c81a5,152573312,32,2176.82403,2176.824261,2176.827733,0.003703,-5.5986119770506617,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,224865.1504
1251,SRC_ca0f8342d0b1a19af778db6012f0ae2bdc7f384f3ea1a38673e456bb938616b2,BAIIW0001|TIC152574751|S31|SRC_ca0f8342d0b1a19af778db6012f0ae2bdc7f384f3ea1a38673e456bb938616b2,152574751,31,2167.435153,2167.438163,2167.444644,0.009491,-4.6574112978337823,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,586093.7168
1252,SRC_110edbf51da638c9c4035169e2e6078fe8865d068871b73829a2495c908822f5,BAIIW0001|TIC152574751|S31|SRC_110edbf51da638c9c4035169e2e6078fe8865d068871b73829a2495c908822f5,152574751,31,2167.459459,2167.460616,2167.46432,0.004861,-5.3265111009188191,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,584153.7776
1253,SRC_3bc9d8600f6863dd33e376f854f3397204571e98d7725899613c051c74001ce0,BAIIW0001|TIC152574751|S31|SRC_3bc9d8600f6863dd33e376f854f3397204571e98d7725899613c051c74001ce0,152574751,31,2169.533514,2169.534672,2169.543005,0.009491,-4.6574112978337823,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,404955.3392
1254,SRC_7a1c24c07e1c686cf24e8d8a21ea7044d61f9f97ba92e100403f9762e75f72e8,BAIIW0001|TIC153858162|S47|SRC_7a1c24c07e1c686cf24e8d8a21ea7044d61f9f97ba92e100403f9762e75f72e8,153858162,47,2589.41447,2589.415396,2589.418173,0.003703,-5.5986119770506617,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,830955.2144
1255,SRC_1ea482478c0f9fc24a117aa4f572628b4ab9d71374b2d9511bc3d96ed4c1e181,BAIIW0001|TIC153858162|S47|SRC_1ea482478c0f9fc24a117aa4f572628b4ab9d71374b2d9511bc3d96ed4c1e181,153858162,47,2589.688079,2589.688774,2589.690857,0.002778,-5.886024034649985,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,854575.0736
1256,SRC_a59fcc06d691e4e1e3a2401d9ffd3e0493ef5f9408a39d20cb3d1ae3e47a7b82,BAIIW0001|TIC153977353|S41|SRC_a59fcc06d691e4e1e3a2401d9ffd3e0493ef5f9408a39d20cb3d1ae3e47a7b82,153977353,41,2427.798659,2427.799585,2427.803751,0.005092,-5.2800845982869768,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,675143.144
1257,SRC_6a886c4c910c4120af3ce063904e767f962e798940398e6af63b41085ea5f194,BAIIW0001|TIC153977353|S41|SRC_6a886c4c910c4120af3ce063904e767f962e798940398e6af63b41085ea5f194,153977353,41,2430.872711,2430.873406,2430.881276,0.008565,-4.7600711472060535,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,940721.2784
1258,SRC_840950aa61805b35eab0fe245a14c831bdfffdb256d564525275d621434601ee,BAIIW0001|TIC153977353|S41|SRC_840950aa61805b35eab0fe245a14c831bdfffdb256d564525275d621434601ee,153977353,41,2442.896749,2442.897675,2442.902536,0.005787,-5.1521412563904354,true,PUBLISHED_QPP_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,413780.88
1259,SRC_3ee1abedaf702ea478da9fecc60d8bbedecc5b29e952d3ac6fe7d9fd2fb384bf,BAIIW0001|TIC153977353|S41|SRC_3ee1abedaf702ea478da9fecc60d8bbedecc5b29e952d3ac6fe7d9fd2fb384bf,153977353,41,2443.242815,2443.244898,2443.255083,0.012268,-4.4007610327301316,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,383780.8128
1260,SRC_49f40ee83c39ebf7e140b2a0a71f1992b88045c5fb6eb0bffc1a2b958d8a680f,BAIIW0001|TIC153977353|S47|SRC_49f40ee83c39ebf7e140b2a0a71f1992b88045c5fb6eb0bffc1a2b958d8a680f,153977353,47,2586.383271,2586.384197,2586.387901,0.00463,-5.3751984108839945,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,569059.6208
1261,SRC_a333d595fd109b5c83b9fd13e6ee1337013c96e7f7761e6014727edb2cac641c,BAIIW0001|TIC153977353|S49|SRC_a333d595fd109b5c83b9fd13e6ee1337013c96e7f7761e6014727edb2cac641c,153977353,49,2657.393198,2657.394124,2657.402226,0.009028,-4.7074244200268476,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,680479.6864
1262,SRC_75e1616b0e2359adde65f3768c3c5186fb1e0081e76c2ebb238e41e6799f2555,BAIIW0001|TIC153977353|S49|SRC_75e1616b0e2359adde65f3768c3c5186fb1e0081e76c2ebb238e41e6799f2555,153977353,49,2661.463012,2661.463706,2661.46741,0.004398,-5.4266053868495678,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,328867.8016
1263,SRC_16d59384776443840afdf4b194dd659fb21655caff2e8a4d4b044af3e32ccc80,BAIIW0001|TIC154101678|S56|SRC_16d59384776443840afdf4b194dd659fb21655caff2e8a4d4b044af3e32ccc80,154101678,56,2825.37721,2825.378136,2825.387396,0.010186,-4.5867410505197244,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,10945.9504
1264,SRC_40a2f2c27530577451a45041ce4994ad0706231dec1f8bf2ab68c996d3bb6ca1,BAIIW0001|TIC154101678|S56|SRC_40a2f2c27530577451a45041ce4994ad0706231dec1f8bf2ab68c996d3bb6ca1,154101678,56,2830.26599,2830.266685,2830.286824,0.020834,-3.8711690114198802,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,433316.584
1265,SRC_988f3735c4dc4213799e720d488ea53e2163d78426a733367fa82b9f38eee90b,BAIIW0001|TIC154101678|S57|SRC_988f3735c4dc4213799e720d488ea53e2163d78426a733367fa82b9f38eee90b,154101678,57,2863.236736,2863.237893,2863.256412,0.019676,-3.9283556600490437,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,854429.9552
1266,SRC_e395573bfa788632119422ce704a844b6d5f814e557000e6757a60927ef9fe60,BAIIW0001|TIC154220180|S48|SRC_e395573bfa788632119422ce704a844b6d5f814e557000e6757a60927ef9fe60,154220180,48,2615.503252,2615.503947,2615.510429,0.007177,-4.9368738105342018,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,654407.0208
1267,SRC_d9737f11f28f23894df96c6d25fe6871bb8539c12232a6561605464b296bb223,BAIIW0001|TIC154220180|S49|SRC_d9737f11f28f23894df96c6d25fe6871bb8539c12232a6561605464b296bb223,154220180,49,2661.774176,2661.77626,2661.784361,0.010185,-4.5868392293033677,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,301863.136
1268,SRC_d4df7cb678129151e1433f96dca5fef29123288ccdbafcc3f4de1e59e73e5621,BAIIW0001|TIC154562427|S60|SRC_d4df7cb678129151e1433f96dca5fef29123288ccdbafcc3f4de1e59e73e5621,154562427,60,2955.043082,2955.043313,2955.045165,0.002083,-6.1739461167033021,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,669577.7568
1269,SRC_0bf95cac3fa805812e9f803243a4b5f4ff5f50960a748bb9f60cb083f05a8ee8,BAIIW0001|TIC155113423|S56|SRC_0bf95cac3fa805812e9f803243a4b5f4ff5f50960a748bb9f60cb083f05a8ee8,155113423,56,2850.265675,2850.267296,2850.275398,0.009723,-4.633261066154617,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,266229.6256
1270,SRC_a701008997d95f2277fa2bc177af8fc222db351dc194fc334513c964c8103261,BAIIW0001|TIC155557995|S46|SRC_a701008997d95f2277fa2bc177af8fc222db351dc194fc334513c964c8103261,155557995,46,2566.90135,2566.902045,2566.904823,0.003473,-5.6627365052201997,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1114198.312
1271,SRC_05dfcd5e5b9498a7174f46146e069122f112560720559810828a0f30eb7db082,BAIIW0001|TIC155557995|S46|SRC_05dfcd5e5b9498a7174f46146e069122f112560720559810828a0f30eb7db082,155557995,46,2573.799673,2573.800599,2573.805229,0.005556,-5.1928768540900396,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,518163.2464
1272,SRC_622b562f9c34bcc5cc0a78e102ee8d227ddf24ae76f1711954f8907871288dc2,BAIIW0001|TIC155656119|S41|SRC_622b562f9c34bcc5cc0a78e102ee8d227ddf24ae76f1711954f8907871288dc2,155656119,41,2429.522277,2429.525286,2429.548434,0.026157,-3.6436384378683493,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,824243.7104
1273,SRC_149f70f666b5642592130e593ff4fc6d294052d30fd760cd5e2a72a998ec3c15,BAIIW0001|TIC155656119|S47|SRC_149f70f666b5642592130e593ff4fc6d294052d30fd760cd5e2a72a998ec3c15,155656119,47,2580.626857,2580.628246,2580.63357,0.006713,-5.0037093340255225,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,71745.4544
1274,SRC_5e4f4b0b50bd5df5adf27f94e8d2f9c320c7816959f2caa04ac39634868d0a99,BAIIW0001|TIC155656119|S47|SRC_5e4f4b0b50bd5df5adf27f94e8d2f9c320c7816959f2caa04ac39634868d0a99,155656119,47,2596.157507,2596.158201,2596.160979,0.003472,-5.6630244821840332,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1017065.4336
1275,SRC_1d1b34b540a2c388e65f6808f49dbe06b30cd4e9416b4d3914140898c904a2b3,BAIIW0001|TIC155656119|S48|SRC_1d1b34b540a2c388e65f6808f49dbe06b30cd4e9416b4d3914140898c904a2b3,155656119,48,2617.271522,2617.27291,2617.277771,0.006249,-5.0753338280351921,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,807245.424
1276,SRC_29738b0713346a55e0781f274564dd124294816c196035e3e4645dccc136d516,BAIIW0001|TIC155656119|S53|SRC_29738b0713346a55e0781f274564dd124294816c196035e3e4645dccc136d516,155656119,53,2767.992733,2767.992964,2767.993659,0.000926,-6.984636323318095,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,164334.9104
1277,SRC_1e0f751315c130317ac4456ec9c62e9dfe8e63d14c8a9eddf52fafd3c974f90d,BAIIW0001|TIC155991217|S69|SRC_1e0f751315c130317ac4456ec9c62e9dfe8e63d14c8a9eddf52fafd3c974f90d,155991217,69,3192.955054,3192.956443,3192.96524,0.010186,-4.5867410505197244,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,916525.6752
1278,SRC_7604ab231fe79f62a935e14c9ae4d0917905d07094f31255e0a19b51d2a4cf12,BAIIW0001|TIC155991217|S69|SRC_7604ab231fe79f62a935e14c9ae4d0917905d07094f31255e0a19b51d2a4cf12,155991217,69,3204.008441,3204.009136,3204.031126,0.022685,-3.7860513658662098,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,374920.6496
1279,SRC_4dee0049c136c5add67f05b06b3b43f5790d73b41b7dadff4a41ffddb991ed48,BAIIW0001|TIC156000373|S50|SRC_4dee0049c136c5add67f05b06b3b43f5790d73b41b7dadff4a41ffddb991ed48,156000373,50,2678.012968,2678.015283,2678.026626,0.013658,-4.2934298484432398,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,1101188.4512
1280,SRC_83340504a4d027dea4e74277b2f224f1a3900597a19d5f9b00bb4bc34624cbbe,BAIIW0001|TIC156007854|S50|SRC_83340504a4d027dea4e74277b2f224f1a3900597a19d5f9b00bb4bc34624cbbe,156007854,50,2684.02661,2684.027304,2684.031008,0.004398,-5.4266053868495678,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,770371.9344
1281,SRC_904a265758401d8046918f2907b754edd64474834683c34460730025dc519170,BAIIW0001|TIC156007854|S51|SRC_904a265758401d8046918f2907b754edd64474834683c34460730025dc519170,156007854,51,2702.028758,2702.029915,2702.038248,0.00949,-4.6575166663603005,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,785053.656
1282,SRC_e8f39527db6617f22d3328a5d383152c0e99080ffbe4766257d2fcc86a4ba1e6,BAIIW0001|TIC156067195|S50|SRC_e8f39527db6617f22d3328a5d383152c0e99080ffbe4766257d2fcc86a4ba1e6,156067195,50,2684.007631,2684.009251,2684.019668,0.012037,-4.419770039584539,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,771931.7136
1283,SRC_0361ec1a64590a68be468343d5eb3baa6195d4ce9088c54286012adef0756045,BAIIW0001|TIC156067195|S50|SRC_0361ec1a64590a68be468343d5eb3baa6195d4ce9088c54286012adef0756045,156067195,50,2684.443977,2684.444672,2684.450459,0.006482,-5.0387261742627816,false,PUBLISHED_NOT_SELECTED_REFERENCE,UNIQUE,DETERMINISTIC_FALLBACK_HASH,CONTACT_INTERVAL_CROSSCHECK,734311.3392
