phase3a_event_id,tic_id,sector,product_status,product_identifier,product_uri_or_archive_key,physical_filename,physical_sha256,size_bytes,fits_checksum_status,fits_datasum_status,time_column_present,sap_flux_present,pdcsap_flux_present,quality_present,n_rows,median_cadence_s,source_start_index,source_peak_index,source_end_index,start_mapping_residual_s,peak_mapping_residual_s,end_mapping_residual_s,time_mapping_status,candidate_product_count,candidate_datauris_json,selected_prvversion,mast_obsid,timesys,bjdrefi,bjdreff,timeunit,header_ticid,header_sector
F3AE000066,245823882,71,BOUND_DOWNLOADED,tess2023289093419-s0071-0000000245823882-0266-a_fast-lc.fits,mast:TESS/product/tess2023289093419-s0071-0000000245823882-0266-a_fast-lc.fits,tess2023289093419-s0071-0000000245823882-0266-a_fast-lc.fits,dbcf2685a0638b87495be722899a930c096b3bf294a9042605a91d266b1f20c7,11237760,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,112065,20.00103726022644,6054,6057,6134,0.022013340,-0.021708134,0.008133262,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023289093419-s0071-0000000245823882-0266-a_fast-lc.fits""]",spoc-5.0.101-20231004,197694368,TDB,2457000,0.0,d,245823882,71
F3AE000067,346580515,53,BOUND_DOWNLOADED,tess2022164095748-s0053-0000000346580515-0226-a_fast-lc.fits,mast:TESS/product/tess2022164095748-s0053-0000000346580515-0226-a_fast-lc.fits,tess2022164095748-s0053-0000000346580515-0226-a_fast-lc.fits,c19ca88d51839b348aa4482525411493f2fff4585c2fbc44c3a79938bad89e99,10825920,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,107955,20.00019177503418,57150,57155,57175,-0.024929103,0.011028201,-0.017982718,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022164095748-s0053-0000000346580515-0226-a_fast-lc.fits""]",spoc-5.0.72-20220608,87758640,TDB,2457000,0.0,d,346580515,53
F3AE000068,160619243,53,BOUND_DOWNLOADED,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,mast:TESS/product/tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits,383de5bc2c295e31fb9194cb712089f26229333c2c685e724659dc519f5cfe3b,10825920,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,107955,19.999859733798075,89146,89151,89172,-0.004453973,0.030447289,0.038822579,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022164095748-s0053-0000000160619243-0226-a_fast-lc.fits""]",spoc-5.0.72-20220608,87748917,TDB,2457000,0.0,d,160619243,53
F3AE000069,348898049,33,BOUND_DOWNLOADED,tess2020351194500-s0033-0000000348898049-0203-a_fast-lc.fits,mast:TESS/product/tess2020351194500-s0033-0000000348898049-0203-a_fast-lc.fits,tess2020351194500-s0033-0000000348898049-0203-a_fast-lc.fits,08c0ab0e0e5a7b2b9eb87f2a3158c482b333f7b0da1a52d312893f7155a76c73,11197440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,111660,20.000222460657824,5844,5849,5872,-0.001010190,0.035603535,-0.037890537,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020351194500-s0033-0000000348898049-0203-a_fast-lc.fits""]",spoc-5.0.22-20210121,28214059,TDB,2457000,0.0,d,348898049,33
F3AE000070,348898049,61,BOUND_DOWNLOADED,tess2023018032328-s0061-0000000348898049-0250-a_fast-lc.fits,mast:TESS/product/tess2023018032328-s0061-0000000348898049-0250-a_fast-lc.fits,tess2023018032328-s0061-0000000348898049-0250-a_fast-lc.fits,9b3a13f04b33db2afde5c5635e970dbb1227224eb916962c149b900516919d0f,11018880,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109876,20.00011641648598,84891,84895,84921,0.032948266,0.026843084,-0.012840578,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023018032328-s0061-0000000348898049-0250-a_fast-lc.fits""]",spoc-5.0.81-20230208,117958637,TDB,2457000,0.0,d,348898049,61
F3AE000071,348898049,63,BOUND_DOWNLOADED,tess2023069172124-s0063-0000000348898049-0255-a_fast-lc.fits,mast:TESS/product/tess2023069172124-s0063-0000000348898049-0255-a_fast-lc.fits,tess2023069172124-s0063-0000000348898049-0255-a_fast-lc.fits,82e29b7b6f895a344af8de212e4c4d39cbd0ca78b213b04153d798bff9deca60,11494080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114645,19.9998802432674,97875,97880,97975,0.000027582,0.034311910,-0.005565728,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023069172124-s0063-0000000348898049-0255-a_fast-lc.fits""]",spoc-5.0.86-20230328,127096206,TDB,2457000,0.0,d,348898049,63
F3AE000072,348898049,29,BOUND_DOWNLOADED,tess2020238165205-s0029-0000000348898049-0193-a_fast-lc.fits,mast:TESS/product/tess2020238165205-s0029-0000000348898049-0193-a_fast-lc.fits,tess2020238165205-s0029-0000000348898049-0193-a_fast-lc.fits,cde00bc441343c1840b61166065350563e5826fad1d2d808f7a6e7a9c15fbc82,11350080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,113190,20.00001646229066,64634,64638,64700,-0.007541788,-0.013629682,-0.021594271,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020238165205-s0029-0000000348898049-0193-a_fast-lc.fits""]",spoc-5.0.15-20201021,27973222,TDB,2457000,0.0,d,348898049,29
F3AE000073,350166984,80,BOUND_DOWNLOADED,tess2024170053053-s0080-0000000350166984-0275-a_fast-lc.fits,mast:TESS/product/tess2024170053053-s0080-0000000350166984-0275-a_fast-lc.fits,tess2024170053053-s0080-0000000350166984-0275-a_fast-lc.fits,082d3293236cf80b7df53f9b7144dbd1002de4156c7c2e069b2369b2fb68c150,11459520,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114286,20.000272398465313,57004,57005,57013,-0.010710815,0.031161585,0.020621564,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2024170053053-s0080-0000000350166984-0275-a_fast-lc.fits""]",spoc-5.0.105-20240531,229423562,TDB,2457000,0.0,d,350166984,80
F3AE000074,334011023,80,BOUND_DOWNLOADED,tess2024170053053-s0080-0000000334011023-0275-a_fast-lc.fits,mast:TESS/product/tess2024170053053-s0080-0000000334011023-0275-a_fast-lc.fits,tess2024170053053-s0080-0000000334011023-0275-a_fast-lc.fits,63464bb7ff6e9c7ee7475a798b4783ec29a3d79f73b15aba2d351f87a06e95a1,11459520,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114286,20.000393137161154,24078,24079,24087,0.004201809,-0.040084618,0.037744732,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2024170053053-s0080-0000000334011023-0275-a_fast-lc.fits""]",spoc-5.0.105-20240531,229423515,TDB,2457000,0.0,d,334011023,80
F3AE000075,355766445,28,BOUND_DOWNLOADED,tess2020212050318-s0028-0000000355766445-0190-a_fast-lc.fits,mast:TESS/product/tess2020212050318-s0028-0000000355766445-0190-a_fast-lc.fits,tess2020212050318-s0028-0000000355766445-0190-a_fast-lc.fits,10693c5107c6f87e8a7dfd98fcbae15e191fe876ef25063bdbccf40914e5223b,10941120,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109095,20.000051509123296,36132,36135,36200,0.002910734,0.041586092,-0.013670897,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020212050318-s0028-0000000355766445-0190-a_fast-lc.fits""]",spoc-5.0.9-20200827,27823466,TDB,2457000,0.0,d,355766445,28
F3AE000076,355766445,28,BOUND_DOWNLOADED,tess2020212050318-s0028-0000000355766445-0190-a_fast-lc.fits,mast:TESS/product/tess2020212050318-s0028-0000000355766445-0190-a_fast-lc.fits,tess2020212050318-s0028-0000000355766445-0190-a_fast-lc.fits,10693c5107c6f87e8a7dfd98fcbae15e191fe876ef25063bdbccf40914e5223b,10941120,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109095,20.000051509123296,79448,79451,79467,0.023497605,-0.024810525,0.034359923,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020212050318-s0028-0000000355766445-0190-a_fast-lc.fits""]",spoc-5.0.9-20200827,27823466,TDB,2457000,0.0,d,355766445,28
F3AE000077,356539820,41,BOUND_DOWNLOADED,tess2021204101404-s0041-0000000356539820-0212-a_fast-lc.fits,mast:TESS/product/tess2021204101404-s0041-0000000356539820-0212-a_fast-lc.fits,tess2021204101404-s0041-0000000356539820-0212-a_fast-lc.fits,92adf5c8aa740b6e68e3ad5877892725d18314765a05162ce24923dc529fbb0c,11520000,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114900,20.000151148997247,77265,77268,77283,-0.025062650,0.014273648,0.038174959,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021204101404-s0041-0000000356539820-0212-a_fast-lc.fits""]",spoc-5.0.40-20210812,62806460,TDB,2457000,0.0,d,356539820,41
F3AE000078,356539820,41,BOUND_DOWNLOADED,tess2021204101404-s0041-0000000356539820-0212-a_fast-lc.fits,mast:TESS/product/tess2021204101404-s0041-0000000356539820-0212-a_fast-lc.fits,tess2021204101404-s0041-0000000356539820-0212-a_fast-lc.fits,92adf5c8aa740b6e68e3ad5877892725d18314765a05162ce24923dc529fbb0c,11520000,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114900,20.000151148997247,105961,105962,105979,0.033254965,-0.011132359,0.011842686,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021204101404-s0041-0000000356539820-0212-a_fast-lc.fits""]",spoc-5.0.40-20210812,62806460,TDB,2457000,0.0,d,356539820,41
F3AE000079,358176584,28,BOUND_DOWNLOADED,tess2020212050318-s0028-0000000358176584-0190-a_fast-lc.fits,mast:TESS/product/tess2020212050318-s0028-0000000358176584-0190-a_fast-lc.fits,tess2020212050318-s0028-0000000358176584-0190-a_fast-lc.fits,685b67d00042f7ebec09131b5efff8b309ed1528916e789c8f824b05d9f091e2,10941120,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109095,19.9996265466325,24117,24122,24136,0.019061391,-0.033917672,0.025110977,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020212050318-s0028-0000000358176584-0190-a_fast-lc.fits""]",spoc-5.0.9-20200827,27823463,TDB,2457000,0.0,d,358176584,28
F3AE000080,358176584,28,BOUND_DOWNLOADED,tess2020212050318-s0028-0000000358176584-0190-a_fast-lc.fits,mast:TESS/product/tess2020212050318-s0028-0000000358176584-0190-a_fast-lc.fits,tess2020212050318-s0028-0000000358176584-0190-a_fast-lc.fits,685b67d00042f7ebec09131b5efff8b309ed1528916e789c8f824b05d9f091e2,10941120,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,109095,19.9996265466325,94576,94580,94600,0.031350099,0.023348184,-0.016660643,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020212050318-s0028-0000000358176584-0190-a_fast-lc.fits""]",spoc-5.0.9-20200827,27823463,TDB,2457000,0.0,d,358176584,28
F3AE000081,364588501,32,BOUND_DOWNLOADED,tess2020324010417-s0032-0000000364588501-0200-a_fast-lc.fits,mast:TESS/product/tess2020324010417-s0032-0000000364588501-0200-a_fast-lc.fits,tess2020324010417-s0032-0000000364588501-0200-a_fast-lc.fits,415ac43fe2d16e319dc619cfcb58446d2de44ae572385cceb260417e059a26c8,11269440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,112388,19.999875449866522,26885,26888,26899,0.038746749,-0.009822975,0.013682841,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020324010417-s0032-0000000364588501-0200-a_fast-lc.fits""]",spoc-5.0.21-20210107,28137741,TDB,2457000,0.0,d,364588501,32
F3AE000082,364588501,32,BOUND_DOWNLOADED,tess2020324010417-s0032-0000000364588501-0200-a_fast-lc.fits,mast:TESS/product/tess2020324010417-s0032-0000000364588501-0200-a_fast-lc.fits,tess2020324010417-s0032-0000000364588501-0200-a_fast-lc.fits,415ac43fe2d16e319dc619cfcb58446d2de44ae572385cceb260417e059a26c8,11269440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,112388,19.999875449866522,86056,86065,86098,-0.040750508,-0.012996010,-0.026444407,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020324010417-s0032-0000000364588501-0200-a_fast-lc.fits""]",spoc-5.0.21-20210107,28137741,TDB,2457000,0.0,d,364588501,32
F3AE000083,382258517,30,BOUND_DOWNLOADED,tess2020266004630-s0030-0000000382258517-0195-a_fast-lc.fits,mast:TESS/product/tess2020266004630-s0030-0000000382258517-0195-a_fast-lc.fits,tess2020266004630-s0030-0000000382258517-0195-a_fast-lc.fits,8e17b27ac21e8e388dea79cef19ed6583fcccbd3a79dbb44c6b3702729f31b96,11842560,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,118125,20.00035317905713,10381,10387,10418,0.010035692,0.003047621,0.010145744,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020266004630-s0030-0000000382258517-0195-a_fast-lc.fits""]",spoc-5.0.18-20201106,27973979,TDB,2457000,0.0,d,382258517,30
F3AE000084,382258517,30,BOUND_DOWNLOADED,tess2020266004630-s0030-0000000382258517-0195-a_fast-lc.fits,mast:TESS/product/tess2020266004630-s0030-0000000382258517-0195-a_fast-lc.fits,tess2020266004630-s0030-0000000382258517-0195-a_fast-lc.fits,8e17b27ac21e8e388dea79cef19ed6583fcccbd3a79dbb44c6b3702729f31b96,11842560,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,118125,20.00035317905713,101069,101075,101111,-0.027802904,-0.035681133,0.003439383,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020266004630-s0030-0000000382258517-0195-a_fast-lc.fits""]",spoc-5.0.18-20201106,27973979,TDB,2457000,0.0,d,382258517,30
F3AE000085,382575967,63,BOUND_DOWNLOADED,tess2023069172124-s0063-0000000382575967-0255-a_fast-lc.fits,mast:TESS/product/tess2023069172124-s0063-0000000382575967-0255-a_fast-lc.fits,tess2023069172124-s0063-0000000382575967-0255-a_fast-lc.fits,ac6860f1e21ee8e0c6767aac31dddb8159734c3fc734f29b26dc206f43da7db4,11494080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114645,19.9998802432674,53224,53234,53283,0.005095346,-0.012283365,0.032213540,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023069172124-s0063-0000000382575967-0255-a_fast-lc.fits""]",spoc-5.0.86-20230328,127097737,TDB,2457000,0.0,d,382575967,63
F3AE000086,382575967,63,BOUND_DOWNLOADED,tess2023069172124-s0063-0000000382575967-0255-a_fast-lc.fits,mast:TESS/product/tess2023069172124-s0063-0000000382575967-0255-a_fast-lc.fits,tess2023069172124-s0063-0000000382575967-0255-a_fast-lc.fits,ac6860f1e21ee8e0c6767aac31dddb8159734c3fc734f29b26dc206f43da7db4,11494080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,114645,19.9998802432674,31702,31704,31725,-0.028348526,-0.031727678,-0.023958753,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023069172124-s0063-0000000382575967-0255-a_fast-lc.fits""]",spoc-5.0.86-20230328,127097737,TDB,2457000,0.0,d,382575967,63
F3AE000087,395130640,38,BOUND_DOWNLOADED,tess2021118034608-s0038-0000000395130640-0209-a_fast-lc.fits,mast:TESS/product/tess2021118034608-s0038-0000000395130640-0209-a_fast-lc.fits,tess2021118034608-s0038-0000000395130640-0209-a_fast-lc.fits,36b2708f6f6479f070de5c057eea50a250b0c7d892f3cdf220bd7dd978c7ab2a,11566080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,115366,20.000192285806406,14785,14790,14824,-0.027463947,0.009321043,-0.034336938,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021118034608-s0038-0000000395130640-0209-a_fast-lc.fits""]",spoc-5.0.33-20210611,61591871,TDB,2457000,0.0,d,395130640,38
F3AE000088,395130640,38,BOUND_DOWNLOADED,tess2021118034608-s0038-0000000395130640-0209-a_fast-lc.fits,mast:TESS/product/tess2021118034608-s0038-0000000395130640-0209-a_fast-lc.fits,tess2021118034608-s0038-0000000395130640-0209-a_fast-lc.fits,36b2708f6f6479f070de5c057eea50a250b0c7d892f3cdf220bd7dd978c7ab2a,11566080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,115366,20.000192285806406,83267,83271,83290,0.004346750,-0.001626063,0.013298387,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021118034608-s0038-0000000395130640-0209-a_fast-lc.fits""]",spoc-5.0.33-20210611,61591871,TDB,2457000,0.0,d,395130640,38
F3AE000089,405040121,65,BOUND_DOWNLOADED,tess2023124020739-s0065-0000000405040121-0259-a_fast-lc.fits,mast:TESS/product/tess2023124020739-s0065-0000000405040121-0259-a_fast-lc.fits,tess2023124020739-s0065-0000000405040121-0259-a_fast-lc.fits,4ff3f9c00635205ab6da1b7d8a2a737ea7a332eb1df8be1bba152d0e83b99475,12081600,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,120510,19.999970532080624,96301,96307,96336,-0.031502152,-0.042505639,0.033867067,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023124020739-s0065-0000000405040121-0259-a_fast-lc.fits""]",spoc-5.0.90-20230609,151540864,TDB,2457000,0.0,d,405040121,65
F3AE000090,405040121,64,BOUND_DOWNLOADED,tess2023096110322-s0064-0000000405040121-0257-a_fast-lc.fits,mast:TESS/product/tess2023096110322-s0064-0000000405040121-0257-a_fast-lc.fits,tess2023096110322-s0064-0000000405040121-0257-a_fast-lc.fits,01589a65d8863450c28c4aaee5f0230a7d0d824c27e1d6aefc1d19b5768bca39,11661120,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,116311,20.00043340958655,16747,16752,16786,-0.025295130,0.012574976,-0.023627891,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023096110322-s0064-0000000405040121-0257-a_fast-lc.fits""]",spoc-5.0.87-20230504,139104164,TDB,2457000,0.0,d,405040121,64
F3AE000091,407999987,44,BOUND_DOWNLOADED,tess2021284114741-s0044-0000000407999987-0215-a_fast-lc.fits,mast:TESS/product/tess2021284114741-s0044-0000000407999987-0215-a_fast-lc.fits,tess2021284114741-s0044-0000000407999987-0215-a_fast-lc.fits,1bce42fbaf73eb752174d47632cd27fb96c6fd3b103d23ae1cfb31f8ee8cf9cf,10512000,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,104805,20.000956793955993,99722,99725,99777,0.034101865,-0.012275035,0.019313516,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021284114741-s0044-0000000407999987-0215-a_fast-lc.fits""]",spoc-5.0.49-20211106,68736429,TDB,2457000,0.0,d,407999987,44
F3AE000092,407999987,44,BOUND_DOWNLOADED,tess2021284114741-s0044-0000000407999987-0215-a_fast-lc.fits,mast:TESS/product/tess2021284114741-s0044-0000000407999987-0215-a_fast-lc.fits,tess2021284114741-s0044-0000000407999987-0215-a_fast-lc.fits,1bce42fbaf73eb752174d47632cd27fb96c6fd3b103d23ae1cfb31f8ee8cf9cf,10512000,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,104805,20.000956793955993,65626,65631,65663,0.024318219,-0.022258825,0.042310799,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021284114741-s0044-0000000407999987-0215-a_fast-lc.fits""]",spoc-5.0.49-20211106,68736429,TDB,2457000,0.0,d,407999987,44
F3AE000093,417119788,49,BOUND_DOWNLOADED,tess2022057073128-s0049-0000000417119788-0221-a_fast-lc.fits,mast:TESS/product/tess2022057073128-s0049-0000000417119788-0221-a_fast-lc.fits,tess2022057073128-s0049-0000000417119788-0221-a_fast-lc.fits,3944e09f3638400835fb657cc49ff20d4d63261f96074f87c4d484b412d19467,11629440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,115995,20.00001119740773,84852,84858,84893,-0.036106410,0.040498973,0.026560627,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022057073128-s0049-0000000417119788-0221-a_fast-lc.fits""]",spoc-5.0.64-20220407,82453316,TDB,2457000,0.0,d,417119788,49
F3AE000094,446175401,49,BOUND_DOWNLOADED,tess2022057073128-s0049-0000000446175401-0221-a_fast-lc.fits,mast:TESS/product/tess2022057073128-s0049-0000000446175401-0221-a_fast-lc.fits,tess2022057073128-s0049-0000000446175401-0221-a_fast-lc.fits,d259ef995e3cb6b353643180acc187284935c40bdbd1d76e20ac659fb5948461,11629440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,115995,20.000051391252782,81661,81663,81702,-0.012702434,-0.015859988,-0.034343185,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2022057073128-s0049-0000000446175401-0221-a_fast-lc.fits""]",spoc-5.0.64-20220407,82454308,TDB,2457000,0.0,d,446175401,49
F3AE000095,420031513,43,BOUND_DOWNLOADED,tess2021258175143-s0043-0000000420031513-0214-a_fast-lc.fits,mast:TESS/product/tess2021258175143-s0043-0000000420031513-0214-a_fast-lc.fits,tess2021258175143-s0043-0000000420031513-0214-a_fast-lc.fits,a6d07c8b9ac08a9450f2e83b994ffe9666d7d66d6b52da1788e68d0504898afe,10713600,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,106830,20.00091656082077,23813,23816,23853,-0.035566131,0.006106557,0.030295040,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021258175143-s0043-0000000420031513-0214-a_fast-lc.fits""]",spoc-5.0.47-20211021,65373616,TDB,2457000,0.0,d,420031513,43
F3AE000096,420031513,43,BOUND_DOWNLOADED,tess2021258175143-s0043-0000000420031513-0214-a_fast-lc.fits,mast:TESS/product/tess2021258175143-s0043-0000000420031513-0214-a_fast-lc.fits,tess2021258175143-s0043-0000000420031513-0214-a_fast-lc.fits,a6d07c8b9ac08a9450f2e83b994ffe9666d7d66d6b52da1788e68d0504898afe,10713600,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,106830,20.00091656082077,29462,29466,29497,-0.004005790,-0.006256842,0.019537784,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2021258175143-s0043-0000000420031513-0214-a_fast-lc.fits""]",spoc-5.0.47-20211021,65373616,TDB,2457000,0.0,d,420031513,43
F3AE000097,425933644,29,BOUND_DOWNLOADED,tess2020238165205-s0029-0000000425933644-0193-a_fast-lc.fits,mast:TESS/product/tess2020238165205-s0029-0000000425933644-0193-a_fast-lc.fits,tess2020238165205-s0029-0000000425933644-0193-a_fast-lc.fits,c2a65f4d32b75509eefd5bdf36d37dc637bd4e3a6d4520a68ca95c6ede19a123,11350080,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,113190,19.999649256351404,40740,40741,40763,0.019068149,-0.026062467,0.017643448,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020238165205-s0029-0000000425933644-0193-a_fast-lc.fits""]",spoc-5.0.15-20201021,27973294,TDB,2457000,0.0,d,425933644,29
F3AE000098,425933644,69,BOUND_DOWNLOADED,tess2023237165326-s0069-0000000425933644-0264-a_fast-lc.fits,mast:TESS/product/tess2023237165326-s0069-0000000425933644-0264-a_fast-lc.fits,tess2023237165326-s0069-0000000425933644-0264-a_fast-lc.fits,e807f36ffc901f76cc83996a9504d75d828253415f55eab6e381e9f66ef43377,11171520,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,111420,19.99964878486935,93354,93362,93381,0.015160348,-0.002280244,-0.000499024,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2023237165326-s0069-0000000425933644-0264-a_fast-lc.fits""]",spoc-5.0.100-20230922,182752441,TDB,2457000,0.0,d,425933644,69
F3AE000099,427346731,32,BOUND_DOWNLOADED,tess2020324010417-s0032-0000000427346731-0200-a_fast-lc.fits,mast:TESS/product/tess2020324010417-s0032-0000000427346731-0200-a_fast-lc.fits,tess2020324010417-s0032-0000000427346731-0200-a_fast-lc.fits,b3df9a4df26a7cffa775b27ae72722a0bc1c1795918ad40ccf63477f3bd52101,11269440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,112388,20.00031306379242,87188,87192,87212,0.016159065,0.010085590,-0.020200924,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020324010417-s0032-0000000427346731-0200-a_fast-lc.fits""]",spoc-5.0.21-20210107,28139378,TDB,2457000,0.0,d,427346731,32
F3AE000100,427346731,32,BOUND_DOWNLOADED,tess2020324010417-s0032-0000000427346731-0200-a_fast-lc.fits,mast:TESS/product/tess2020324010417-s0032-0000000427346731-0200-a_fast-lc.fits,tess2020324010417-s0032-0000000427346731-0200-a_fast-lc.fits,b3df9a4df26a7cffa775b27ae72722a0bc1c1795918ad40ccf63477f3bd52101,11269440,FAIL:VALID|INVALID|INVALID,PARTIAL:NOT_PRESENT|NOT_PRESENT|NOT_PRESENT,true,true,true,true,112388,20.00031306379242,96532,96533,96549,0.002383970,-0.042424937,0.018152609,TIME_MAPPING_VALID,1,"[""mast:TESS/product/tess2020324010417-s0032-0000000427346731-0200-a_fast-lc.fits""]",spoc-5.0.21-20210107,28139378,TDB,2457000,0.0,d,427346731,32
