phase3a_event_id,variant_id,window_variant_id,processing_profile_id,baseline_period_s,variant_period_s,signed_period_change_s,absolute_period_change_s,period_ratio_variant_to_baseline
F3AE000037,F3AV002885,WC2,P04,56.05824516433813,55.020219413700225,-1.0380257506379067,1.0380257506379067,0.9814830851805141
F3AE000037,F3AV002886,WC2,P05,56.05824516433813,54.927653948612,-1.1305912157261346,1.1305912157261346,0.9798318478858599
F3AE000075,F3AV005773,W00,P00,51.26787109648825,51.26787109648825,0.0,0.0,1.0
F3AE000075,F3AV005777,W00,P04,51.26787109648825,51.26707069762483,-0.0008003988634186499,0.0008003988634186499,0.9999843879052065
F3AE000075,F3AV005779,WSm2,P00,51.26787109648825,51.21354785555107,-0.05432324093717966,0.05432324093717966,0.9989404038089481
F3AE000075,F3AV005783,WSm2,P04,51.26787109648825,51.21306417117957,-0.05480692530868225,0.05480692530868225,0.9989309693549487
F3AE000075,F3AV005789,WSm1,P04,51.26787109648825,51.25852420045715,-0.009346896031097174,0.009346896031097174,0.999817685114845
F3AE000075,F3AV005791,WSp1,P00,51.26787109648825,51.374947776864005,0.10707668037575502,0.10707668037575502,1.0020885727861457
F3AE000075,F3AV005795,WSp1,P04,51.26787109648825,51.37506921972518,0.10719812323692679,0.10719812323692679,1.0020909415769415
F3AE000075,F3AV005797,WSp2,P00,51.26787109648825,51.372301634955825,0.10443053846757522,0.10443053846757522,1.0020369587469515
F3AE000075,F3AV005801,WSp2,P04,51.26787109648825,51.37169705582617,0.10382595933791805,0.10382595933791805,1.0020251661931214
F3AE000075,F3AV005803,WEm2,P00,51.26787109648825,51.23101013335471,-0.0368609631335417,0.0368609631335417,0.9992810124090356
F3AE000075,F3AV005807,WEm2,P04,51.26787109648825,51.22991825089467,-0.03795284559357981,0.03795284559357981,0.9992597148119892
F3AE000075,F3AV005815,WEp1,P00,51.26787109648825,51.32795385337085,0.06008275688260056,0.06008275688260056,1.001171937815977
F3AE000075,F3AV005819,WEp1,P04,51.26787109648825,51.32712019557819,0.05924909908993925,0.05924909908993925,1.0011556769926808
F3AE000075,F3AV005821,WEp2,P00,51.26787109648825,51.361934486553224,0.09406339006497433,0.09406339006497433,1.0018347434378139
F3AE000075,F3AV005825,WEp2,P04,51.26787109648825,51.361709439758876,0.09383834327062601,0.09383834327062601,1.0018303538115327
F3AE000075,F3AV005827,WX1,P00,51.26787109648825,51.28927527411557,0.021404177627317722,0.021404177627317722,1.0004174969073132
F3AE000075,F3AV005831,WX1,P04,51.26787109648825,51.288684816156064,0.020813719667813757,0.020813719667813757,1.0004059797924638
F3AE000075,F3AV005833,WC1,P00,51.26787109648825,51.30507691711828,0.037205820630028086,0.037205820630028086,1.0007257141721373
F3AE000075,F3AV005837,WC1,P04,51.26787109648825,51.30422305098298,0.03635195449473372,0.03635195449473372,1.0007090591771661
F3AE000075,F3AV005839,WX2,P00,51.26787109648825,51.263053658850026,-0.0048174376382235096,0.0048174376382235096,0.9999060339831713
F3AE000075,F3AV005843,WX2,P04,51.26787109648825,51.2623297814272,-0.005541315061051932,0.005541315061051932,0.9998919144691882
F3AE000075,F3AV005845,WC2,P00,51.26787109648825,51.37988945754832,0.11201836106007335,0.11201836106007335,1.002184962212479
F3AE000075,F3AV005849,WC2,P04,51.26787109648825,51.38000816988457,0.11213707339631895,0.11213707339631895,1.0021872777433116
F3AE000117,F3AV009049,W00,P00,52.54840369195184,52.54840369195184,0.0,0.0,1.0
F3AE000117,F3AV009050,W00,P01,52.54840369195184,52.35698457104932,-0.19141912090252333,0.19141912090252333,0.996357280003696
F3AE000117,F3AV009053,W00,P04,52.54840369195184,52.5478925374866,-0.0005111544652436351,0.0005111544652436351,0.9999902726928064
F3AE000117,F3AV009054,W00,P05,52.54840369195184,52.356354061954804,-0.19204962999703667,0.19204962999703667,0.9963452813690998
F3AE000117,F3AV009055,WSm2,P00,52.54840369195184,51.689713831691456,-0.8586898602603839,0.8586898602603839,0.9836590685933263
F3AE000117,F3AV009056,WSm2,P01,52.54840369195184,51.440900489187946,-1.107503202763894,1.107503202763894,0.9789241323246225
F3AE000117,F3AV009059,WSm2,P04,52.54840369195184,51.692349863763496,-0.8560538281883439,0.8560538281883439,0.9837092324781799
F3AE000117,F3AV009060,WSm2,P05,52.54840369195184,51.4407469666946,-1.1076567252572431,1.1076567252572431,0.9789212107802451
F3AE000117,F3AV009061,WSm1,P00,52.54840369195184,51.13921400905737,-1.4091896828944712,1.4091896828944712,0.9731830163451702
F3AE000117,F3AV009062,WSm1,P01,52.54840369195184,50.944140708920585,-1.604262983031255,1.604262983031255,0.9694707570483828
F3AE000117,F3AV009065,WSm1,P04,52.54840369195184,51.1424249312947,-1.405978760657142,1.405978760657142,0.9732441204322925
F3AE000117,F3AV009066,WSm1,P05,52.54840369195184,50.94818505479338,-1.6002186371584628,1.6002186371584628,0.9695477212487894
F3AE000117,F3AV009067,WSp1,P00,52.54840369195184,51.43081312984091,-1.1175905621109337,1.1175905621109337,0.9787321691318646
F3AE000117,F3AV009068,WSp1,P01,52.54840369195184,51.204632528775804,-1.3437711631760365,1.3437711631760365,0.9744279356028879
F3AE000117,F3AV009071,WSp1,P04,52.54840369195184,51.42779369773138,-1.1206099942204588,1.1206099942204588,0.9786747091160052
F3AE000117,F3AV009072,WSp1,P05,52.54840369195184,51.19891494565296,-1.3494887462988814,1.3494887462988814,0.9743191295741385
F3AE000117,F3AV009073,WSp2,P00,52.54840369195184,53.85127504201207,1.3028713500602294,1.3028713500602294,1.0247937379353689
F3AE000117,F3AV009074,WSp2,P01,52.54840369195184,53.811139438291605,1.2627357463397644,1.2627357463397644,1.024029954434813
F3AE000117,F3AV009077,WSp2,P04,52.54840369195184,53.813357759877235,1.2649540679253946,1.2649540679253946,1.0240721692582857
F3AE000117,F3AV009078,WSp2,P05,52.54840369195184,53.697047627247265,1.148643935295425,1.148643935295425,1.0218587788513802
F3AE000117,F3AV009079,WEm2,P00,52.54840369195184,51.929979078863596,-0.6184246130882443,0.6184246130882443,0.9882313339770783
F3AE000117,F3AV009080,WEm2,P01,52.54840369195184,51.679648131717116,-0.8687555602347246,0.8687555602347246,0.9834675175800291
F3AE000117,F3AV009081,WEm2,P02,52.54840369195184,51.929979078863596,-0.6184246130882443,0.6184246130882443,0.9882313339770783
F3AE000117,F3AV009082,WEm2,P03,52.54840369195184,51.679648131717116,-0.8687555602347246,0.8687555602347246,0.9834675175800291
F3AE000117,F3AV009083,WEm2,P04,52.54840369195184,51.93184835899148,-0.6165553329603597,0.6165553329603597,0.9882669065158531
F3AE000117,F3AV009084,WEm2,P05,52.54840369195184,51.67824187732549,-0.8701618146263499,0.8701618146263499,0.9834407564551838
F3AE000117,F3AV009085,WEm1,P00,52.54840369195184,51.314632479859206,-1.233771212092634,1.233771212092634,0.9765212427893105
F3AE000117,F3AV009086,WEm1,P01,52.54840369195184,51.07544000515116,-1.4729636868006821,1.4729636868006821,0.971969392344714
F3AE000117,F3AV009087,WEm1,P02,52.54840369195184,51.929979078863596,-0.6184246130882443,0.6184246130882443,0.9882313339770783
F3AE000117,F3AV009088,WEm1,P03,52.54840369195184,51.679648131717116,-0.8687555602347246,0.8687555602347246,0.9834675175800291
F3AE000117,F3AV009089,WEm1,P04,52.54840369195184,51.314528409229204,-1.2338752827226358,1.2338752827226358,0.9765192623175418
F3AE000117,F3AV009090,WEm1,P05,52.54840369195184,51.07398145242027,-1.4744222395315703,1.4744222395315703,0.9719416359786132
F3AE000117,F3AV009091,WEp1,P00,52.54840369195184,51.203237937455306,-1.3451657544965343,1.3451657544965343,0.9744013964271467
F3AE000117,F3AV009092,WEp1,P01,52.54840369195184,51.05986469123441,-1.4885390007174308,1.4885390007174308,0.971672992971518
F3AE000117,F3AV009095,WEp1,P04,52.54840369195184,51.20115264301969,-1.3472510489321508,1.3472510489321508,0.9743617131201553
F3AE000117,F3AV009096,WEp1,P05,52.54840369195184,51.05701284950014,-1.4913908424517004,1.4913908424517004,0.9716187222128668
F3AE000117,F3AV009097,WEp2,P00,52.54840369195184,52.63126757530203,0.08286388335019268,0.08286388335019268,1.0015769058149884
F3AE000117,F3AV009098,WEp2,P01,52.54840369195184,52.493666478156484,-0.0547372137953559,0.0547372137953559,0.9989583467822117
F3AE000117,F3AV009101,WEp2,P04,52.54840369195184,52.63169427751762,0.08329058556577706,0.08329058556577706,1.0015850259896388
F3AE000117,F3AV009102,WEp2,P05,52.54840369195184,52.49448444748049,-0.0539192444713521,0.0539192444713521,0.9989739127988085
F3AE000117,F3AV009103,WX1,P00,52.54840369195184,52.2001574214989,-0.34824627045293965,0.34824627045293965,0.993372847774893
F3AE000117,F3AV009104,WX1,P01,52.54840369195184,52.007089718788926,-0.5413139731629144,0.5413139731629144,0.9896987551451383
F3AE000117,F3AV009107,WX1,P04,52.54840369195184,52.204222967467274,-0.34418072448456627,0.34418072448456627,0.9934502154146829
F3AE000117,F3AV009108,WX1,P05,52.54840369195184,52.00888178193225,-0.5395219100195874,0.5395219100195874,0.9897328582389988
F3AE000117,F3AV009109,WC1,P00,52.54840369195184,52.84099506611132,0.29259137415947833,0.29259137415947833,1.0055680354416607
F3AE000117,F3AV009110,WC1,P01,52.54840369195184,52.60175439869443,0.05335070674259157,0.05335070674259157,1.0010152678862585
F3AE000117,F3AV009111,WC1,P02,52.54840369195184,51.28449145960761,-1.2639122323442322,1.2639122323442322,0.9759476569497046
F3AE000117,F3AV009112,WC1,P03,52.54840369195184,51.048926728987375,-1.499476962964465,1.499476962964465,0.971464842742804
F3AE000117,F3AV009113,WC1,P04,52.54840369195184,52.845678628258135,0.29727493630629453,0.29727493630629453,1.005657163974932
F3AE000117,F3AV009114,WC1,P05,52.54840369195184,52.607167620146434,0.05876392819459397,0.05876392819459397,1.001118281889952
F3AE000117,F3AV009115,WX2,P00,52.54840369195184,51.9109094302686,-0.6374942616832371,0.6374942616832371,0.9878684371570954
F3AE000117,F3AV009116,WX2,P01,52.54840369195184,51.77247864083629,-0.77592505111555,0.77592505111555,0.9852340890188755
F3AE000117,F3AV009119,WX2,P04,52.54840369195184,51.92221229574561,-0.6261913962062309,0.6261913962062309,0.9880835315212032
F3AE000117,F3AV009120,WX2,P05,52.54840369195184,51.785327769209985,-0.7630759227418551,0.7630759227418551,0.9854786088800119
F3AE000119,F3AV009205,W00,P00,68.52753981433278,68.52753981433278,0.0,0.0,1.0
F3AE000119,F3AV009207,W00,P02,68.52753981433278,68.52753981433278,0.0,0.0,1.0
F3AE000119,F3AV009209,W00,P04,68.52753981433278,68.64536127240345,0.11782145807066513,0.11782145807066513,1.0017193300443863
F3AE000119,F3AV009247,WEp1,P00,68.52753981433278,69.15602581854422,0.6284860042114389,0.6284860042114389,1.0091712909279138
F3AE000119,F3AV009249,WEp1,P02,68.52753981433278,69.15602581854422,0.6284860042114389,0.6284860042114389,1.0091712909279138
