job_id,planned_decision_id,variant_id,external_optimizer_seed,model_id,full_plan_match,payload_match,scientific_key_match,canary_result_core_sha256,imported_result_core_sha256,result_core_match,source_checkpoint_sha256,bootstrap_status
F3AJ0000662,F3ADP000313,F3AV000313,0,M1,true,true,true,cce26a46eb86318ae1b233e3296bf3be2951a0c1089a157666c174ca907975d0,cce26a46eb86318ae1b233e3296bf3be2951a0c1089a157666c174ca907975d0,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0000663,F3ADP000313,F3AV000313,0,M2,true,true,true,8b79bb02e62cd6a241291d88001e54a7093b109199b514e1d3d0e2a1c183933c,8b79bb02e62cd6a241291d88001e54a7093b109199b514e1d3d0e2a1c183933c,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001429,F3ADP000795,F3AV000795,0,M0,true,true,true,99bbdd33b78aa001b9e7a033e37a67a9a4a4a90b2d8939b24ec4236464b174a0,99bbdd33b78aa001b9e7a033e37a67a9a4a4a90b2d8939b24ec4236464b174a0,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001430,F3ADP000795,F3AV000795,0,M1,true,true,true,c623953c6e7c6dafdc41137b283afaf63db5a55571ac7b85deee3bde4432a1fd,c623953c6e7c6dafdc41137b283afaf63db5a55571ac7b85deee3bde4432a1fd,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001431,F3ADP000795,F3AV000795,0,M2,true,true,true,89a541662a6ff8173f0af025b023303053510d0362efbfe9d89a3100464b957b,89a541662a6ff8173f0af025b023303053510d0362efbfe9d89a3100464b957b,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001450,F3ADP000802,F3AV000802,0,M0,true,true,true,2903bbc9c34e111ad773e18b533d6c7d8fa92535ff8ecff2a74fb8facb167180,2903bbc9c34e111ad773e18b533d6c7d8fa92535ff8ecff2a74fb8facb167180,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001451,F3ADP000802,F3AV000802,0,M1,true,true,true,ab6443c1d35d3068f29be3a953f07a1bc8e81ee7dd2d9d6613d0e587db76ff83,ab6443c1d35d3068f29be3a953f07a1bc8e81ee7dd2d9d6613d0e587db76ff83,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001452,F3ADP000802,F3AV000802,0,M2,true,true,true,a398d05a8fc75d794689c181354dbad9cc8a10007eefe2c6ca358365cf57635b,a398d05a8fc75d794689c181354dbad9cc8a10007eefe2c6ca358365cf57635b,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001537,F3ADP000831,F3AV000831,0,M0,true,true,true,1f2e97ac68a415ccaea180e26d22c4c9aee1bddfe33de6cfb5ba12199248f05c,1f2e97ac68a415ccaea180e26d22c4c9aee1bddfe33de6cfb5ba12199248f05c,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001538,F3ADP000831,F3AV000831,0,M1,true,true,true,4c1d56a21b61fefc668f6a25ecf906f13f6289dbcab19ce6caae54d382ef1b25,4c1d56a21b61fefc668f6a25ecf906f13f6289dbcab19ce6caae54d382ef1b25,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001539,F3ADP000831,F3AV000831,0,M2,true,true,true,47e9ce39c285b8090430509a86372611154528f1b359454e51954c5ecd88ac50,47e9ce39c285b8090430509a86372611154528f1b359454e51954c5ecd88ac50,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001558,F3ADP000838,F3AV000838,0,M0,true,true,true,130bea103c2f9c69a43e99900c3be1700ccaf2f86c448b45a1773da0d8abfa59,130bea103c2f9c69a43e99900c3be1700ccaf2f86c448b45a1773da0d8abfa59,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001559,F3ADP000838,F3AV000838,0,M1,true,true,true,02b4a7037466ffa246cf61ead0c9ad659e5d87079152d4ee84a589cc183b0054,02b4a7037466ffa246cf61ead0c9ad659e5d87079152d4ee84a589cc183b0054,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0001560,F3ADP000838,F3AV000838,0,M2,true,true,true,67ac5446556958933d6aaa4156b8a8d77401ae9d12ba1e9cca9411094f414bba,67ac5446556958933d6aaa4156b8a8d77401ae9d12ba1e9cca9411094f414bba,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0017917,F3ADP008881,F3AV008881,0,M0,true,true,true,27ca3c46f2fa1884a3df403e3acd3dcaad2f025bbe80abfc45552860bcf5dee7,27ca3c46f2fa1884a3df403e3acd3dcaad2f025bbe80abfc45552860bcf5dee7,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0017918,F3ADP008881,F3AV008881,0,M1,true,true,true,fd6eb132fd45cefeaee7fd4c4680f508668a722a7c94d4146a4cebe719a9268e,fd6eb132fd45cefeaee7fd4c4680f508668a722a7c94d4146a4cebe719a9268e,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0017919,F3ADP008881,F3AV008881,0,M2,true,true,true,7ba1d514c24f78339951f42791a8c6c158000488658001b72ce15d278a80986e,7ba1d514c24f78339951f42791a8c6c158000488658001b72ce15d278a80986e,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0018073,F3ADP008959,F3AV008959,0,M0,true,true,true,5144f238150887d600f12b385822ba0abc3fb1a220d358720a8e0e83e8f258aa,5144f238150887d600f12b385822ba0abc3fb1a220d358720a8e0e83e8f258aa,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0018074,F3ADP008959,F3AV008959,0,M1,true,true,true,077798c279c975c73decd53a6baded94c8c8f92e1a3936cf8bc871677d7c64da,077798c279c975c73decd53a6baded94c8c8f92e1a3936cf8bc871677d7c64da,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0018075,F3ADP008959,F3AV008959,0,M2,true,true,true,bdf897e3df29e64acc0648e3d3b07a29842a4f86e59cd06e48bd601a95db7b3d,bdf897e3df29e64acc0648e3d3b07a29842a4f86e59cd06e48bd601a95db7b3d,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019267,F3ADS000001,F3AV000001,1,M0,true,true,true,31c3cc89ea69bcfe1ffa6551960740c223c762512c31b514c7e0a018e0ba2a01,31c3cc89ea69bcfe1ffa6551960740c223c762512c31b514c7e0a018e0ba2a01,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019268,F3ADS000001,F3AV000001,1,M1,true,true,true,d13a89af3d1ef56a54caac4dfef8b08009f72f3d2b635812a4d9fda283eb3b34,d13a89af3d1ef56a54caac4dfef8b08009f72f3d2b635812a4d9fda283eb3b34,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019269,F3ADS000001,F3AV000001,1,M2,true,true,true,6b8f3383ef54a6ae574fd9e1a5a96f83182a90b37dd31dbb8c8d4b64b62cd499,6b8f3383ef54a6ae574fd9e1a5a96f83182a90b37dd31dbb8c8d4b64b62cd499,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019291,F3ADS000009,F3AV000001,9,M0,true,true,true,2fc653538b8ea61256d43d7d882608958d299d4d9d1a9c0f2fa93ff72a2ea188,2fc653538b8ea61256d43d7d882608958d299d4d9d1a9c0f2fa93ff72a2ea188,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019292,F3ADS000009,F3AV000001,9,M1,true,true,true,87671f00b84a48f2d63b81cb6e37cd9e210fafcc7752e620f8dcbb5f29ad822c,87671f00b84a48f2d63b81cb6e37cd9e210fafcc7752e620f8dcbb5f29ad822c,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019293,F3ADS000009,F3AV000001,9,M2,true,true,true,789bf2459824bbca32a38675289870f813b749e07461aab8efdc40e3956e9050,789bf2459824bbca32a38675289870f813b749e07461aab8efdc40e3956e9050,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019294,F3ADS000010,F3AV000079,1,M0,true,true,true,0459fd05e609176e37db581c22b33c541c80eab5ec8c9959863e0af411cc46cd,0459fd05e609176e37db581c22b33c541c80eab5ec8c9959863e0af411cc46cd,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019295,F3ADS000010,F3AV000079,1,M1,true,true,true,3e1baec786880072b21b69c43e62f7634996d1004620c882b0ca4bffda3b4f21,3e1baec786880072b21b69c43e62f7634996d1004620c882b0ca4bffda3b4f21,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019296,F3ADS000010,F3AV000079,1,M2,true,true,true,440d5ea509c62f04d60a5fcd734b518c256735bf652885bcee9673f0edada5a3,440d5ea509c62f04d60a5fcd734b518c256735bf652885bcee9673f0edada5a3,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019318,F3ADS000018,F3AV000079,9,M0,true,true,true,f8cb3b6342bc4a0bffc43bf71fabecaec18682f71d1409b33f25702f0190aef7,f8cb3b6342bc4a0bffc43bf71fabecaec18682f71d1409b33f25702f0190aef7,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019319,F3ADS000018,F3AV000079,9,M1,true,true,true,3d4f34b0515c5e2708b98e1c289f00c9c882b64064af3d87d6b1e11345021116,3d4f34b0515c5e2708b98e1c289f00c9c882b64064af3d87d6b1e11345021116,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
F3AJ0019320,F3ADS000018,F3AV000079,9,M2,true,true,true,4b553d7e2b3f8845f47b05629c5927330095233b3f5084a6644bb175b6e9b8ed,4b553d7e2b3f8845f47b05629c5927330095233b3f5084a6644bb175b6e9b8ed,true,9781b13889d2a66e33be973f555b081f5d4de6d97c155a73fd93f5118d2073ca,IMPORTED_VALIDATED_CANARY_RESULT
