phase3a_event_id,pair_id,source_work_id,source_row_number,source_event_identifier,canonical_source_event_key,tic_id,sector,source_start_time,source_peak_time,source_end_time,observational_reference_role,matching_level,matched_partner_event_id,membership_status,membership_reason
F3AE000109,F3AP0055,BAIIW0001,3750,SRC_8b677d5512c7f68e0f8e2ae1ac595ea30a801f3814c89e76a0c145be74e3385b,BAIIW0001|TIC453416841|S38|SRC_8b677d5512c7f68e0f8e2ae1ac595ea30a801f3814c89e76a0c145be74e3385b,453416841,38,2355.621971,2355.622434,2355.631925,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000110,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000110,F3AP0055,BAIIW0001,3749,SRC_244a4fe4a266a5edb016dfc7bcfd17329aa5bbca26ed459db2d0bb877fe73b7d,BAIIW0001|TIC453416841|S38|SRC_244a4fe4a266a5edb016dfc7bcfd17329aa5bbca26ed459db2d0bb877fe73b7d,453416841,38,2335.298728,2335.29896,2335.299423,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000109,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000111,F3AP0056,BAIIW0001,3791,SRC_067d52d5e2980c2c13ed0b2966e8e67ea1ea99cf70f3f95e1f980ccd9b2490ad,BAIIW0001|TIC461512871|S52|SRC_067d52d5e2980c2c13ed0b2966e8e67ea1ea99cf70f3f95e1f980ccd9b2490ad,461512871,52,2729.666704,2729.668787,2729.687306,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000112,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000112,F3AP0056,BAIIW0001,3792,SRC_2b80cdc210cd2b8b4b691c40b247c24778f0907a481f30d2d727b0ab2396d46c,BAIIW0001|TIC461512871|S53|SRC_2b80cdc210cd2b8b4b691c40b247c24778f0907a481f30d2d727b0ab2396d46c,461512871,53,2750.066011,2750.067169,2750.091011,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000111,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000113,F3AP0057,BAIIW0001,489,SRC_edcca80e52bf700505b85909e77855732076b4ff78caf2bb3ab9a92afdb48b74,BAIIW0001|TIC46907042|S62|SRC_edcca80e52bf700505b85909e77855732076b4ff78caf2bb3ab9a92afdb48b74,46907042,62,2989.818141,2989.818604,2989.839206,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000114,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000114,F3AP0057,BAIIW0001,488,SRC_3f1ad21bb1b0795e3758f70fb5ee578a0a6c3f363b2f5aff6a0d23b872f57eec,BAIIW0001|TIC46907042|S62|SRC_3f1ad21bb1b0795e3758f70fb5ee578a0a6c3f363b2f5aff6a0d23b872f57eec,46907042,62,2989.809576,2989.810502,2989.858187,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000113,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000115,F3AP0058,BAIIW0001,3824,SRC_57ae497f27675b53bc77b02a4e4b3dd41dae3e0682a6a73107b8d30cbc4d8006,BAIIW0001|TIC470679277|S59|SRC_57ae497f27675b53bc77b02a4e4b3dd41dae3e0682a6a73107b8d30cbc4d8006,470679277,59,2914.998545,2914.99924,2915.048777,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000116,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000116,F3AP0058,BAIIW0001,3820,SRC_20942853bc03715211d6b407d9eb328ce747805d5d9ea9069fb2d1900c8edd81,BAIIW0001|TIC470679277|S53|SRC_20942853bc03715211d6b407d9eb328ce747805d5d9ea9069fb2d1900c8edd81,470679277,53,2755.288041,2755.289661,2755.315356,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000115,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000117,F3AP0059,BAIIW0001,568,SRC_2b690a9453f57b1a636933c8d4872ec7f747c574ba4a7fcd3f9b1f242f4e5236,BAIIW0001|TIC55663720|S38|SRC_2b690a9453f57b1a636933c8d4872ec7f747c574ba4a7fcd3f9b1f242f4e5236,55663720,38,2359.888752,2359.889215,2359.893613,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000118,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000118,F3AP0059,BAIIW0001,566,SRC_601c6b23825ec5284ed7e400893380ae227d605a49137fbd10d6564753c9b2a6,BAIIW0001|TIC55663720|S33|SRC_601c6b23825ec5284ed7e400893380ae227d605a49137fbd10d6564753c9b2a6,55663720,33,2221.811273,2221.812199,2221.815439,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000117,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000119,F3AP0060,BAIIW0001,633,SRC_36fbd14970d93a309e23ce73fc5bcfbdedfa5467b27f09c119c3b5b5b4de5b33,BAIIW0001|TIC67378184|S44|SRC_36fbd14970d93a309e23ce73fc5bcfbdedfa5467b27f09c119c3b5b5b4de5b33,67378184,44,2505.134541,2505.135235,2505.137782,PUBLISHED_QPP_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000120,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000120,F3AP0060,BAIIW0001,635,SRC_0047795bbe02b7611b40ea073d978e85012ba10057617704b0e9ec8fe351d37f,BAIIW0001|TIC67378184|S45|SRC_0047795bbe02b7611b40ea073d978e85012ba10057617704b0e9ec8fe351d37f,67378184,45,2535.256201,2535.256895,2535.259442,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_ANY_SECTOR,F3AE000119,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
F3AE000121,F3AP0061,BAIIW0001,676,SRC_499e28a926a7eceaa2185d55921ff713cc174f9559971ec8e525096cb811b9c2,BAIIW0001|TIC78924719|S37|SRC_499e28a926a7eceaa2185d55921ff713cc174f9559971ec8e525096cb811b9c2,78924719,37,2316.331745,2316.332439,2316.338226,PUBLISHED_QPP_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000122,FROZEN_MEMBER,ALL_SOURCE_QPP_REFERENCES
F3AE000122,F3AP0061,BAIIW0001,678,SRC_c14fe6afc5be5abe158c6fd3cf9ac95759e5ad4f1a932beaddf3da3f62dcde46,BAIIW0001|TIC78924719|S37|SRC_c14fe6afc5be5abe158c6fd3cf9ac95759e5ad4f1a932beaddf3da3f62dcde46,78924719,37,2327.460636,2327.461562,2327.466886,PUBLISHED_NOT_SELECTED_REFERENCE,SAME_TIC_SAME_SECTOR,F3AE000121,FROZEN_MEMBER,DETERMINISTIC_1_TO_1_MATCH_WITHOUT_REPLACEMENT
