payload_id,variant_id,offset,length,time_sha256,flux_sha256,native_index_sha256,logical_payload_sha256,n_samples,first_time_s,last_time_s,time_dtype,flux_dtype,native_index_dtype
F3APAY002489,F3AV003715,93716,69,c8c3f2d7a3bb802a7bffb93db1916326416332a56342fc27b409802892a4bddf,c7663e54546e152e72bab449bb77e9adcaec98ad1943396a18ffbe6254b4deb6,8d6c6e6983b6d2166a43c51242fe4cf9fefe93a9390ae031cc118a9aa830c39e,88e62b936e6afdbfda24cb6fcd948ecda19f2d9fd900022f668036b9cfb47c22,69,0.0,1360.0205929018557,<f8,<f8,<i8
F3APAY002490,F3AV003716,93785,69,c8c3f2d7a3bb802a7bffb93db1916326416332a56342fc27b409802892a4bddf,d37d3e4446f0b608c5ced365b4e84b28100634a871d632463a80e12b8e4aaf03,8d6c6e6983b6d2166a43c51242fe4cf9fefe93a9390ae031cc118a9aa830c39e,5a9cfe1cd3e7a0bb51b7e716e70b994a6095659f4ab8a375d49dade7afc331f6,69,0.0,1360.0205929018557,<f8,<f8,<i8
F3APAY002491,F3AV003719,93854,69,c8c3f2d7a3bb802a7bffb93db1916326416332a56342fc27b409802892a4bddf,fee3988a8bc21c0d0ff18d4c545d44f8ee144247eb3680b7dc58c0bd90887893,8d6c6e6983b6d2166a43c51242fe4cf9fefe93a9390ae031cc118a9aa830c39e,7cbc1729445cbb6a8b55ca02daf304bdb594487a2bdb863316c7997f0bda736e,69,0.0,1360.0205929018557,<f8,<f8,<i8
F3APAY002492,F3AV003720,93923,69,c8c3f2d7a3bb802a7bffb93db1916326416332a56342fc27b409802892a4bddf,3f9c77e1f2621c3b439f83f95f3a46e247ff17205dd57bc9544faf06e5cb506d,8d6c6e6983b6d2166a43c51242fe4cf9fefe93a9390ae031cc118a9aa830c39e,501d5eb4c0c463be66b3b817786286acb070c85105d557a02e2331be33a46e70,69,0.0,1360.0205929018557,<f8,<f8,<i8
F3APAY002493,F3AV003721,93992,69,272d8ee39f64485e0b219e6a96497a271fdbd6825c58975109fa1e0534b3516c,c79bb72e732c039800685fe0144d5daa1902433b7e0d977f9a7dbb67c6e0d337,c029d56a2ba8d71b86bdfd3dfd98ae5afcb4532321ccfb20f770097664d920b7,7f923e9b5ba0ffb82488c10ab6999e2561e070f3c14fa355b20b877bc0b61771,69,0.0,1360.0205929411459,<f8,<f8,<i8
F3APAY002494,F3AV003722,94061,69,272d8ee39f64485e0b219e6a96497a271fdbd6825c58975109fa1e0534b3516c,5c82e9e3e88ea3fa647d241d5ee5d72acc4934d86b5f01dff1efe5c46d6c4d96,c029d56a2ba8d71b86bdfd3dfd98ae5afcb4532321ccfb20f770097664d920b7,6b959a0defe39327d2324c2848ecbb95e206bd01d7c7c6a97d4564f8ccf086f6,69,0.0,1360.0205929411459,<f8,<f8,<i8
F3APAY002495,F3AV003725,94130,69,272d8ee39f64485e0b219e6a96497a271fdbd6825c58975109fa1e0534b3516c,681a4d550edc2a21ac4a2c593bfbd8d21cdc59dabcb2978974e194abb45e605c,c029d56a2ba8d71b86bdfd3dfd98ae5afcb4532321ccfb20f770097664d920b7,dc9fb4f1c6fef16d3b6de5d142282730a2ecff8afd7b0ad05aa28eb8e6cd6a0a,69,0.0,1360.0205929411459,<f8,<f8,<i8
F3APAY002496,F3AV003726,94199,69,272d8ee39f64485e0b219e6a96497a271fdbd6825c58975109fa1e0534b3516c,8503742e02bbb31ec94b721584a3665d25afd73f755a481e7a3395c77b81f454,c029d56a2ba8d71b86bdfd3dfd98ae5afcb4532321ccfb20f770097664d920b7,b397ccc4a452925ede5a6b26da9370d586ead8c624591b3bb12fa2eff212ed51,69,0.0,1360.0205929411459,<f8,<f8,<i8
F3APAY002497,F3AV003727,94268,65,96999c04ba8e95351116bbb8d67cd62e8ff3caa55b895429d989ac3b8f5687fe,eb3cc1e2e8a560425b277a8a1e323bcdb7a81e6b44b3c4f8674b588f8541848b,fdc58bed6f1152a947cc8bccafa6b2c6277ad4b66159624e4f0a82945a6550dd,10b770ae95d91fcb3e539872014b36c72da0ea38cb53a902df99c135cdd52746,65,0.0,1280.019382176397,<f8,<f8,<i8
F3APAY002498,F3AV003728,94333,65,96999c04ba8e95351116bbb8d67cd62e8ff3caa55b895429d989ac3b8f5687fe,c7e580fc17f6903ea510b792070279fb4d1c9a4733c5a4d6c63798401b9164d5,fdc58bed6f1152a947cc8bccafa6b2c6277ad4b66159624e4f0a82945a6550dd,e777c003daeb2d5836709814362f41b0846700eda06ce645c9abd522eb38b858,65,0.0,1280.019382176397,<f8,<f8,<i8
F3APAY002499,F3AV003731,94398,65,96999c04ba8e95351116bbb8d67cd62e8ff3caa55b895429d989ac3b8f5687fe,21ce0cf3a728bae5a0f6ab5580d5bc8b2da875eda373138ef8e0f796b06474dd,fdc58bed6f1152a947cc8bccafa6b2c6277ad4b66159624e4f0a82945a6550dd,bbd3a3f5a74e7167192fb4107fb8192bc35649d4b6266cc1d653c32c8f68c4a6,65,0.0,1280.019382176397,<f8,<f8,<i8
F3APAY002500,F3AV003732,94463,65,96999c04ba8e95351116bbb8d67cd62e8ff3caa55b895429d989ac3b8f5687fe,17730d85f1dc3336daf323ffa75aca6248e5a829c2bbcc2801c646010e114b67,fdc58bed6f1152a947cc8bccafa6b2c6277ad4b66159624e4f0a82945a6550dd,79aacca5e3f77061bf45a06f92d51d4ed3e3e86ad7e9ea4d54b4cd2759751d7f,65,0.0,1280.019382176397,<f8,<f8,<i8
F3APAY002501,F3AV003733,94528,71,77f7f767bb4ba9a9984c6bad6349345cdc651c3141f4e103c939d077fb166533,c1f87af846c476630392a65ef75d4026cd3638a13d54dd02039052aa9cb56db3,0ecd7b0f6f35d8cb00934cc7e2238f51f7a7af8a8586e75c3167fac94d809b40,1f82ef58f15979e23445987bef3508708c4b75dbc15f594f0380e6149604afd3,71,0.0,1400.0211982842302,<f8,<f8,<i8
F3APAY002502,F3AV003734,94599,71,77f7f767bb4ba9a9984c6bad6349345cdc651c3141f4e103c939d077fb166533,cdc9ba237488394ac239aeb8612d15114fd6fc8752d59061994958f7d2c78596,0ecd7b0f6f35d8cb00934cc7e2238f51f7a7af8a8586e75c3167fac94d809b40,5c8af95bf2061c54f94f12882b4f9249a0d04af88e648ac91a52ebbaae2ee8d3,71,0.0,1400.0211982842302,<f8,<f8,<i8
F3APAY002503,F3AV003737,94670,71,77f7f767bb4ba9a9984c6bad6349345cdc651c3141f4e103c939d077fb166533,d37f8926d91115111dff7da4a396f485c6a02184541d0156fa91e7026cce401a,0ecd7b0f6f35d8cb00934cc7e2238f51f7a7af8a8586e75c3167fac94d809b40,5e67f3a3bc6d5e90ed9b6094698c14ea52e130b84d5ef13d9eb3414084def0f0,71,0.0,1400.0211982842302,<f8,<f8,<i8
F3APAY002504,F3AV003738,94741,71,77f7f767bb4ba9a9984c6bad6349345cdc651c3141f4e103c939d077fb166533,70add38b51b0a0866b46f6159903b68e57406d5ffec3b7313548c73ad03f37d9,0ecd7b0f6f35d8cb00934cc7e2238f51f7a7af8a8586e75c3167fac94d809b40,0177f7d27f6688996e9b5c2e2cc5fb0ffd70993b1dd16c53800e8a91e02fda56,71,0.0,1400.0211982842302,<f8,<f8,<i8
F3APAY002505,F3AV003739,94812,63,95b4c2d75b77fcaa443985f8e4264f8cb37d12c02e796ac155f3a479b5c89056,7efb4617abf94e209f4fd272e8ca3570d10e254d7b5608ed40fc6b928bcf26ab,778074db5bb66dc3a0fa23679a9e4f3b4ff429a41b62ff1553d4745f5466fc66,a8aeea31f7bb0522a6dc67f3157d6ff751178fe715708c30e91c340c5598af38,63,0.0,1240.0187767547322,<f8,<f8,<i8
F3APAY002506,F3AV003740,94875,63,95b4c2d75b77fcaa443985f8e4264f8cb37d12c02e796ac155f3a479b5c89056,a2f7ea66914ae5203281f9cbbbf32df91b5170bad82bf2681a9db19cfcbd19b4,778074db5bb66dc3a0fa23679a9e4f3b4ff429a41b62ff1553d4745f5466fc66,cca96cf0a27076a552dd917aad841089f88f4fe96a59146759329d4fced0bd5e,63,0.0,1240.0187767547322,<f8,<f8,<i8
F3APAY002507,F3AV003743,94938,63,95b4c2d75b77fcaa443985f8e4264f8cb37d12c02e796ac155f3a479b5c89056,947407e7188011627ebcf114d5253c7b7bb4817f9b9f1de99e85e3d5cc24814f,778074db5bb66dc3a0fa23679a9e4f3b4ff429a41b62ff1553d4745f5466fc66,d3c9fa4dc50bd64f3c51a61c917622c5a880ce9f74a7784b7371cfd4d1efef7e,63,0.0,1240.0187767547322,<f8,<f8,<i8
F3APAY002508,F3AV003744,95001,63,95b4c2d75b77fcaa443985f8e4264f8cb37d12c02e796ac155f3a479b5c89056,6c075adc25218a26b8f3fd32e4e24945b46ff86ebdd08d6cf0bfad791440e85d,778074db5bb66dc3a0fa23679a9e4f3b4ff429a41b62ff1553d4745f5466fc66,b10944db3e22646670723bec0d5c9bf5fff69822f89c644a82a17fc1139843f4,63,0.0,1240.0187767547322,<f8,<f8,<i8
F3APAY002509,F3AV003745,95064,42,bf6f57b62c3f76132786526d0cf24d0bcdc626be77ceaa05363439d75503ff86,97225d4bf95bc6dff20e919ca4b34069454475df2657728f8ed2ac4176fc7442,c4747fd6c8449d7d9827f3be5df4050c24da9df46a2715a76cccbae0d62f0082,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,0.0,820.0007222592831,<f8,<f8,<i8
F3APAY002510,F3AV003746,95106,42,bf6f57b62c3f76132786526d0cf24d0bcdc626be77ceaa05363439d75503ff86,e595f46eaad087ea3dbbb9d0d81b5a55f04ff797cf6a843d4c689a6f417719a8,c4747fd6c8449d7d9827f3be5df4050c24da9df46a2715a76cccbae0d62f0082,573ecf869004f04b91cec09e8305d077c11d615437beb4f212e675cdef0127cc,42,0.0,820.0007222592831,<f8,<f8,<i8
F3APAY002511,F3AV003747,95148,42,bf6f57b62c3f76132786526d0cf24d0bcdc626be77ceaa05363439d75503ff86,97225d4bf95bc6dff20e919ca4b34069454475df2657728f8ed2ac4176fc7442,c4747fd6c8449d7d9827f3be5df4050c24da9df46a2715a76cccbae0d62f0082,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,0.0,820.0007222592831,<f8,<f8,<i8
F3APAY002512,F3AV003748,95190,42,bf6f57b62c3f76132786526d0cf24d0bcdc626be77ceaa05363439d75503ff86,e595f46eaad087ea3dbbb9d0d81b5a55f04ff797cf6a843d4c689a6f417719a8,c4747fd6c8449d7d9827f3be5df4050c24da9df46a2715a76cccbae0d62f0082,573ecf869004f04b91cec09e8305d077c11d615437beb4f212e675cdef0127cc,42,0.0,820.0007222592831,<f8,<f8,<i8
F3APAY002513,F3AV003749,95232,42,bf6f57b62c3f76132786526d0cf24d0bcdc626be77ceaa05363439d75503ff86,5ec84f686e7e95a7aa119b9e7991981507ceadfdf3984b1111e8066c138aa217,c4747fd6c8449d7d9827f3be5df4050c24da9df46a2715a76cccbae0d62f0082,6a9e4392bb0e09e820e37861f5a8b9b4f6589c718d0feee75c41bf0ee05dde43,42,0.0,820.0007222592831,<f8,<f8,<i8
F3APAY002514,F3AV003750,95274,42,bf6f57b62c3f76132786526d0cf24d0bcdc626be77ceaa05363439d75503ff86,2a603cce8f47bbc082c13747795a98de009226c69cf52fa2413234515ff0e655,c4747fd6c8449d7d9827f3be5df4050c24da9df46a2715a76cccbae0d62f0082,5881412a30a0ce8f6efb48ea20f8d5b92e25a3bc0ac2c319553294fa54f045a7,42,0.0,820.0007222592831,<f8,<f8,<i8
F3APAY002515,F3AV003751,95316,44,691d2a7060deb4415d20d52307750f9b02c756db1158bbb73233bca231bdf74a,19a51048001e48dc6677e4e3421dae829e8e582cd4f5e8b5f203df5c1cb5444e,933a7b82c9185eefc7f4430e678443a578cac0b715f932463eb33387e8bef8d4,c987543ebee200dd4a9e6e77cfdfe66a2ce03f69e2aa948fa6741c9fa2ce91bb,44,0.0,860.0007543194806,<f8,<f8,<i8
F3APAY002516,F3AV003752,95360,44,691d2a7060deb4415d20d52307750f9b02c756db1158bbb73233bca231bdf74a,7d0e45deb5b0e54cc09fbc1af7bdf3fddf634b16512859865f16dfc36e274667,933a7b82c9185eefc7f4430e678443a578cac0b715f932463eb33387e8bef8d4,b923818f8df1fe31cb4eb2bc680c9e94226749bc370b8fec6a6013d3f0157410,44,0.0,860.0007543194806,<f8,<f8,<i8
F3APAY002517,F3AV003753,95404,44,691d2a7060deb4415d20d52307750f9b02c756db1158bbb73233bca231bdf74a,19a51048001e48dc6677e4e3421dae829e8e582cd4f5e8b5f203df5c1cb5444e,933a7b82c9185eefc7f4430e678443a578cac0b715f932463eb33387e8bef8d4,c987543ebee200dd4a9e6e77cfdfe66a2ce03f69e2aa948fa6741c9fa2ce91bb,44,0.0,860.0007543194806,<f8,<f8,<i8
F3APAY002518,F3AV003754,95448,44,691d2a7060deb4415d20d52307750f9b02c756db1158bbb73233bca231bdf74a,7d0e45deb5b0e54cc09fbc1af7bdf3fddf634b16512859865f16dfc36e274667,933a7b82c9185eefc7f4430e678443a578cac0b715f932463eb33387e8bef8d4,b923818f8df1fe31cb4eb2bc680c9e94226749bc370b8fec6a6013d3f0157410,44,0.0,860.0007543194806,<f8,<f8,<i8
F3APAY002519,F3AV003755,95492,44,691d2a7060deb4415d20d52307750f9b02c756db1158bbb73233bca231bdf74a,357545d6c7afade6433ae76652a25f98322e80ace83ff669678d5bd53fab21ac,933a7b82c9185eefc7f4430e678443a578cac0b715f932463eb33387e8bef8d4,af73bf57976682c5488f8730e85a20375d2f958f9c937044223e9b27c98470dc,44,0.0,860.0007543194806,<f8,<f8,<i8
F3APAY002520,F3AV003756,95536,44,691d2a7060deb4415d20d52307750f9b02c756db1158bbb73233bca231bdf74a,c032748233cfaa68d07d584c980c54a36c62fc1585f1aba09b7eb6be51501860,933a7b82c9185eefc7f4430e678443a578cac0b715f932463eb33387e8bef8d4,f6cc22b9481f4c02c79ab3a01dcc791350a63688dc9ff5648488ea3504b94ff0,44,0.0,860.0007543194806,<f8,<f8,<i8
F3APAY002521,F3AV003757,95580,43,c4cef4eda18d7086cd2469d83c1f1dad49d0c0eb270e1233acbf71baa8f954ce,0066daa5967cd49be0c8adfdeefc3b9df8e936055f8b2d164fcc9667b363685e,e7d7c97dfee71b9cd8d5f37e81c773ebc00d45f12f87e7db2871e17cd73c6c30,c9ba74706985a7cc6664908b96e369379c1e488cedd29d9dc4208620728a9b8a,43,0.0,840.0007332602399,<f8,<f8,<i8
F3APAY002522,F3AV003758,95623,43,c4cef4eda18d7086cd2469d83c1f1dad49d0c0eb270e1233acbf71baa8f954ce,b22c360842cf0e07290ee23bb220ada263c8e8874b068bb17ba7de83ef207a8a,e7d7c97dfee71b9cd8d5f37e81c773ebc00d45f12f87e7db2871e17cd73c6c30,91a3ba849c444fc52cca420d59624e8b5454eab4f8983c5459cd89dcdc5cb1dc,43,0.0,840.0007332602399,<f8,<f8,<i8
F3APAY002523,F3AV003759,95666,43,c4cef4eda18d7086cd2469d83c1f1dad49d0c0eb270e1233acbf71baa8f954ce,0066daa5967cd49be0c8adfdeefc3b9df8e936055f8b2d164fcc9667b363685e,e7d7c97dfee71b9cd8d5f37e81c773ebc00d45f12f87e7db2871e17cd73c6c30,c9ba74706985a7cc6664908b96e369379c1e488cedd29d9dc4208620728a9b8a,43,0.0,840.0007332602399,<f8,<f8,<i8
F3APAY002524,F3AV003760,95709,43,c4cef4eda18d7086cd2469d83c1f1dad49d0c0eb270e1233acbf71baa8f954ce,b22c360842cf0e07290ee23bb220ada263c8e8874b068bb17ba7de83ef207a8a,e7d7c97dfee71b9cd8d5f37e81c773ebc00d45f12f87e7db2871e17cd73c6c30,91a3ba849c444fc52cca420d59624e8b5454eab4f8983c5459cd89dcdc5cb1dc,43,0.0,840.0007332602399,<f8,<f8,<i8
F3APAY002525,F3AV003761,95752,43,c4cef4eda18d7086cd2469d83c1f1dad49d0c0eb270e1233acbf71baa8f954ce,56aded92570e76a355bc0012dc440b83c7267b82ea7b2f05e760ad58580392d3,e7d7c97dfee71b9cd8d5f37e81c773ebc00d45f12f87e7db2871e17cd73c6c30,06be795dee5f6de8f47fd4a7598c4d33d988aa230bd40431aea81bdcce5a75a7,43,0.0,840.0007332602399,<f8,<f8,<i8
F3APAY002526,F3AV003762,95795,43,c4cef4eda18d7086cd2469d83c1f1dad49d0c0eb270e1233acbf71baa8f954ce,375511a7e855a072747a7d7c8ac79c73ad9558f9b67196e347ecaf3ed92f2caa,e7d7c97dfee71b9cd8d5f37e81c773ebc00d45f12f87e7db2871e17cd73c6c30,88b15a73639bebc7b56a95bbc7436cebacc28bfbd3e838f60281c23ce352f510,43,0.0,840.0007332602399,<f8,<f8,<i8
F3APAY002527,F3AV003763,95838,41,2e178eca2151a0fbba8d615eb8c2a8ff1bc6f9ac469a4a9fd40d7ced65a06543,c1744868e9926110af1320f698458dc923d1ceb2c7cf6cb1519cc9aa0de9aefd,9fe4d28b0086b04f30c5eea49cfea4923ab7ea568706ab2febbcf3d4972bd6d0,5e3d5d5ff1433537c40c8e0d982a9d9ba9117aa4097a7db14c3e4e5284e39c64,41,0.0,800.0007012000424,<f8,<f8,<i8
F3APAY002528,F3AV003764,95879,41,2e178eca2151a0fbba8d615eb8c2a8ff1bc6f9ac469a4a9fd40d7ced65a06543,cd5795203c77a22cb5591ed086b402b4f717b3cf8979e6cafb705448050f3d74,9fe4d28b0086b04f30c5eea49cfea4923ab7ea568706ab2febbcf3d4972bd6d0,e14a4226446f71aa8f72f6a442abe0106f2eac36beb3c8c5c4d8bc6a6b7ae76e,41,0.0,800.0007012000424,<f8,<f8,<i8
F3APAY002529,F3AV003765,95920,41,2e178eca2151a0fbba8d615eb8c2a8ff1bc6f9ac469a4a9fd40d7ced65a06543,c1744868e9926110af1320f698458dc923d1ceb2c7cf6cb1519cc9aa0de9aefd,9fe4d28b0086b04f30c5eea49cfea4923ab7ea568706ab2febbcf3d4972bd6d0,5e3d5d5ff1433537c40c8e0d982a9d9ba9117aa4097a7db14c3e4e5284e39c64,41,0.0,800.0007012000424,<f8,<f8,<i8
F3APAY002530,F3AV003766,95961,41,2e178eca2151a0fbba8d615eb8c2a8ff1bc6f9ac469a4a9fd40d7ced65a06543,cd5795203c77a22cb5591ed086b402b4f717b3cf8979e6cafb705448050f3d74,9fe4d28b0086b04f30c5eea49cfea4923ab7ea568706ab2febbcf3d4972bd6d0,e14a4226446f71aa8f72f6a442abe0106f2eac36beb3c8c5c4d8bc6a6b7ae76e,41,0.0,800.0007012000424,<f8,<f8,<i8
F3APAY002531,F3AV003767,96002,41,2e178eca2151a0fbba8d615eb8c2a8ff1bc6f9ac469a4a9fd40d7ced65a06543,086d420092ddc79c7c9bc3b09d278c6029bb206c9e60ab9999fb3a32ff06aed5,9fe4d28b0086b04f30c5eea49cfea4923ab7ea568706ab2febbcf3d4972bd6d0,6965fcc0163568b82ccf9846365ae5e8d9efded03b14b0f794fb17ba86d5834b,41,0.0,800.0007012000424,<f8,<f8,<i8
F3APAY002532,F3AV003768,96043,41,2e178eca2151a0fbba8d615eb8c2a8ff1bc6f9ac469a4a9fd40d7ced65a06543,931f3059e3680484206c7194c1dff63a5120ba9267643adb6321ccee3d64f485,9fe4d28b0086b04f30c5eea49cfea4923ab7ea568706ab2febbcf3d4972bd6d0,7c575ee6d2342d45ac5040846ba02061f504b3ca7fab82a12a5d0601adaa97d0,41,0.0,800.0007012000424,<f8,<f8,<i8
F3APAY002533,F3AV003775,96084,40,c5aa3a05b8b24b036dc49d8bf8bcc6a06a92a3ab0ac1a1930ca360bf01ffbeab,3ad5497413e68f55ac83c41d00c2ae7edb65667cd688014d73b771cacf3e2bf4,4c41860db04072d5fba1bb11905681f050026947b7535c5ed90beb0992ad6efa,e8ea8f3b38688dd8db4b90b6adede935a61e84ce85c19b06d0f1bf45f3e7c3e1,40,0.0,780.0006901990855,<f8,<f8,<i8
F3APAY002534,F3AV003776,96124,40,c5aa3a05b8b24b036dc49d8bf8bcc6a06a92a3ab0ac1a1930ca360bf01ffbeab,94b81020680682f84e875ce3fd7dc4afe0b24d45e3a3c112937427837f0aad90,4c41860db04072d5fba1bb11905681f050026947b7535c5ed90beb0992ad6efa,2936c7d3cf98b31d5c770d7297d937a291cb5c1e80df7d4502d1c40e5540fa7d,40,0.0,780.0006901990855,<f8,<f8,<i8
F3APAY002535,F3AV003777,96164,40,c5aa3a05b8b24b036dc49d8bf8bcc6a06a92a3ab0ac1a1930ca360bf01ffbeab,3ad5497413e68f55ac83c41d00c2ae7edb65667cd688014d73b771cacf3e2bf4,4c41860db04072d5fba1bb11905681f050026947b7535c5ed90beb0992ad6efa,e8ea8f3b38688dd8db4b90b6adede935a61e84ce85c19b06d0f1bf45f3e7c3e1,40,0.0,780.0006901990855,<f8,<f8,<i8
F3APAY002536,F3AV003778,96204,40,c5aa3a05b8b24b036dc49d8bf8bcc6a06a92a3ab0ac1a1930ca360bf01ffbeab,94b81020680682f84e875ce3fd7dc4afe0b24d45e3a3c112937427837f0aad90,4c41860db04072d5fba1bb11905681f050026947b7535c5ed90beb0992ad6efa,2936c7d3cf98b31d5c770d7297d937a291cb5c1e80df7d4502d1c40e5540fa7d,40,0.0,780.0006901990855,<f8,<f8,<i8
F3APAY002537,F3AV003779,96244,40,c5aa3a05b8b24b036dc49d8bf8bcc6a06a92a3ab0ac1a1930ca360bf01ffbeab,c18aa871b3ceb32e1ea0744272e1d4084a84658ba80a49b74db1476246b1244c,4c41860db04072d5fba1bb11905681f050026947b7535c5ed90beb0992ad6efa,5bc4d2051f546849a646f849ce2dffbade65b983884a046b67b6243a481d1eff,40,0.0,780.0006901990855,<f8,<f8,<i8
F3APAY002538,F3AV003780,96284,40,c5aa3a05b8b24b036dc49d8bf8bcc6a06a92a3ab0ac1a1930ca360bf01ffbeab,e74c0c2adc319381782b29b5868e6c40711d83d24ceeafde2d75fa5d6d2d491c,4c41860db04072d5fba1bb11905681f050026947b7535c5ed90beb0992ad6efa,a3bbd8282f2fe0b708ac0733a4c8fed33d494faec48949ef9ddcffb5fd0e19e3,40,0.0,780.0006901990855,<f8,<f8,<i8
F3APAY002539,F3AV003781,96324,41,f3db818906e69907e25d5f87dd23b84c0e19bf4354a7997cd09ee540de2d5dff,34231f715931f2924ef663d825be0c65501db5bbd3dbfcc47816e707b6a9c08d,bd01f4314171a0e68530b5e7848146b2e8b9a84cccccdc8ac46890d3fe12f337,4427bc043032d6d7264147b4aa818d7e1d3feb03ba688c8120bf52d77fa2e8c4,41,0.0,800.0007012393326,<f8,<f8,<i8
F3APAY002540,F3AV003782,96365,41,f3db818906e69907e25d5f87dd23b84c0e19bf4354a7997cd09ee540de2d5dff,1416fdbac38e4dc54d395d728a1361b3c7f6a7fe9e15d9363973c3f914365c54,bd01f4314171a0e68530b5e7848146b2e8b9a84cccccdc8ac46890d3fe12f337,b1cb14a085e02e3ca8a8ae73de7b6cf5a018f0667bb5572b01a9b76b2ca0708b,41,0.0,800.0007012393326,<f8,<f8,<i8
F3APAY002541,F3AV003783,96406,41,f3db818906e69907e25d5f87dd23b84c0e19bf4354a7997cd09ee540de2d5dff,34231f715931f2924ef663d825be0c65501db5bbd3dbfcc47816e707b6a9c08d,bd01f4314171a0e68530b5e7848146b2e8b9a84cccccdc8ac46890d3fe12f337,4427bc043032d6d7264147b4aa818d7e1d3feb03ba688c8120bf52d77fa2e8c4,41,0.0,800.0007012393326,<f8,<f8,<i8
F3APAY002542,F3AV003784,96447,41,f3db818906e69907e25d5f87dd23b84c0e19bf4354a7997cd09ee540de2d5dff,1416fdbac38e4dc54d395d728a1361b3c7f6a7fe9e15d9363973c3f914365c54,bd01f4314171a0e68530b5e7848146b2e8b9a84cccccdc8ac46890d3fe12f337,b1cb14a085e02e3ca8a8ae73de7b6cf5a018f0667bb5572b01a9b76b2ca0708b,41,0.0,800.0007012393326,<f8,<f8,<i8
F3APAY002543,F3AV003785,96488,41,f3db818906e69907e25d5f87dd23b84c0e19bf4354a7997cd09ee540de2d5dff,c3ed07e5287c2681d06eae2f004dd569dddd120ccfa585490b5aa91034d08f73,bd01f4314171a0e68530b5e7848146b2e8b9a84cccccdc8ac46890d3fe12f337,3f7edb5dbc8dd5a69bbdb17b6266f95c703411fa4eb8ad479a3eeb7530642808,41,0.0,800.0007012393326,<f8,<f8,<i8
F3APAY002544,F3AV003786,96529,41,f3db818906e69907e25d5f87dd23b84c0e19bf4354a7997cd09ee540de2d5dff,bdf04820e0d8418ad577a1effd22b3873b4f3edcad68ad7fdf9e73b16b62fcde,bd01f4314171a0e68530b5e7848146b2e8b9a84cccccdc8ac46890d3fe12f337,92f77390e73e2d48103a1c9d1c8310285e6e8ebe38a78431ea9341de0a253867,41,0.0,800.0007012393326,<f8,<f8,<i8
F3APAY002545,F3AV003787,96570,43,4556ea09011624723c1b6b2073c091ebf2446be586c6451e3c6996e6ca10ecef,eeafc866276e0c6482c0d438a42bb69e9e19a301d0d51067991a715493bc3b9e,3f40f39a2a2d79b3e837fd8d9c6698c7f6fe111eead70056a80d331f8f63d5dc,3c63f37f3ab25589f085cf16cea23db672ff4474e80499036d9f1774f36c8f75,43,0.0,840.0007433578139,<f8,<f8,<i8
F3APAY002546,F3AV003788,96613,43,4556ea09011624723c1b6b2073c091ebf2446be586c6451e3c6996e6ca10ecef,ba52b4f099e1b35770ac8a7385bf03c29cbf59f72bf75a9985e517e89cd8b5bd,3f40f39a2a2d79b3e837fd8d9c6698c7f6fe111eead70056a80d331f8f63d5dc,e4b737a29b2064b1447e5302d079ac9a4e131c3464c1e791a34d589ea643bf9b,43,0.0,840.0007433578139,<f8,<f8,<i8
F3APAY002547,F3AV003789,96656,43,4556ea09011624723c1b6b2073c091ebf2446be586c6451e3c6996e6ca10ecef,eeafc866276e0c6482c0d438a42bb69e9e19a301d0d51067991a715493bc3b9e,3f40f39a2a2d79b3e837fd8d9c6698c7f6fe111eead70056a80d331f8f63d5dc,3c63f37f3ab25589f085cf16cea23db672ff4474e80499036d9f1774f36c8f75,43,0.0,840.0007433578139,<f8,<f8,<i8
F3APAY002548,F3AV003790,96699,43,4556ea09011624723c1b6b2073c091ebf2446be586c6451e3c6996e6ca10ecef,ba52b4f099e1b35770ac8a7385bf03c29cbf59f72bf75a9985e517e89cd8b5bd,3f40f39a2a2d79b3e837fd8d9c6698c7f6fe111eead70056a80d331f8f63d5dc,e4b737a29b2064b1447e5302d079ac9a4e131c3464c1e791a34d589ea643bf9b,43,0.0,840.0007433578139,<f8,<f8,<i8
F3APAY002549,F3AV003791,96742,43,4556ea09011624723c1b6b2073c091ebf2446be586c6451e3c6996e6ca10ecef,a19df0ae8e05cc5d43118255763dc5e983c42e89a78284d70dbda53c508dd47c,3f40f39a2a2d79b3e837fd8d9c6698c7f6fe111eead70056a80d331f8f63d5dc,51470adfd4c9739b5a55e68318fc388a02029e0312449aa5939fe9ba7514d370,43,0.0,840.0007433578139,<f8,<f8,<i8
F3APAY002550,F3AV003792,96785,43,4556ea09011624723c1b6b2073c091ebf2446be586c6451e3c6996e6ca10ecef,d9f6ff93d34ee7117d4aef3267904974ae13f77738c0ddea64fff907b3741ef9,3f40f39a2a2d79b3e837fd8d9c6698c7f6fe111eead70056a80d331f8f63d5dc,f0ae10ac17dd1b239c3905cd1719e29f8c62862af68d281994bfba8c7aa7d471,43,0.0,840.0007433578139,<f8,<f8,<i8
