planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,decision_status
F3ADS000351,6773,STABILITY,F3AE000039,F3AP0020,PUBLISHED_QPP_REFERENCE,F3AV002965,F3AC001,W00,P00,9,F3APAY001981,e78bafa87e2fcb24d5a67e1a962b60e355a80732bd4bcc82b232357d4719bf57,38,23.439400978368845,30.54977603846498,27.628679497486825,-7.1103750600961355,-2.921096540978155,false,74.38127848546429,formal_m1_center_not_selected,VALID
F3ADS000352,6774,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,1,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.87675550118102,-37.43600780734567,-33.4253895615967,-1.4407476938353554,4.010618245748965,false,64.5420756528288,formal_m1_center_not_selected,VALID
F3ADS000353,6775,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,2,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.876755501169285,-37.4360078061928,-33.42538919296091,-1.440747694976487,4.010618613231891,false,64.54209411786479,formal_m1_center_not_selected,VALID
F3ADS000354,6776,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,3,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.87675550118173,-37.43600780731645,-33.24234467328945,-1.4407476938652763,4.193663134026998,false,64.54207385162536,formal_m1_center_not_selected,VALID
F3ADS000355,6777,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,4,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.87675550118101,-37.43600780730903,-33.42538978499488,-1.4407476938719768,4.010618022314155,false,64.54208118968063,formal_m1_center_not_selected,VALID
F3ADS000356,6778,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,5,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.8767555011817,-37.43600780596859,-33.425389993288405,-1.4407476952131049,4.010617812680188,false,64.54217474320804,formal_m1_center_not_selected,VALID
F3ADS000357,6779,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,6,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.87675550118126,-37.43600780726993,-33.425389821747885,-1.4407476939113266,4.010617985522046,false,64.54207546649933,formal_m1_center_not_selected,VALID
F3ADS000358,6780,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,7,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.87675550118176,-37.43600780730079,-33.425390588962316,-1.4407476938809722,4.010617218338474,false,64.54207672428525,formal_m1_center_not_selected,VALID
F3ADS000359,6781,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,8,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.87675550118057,-37.43600780704814,-33.40804258001147,-1.4407476941324262,4.027965227036674,false,64.54206164643736,formal_m1_center_not_selected,VALID
F3ADS000360,6782,STABILITY,F3AE000040,F3AP0020,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003043,F3AC001,W00,P00,9,F3APAY002033,1aa91e52273e76a432c834794b92d8b131c1892e865e138065676f6491c70bc8,35,-38.876755501180924,-37.436007807187394,-33.42539045097796,-1.4407476939935293,4.010617356209437,false,64.54209241249985,formal_m1_center_not_selected,VALID
F3ADS000361,6783,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,1,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.02710048089605,-21.73039829932235,-15.463272738678116,3.7032978184263,6.267125560644233,false,46.48440121001863,formal_m1_center_not_selected,VALID
F3ADS000362,6784,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,2,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.027100480896113,-21.73039830155975,-15.369765498430086,3.7032978206636358,6.360632803129663,false,46.484422301083264,formal_m1_center_not_selected,VALID
F3ADS000363,6785,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,3,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.027100480894443,-21.73039830156331,-13.632651326212015,3.7032978206688654,8.097746975351294,false,46.484421903558335,formal_m1_center_not_selected,VALID
F3ADS000364,6786,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,4,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.02710048089629,-21.730398301530375,-15.463272712763155,3.7032978206340843,6.26712558876722,false,46.48442533230104,formal_m1_center_not_selected,VALID
F3ADS000365,6787,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,5,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.02710048089643,-21.730398301560715,-14.791172445541827,3.703297820664286,6.939225856018888,false,46.48442332081681,formal_m1_center_not_selected,VALID
F3ADS000366,6788,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,6,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.027100480895907,-21.730398301554647,-15.305920553508036,3.70329782065874,6.424477748046611,false,46.4844173230679,formal_m1_center_not_selected,VALID
F3ADS000367,6789,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,7,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.027100480896383,-21.73039829391001,-15.463272738613911,3.703297813013627,6.267125555296099,false,46.484372426790415,formal_m1_center_not_selected,VALID
F3ADS000368,6790,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,8,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.027100480896404,-21.730398300975747,-15.46327273849395,3.7032978200793423,6.267125562481796,false,46.484441975614274,formal_m1_center_not_selected,VALID
F3ADS000369,6791,STABILITY,F3AE000041,F3AP0021,PUBLISHED_QPP_REFERENCE,F3AV003121,F3AC001,W00,P00,9,F3APAY002099,bcfc13ef9deb6c5548f609d04e2525eeed06bcee44d5859e2c34c2ccaf30d9f7,20,-18.027100480896223,-21.730398301564282,-15.463272730218451,3.703297820668059,6.267125571345831,false,46.48441829986769,formal_m1_center_not_selected,VALID
F3ADS000370,6792,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,1,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857402267105,-1.3597470780837408,-2.6244712789318054,-3.133110324183364,-1.2647242008480646,false,101.64408468679216,formal_m1_center_not_selected,VALID
F3ADS000371,6793,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,2,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857402239719,-1.3513345056205779,-2.6244715708479234,-3.141522896619141,-1.2731370652273455,false,100.3190704700637,formal_m1_center_not_selected,VALID
F3ADS000372,6794,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,3,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857402216726,-1.359747423581183,-2.6244705976870524,-3.1331099786355425,-1.2647231741058693,false,101.64032041717735,formal_m1_center_not_selected,VALID
F3ADS000373,6795,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,4,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857401796646,-1.3597474294453242,-2.6244693541560533,-3.1331099723513214,-1.264721924710729,false,101.64075718794331,formal_m1_center_not_selected,VALID
F3ADS000374,6796,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,5,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857402234443,-1.3597472795725913,-2.624471103556276,-3.1331101226618516,-1.2647238239836849,false,101.64110854671712,formal_m1_center_not_selected,VALID
F3ADS000375,6797,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,6,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857400493098,-1.359747429557233,-2.6244692574759423,-3.133109970935865,-1.2647218279187094,false,101.64050593576022,formal_m1_center_not_selected,VALID
F3ADS000376,6798,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,7,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857402165872,-1.351334527685438,-2.6244702433532847,-3.141522874480434,-1.2731357156678467,false,100.3180420365463,formal_m1_center_not_selected,VALID
F3ADS000377,6799,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,8,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857402103486,-1.359747229134907,-2.6244717408682714,-3.1331101729685793,-1.2647245117333643,false,101.64392445544362,formal_m1_center_not_selected,VALID
F3ADS000378,6800,STABILITY,F3AE000043,F3AP0022,PUBLISHED_QPP_REFERENCE,F3AV003277,F3AC001,W00,P00,9,F3APAY002157,6b18e96c9ba2a55531535b810c02e10373ff2b78645c0974cd7c230e3ea0c017,18,-4.492857402229014,-1.3597474296211551,-2.624471639821577,-3.1331099726078593,-1.2647242102004217,false,101.64058844996917,formal_m1_center_not_selected,VALID
F3ADS000379,6801,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,1,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.91935458370181,17.394028887272363,15.396816464780251,-5.474674303570552,-1.9972124224921117,false,49.04761499049455,formal_m1_center_not_selected,VALID
F3ADS000380,6802,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,2,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.919354583703136,17.394029001677566,16.001412339506793,-5.47467441797443,-1.3926166621707736,false,49.04721217898571,formal_m1_center_not_selected,VALID
F3ADS000381,6803,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,3,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.919354583702006,17.394028983965146,16.016351548603843,-5.47467440026314,-1.3776774353613028,false,49.0476504174823,formal_m1_center_not_selected,VALID
F3ADS000382,6804,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,4,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.9193545837018,17.394028972156867,15.396867987895206,-5.4746743884550675,-1.9971609842616616,false,49.047569551220256,formal_m1_center_not_selected,VALID
F3ADS000383,6805,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,5,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.919354583702287,17.394029256992138,16.011842528439793,-5.474674673289851,-1.3821867285523446,false,49.04750027288883,formal_m1_center_not_selected,VALID
F3ADS000384,6806,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,6,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.919354583703353,17.39402888225043,16.01635304150477,-5.474674298547079,-1.3776758407456597,false,49.04758853747965,formal_m1_center_not_selected,VALID
F3ADS000385,6807,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,7,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.91935458370213,17.394028919899313,15.396816554773318,-5.474674336197182,-1.9972123651259945,false,49.04772265759401,formal_m1_center_not_selected,VALID
F3ADS000386,6808,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,8,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.919354583703672,17.394028899327935,15.396843866973118,-5.474674315624263,-1.9971850323548175,false,49.04758101549936,formal_m1_center_not_selected,VALID
F3ADS000387,6809,STABILITY,F3AE000044,F3AP0022,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003355,F3AC001,W00,P00,9,F3APAY002229,b3870df6e167b1c27f7de85fc2c8e3ddfc77fea99d323f9e8d03a714df42cedb,18,11.919354583701978,17.394028895536508,15.396816457412394,-5.47467431183453,-1.997212438124114,false,49.04772502925063,formal_m1_center_not_selected,VALID
F3ADS000388,6810,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,1,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.26208967752893,-60.73505229183522,-63.30497028669801,-6.527037385693717,-2.5699179948627915,false,298.97389036852894,formal_m1_center_not_selected,VALID
F3ADS000389,6811,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,2,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.26208967752969,-60.73505229299637,-62.34871688204309,-6.527037384533315,-1.6136645890467207,false,291.96449284776486,formal_m1_center_not_selected,VALID
F3ADS000390,6812,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,3,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.26208967752976,-60.73505229285506,-62.34871742944004,-6.527037384674699,-1.6136651365849843,false,297.6716986201832,formal_m1_center_not_selected,VALID
F3ADS000391,6813,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,4,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.26208967752935,-60.735052292948055,-63.30496944920573,-6.527037384581291,-2.5699171562576737,false,292.6153276101655,formal_m1_center_not_selected,VALID
F3ADS000392,6814,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,5,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.26208967752899,-60.73505227728647,-63.304970286495646,-6.52703740024252,-2.569918009209175,false,293.123883055588,formal_m1_center_not_selected,VALID
F3ADS000393,6815,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,6,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.26208967752936,-60.73505191356894,-63.30497028679234,-6.527037763960422,-2.569918373223402,false,299.5966746794845,formal_m1_center_not_selected,VALID
F3ADS000394,6816,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,7,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.26208967752876,-60.73505229292549,-63.30497028674286,-6.527037384603275,-2.56991799381737,false,293.72063517984526,formal_m1_center_not_selected,VALID
F3ADS000395,6817,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,8,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.26208967752632,-60.73505229037133,-63.30497028667898,-6.527037387154991,-2.5699179963076517,false,299.7276462217152,formal_m1_center_not_selected,VALID
F3ADS000396,6818,STABILITY,F3AE000045,F3AP0023,PUBLISHED_QPP_REFERENCE,F3AV003433,F3AC001,W00,P00,9,F3APAY002301,901281d19e083253e4b506ef96ddc3e653ec8f2d07ab34d9df96b0052b590b20,35,-67.262089677526,-59.65989631116294,-63.30497028675734,-7.602193366363068,-3.6450739755944,false,76.31392374248883,formal_m1_center_not_selected,VALID
F3ADS000397,6819,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,1,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.55822706402986,-80.91742699887368,-81.10022574909323,-4.640800065156185,-0.18279875021954695,false,124.229735455447,formal_m1_center_not_selected,VALID
F3ADS000398,6820,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,2,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.55822706402999,-80.91742699845821,-80.17532603803852,-4.640800065571781,0.7421009604196911,false,124.22956782516582,formal_m1_center_not_selected,VALID
F3ADS000399,6821,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,3,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.55822706401908,-80.91742644670674,-80.1753295868275,-4.640800617312337,0.7420968598792399,false,124.23165787855154,formal_m1_center_not_selected,VALID
F3ADS000400,6822,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,4,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.55822706402883,-80.91742694620025,-81.10022778081579,-4.640800117828576,-0.1828008346155343,false,124.22972885692624,formal_m1_center_not_selected,VALID
F3ADS000401,6823,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,5,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.55822706403019,-80.91742699837154,-81.10022528702737,-4.640800065658652,-0.1827982886558317,false,124.22972024213756,formal_m1_center_not_selected,VALID
F3ADS000402,6824,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,6,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.55822706403019,-80.91742699520842,-81.10018125216459,-4.640800068821775,-0.18275425695617287,false,124.22963703732285,formal_m1_center_not_selected,VALID
F3ADS000403,6825,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,7,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.5582270640307,-80.91742699804836,-81.10022764471589,-4.640800065982347,-0.1828006466675305,false,124.22968370140153,formal_m1_center_not_selected,VALID
F3ADS000404,6826,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,8,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.55822706402793,-80.91742699033713,-81.1002274247316,-4.640800073690798,-0.18280043439446558,false,124.22971685094909,formal_m1_center_not_selected,VALID
F3ADS000405,6827,STABILITY,F3AE000046,F3AP0023,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003511,F3AC001,W00,P00,9,F3APAY002353,387707019db590b206dc0822fdca620d42f42ccd53a4adab4e0b4279f7164e76,34,-85.55822706402925,-80.91742699232478,-81.10022717662777,-4.640800071704476,-0.18280018430299094,false,124.22973800259011,formal_m1_center_not_selected,VALID
F3ADS000406,6828,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,1,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672593959,-97.05366057410086,-96.53313899789227,-5.913936151838726,0.5205215762085942,false,225.07482542754903,formal_m1_center_not_selected,VALID
F3ADS000407,6829,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,2,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672588865,-97.0536606610527,-96.21738651019129,-5.913936064835951,0.8362741508614135,false,225.07829472852916,formal_m1_center_not_selected,VALID
F3ADS000408,6830,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,3,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672586352,-97.05366065929871,-96.33136118811494,-5.913936066564801,0.7222994711837742,false,225.07744826067932,formal_m1_center_not_selected,VALID
F3ADS000409,6831,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,4,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672581491,-97.05366066165854,-96.35429658518463,-5.913936064156374,0.6993640764739126,false,225.07806561964324,formal_m1_center_not_selected,VALID
F3ADS000410,6832,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,5,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672557404,-97.05366065706762,-96.48209268418141,-5.913936068506416,0.5715679728862142,false,225.07799969332763,formal_m1_center_not_selected,VALID
F3ADS000411,6833,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,6,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672594683,-97.0536606615353,-96.5331379112928,-5.91393606441153,0.520522750242506,false,225.0782713723925,formal_m1_center_not_selected,VALID
F3ADS000412,6834,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,7,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672586349,-95.62961357133683,-96.53313852778399,-7.337983154526654,-0.903524956447157,false,215.9809663965084,formal_m1_center_not_selected,VALID
F3ADS000413,6835,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,8,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672473682,-97.05366066168975,-96.53311877009139,-5.913936063047075,0.5205418915983557,false,225.07804743996218,formal_m1_center_not_selected,VALID
F3ADS000414,6836,STABILITY,F3AE000047,F3AP0024,PUBLISHED_QPP_REFERENCE,F3AV003589,F3AC001,W00,P00,9,F3APAY002405,f987a4434f5e1c15e2992f54f6bf7590100d8b9200864c1ea57cf4849f8b7e91,62,-102.96759672576553,-97.05366012748179,-96.53313790690105,-5.91393659828374,0.5205222205807445,false,225.07766299981148,formal_m1_center_not_selected,VALID
F3ADS000415,6837,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,1,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.21981749007645,-126.27268756151402,-126.61735707928875,-6.947129928562433,-0.344669517774733,false,101.45776628281202,formal_m1_center_not_selected,VALID
F3ADS000416,6838,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,2,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.21981749007116,-126.27268756095926,-126.61735863714742,-6.9471299291119095,-0.3446710761881633,false,101.45768463776939,formal_m1_center_not_selected,VALID
F3ADS000417,6839,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,3,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.21981749007435,-126.27268756159684,-126.6173424578545,-6.9471299284775085,-0.34465489625766565,false,101.4577424267919,formal_m1_center_not_selected,VALID
F3ADS000418,6840,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,4,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.21981749007713,-126.2726875617529,-126.61735860754115,-6.94712992832423,-0.34467104578824603,false,101.45773640963861,formal_m1_center_not_selected,VALID
F3ADS000419,6841,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,5,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.21981749007708,-126.27268756088661,-126.61735887789166,-6.947129929190467,-0.3446713170050515,false,101.45784796165727,formal_m1_center_not_selected,VALID
