simulation_unit_id,background_realization_id,latent_array_file,latent_offset,latent_length,latent_flux_sha256,retained_time_array_file,retained_flux_array_file,retained_native_index_array_file,retained_offset,retained_length,retained_time_sha256,retained_flux_sha256,retained_native_index_sha256,logical_payload_sha256,materialization_status
F3BBG_N015_A0_Q001_R001:NULL:PRIMARY,F3BBG_N015_A0_Q001_R001,latent_flux.npy,0,15,466cac9b781964873a5a47223af82cc5d5846ceb9f457367b1f621d3d9d9c255,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,0,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,466cac9b781964873a5a47223af82cc5d5846ceb9f457367b1f621d3d9d9c255,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,aa9e985cc0219eecc83e8c20c0e024207e09d144e4e1b15fee2c13a8a0638c75,MATERIALIZED
F3BBG_N015_A0_Q001_R001:POS:PRIMARY,F3BBG_N015_A0_Q001_R001,latent_flux.npy,15,15,a6ee282ff4ea81c07b79ed8279f4852d01a0b06c16e454047eb20d049610585f,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,15,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,a6ee282ff4ea81c07b79ed8279f4852d01a0b06c16e454047eb20d049610585f,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,c26b29422c125204246793a674896a47accf9d4d327def7a1ce4ffc99514b208,MATERIALIZED
F3BBG_N015_A0_Q001_R003:NULL:PRIMARY,F3BBG_N015_A0_Q001_R003,latent_flux.npy,30,15,eaa605a2fb9e0f46ff8283129da5c7b2039b6a7851892c2844171cedb6ff679a,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,30,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,eaa605a2fb9e0f46ff8283129da5c7b2039b6a7851892c2844171cedb6ff679a,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,b9dff282763f54a03876d41b5ad9e4d58c19ccf6a278851345ff9f36460b080b,MATERIALIZED
F3BBG_N015_A0_Q001_R003:POS:PRIMARY,F3BBG_N015_A0_Q001_R003,latent_flux.npy,45,15,974cb5c072d5bbf75abed672cc87dc4791c2d0a8cfed281fe45651d909f98d57,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,45,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,974cb5c072d5bbf75abed672cc87dc4791c2d0a8cfed281fe45651d909f98d57,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,08242f8e90b4c19ca1333025ad9267de38b3bb5d4437f8a88496ef3f30addb08,MATERIALIZED
F3BBG_N015_A0_Q001_R006:NULL:PRIMARY,F3BBG_N015_A0_Q001_R006,latent_flux.npy,60,15,c1f5e85e27f7be758bb29f60cc2b65a832a479c5f8dd53c53d11400dc89e2012,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,60,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,c1f5e85e27f7be758bb29f60cc2b65a832a479c5f8dd53c53d11400dc89e2012,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,d16c2e8a9abf266aef40cbd77a0c2fd69180e6b528289e548d34dc56932af07e,MATERIALIZED
F3BBG_N015_A0_Q001_R006:POS:PRIMARY,F3BBG_N015_A0_Q001_R006,latent_flux.npy,75,15,3adcce1158d19eec06d43cf6bfaed4861e644628f580e2ed4afb8929b230db17,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,75,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,3adcce1158d19eec06d43cf6bfaed4861e644628f580e2ed4afb8929b230db17,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,2cec49f3d5e60fef55208f52a3c7859b130d71512e8cccbd87cb2a0b850880c8,MATERIALIZED
F3BBG_N015_A0_Q001_R008:NULL:PRIMARY,F3BBG_N015_A0_Q001_R008,latent_flux.npy,90,15,20d609410a7e0432d889345508d38781217b001ed181207b42e6e65921eacf0f,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,90,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,20d609410a7e0432d889345508d38781217b001ed181207b42e6e65921eacf0f,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,575d0376b6d4327e43e3a3014c07ccd206075de338d8a25220b4c5ef036cd21f,MATERIALIZED
F3BBG_N015_A0_Q001_R008:POS:PRIMARY,F3BBG_N015_A0_Q001_R008,latent_flux.npy,105,15,d3d55baf6590f81409496b2f10e5747a327ab775151fcb2513efd1c6f76c7d91,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,105,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,d3d55baf6590f81409496b2f10e5747a327ab775151fcb2513efd1c6f76c7d91,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,9f6fc257ea4cee5904a560ead7c14ed1f2518ad474cd26b5121323d0adfa5206,MATERIALIZED
F3BBG_N015_A0_Q001_R012:NULL:PRIMARY,F3BBG_N015_A0_Q001_R012,latent_flux.npy,120,15,1005a1bf5d7fec57294332fb07a0356d0ba5d73c5978357c3a8f4d7f36f810f6,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,120,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,1005a1bf5d7fec57294332fb07a0356d0ba5d73c5978357c3a8f4d7f36f810f6,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,71efb3727795de6286ce38cf0986382649af3b0d4a6631c4af48ca7e79521c84,MATERIALIZED
F3BBG_N015_A0_Q001_R012:POS:PRIMARY,F3BBG_N015_A0_Q001_R012,latent_flux.npy,135,15,d3141bea8cbc057538bbc56ece3d4c7ed01eb7b58488cf9e3620f27e37419bf3,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,135,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,d3141bea8cbc057538bbc56ece3d4c7ed01eb7b58488cf9e3620f27e37419bf3,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,7de91754a6376ab9023a488606ce178f34644acb2c5fb03c97950c8ae4f0b19a,MATERIALIZED
F3BBG_N015_A0_Q001_R013:NULL:PRIMARY,F3BBG_N015_A0_Q001_R013,latent_flux.npy,150,15,7dd9ad2d6ce656468442b6bc813f6b201cbb105537e45a8212700777088d5280,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,150,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,7dd9ad2d6ce656468442b6bc813f6b201cbb105537e45a8212700777088d5280,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,f72f18f31419c88f61e23f524762e509ed2616e2c1d728aeb6574ae5295c26de,MATERIALIZED
F3BBG_N015_A0_Q001_R013:POS:PRIMARY,F3BBG_N015_A0_Q001_R013,latent_flux.npy,165,15,bb3f7650fb14aeebe6693f93d1372850630c16b799bba1b00deb26ce4bea0724,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,165,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,bb3f7650fb14aeebe6693f93d1372850630c16b799bba1b00deb26ce4bea0724,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,e159398bfbb682f2af04f08357a0a890135006a086a80ace04315c7bab9b765e,MATERIALIZED
F3BBG_N015_A0_Q001_R019:NULL:PRIMARY,F3BBG_N015_A0_Q001_R019,latent_flux.npy,180,15,24b025a8a3435e2ff809fad2fbff28c9459fb4554d77f7dc0dd170dea851f511,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,180,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,24b025a8a3435e2ff809fad2fbff28c9459fb4554d77f7dc0dd170dea851f511,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,8383a1e98c00680c44c3c9ef6096ff716f667af4ca9ab3efa8498b6ea5ead4b5,MATERIALIZED
F3BBG_N015_A0_Q001_R019:POS:PRIMARY,F3BBG_N015_A0_Q001_R019,latent_flux.npy,195,15,ebea5510d764ef27b1f2cab5a43d3e2ed2b68839cb4cf4803f7daab344931570,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,195,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,ebea5510d764ef27b1f2cab5a43d3e2ed2b68839cb4cf4803f7daab344931570,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,d0f198e2d1fd2318fca52df578cceec3b1b3483745acbc9638fc4a943a55bb4f,MATERIALIZED
F3BBG_N015_A0_Q001_R025:NULL:PRIMARY,F3BBG_N015_A0_Q001_R025,latent_flux.npy,210,15,9615bc3852faf2ef83876212d4c772aeaa2da5ab67a3d40529d4a2bce77850cf,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,210,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,9615bc3852faf2ef83876212d4c772aeaa2da5ab67a3d40529d4a2bce77850cf,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,d99216ab67130a32e032337a3e490f2a6bd82f96bd685bf1b62cac59401c052a,MATERIALIZED
F3BBG_N015_A0_Q001_R025:POS:PRIMARY,F3BBG_N015_A0_Q001_R025,latent_flux.npy,225,15,7387cb0d7fd792561f0dfaf26dfbbc9d74fbfeb34627f09bb610abf92ea845d8,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,225,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,7387cb0d7fd792561f0dfaf26dfbbc9d74fbfeb34627f09bb610abf92ea845d8,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,8a030ec7fb53e7fd488182fb539652952c22d1e266e68bad74e8c32ad97f18c4,MATERIALIZED
F3BBG_N015_A0_Q001_R028:NULL:PRIMARY,F3BBG_N015_A0_Q001_R028,latent_flux.npy,240,15,bbfdf9e7c293e15ac5f35e8cb880e6e2f686880bef2cd57d17459e33431f01a5,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,240,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,bbfdf9e7c293e15ac5f35e8cb880e6e2f686880bef2cd57d17459e33431f01a5,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,e735eeb3c2c470afbcf0c8a23018a6915f13d6671e3f79d52022836d5f76522d,MATERIALIZED
F3BBG_N015_A0_Q001_R028:POS:PRIMARY,F3BBG_N015_A0_Q001_R028,latent_flux.npy,255,15,09a8df9083cd22710fb1ed6ed1b058300b142876587b04a17af9a8a7e696b7a0,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,255,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,09a8df9083cd22710fb1ed6ed1b058300b142876587b04a17af9a8a7e696b7a0,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,82b34b041184efc7b8fe9346f722f0d57544d59da501c33e88783de36a044db2,MATERIALIZED
F3BBG_N015_A0_Q001_R029:NULL:PRIMARY,F3BBG_N015_A0_Q001_R029,latent_flux.npy,270,15,ed7d425ebbda2954b3f5a2534171f8dafa2f299c4fd73298fa23aee32a5f442b,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,270,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,ed7d425ebbda2954b3f5a2534171f8dafa2f299c4fd73298fa23aee32a5f442b,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,fa2fd1b85cb8a359ecb64bde3ccea56142bb330af57b76b64505b8e6d5e98aa1,MATERIALIZED
F3BBG_N015_A0_Q001_R029:POS:PRIMARY,F3BBG_N015_A0_Q001_R029,latent_flux.npy,285,15,f5002508554f87fb2d17803672e92bdd3eac72d18dc8e3b8537458539c790b01,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,285,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,f5002508554f87fb2d17803672e92bdd3eac72d18dc8e3b8537458539c790b01,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,6623595cf16840f9398961f2198040d3595aedd0318de45be5fdf2d70ff40fb1,MATERIALIZED
F3BBG_N015_A0_Q001_R030:NULL:PRIMARY,F3BBG_N015_A0_Q001_R030,latent_flux.npy,300,15,682265bc110aa06ff86791f5db5f188e913d597f1ec55f4cb2dc85e0c563f94f,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,300,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,682265bc110aa06ff86791f5db5f188e913d597f1ec55f4cb2dc85e0c563f94f,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,2e193b176ac43de266f0e4a9a79d7726b4b97f5aeaa372c33ae596db7926e6f7,MATERIALIZED
F3BBG_N015_A0_Q001_R030:POS:PRIMARY,F3BBG_N015_A0_Q001_R030,latent_flux.npy,315,15,428778606cd5711080b10605635577f1d808cb5fdb484fe176aab084ca85b626,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,315,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,428778606cd5711080b10605635577f1d808cb5fdb484fe176aab084ca85b626,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,3d9c6d63d4233995156aaa7ca553afec6911f947f60091d9ad6e57cf53bbf88a,MATERIALIZED
F3BBG_N015_A0_Q001_R031:NULL:PRIMARY,F3BBG_N015_A0_Q001_R031,latent_flux.npy,330,15,f9e7c852366c67201365ad5629109b01641db59ffd0143056f78b7e007346aa2,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,330,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,f9e7c852366c67201365ad5629109b01641db59ffd0143056f78b7e007346aa2,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,9567c6bb4f4ba09b8177901b82d4ef29db57239d8c90fb4cf488deefa7957f49,MATERIALIZED
F3BBG_N015_A0_Q001_R031:POS:PRIMARY,F3BBG_N015_A0_Q001_R031,latent_flux.npy,345,15,baa3654304b5ae54a86713ef5bee38595afb968113524d8480e3edc9cd62901d,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,345,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,baa3654304b5ae54a86713ef5bee38595afb968113524d8480e3edc9cd62901d,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,69ec8e791c4a7ed532a9a1709d6f023d72a114074e54dd21f918d381e1cc6f64,MATERIALIZED
F3BBG_N015_A0_Q001_R033:NULL:PRIMARY,F3BBG_N015_A0_Q001_R033,latent_flux.npy,360,15,f0521b7d971c3aa9396420fd60d5d44836e45c4c25f58a6d52536c570ac3081b,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,360,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,f0521b7d971c3aa9396420fd60d5d44836e45c4c25f58a6d52536c570ac3081b,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,95dafa5d69745e2e8888d5a36d15932ac1d18d351259fc4424f9f3f4e33f7717,MATERIALIZED
F3BBG_N015_A0_Q001_R033:POS:PRIMARY,F3BBG_N015_A0_Q001_R033,latent_flux.npy,375,15,b2de5807f38b9f77c5426ecaf71ac587ae3c2883492be9e5de730b6fef468cbb,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,375,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,b2de5807f38b9f77c5426ecaf71ac587ae3c2883492be9e5de730b6fef468cbb,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,4496d60f9c232e2d2f76217ba0853cde77cbfe288b365a1eb8067fabbbbc1926,MATERIALIZED
F3BBG_N015_A0_Q001_R034:NULL:PRIMARY,F3BBG_N015_A0_Q001_R034,latent_flux.npy,390,15,8bc1ebcdb3b07cd4f03616b8a7b39ebf0afc0ae9e1e1324403cc96f43d1068db,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,390,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,8bc1ebcdb3b07cd4f03616b8a7b39ebf0afc0ae9e1e1324403cc96f43d1068db,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,f7247143ea57e5b1e9029a4a25cd50ac61cd5164e01900faae92e0695842a5da,MATERIALIZED
F3BBG_N015_A0_Q001_R034:POS:PRIMARY,F3BBG_N015_A0_Q001_R034,latent_flux.npy,405,15,89ed5eb757daaf8c11911c3ab0be379726f3d1489dd2823f69b88daae1bd3403,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,405,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,89ed5eb757daaf8c11911c3ab0be379726f3d1489dd2823f69b88daae1bd3403,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,8263e81104eee8e42e3d08dd0a66b6c82dcd12ca28f773c566e0f4acb6085fcc,MATERIALIZED
F3BBG_N015_A0_Q001_R035:NULL:PRIMARY,F3BBG_N015_A0_Q001_R035,latent_flux.npy,420,15,5948287d5453046eeee62e6457a59ec28eb3b0121775980f733a7747f0b45697,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,420,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,5948287d5453046eeee62e6457a59ec28eb3b0121775980f733a7747f0b45697,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,50871213dd3fdaa09ccaa603928458f895d095bdb39070c8049f571147716236,MATERIALIZED
F3BBG_N015_A0_Q001_R035:POS:PRIMARY,F3BBG_N015_A0_Q001_R035,latent_flux.npy,435,15,f46a2afbdf8e90da72c604aef8a60ffe43277549bc115e138cb789813d7f8854,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,435,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,f46a2afbdf8e90da72c604aef8a60ffe43277549bc115e138cb789813d7f8854,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,d3a7eba19c82a09f1b84fa7929910be1a854d3a206dbc0c5d3879a9c3c7eda1e,MATERIALIZED
F3BBG_N015_A0_Q001_R036:NULL:PRIMARY,F3BBG_N015_A0_Q001_R036,latent_flux.npy,450,15,50c5ea507c9ce09a0ca3c04aaa920c1c651fece1e9e1dd6bde8b3da206d73a3a,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,450,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,50c5ea507c9ce09a0ca3c04aaa920c1c651fece1e9e1dd6bde8b3da206d73a3a,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,5809c20d0a1461353f068d71c427b7036a854d02e304639a9e00ecfa871cbbb2,MATERIALIZED
F3BBG_N015_A0_Q001_R036:POS:PRIMARY,F3BBG_N015_A0_Q001_R036,latent_flux.npy,465,15,975a9743c3a6a0ea7b94a884106d2f8507b9cf8ceca91549ad3dbcae71f61b6b,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,465,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,975a9743c3a6a0ea7b94a884106d2f8507b9cf8ceca91549ad3dbcae71f61b6b,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,4fe2051f7ea53b62405d7a5dd91320ac37f01d108a5aefe8dc1c26c0db645404,MATERIALIZED
F3BBG_N015_A0_Q001_R037:NULL:PRIMARY,F3BBG_N015_A0_Q001_R037,latent_flux.npy,480,15,f82ad841a8df216a98f348ac0cb5a38421eafbb92ecc4369c4665ec164341025,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,480,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,f82ad841a8df216a98f348ac0cb5a38421eafbb92ecc4369c4665ec164341025,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,8a70a9bc3f7a4f6e4c4c089c6576bb18ac3e0a55b3045aeffbfc428f2a202f8b,MATERIALIZED
F3BBG_N015_A0_Q001_R037:POS:PRIMARY,F3BBG_N015_A0_Q001_R037,latent_flux.npy,495,15,20d7c9b44348fbde29bd3eb90c1e82bc79aa232b9a159463ea6e6ec7002c2b47,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,495,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,20d7c9b44348fbde29bd3eb90c1e82bc79aa232b9a159463ea6e6ec7002c2b47,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,04afab825aa187ec39dbbd2d66419b6bffb7bffe90f0f42ad5e6ed63c483ddd5,MATERIALIZED
F3BBG_N015_A0_Q001_R038:NULL:PRIMARY,F3BBG_N015_A0_Q001_R038,latent_flux.npy,510,15,ca93e6667a3cef0018ee59c387207d1192fa2583384418e70506aa4217ac890e,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,510,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,ca93e6667a3cef0018ee59c387207d1192fa2583384418e70506aa4217ac890e,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,316109d2a2f2db36e48965327c5a6c0d7af5399bcd4a58085e8b10b7846bd336,MATERIALIZED
F3BBG_N015_A0_Q001_R038:POS:PRIMARY,F3BBG_N015_A0_Q001_R038,latent_flux.npy,525,15,219eab77b2839076818b9fc5ec26118a84ad7da583ed3db3156842bbaaf3f332,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,525,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,219eab77b2839076818b9fc5ec26118a84ad7da583ed3db3156842bbaaf3f332,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,73c01c23da9f698bc715e01f54fc874fdcbe3e0f921da4f3ea0f63cf70f8b521,MATERIALIZED
F3BBG_N015_A0_Q001_R039:NULL:PRIMARY,F3BBG_N015_A0_Q001_R039,latent_flux.npy,540,15,9a9efebd5af4c37d213a4704fb7a3c39a5d93d0ae2a8e5219399cce63133b730,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,540,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,9a9efebd5af4c37d213a4704fb7a3c39a5d93d0ae2a8e5219399cce63133b730,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,23210ac99ad22f7d9f20779462f173f7d0825f694b683e852d6a829c5364153e,MATERIALIZED
F3BBG_N015_A0_Q001_R039:POS:PRIMARY,F3BBG_N015_A0_Q001_R039,latent_flux.npy,555,15,94924395ff9790bce14fdf4854f3bcdea043769bd05381a0ec01265ed3aa1a50,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,555,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,94924395ff9790bce14fdf4854f3bcdea043769bd05381a0ec01265ed3aa1a50,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,9739ea954040c4df04238bc0a17faeb968ee8afea16cae5a6633fe5395bf4e1e,MATERIALIZED
F3BBG_N015_A0_Q001_R040:NULL:PRIMARY,F3BBG_N015_A0_Q001_R040,latent_flux.npy,570,15,02e78e8b7a34f64964bc1e9f19b4d47be83eb5badc29d27f5508b01dd7216304,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,570,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,02e78e8b7a34f64964bc1e9f19b4d47be83eb5badc29d27f5508b01dd7216304,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,608948c97b816c8c3f037149a0cef885b71b4abcf396d750028ab2bb12409474,MATERIALIZED
F3BBG_N015_A0_Q001_R040:POS:PRIMARY,F3BBG_N015_A0_Q001_R040,latent_flux.npy,585,15,0084862460b90410b8805847dd27862dbf066a55448358ffc56f73c85fd4e443,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,585,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,0084862460b90410b8805847dd27862dbf066a55448358ffc56f73c85fd4e443,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,442de785c2ad247d7dcb54aeef57744d4427bb031e58bd6afc487e03f1291880,MATERIALIZED
F3BBG_N015_A0_Q001_R041:NULL:PRIMARY,F3BBG_N015_A0_Q001_R041,latent_flux.npy,600,15,7b92b5e4b28bc0ae63abbc00776717176bde42d0bcddfe56b753789de903755a,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,600,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,7b92b5e4b28bc0ae63abbc00776717176bde42d0bcddfe56b753789de903755a,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,5f4e4de8d2dd56b1b6e2f64ea16cd4998ad6663ca9efd4fd48dd010db2c97f6a,MATERIALIZED
F3BBG_N015_A0_Q001_R041:POS:PRIMARY,F3BBG_N015_A0_Q001_R041,latent_flux.npy,615,15,4d5b0a28966c2fd322912eea045b846cdd6dc8d6ddf57e9d803814461a01e79c,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,615,15,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,4d5b0a28966c2fd322912eea045b846cdd6dc8d6ddf57e9d803814461a01e79c,4107167d6f03f7cb8e829358a6fb9c09ff16b19adc550b79d4874e76e96849bb,62053dfbe21029f56f9d0a377b0f22f49b034119d5abea45b1f79e68bb7fabf3,MATERIALIZED
F3BBG_N015_A0_Q001_R044:NULL:INTERNALMASK,F3BBG_N015_A0_Q001_R044,latent_flux.npy,630,15,b7ec88bb208681e365852cd796e143593686ea9c2c68aa5dbac02c9d8f7f8b08,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,630,14,bacb2084cffa7e192b547fb33bf65156730707f050c1f65bd7d8766d94159529,7454d14e7b9ec793ee20b8cba35eef7f63bc9d71553827da0db4e38b54062d01,9ea3de3ed41f0ae4005106092e9181d5e77bdd0cd210be19bb6d630ff2cf167e,a356e7a0b023d1873c97b3372e690f45667a9f4e473dfd70ff83f10f11d5c521,MATERIALIZED
