planned_decision_id,decision_order,decision_class,simulation_unit_id,background_realization_id,truth_state,external_optimizer_seed,payload_logical_sha256,input_state,gap_quality_regime,planned_model_calls,execution_status
F3B2D002196,2196,BASELINE,F3BBG_N060_A1_Q001_R093:POS:PRIMARY,F3BBG_N060_A1_Q001_R093,SYNTHETIC_QPP_PRESENT,0,c40d9bbc0805a2f96200f9378fd7b6f1ea7820bd4e2af3b80dc2d3d4ef9d7776,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002197,2197,BASELINE,F3BBG_N060_A1_Q001_R096:NULL:PRIMARY,F3BBG_N060_A1_Q001_R096,SYNTHETIC_QPP_ABSENT,0,a1a5bc9489d37d7b7136f4dfb2a4cdecec46fbb379b699e82a1ed325f1fa53b3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002198,2198,BASELINE,F3BBG_N060_A1_Q001_R096:POS:PRIMARY,F3BBG_N060_A1_Q001_R096,SYNTHETIC_QPP_PRESENT,0,1bbba6f18bf286134179610a5c60054bcfd51f75eb405719f18e990b0a720cab,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002199,2199,BASELINE,F3BBG_N060_A1_Q001_R097:NULL:PRIMARY,F3BBG_N060_A1_Q001_R097,SYNTHETIC_QPP_ABSENT,0,f7f2da6e59d1831048f4ed3b94124e744c8c404c1a200ac8757caca922919d0b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002200,2200,BASELINE,F3BBG_N060_A1_Q001_R097:POS:PRIMARY,F3BBG_N060_A1_Q001_R097,SYNTHETIC_QPP_PRESENT,0,c4846e579c3b29b17926506d8714f4ed621686f3eba8e49e76959fab413d9e14,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002201,2201,BASELINE,F3BBG_N060_A1_Q002_R002:NULL:PRIMARY,F3BBG_N060_A1_Q002_R002,SYNTHETIC_QPP_ABSENT,0,2948bb52a67ee77649d31caf4129347757942dc1e3ee33e405e343b14420cb98,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002202,2202,BASELINE,F3BBG_N060_A1_Q002_R002:POS:PRIMARY,F3BBG_N060_A1_Q002_R002,SYNTHETIC_QPP_PRESENT,0,910fe962408044d5bcab16fa95e441c8ed8dd51b311f94a4c4c53a024866e655,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002203,2203,BASELINE,F3BBG_N060_A1_Q002_R003:NULL:PRIMARY,F3BBG_N060_A1_Q002_R003,SYNTHETIC_QPP_ABSENT,0,a0a7c656ceb6ea6932df4c56110207528a27e6bab41c71c48c690cdbdbe8dbd0,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002204,2204,BASELINE,F3BBG_N060_A1_Q002_R003:POS:PRIMARY,F3BBG_N060_A1_Q002_R003,SYNTHETIC_QPP_PRESENT,0,16125d92d6b6a6bf2b843508435306f555f76c161e498874c5d358923cae3dab,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002205,2205,BASELINE,F3BBG_N060_A1_Q002_R007:NULL:PRIMARY,F3BBG_N060_A1_Q002_R007,SYNTHETIC_QPP_ABSENT,0,8a25f2fe19c99939e50612394fa77d1a66569c7d04e6a4dd326a6fd1feb7535f,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002206,2206,BASELINE,F3BBG_N060_A1_Q002_R007:POS:PRIMARY,F3BBG_N060_A1_Q002_R007,SYNTHETIC_QPP_PRESENT,0,6241aead4042b4cf415fca5e315ed9fb63625bd96d5c58c9115bdb62e5e9ccca,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002207,2207,BASELINE,F3BBG_N060_A1_Q002_R009:NULL:PRIMARY,F3BBG_N060_A1_Q002_R009,SYNTHETIC_QPP_ABSENT,0,24f89cbdb26a6f7134efeaaaabaa3f0d57d8d907975029ee7dc3aad4fa584d8c,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002208,2208,BASELINE,F3BBG_N060_A1_Q002_R009:POS:PRIMARY,F3BBG_N060_A1_Q002_R009,SYNTHETIC_QPP_PRESENT,0,0e47f315259cc4bcc894e8bbbe8ac975c233b2beaecd84888708b67951d3c5be,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002209,2209,BASELINE,F3BBG_N060_A1_Q002_R011:NULL:PRIMARY,F3BBG_N060_A1_Q002_R011,SYNTHETIC_QPP_ABSENT,0,b0715cbf28dc1a9f5df04a112d3e16c2c2731444148ee8dff5d60078073033dc,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002210,2210,BASELINE,F3BBG_N060_A1_Q002_R011:POS:PRIMARY,F3BBG_N060_A1_Q002_R011,SYNTHETIC_QPP_PRESENT,0,50343047a6ec742b1894ec87f582df83e929f4600fb846469a8aa0bb44610232,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002211,2211,BASELINE,F3BBG_N060_A1_Q002_R012:NULL:PRIMARY,F3BBG_N060_A1_Q002_R012,SYNTHETIC_QPP_ABSENT,0,b1868679a6759de913e50c405ebece629ce1ff842b11d2ba3cff82b7bc697176,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002212,2212,BASELINE,F3BBG_N060_A1_Q002_R012:POS:PRIMARY,F3BBG_N060_A1_Q002_R012,SYNTHETIC_QPP_PRESENT,0,e0428c67694bd43c557633190c90ffc79d3eaa6d463ce984c0f9078069bd4bb4,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002213,2213,BASELINE,F3BBG_N060_A1_Q002_R013:NULL:PRIMARY,F3BBG_N060_A1_Q002_R013,SYNTHETIC_QPP_ABSENT,0,c24ae009ba4aacf07ef43748edd53dc7d458c9ca07fa972f7f1312f38d611746,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002214,2214,BASELINE,F3BBG_N060_A1_Q002_R013:POS:PRIMARY,F3BBG_N060_A1_Q002_R013,SYNTHETIC_QPP_PRESENT,0,645184945226e1f4cb14aaa4c310269474c4c1d6675681971913b3cf75668538,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002215,2215,BASELINE,F3BBG_N060_A1_Q002_R014:NULL:PRIMARY,F3BBG_N060_A1_Q002_R014,SYNTHETIC_QPP_ABSENT,0,e4038e08d05c80f52ec60238632a8f15a2dd592f123c6d203bf7290542476eba,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002216,2216,BASELINE,F3BBG_N060_A1_Q002_R014:POS:PRIMARY,F3BBG_N060_A1_Q002_R014,SYNTHETIC_QPP_PRESENT,0,08da44ebfea316602cd408e8dc67739225c16670d68157c417aca5081e56c8b9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002217,2217,BASELINE,F3BBG_N060_A1_Q002_R015:NULL:PRIMARY,F3BBG_N060_A1_Q002_R015,SYNTHETIC_QPP_ABSENT,0,99a9f8c6950cdf7414ab9434186203b3de40663c3bb774d91e072b853cbeeb3e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002218,2218,BASELINE,F3BBG_N060_A1_Q002_R015:POS:PRIMARY,F3BBG_N060_A1_Q002_R015,SYNTHETIC_QPP_PRESENT,0,23650599e4eb389b755bb53d278150dc88a9d887085d7d7195ac6cce267e96c6,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002219,2219,BASELINE,F3BBG_N060_A1_Q002_R016:NULL:PRIMARY,F3BBG_N060_A1_Q002_R016,SYNTHETIC_QPP_ABSENT,0,05b7cf525c4b4937cd439804906aae713550397f15cd331bac4a76a9592cc401,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002220,2220,BASELINE,F3BBG_N060_A1_Q002_R016:POS:PRIMARY,F3BBG_N060_A1_Q002_R016,SYNTHETIC_QPP_PRESENT,0,3c8b3719c069ed7aad584c559b250ccc5f614a1658ee72d5991197a11ea1dbfb,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002221,2221,BASELINE,F3BBG_N060_A1_Q002_R019:NULL:PRIMARY,F3BBG_N060_A1_Q002_R019,SYNTHETIC_QPP_ABSENT,0,13b66649a2034e23a107625f077a635e561573bffde9a147120bed1a8de8d9f6,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002222,2222,BASELINE,F3BBG_N060_A1_Q002_R019:POS:PRIMARY,F3BBG_N060_A1_Q002_R019,SYNTHETIC_QPP_PRESENT,0,03edf420c5145482c9e029b6187db36685c0ec0f620d9bc5d1230dfbed71406b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002223,2223,BASELINE,F3BBG_N060_A1_Q002_R020:NULL:PRIMARY,F3BBG_N060_A1_Q002_R020,SYNTHETIC_QPP_ABSENT,0,082b704d0cf0d92a4801f792fc37f33a984d639aec439a20f09c0c7f2522c931,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002224,2224,BASELINE,F3BBG_N060_A1_Q002_R020:POS:PRIMARY,F3BBG_N060_A1_Q002_R020,SYNTHETIC_QPP_PRESENT,0,192048e46a9c448d0f801a4b884e34664630762d55776fe3b76891a8179f3b48,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002225,2225,BASELINE,F3BBG_N060_A1_Q002_R021:NULL:PRIMARY,F3BBG_N060_A1_Q002_R021,SYNTHETIC_QPP_ABSENT,0,b93869c4dff6abf3d94c3602f3402f25327fdf32d49d90532f0b3629cbf4f5c9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002226,2226,BASELINE,F3BBG_N060_A1_Q002_R021:POS:PRIMARY,F3BBG_N060_A1_Q002_R021,SYNTHETIC_QPP_PRESENT,0,89516b1953a59539e6b9bf3ffd910a2a3f124ea27ed91bec8970cacc389b98eb,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002227,2227,BASELINE,F3BBG_N060_A1_Q002_R022:NULL:PRIMARY,F3BBG_N060_A1_Q002_R022,SYNTHETIC_QPP_ABSENT,0,e28f00a514884492324ef9b193e03e08cbb42e858b98a8f0b7f7b2832b2ccaba,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002228,2228,BASELINE,F3BBG_N060_A1_Q002_R022:POS:PRIMARY,F3BBG_N060_A1_Q002_R022,SYNTHETIC_QPP_PRESENT,0,b0f442d3028adc89f410e5168354c45d567364b5b5bbcb91ec15ac31d6ca38a9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002229,2229,BASELINE,F3BBG_N060_A1_Q002_R023:NULL:PRIMARY,F3BBG_N060_A1_Q002_R023,SYNTHETIC_QPP_ABSENT,0,d63addc6810984d7df4feecd849b9d0afb1eda3758357b46015f6d34f99b642d,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002230,2230,BASELINE,F3BBG_N060_A1_Q002_R023:POS:PRIMARY,F3BBG_N060_A1_Q002_R023,SYNTHETIC_QPP_PRESENT,0,b83d009d77691fd996a734fee7672ef9417fdb96943a49c74fb364cc409b859c,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002231,2231,BASELINE,F3BBG_N060_A1_Q002_R025:NULL:PRIMARY,F3BBG_N060_A1_Q002_R025,SYNTHETIC_QPP_ABSENT,0,1f708bdbe1999fd7739a7c6708434c680503679d60be10abe40cfc6fcdc694b9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002232,2232,BASELINE,F3BBG_N060_A1_Q002_R025:POS:PRIMARY,F3BBG_N060_A1_Q002_R025,SYNTHETIC_QPP_PRESENT,0,b12ca81ca90a8efb70b1ce31c8616953ba8c215e94ad3daecf8cd16cc069688b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002233,2233,BASELINE,F3BBG_N060_A1_Q002_R029:NULL:PRIMARY,F3BBG_N060_A1_Q002_R029,SYNTHETIC_QPP_ABSENT,0,99d4a3520b7a7cebf0229c4aef395db4785255ea17ae2d5986cec333836affd1,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002234,2234,BASELINE,F3BBG_N060_A1_Q002_R029:POS:PRIMARY,F3BBG_N060_A1_Q002_R029,SYNTHETIC_QPP_PRESENT,0,ed2a24449fe84c141f268b78e99b9d72f9c40b74b28eaf8902ad60bd31e4d27d,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002235,2235,BASELINE,F3BBG_N060_A1_Q002_R030:NULL:PRIMARY,F3BBG_N060_A1_Q002_R030,SYNTHETIC_QPP_ABSENT,0,e5ad10e1baa2bb23dab7c1588ba3fa5087eb1e39d00da24ace508d22f47d0c2a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002236,2236,BASELINE,F3BBG_N060_A1_Q002_R030:POS:PRIMARY,F3BBG_N060_A1_Q002_R030,SYNTHETIC_QPP_PRESENT,0,5204658cff1cb67137398be7dec62a7d30a129f36ea4b67a421ac38eb773a0b8,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002237,2237,BASELINE,F3BBG_N060_A1_Q002_R034:NULL:PRIMARY,F3BBG_N060_A1_Q002_R034,SYNTHETIC_QPP_ABSENT,0,bd4d4e06dac8e59710ae51d8cb92a1b8a33d84d030366a5d9e409598bbce1c31,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002238,2238,BASELINE,F3BBG_N060_A1_Q002_R034:POS:PRIMARY,F3BBG_N060_A1_Q002_R034,SYNTHETIC_QPP_PRESENT,0,21db350ade1485038472c3d132be49c689687b96f1fbdc2f8261e38effc827c6,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002239,2239,BASELINE,F3BBG_N060_A1_Q002_R035:NULL:PRIMARY,F3BBG_N060_A1_Q002_R035,SYNTHETIC_QPP_ABSENT,0,75ca078bd8cd4cafca97cfa14d49c295477017a08f261d58f48503c909ad9fcf,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002240,2240,BASELINE,F3BBG_N060_A1_Q002_R035:POS:PRIMARY,F3BBG_N060_A1_Q002_R035,SYNTHETIC_QPP_PRESENT,0,c84cc1fe016c04f06baef55f6f2ff09d05531bb1ba5fe3ac70877da71d8239d7,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002241,2241,BASELINE,F3BBG_N060_A1_Q002_R036:NULL:PRIMARY,F3BBG_N060_A1_Q002_R036,SYNTHETIC_QPP_ABSENT,0,0a40f3dfb077490c358fd925da6bacccdf53a7adca910abba2991934faee5f57,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002242,2242,BASELINE,F3BBG_N060_A1_Q002_R036:POS:PRIMARY,F3BBG_N060_A1_Q002_R036,SYNTHETIC_QPP_PRESENT,0,7d5ce53d6a4ba093d5e70c0244ed1bac5d719abfe4e8082bcc65420144d7ded0,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002243,2243,BASELINE,F3BBG_N060_A1_Q002_R037:NULL:PRIMARY,F3BBG_N060_A1_Q002_R037,SYNTHETIC_QPP_ABSENT,0,efe8f7b5cbcbed5185cae8fd725bcf25ba2b6a7ff8b4c48bcf9122bfda3e589e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002244,2244,BASELINE,F3BBG_N060_A1_Q002_R037:POS:PRIMARY,F3BBG_N060_A1_Q002_R037,SYNTHETIC_QPP_PRESENT,0,2557019efa1b219863b5bf24cc97350790ba7a7ab3bfc0470d123acb4f57eab7,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002245,2245,BASELINE,F3BBG_N060_A1_Q002_R039:NULL:PRIMARY,F3BBG_N060_A1_Q002_R039,SYNTHETIC_QPP_ABSENT,0,61662adff7071aa13d9131fe402754d7cd1d399bf1719f77db6622eefab9dddf,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002246,2246,BASELINE,F3BBG_N060_A1_Q002_R039:POS:PRIMARY,F3BBG_N060_A1_Q002_R039,SYNTHETIC_QPP_PRESENT,0,ec66e4afbe770dece164d8385b07f52bb4ccca38f689a2e7b18af811ea304a20,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002247,2247,BASELINE,F3BBG_N060_A1_Q002_R042:NULL:PRIMARY,F3BBG_N060_A1_Q002_R042,SYNTHETIC_QPP_ABSENT,0,ad454ff520977f1b34f391c9abee9737f3d7b941fe1ab8fbb64d7e957817d18a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002248,2248,BASELINE,F3BBG_N060_A1_Q002_R042:POS:PRIMARY,F3BBG_N060_A1_Q002_R042,SYNTHETIC_QPP_PRESENT,0,f69de8ed6d30a500fa6edf750a82676ecb4460c785e7ee8ab4d28c359574494d,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002249,2249,BASELINE,F3BBG_N060_A1_Q002_R044:NULL:PRIMARY,F3BBG_N060_A1_Q002_R044,SYNTHETIC_QPP_ABSENT,0,cb8f58e0b762666ad4bee3c8bbfda06436ea56cc2b8a09dae2d83e2488276e9c,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002250,2250,BASELINE,F3BBG_N060_A1_Q002_R044:POS:PRIMARY,F3BBG_N060_A1_Q002_R044,SYNTHETIC_QPP_PRESENT,0,b9e2a4d35b032b3f1b9e99c63e8506d9d9f362e0cc7ab0c34a78b8c2d16c69c9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002251,2251,BASELINE,F3BBG_N060_A1_Q002_R045:NULL:PRIMARY,F3BBG_N060_A1_Q002_R045,SYNTHETIC_QPP_ABSENT,0,f4bdf3b6e8145f71ef3fb5651dfda70150cb0af7969d76daaa430f20364fa757,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002252,2252,BASELINE,F3BBG_N060_A1_Q002_R045:POS:PRIMARY,F3BBG_N060_A1_Q002_R045,SYNTHETIC_QPP_PRESENT,0,125f7db3cb43855d33e04ea66ab156ede46d594367c2db175c4883b66e3a07aa,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002253,2253,BASELINE,F3BBG_N060_A1_Q002_R048:NULL:PRIMARY,F3BBG_N060_A1_Q002_R048,SYNTHETIC_QPP_ABSENT,0,4a6373ca6374896eaed9d5806edad676f8d365bcfb385f814dac5785edfc8c01,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002254,2254,BASELINE,F3BBG_N060_A1_Q002_R048:POS:PRIMARY,F3BBG_N060_A1_Q002_R048,SYNTHETIC_QPP_PRESENT,0,cb208c2c0c6592ae90bb152baf5a88389dac6562aea4a196f081e39c57ff462c,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002255,2255,BASELINE,F3BBG_N060_A1_Q002_R049:NULL:PRIMARY,F3BBG_N060_A1_Q002_R049,SYNTHETIC_QPP_ABSENT,0,7cf9cffc2a9a51a7ebd47be03d04d9151124e61dd683ef0ea353cde280567d15,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002256,2256,BASELINE,F3BBG_N060_A1_Q002_R049:POS:PRIMARY,F3BBG_N060_A1_Q002_R049,SYNTHETIC_QPP_PRESENT,0,90895f356271081844ef743ecd68a88d2587f50ddf84f8228ddbf68a8cfb2ea4,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002257,2257,BASELINE,F3BBG_N060_A1_Q002_R054:NULL:PRIMARY,F3BBG_N060_A1_Q002_R054,SYNTHETIC_QPP_ABSENT,0,1a73d31fe8a8d437848f2c13e9c257f43e6e4512513d0a4a66adb4b2256d2fc7,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002258,2258,BASELINE,F3BBG_N060_A1_Q002_R054:POS:PRIMARY,F3BBG_N060_A1_Q002_R054,SYNTHETIC_QPP_PRESENT,0,c14135475c5444d566e6f09e01be05ae4abd370b23045aab57c750bba7d682c1,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002259,2259,BASELINE,F3BBG_N060_A1_Q002_R055:NULL:PRIMARY,F3BBG_N060_A1_Q002_R055,SYNTHETIC_QPP_ABSENT,0,a7f7cd13cbff0d1f64d12a303796edc3cf813ab9c20feb9f0ea44eecc32f4dfa,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002260,2260,BASELINE,F3BBG_N060_A1_Q002_R055:POS:PRIMARY,F3BBG_N060_A1_Q002_R055,SYNTHETIC_QPP_PRESENT,0,17bfea7536440573d7cd37e78acd2ee04648cd08dd7062ac3036ad218cdaec0d,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002261,2261,BASELINE,F3BBG_N060_A1_Q002_R059:NULL:PRIMARY,F3BBG_N060_A1_Q002_R059,SYNTHETIC_QPP_ABSENT,0,87ae2380813dfd815130f7ae691ad9143e0c7cd1e091802d486e9bde24c39206,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002262,2262,BASELINE,F3BBG_N060_A1_Q002_R059:POS:PRIMARY,F3BBG_N060_A1_Q002_R059,SYNTHETIC_QPP_PRESENT,0,26f76e775a003475c720981dcaa77ebd8ab4300e24a78e143b328e0d64996038,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002263,2263,BASELINE,F3BBG_N060_A1_Q002_R060:NULL:PRIMARY,F3BBG_N060_A1_Q002_R060,SYNTHETIC_QPP_ABSENT,0,7d73e5163791b59d6cb8df85f0b9dfb181d4a4663517b25d3209d50b8133c149,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002264,2264,BASELINE,F3BBG_N060_A1_Q002_R060:POS:PRIMARY,F3BBG_N060_A1_Q002_R060,SYNTHETIC_QPP_PRESENT,0,545f6d80a9fc0ce33ae7852ab7229bc3a1ef427ea579beb34a3ee13e7170a0f6,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002265,2265,BASELINE,F3BBG_N060_A1_Q002_R062:NULL:PRIMARY,F3BBG_N060_A1_Q002_R062,SYNTHETIC_QPP_ABSENT,0,8ae56b344fe99f387acf1bd335b593dd9bb959c3ab40356e96b5adff447fbb0a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002266,2266,BASELINE,F3BBG_N060_A1_Q002_R062:POS:PRIMARY,F3BBG_N060_A1_Q002_R062,SYNTHETIC_QPP_PRESENT,0,e5b64181888135e9e09465b24974a3eb623b21e2c92234cfcc8832f5a6d3d650,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002267,2267,BASELINE,F3BBG_N060_A1_Q002_R064:NULL:PRIMARY,F3BBG_N060_A1_Q002_R064,SYNTHETIC_QPP_ABSENT,0,3ed8c001d9c4d6557ed5470c1c42f1e62696f4dfa1c635f5995f39e9b8bf023b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002268,2268,BASELINE,F3BBG_N060_A1_Q002_R064:POS:PRIMARY,F3BBG_N060_A1_Q002_R064,SYNTHETIC_QPP_PRESENT,0,a52778f060e7ae30eb0f6d51534345ebd1e02cf8ac5911178bc5c19455717ac9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002269,2269,BASELINE,F3BBG_N060_A1_Q002_R067:NULL:PRIMARY,F3BBG_N060_A1_Q002_R067,SYNTHETIC_QPP_ABSENT,0,e6a716a38ce542566c7e0110ec996f24e4e1372046b155857b065c4cada71a31,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002270,2270,BASELINE,F3BBG_N060_A1_Q002_R067:POS:PRIMARY,F3BBG_N060_A1_Q002_R067,SYNTHETIC_QPP_PRESENT,0,b096a10d82d5eace790bb6ee4399fef3fd5238a29cb2d779cb4b4481ef3da20a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002271,2271,BASELINE,F3BBG_N060_A1_Q002_R069:NULL:PRIMARY,F3BBG_N060_A1_Q002_R069,SYNTHETIC_QPP_ABSENT,0,3fa962e0e417dfa99351da7a8218ba6aa5b975f6ee001c68c4114660d2f68fd7,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D002272,2272,BASELINE,F3BBG_N060_A1_Q002_R069:POS:PRIMARY,F3BBG_N060_A1_Q002_R069,SYNTHETIC_QPP_PRESENT,0,3462cd3aabfb1b9e501d9ae2a0213d08948daf299617e4d8801708f09c656df5,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
