simulation_unit_id,planned_decision_id,background_realization_id,truth_state,qpp_selected,delta_bic_0_1,delta_bic_2_1,baseline_threshold_01,baseline_threshold_21,baseline_comparison,baseline_selected_recomputed,baseline_rule_agreement,classification_outcome,input_state,n_samples,red_noise_alpha,qpp_fraction,true_period_s,truth_usage,evaluation_scope
F3BBG_N015_A1_Q001_R010:NULL:PRIMARY,F3B5_HO_D0311,F3BBG_N015_A1_Q001_R010,SYNTHETIC_QPP_ABSENT,False,-5.550370939385358,-1.8628520211373099,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R010:POS:PRIMARY,F3B5_HO_D0312,F3BBG_N015_A1_Q001_R010,SYNTHETIC_QPP_PRESENT,False,-5.578522713440506,-1.8011115707352738,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,41.837306227651,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R011:NULL:PRIMARY,F3B5_HO_D0313,F3BBG_N015_A1_Q001_R011,SYNTHETIC_QPP_ABSENT,False,-5.610651119015522,-1.8762352102265316,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R011:POS:PRIMARY,F3B5_HO_D0314,F3BBG_N015_A1_Q001_R011,SYNTHETIC_QPP_PRESENT,False,-5.591490552606649,-1.8567998629348628,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,55.4707127254199,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R013:NULL:PRIMARY,F3B5_HO_D0315,F3BBG_N015_A1_Q001_R013,SYNTHETIC_QPP_ABSENT,False,-5.583048361989881,-1.9027838071816783,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R013:POS:PRIMARY,F3B5_HO_D0316,F3BBG_N015_A1_Q001_R013,SYNTHETIC_QPP_PRESENT,False,-5.523296375509981,-1.9412484466217252,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,41.27309123546135,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R014:NULL:PRIMARY,F3B5_HO_D0317,F3BBG_N015_A1_Q001_R014,SYNTHETIC_QPP_ABSENT,False,-5.480893096341543,-1.943760740532393,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R014:POS:PRIMARY,F3B5_HO_D0318,F3BBG_N015_A1_Q001_R014,SYNTHETIC_QPP_PRESENT,False,-5.375983012393391,-1.8972457115368675,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,86.77495705347839,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R018:NULL:PRIMARY,F3B5_HO_D0319,F3BBG_N015_A1_Q001_R018,SYNTHETIC_QPP_ABSENT,False,-5.437023303846672,-1.9297514053450309,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R018:POS:PRIMARY,F3B5_HO_D0320,F3BBG_N015_A1_Q001_R018,SYNTHETIC_QPP_PRESENT,False,-5.4821540145516945,-1.8743853834108046,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,43.391485041260644,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R020:NULL:PRIMARY,F3B5_HO_D0321,F3BBG_N015_A1_Q001_R020,SYNTHETIC_QPP_ABSENT,False,-5.545920831510482,-1.94399025047242,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R020:POS:PRIMARY,F3B5_HO_D0322,F3BBG_N015_A1_Q001_R020,SYNTHETIC_QPP_PRESENT,False,-5.519741926587546,-1.9349012692676029,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,64.8925413974994,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R021:NULL:PRIMARY,F3B5_HO_D0323,F3BBG_N015_A1_Q001_R021,SYNTHETIC_QPP_ABSENT,False,-5.521940558587119,-1.8569504668795647,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R021:POS:PRIMARY,F3B5_HO_D0324,F3BBG_N015_A1_Q001_R021,SYNTHETIC_QPP_PRESENT,False,-5.559499701842995,-1.8177722296909442,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,66.66886412372321,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R022:NULL:PRIMARY,F3B5_HO_D0325,F3BBG_N015_A1_Q001_R022,SYNTHETIC_QPP_ABSENT,False,-5.337949205496868,-1.9265245169272882,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R022:POS:PRIMARY,F3B5_HO_D0326,F3BBG_N015_A1_Q001_R022,SYNTHETIC_QPP_PRESENT,False,-5.27821971788984,-1.926541005161611,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,74.18412373384571,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R023:NULL:PRIMARY,F3B5_HO_D0327,F3BBG_N015_A1_Q001_R023,SYNTHETIC_QPP_ABSENT,False,-5.445443318691357,-1.955487403118087,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R023:POS:PRIMARY,F3B5_HO_D0328,F3BBG_N015_A1_Q001_R023,SYNTHETIC_QPP_PRESENT,False,-5.509544682852061,-1.9316074275133408,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,48.96193205478577,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R024:NULL:PRIMARY,F3B5_HO_D0329,F3BBG_N015_A1_Q001_R024,SYNTHETIC_QPP_ABSENT,False,-5.52182991733075,-1.9290920160565106,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R024:POS:PRIMARY,F3B5_HO_D0330,F3BBG_N015_A1_Q001_R024,SYNTHETIC_QPP_PRESENT,False,-5.506711061461544,-1.940174281671733,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,61.578741793385326,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R025:NULL:PRIMARY,F3B5_HO_D0331,F3BBG_N015_A1_Q001_R025,SYNTHETIC_QPP_ABSENT,False,-5.431139272511878,-1.8441277973734822,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R025:POS:PRIMARY,F3B5_HO_D0332,F3BBG_N015_A1_Q001_R025,SYNTHETIC_QPP_PRESENT,False,-5.409945327068838,-1.8124900083970479,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,57.85321844942175,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R027:NULL:PRIMARY,F3B5_HO_D0333,F3BBG_N015_A1_Q001_R027,SYNTHETIC_QPP_ABSENT,False,-5.489543023957475,-1.8477933824789874,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R027:POS:PRIMARY,F3B5_HO_D0334,F3BBG_N015_A1_Q001_R027,SYNTHETIC_QPP_PRESENT,False,-5.535362129742593,-1.802945845703749,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,43.37570904479141,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R028:NULL:PRIMARY,F3B5_HO_D0335,F3BBG_N015_A1_Q001_R028,SYNTHETIC_QPP_ABSENT,False,-5.530974930198555,-1.826282898223913,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R028:POS:PRIMARY,F3B5_HO_D0336,F3BBG_N015_A1_Q001_R028,SYNTHETIC_QPP_PRESENT,False,-5.586022921542723,-1.8256020928906738,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,83.02433906332946,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R030:NULL:PRIMARY,F3B5_HO_D0337,F3BBG_N015_A1_Q001_R030,SYNTHETIC_QPP_ABSENT,False,-5.659339246987583,-1.872293030704049,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R030:POS:PRIMARY,F3B5_HO_D0338,F3BBG_N015_A1_Q001_R030,SYNTHETIC_QPP_PRESENT,False,-5.656707193097718,-1.818403819903737,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,55.92857595810625,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R031:NULL:PRIMARY,F3B5_HO_D0339,F3BBG_N015_A1_Q001_R031,SYNTHETIC_QPP_ABSENT,False,-5.521021546001579,-1.955088345270478,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R031:POS:PRIMARY,F3B5_HO_D0340,F3BBG_N015_A1_Q001_R031,SYNTHETIC_QPP_PRESENT,False,-5.525166583260486,-1.949859447062532,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,89.0734101121563,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R033:NULL:PRIMARY,F3B5_HO_D0341,F3BBG_N015_A1_Q001_R033,SYNTHETIC_QPP_ABSENT,False,-5.524917157730643,-1.9451354776582575,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R033:POS:PRIMARY,F3B5_HO_D0342,F3BBG_N015_A1_Q001_R033,SYNTHETIC_QPP_PRESENT,False,-5.549232454389539,-1.9160808042454045,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,85.74168848758916,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R036:NULL:PRIMARY,F3B5_HO_D0343,F3BBG_N015_A1_Q001_R036,SYNTHETIC_QPP_ABSENT,False,-5.456122247052708,-1.9082027578716394,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R036:POS:PRIMARY,F3B5_HO_D0344,F3BBG_N015_A1_Q001_R036,SYNTHETIC_QPP_PRESENT,False,-5.386992019036876,-1.9206661938566976,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,86.76823062617454,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R039:NULL:PRIMARY,F3B5_HO_D0345,F3BBG_N015_A1_Q001_R039,SYNTHETIC_QPP_ABSENT,False,-5.498796406077856,-1.9635589430479898,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R039:POS:PRIMARY,F3B5_HO_D0346,F3BBG_N015_A1_Q001_R039,SYNTHETIC_QPP_PRESENT,False,-5.5503422109748755,-1.9392443447310983,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,45.88816962380673,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R041:NULL:PRIMARY,F3B5_HO_D0347,F3BBG_N015_A1_Q001_R041,SYNTHETIC_QPP_ABSENT,False,-5.651286299716865,-1.850497477093442,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R041:POS:PRIMARY,F3B5_HO_D0348,F3BBG_N015_A1_Q001_R041,SYNTHETIC_QPP_PRESENT,False,-5.647504096021896,-1.8185625643142584,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,81.65862726497734,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R043:NULL:PRIMARY,F3B5_HO_D0349,F3BBG_N015_A1_Q001_R043,SYNTHETIC_QPP_ABSENT,False,-5.599301661084118,-1.9441967722910567,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R043:POS:PRIMARY,F3B5_HO_D0350,F3BBG_N015_A1_Q001_R043,SYNTHETIC_QPP_PRESENT,False,-5.536814789752713,-1.9463816326406205,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,82.08182359481559,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R045:NULL:PRIMARY,F3B5_HO_D0351,F3BBG_N015_A1_Q001_R045,SYNTHETIC_QPP_ABSENT,False,-5.44414070603969,-1.9446593569070023,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R045:POS:PRIMARY,F3B5_HO_D0352,F3BBG_N015_A1_Q001_R045,SYNTHETIC_QPP_PRESENT,False,-5.443776117941484,-1.936093092570835,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,52.51422915768071,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R047:NULL:PRIMARY,F3B5_HO_D0353,F3BBG_N015_A1_Q001_R047,SYNTHETIC_QPP_ABSENT,False,-5.407977300809982,-1.9421337146800637,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R047:POS:PRIMARY,F3B5_HO_D0354,F3BBG_N015_A1_Q001_R047,SYNTHETIC_QPP_PRESENT,False,-5.331712248362075,-1.9428488444402356,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,66.58457331228638,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R050:NULL:PRIMARY,F3B5_HO_D0355,F3BBG_N015_A1_Q001_R050,SYNTHETIC_QPP_ABSENT,False,-5.620856205716269,-1.852559344712895,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R050:POS:PRIMARY,F3B5_HO_D0356,F3BBG_N015_A1_Q001_R050,SYNTHETIC_QPP_PRESENT,False,-5.589055729328095,-1.8704039429836845,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,53.90648581967937,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R051:NULL:PRIMARY,F3B5_HO_D0357,F3BBG_N015_A1_Q001_R051,SYNTHETIC_QPP_ABSENT,False,-5.659871221195422,-1.9473055552105025,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R051:POS:PRIMARY,F3B5_HO_D0358,F3BBG_N015_A1_Q001_R051,SYNTHETIC_QPP_PRESENT,False,-5.694724065473151,-1.929135227369863,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,65.16401755439122,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R052:NULL:PRIMARY,F3B5_HO_D0359,F3BBG_N015_A1_Q001_R052,SYNTHETIC_QPP_ABSENT,False,-5.3874280724478965,-1.9276843393457446,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R052:POS:PRIMARY,F3B5_HO_D0360,F3BBG_N015_A1_Q001_R052,SYNTHETIC_QPP_PRESENT,False,-5.315190869096687,-1.9406878115186421,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,48.87261039460753,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R053:NULL:PRIMARY,F3B5_HO_D0361,F3BBG_N015_A1_Q001_R053,SYNTHETIC_QPP_ABSENT,False,-5.627657785319139,-1.952569742657471,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R053:POS:PRIMARY,F3B5_HO_D0362,F3BBG_N015_A1_Q001_R053,SYNTHETIC_QPP_PRESENT,False,-5.5623380672950375,-1.9351089154471177,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,53.55290056531312,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R056:NULL:PRIMARY,F3B5_HO_D0363,F3BBG_N015_A1_Q001_R056,SYNTHETIC_QPP_ABSENT,False,-5.444755273139931,-1.9483540148418355,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R056:POS:PRIMARY,F3B5_HO_D0364,F3BBG_N015_A1_Q001_R056,SYNTHETIC_QPP_PRESENT,False,-5.478798169054151,-1.9345024763800174,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,44.14002242826577,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R058:NULL:PRIMARY,F3B5_HO_D0365,F3BBG_N015_A1_Q001_R058,SYNTHETIC_QPP_ABSENT,False,-5.556661680825162,-1.943044039099079,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R058:POS:PRIMARY,F3B5_HO_D0366,F3BBG_N015_A1_Q001_R058,SYNTHETIC_QPP_PRESENT,False,-5.555403437531682,-1.9489532745293046,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,52.592354651830746,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R059:NULL:PRIMARY,F3B5_HO_D0367,F3BBG_N015_A1_Q001_R059,SYNTHETIC_QPP_ABSENT,False,-5.666642709232207,-1.9179476533915958,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R059:POS:PRIMARY,F3B5_HO_D0368,F3BBG_N015_A1_Q001_R059,SYNTHETIC_QPP_PRESENT,False,-5.69145709105508,-1.874854297312015,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,46.48117509258814,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R061:NULL:PRIMARY,F3B5_HO_D0369,F3BBG_N015_A1_Q001_R061,SYNTHETIC_QPP_ABSENT,False,-5.6426280552260515,-1.927389956303755,10.0,10.0,STRICT_GREATER_THAN,False,True,TN,ELIGIBLE_FOR_AFINO,15,1.0,NOT_APPLICABLE,NOT_APPLICABLE,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
F3BBG_N015_A1_Q001_R061:POS:PRIMARY,F3B5_HO_D0370,F3BBG_N015_A1_Q001_R061,SYNTHETIC_QPP_PRESENT,False,-5.599461596127565,-1.9506411352298771,10.0,10.0,STRICT_GREATER_THAN,False,True,FN,ELIGIBLE_FOR_AFINO,15,1.0,0.01,48.51996576882788,EVALUATION_TARGET_ONLY_NOT_RULE_FEATURE,HELDOUT_SYNTHETIC_GROUND_TRUTH
