simulation_unit_id,background_realization_id,truth_state,evidence_plane,gap_quality_regime,input_state,materialization_status,classifier_decision_expected,classifier_decision_present,planned_decision_id,decision_status,qpp_selected,truth_join_status
F3BBG_N120_A1_Q004_R085:NULL:PRIMARY,F3BBG_N120_A1_Q004_R085,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3283,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R085:POS:PRIMARY,F3BBG_N120_A1_Q004_R085,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3284,VALID,True,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R086:NULL:PRIMARY,F3BBG_N120_A1_Q004_R086,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3285,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R086:POS:PRIMARY,F3BBG_N120_A1_Q004_R086,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3286,VALID,True,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R089:NULL:PRIMARY,F3BBG_N120_A1_Q004_R089,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3287,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R089:POS:PRIMARY,F3BBG_N120_A1_Q004_R089,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3288,VALID,True,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R090:NULL:PRIMARY,F3BBG_N120_A1_Q004_R090,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3289,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R090:POS:PRIMARY,F3BBG_N120_A1_Q004_R090,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3290,VALID,True,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R091:NULL:PRIMARY,F3BBG_N120_A1_Q004_R091,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3291,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R091:POS:PRIMARY,F3BBG_N120_A1_Q004_R091,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3292,VALID,True,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R092:NULL:PRIMARY,F3BBG_N120_A1_Q004_R092,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3293,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R092:POS:PRIMARY,F3BBG_N120_A1_Q004_R092,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3294,VALID,True,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R094:NULL:PRIMARY,F3BBG_N120_A1_Q004_R094,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3295,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R094:POS:PRIMARY,F3BBG_N120_A1_Q004_R094,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3296,VALID,True,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R097:NULL:PRIMARY,F3BBG_N120_A1_Q004_R097,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3297,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R097:POS:PRIMARY,F3BBG_N120_A1_Q004_R097,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3298,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R100:NULL:PRIMARY,F3BBG_N120_A1_Q004_R100,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3299,VALID,False,JOINED_PRIMARY
F3BBG_N120_A1_Q004_R100:POS:PRIMARY,F3BBG_N120_A1_Q004_R100,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3300,VALID,True,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R001:NULL:PRIMARY,F3BBG_N120_A2_Q001_R001,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3301,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R001:POS:PRIMARY,F3BBG_N120_A2_Q001_R001,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3302,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R003:NULL:PRIMARY,F3BBG_N120_A2_Q001_R003,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3303,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R003:POS:PRIMARY,F3BBG_N120_A2_Q001_R003,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3304,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R006:NULL:PRIMARY,F3BBG_N120_A2_Q001_R006,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3305,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R006:POS:PRIMARY,F3BBG_N120_A2_Q001_R006,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3306,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R007:NULL:PRIMARY,F3BBG_N120_A2_Q001_R007,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3307,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R007:POS:PRIMARY,F3BBG_N120_A2_Q001_R007,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3308,VALID,True,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R009:NULL:PRIMARY,F3BBG_N120_A2_Q001_R009,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3309,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R009:POS:PRIMARY,F3BBG_N120_A2_Q001_R009,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3310,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R011:NULL:PRIMARY,F3BBG_N120_A2_Q001_R011,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3311,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R011:POS:PRIMARY,F3BBG_N120_A2_Q001_R011,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3312,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R013:NULL:PRIMARY,F3BBG_N120_A2_Q001_R013,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3313,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R013:POS:PRIMARY,F3BBG_N120_A2_Q001_R013,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3314,VALID,True,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R014:NULL:PRIMARY,F3BBG_N120_A2_Q001_R014,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3315,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R014:POS:PRIMARY,F3BBG_N120_A2_Q001_R014,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3316,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R015:NULL:PRIMARY,F3BBG_N120_A2_Q001_R015,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3317,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R015:POS:PRIMARY,F3BBG_N120_A2_Q001_R015,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3318,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R016:NULL:PRIMARY,F3BBG_N120_A2_Q001_R016,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3319,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R016:POS:PRIMARY,F3BBG_N120_A2_Q001_R016,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3320,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R017:NULL:PRIMARY,F3BBG_N120_A2_Q001_R017,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3321,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R017:POS:PRIMARY,F3BBG_N120_A2_Q001_R017,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3322,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R019:NULL:PRIMARY,F3BBG_N120_A2_Q001_R019,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3323,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R019:POS:PRIMARY,F3BBG_N120_A2_Q001_R019,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3324,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R020:NULL:PRIMARY,F3BBG_N120_A2_Q001_R020,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3325,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R020:POS:PRIMARY,F3BBG_N120_A2_Q001_R020,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3326,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R021:NULL:PRIMARY,F3BBG_N120_A2_Q001_R021,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3327,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R021:POS:PRIMARY,F3BBG_N120_A2_Q001_R021,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3328,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R023:NULL:PRIMARY,F3BBG_N120_A2_Q001_R023,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3329,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R023:POS:PRIMARY,F3BBG_N120_A2_Q001_R023,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3330,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R025:NULL:PRIMARY,F3BBG_N120_A2_Q001_R025,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3331,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R025:POS:PRIMARY,F3BBG_N120_A2_Q001_R025,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3332,VALID,True,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R026:NULL:PRIMARY,F3BBG_N120_A2_Q001_R026,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3333,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R026:POS:PRIMARY,F3BBG_N120_A2_Q001_R026,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3334,VALID,True,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R029:NULL:PRIMARY,F3BBG_N120_A2_Q001_R029,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3335,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R029:POS:PRIMARY,F3BBG_N120_A2_Q001_R029,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3336,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R030:NULL:PRIMARY,F3BBG_N120_A2_Q001_R030,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3337,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R030:POS:PRIMARY,F3BBG_N120_A2_Q001_R030,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3338,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R031:NULL:PRIMARY,F3BBG_N120_A2_Q001_R031,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3339,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R031:POS:PRIMARY,F3BBG_N120_A2_Q001_R031,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3340,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R032:NULL:PRIMARY,F3BBG_N120_A2_Q001_R032,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3341,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R032:POS:PRIMARY,F3BBG_N120_A2_Q001_R032,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3342,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R033:NULL:INTERNALMASK,F3BBG_N120_A2_Q001_R033,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N120_A2_Q001_R033:NULL:PEAKMASK,F3BBG_N120_A2_Q001_R033,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N120_A2_Q001_R033:NULL:PRIMARY,F3BBG_N120_A2_Q001_R033,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3343,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R033:POS:INTERNALMASK,F3BBG_N120_A2_Q001_R033,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N120_A2_Q001_R033:POS:PEAKMASK,F3BBG_N120_A2_Q001_R033,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N120_A2_Q001_R033:POS:PRIMARY,F3BBG_N120_A2_Q001_R033,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3344,VALID,True,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R034:NULL:PRIMARY,F3BBG_N120_A2_Q001_R034,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3345,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R034:POS:PRIMARY,F3BBG_N120_A2_Q001_R034,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3346,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R038:NULL:PRIMARY,F3BBG_N120_A2_Q001_R038,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3347,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R038:POS:PRIMARY,F3BBG_N120_A2_Q001_R038,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3348,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R043:NULL:PRIMARY,F3BBG_N120_A2_Q001_R043,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3349,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R043:POS:PRIMARY,F3BBG_N120_A2_Q001_R043,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3350,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R047:NULL:PRIMARY,F3BBG_N120_A2_Q001_R047,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3351,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R047:POS:PRIMARY,F3BBG_N120_A2_Q001_R047,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3352,VALID,True,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R049:NULL:PRIMARY,F3BBG_N120_A2_Q001_R049,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3353,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R049:POS:PRIMARY,F3BBG_N120_A2_Q001_R049,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3354,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R052:NULL:PRIMARY,F3BBG_N120_A2_Q001_R052,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3355,VALID,False,JOINED_PRIMARY
F3BBG_N120_A2_Q001_R052:POS:PRIMARY,F3BBG_N120_A2_Q001_R052,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D3356,VALID,False,JOINED_PRIMARY
