replicate_index,strata_count,sampled_background_draws,positive_denominator,null_denominator,draw_indices_sha256,baseline_TP,baseline_FN,baseline_TN,baseline_FP,candidate_TP,candidate_FN,candidate_TN,candidate_FP,baseline_sensitivity,candidate_sensitivity,candidate_minus_baseline_sensitivity,baseline_specificity,candidate_specificity,candidate_minus_baseline_specificity,baseline_FPR,candidate_FPR,candidate_minus_baseline_FPR,baseline_balanced_accuracy,candidate_balanced_accuracy,candidate_minus_baseline_balanced_accuracy
8002,36,1800,1800,1800,8d9f8f9eb03daa3583a87320d58796aea925cf9a2a6d6cacc743e66650cd13e7,136,1664,1799,1,1182,618,1098,702,0.07555555555555556,0.6566666666666666,0.581111111111111,0.9994444444444445,0.61,-0.3894444444444445,0.0005555555555555556,0.39,0.3894444444444445,0.5375,0.6333333333333333,0.09583333333333333
8003,36,1800,1800,1800,1f821d3b486babe8364e0378e5705511982e85d36ed38297f43f4c2785e14a3b,142,1658,1800,0,1156,644,1119,681,0.07888888888888888,0.6422222222222222,0.5633333333333334,1.0,0.6216666666666667,-0.3783333333333333,0.0,0.37833333333333335,0.37833333333333335,0.5394444444444444,0.6319444444444444,0.09250000000000003
8004,36,1800,1800,1800,687d72ccaf01c2c3689abb46f8709c685d1094c9b0ba6f4e749247128cba0e4d,145,1655,1799,1,1175,625,1099,701,0.08055555555555556,0.6527777777777778,0.5722222222222222,0.9994444444444445,0.6105555555555555,-0.38888888888888895,0.0005555555555555556,0.3894444444444444,0.3888888888888889,0.54,0.6316666666666666,0.09166666666666656
8005,36,1800,1800,1800,a6096405dd99ef443f98cca2cb1aae70ba89804f65afc7f9e9278bd48b4b091a,151,1649,1798,2,1148,652,1085,715,0.08388888888888889,0.6377777777777778,0.5538888888888889,0.9988888888888889,0.6027777777777777,-0.3961111111111112,0.0011111111111111111,0.3972222222222222,0.3961111111111111,0.5413888888888889,0.6202777777777777,0.07888888888888879
8006,36,1800,1800,1800,c79c3f4d16106bf3f15f1c4632521b5d97a2cd32fb4717c05ddb11f8dff39bb8,171,1629,1798,2,1157,643,1107,693,0.095,0.6427777777777778,0.5477777777777778,0.9988888888888889,0.615,-0.38388888888888895,0.0011111111111111111,0.385,0.3838888888888889,0.5469444444444445,0.6288888888888888,0.08194444444444438
8007,36,1800,1800,1800,bae29532ace0b2ac8699d92b9944fa8f3dcdfbbb3e943291b35ce5d71e8f14a5,152,1648,1800,0,1152,648,1118,682,0.08444444444444445,0.64,0.5555555555555556,1.0,0.6211111111111111,-0.37888888888888894,0.0,0.3788888888888889,0.3788888888888889,0.5422222222222223,0.6305555555555555,0.08833333333333326
8008,36,1800,1800,1800,62d54fb5b4471f114a0477500e1d2f2bade06db283554d6db8a5bdd51864e0f6,137,1663,1800,0,1175,625,1129,671,0.07611111111111112,0.6527777777777778,0.5766666666666667,1.0,0.6272222222222222,-0.37277777777777776,0.0,0.37277777777777776,0.37277777777777776,0.5380555555555555,0.64,0.1019444444444445
8009,36,1800,1800,1800,322700fd83f55d001c066b69d57233829cd6dda235f4a44dfb9f70e6eb1eb705,147,1653,1797,3,1166,634,1122,678,0.08166666666666667,0.6477777777777778,0.5661111111111111,0.9983333333333333,0.6233333333333333,-0.375,0.0016666666666666668,0.37666666666666665,0.375,0.54,0.6355555555555555,0.0955555555555555
8010,36,1800,1800,1800,13e6844c7b7290d784184d224125ada5133be14de2944b2141e00a0160c3cf03,144,1656,1797,3,1174,626,1119,681,0.08,0.6522222222222223,0.5722222222222223,0.9983333333333333,0.6216666666666667,-0.3766666666666666,0.0016666666666666668,0.37833333333333335,0.3766666666666667,0.5391666666666667,0.6369444444444445,0.09777777777777785
8011,36,1800,1800,1800,796fd611064a7c1b585e16b4d69a1f9655bd09a611b19efa3014732ca0214f81,141,1659,1800,0,1152,648,1101,699,0.07833333333333334,0.64,0.5616666666666666,1.0,0.6116666666666667,-0.3883333333333333,0.0,0.3883333333333333,0.3883333333333333,0.5391666666666667,0.6258333333333334,0.08666666666666667
8012,36,1800,1800,1800,ccb3c9f8800ead0dddf5f0af3b83c1512766a3f1b51aff988831a715cc9a19db,146,1654,1800,0,1183,617,1099,701,0.0811111111111111,0.6572222222222223,0.5761111111111111,1.0,0.6105555555555555,-0.3894444444444445,0.0,0.3894444444444444,0.3894444444444444,0.5405555555555556,0.633888888888889,0.09333333333333338
8013,36,1800,1800,1800,e32901ace37b83e3e4c2741082479b79c5342dff5b7c06fca317677c604b81de,130,1670,1797,3,1170,630,1118,682,0.07222222222222222,0.65,0.5777777777777778,0.9983333333333333,0.6211111111111111,-0.37722222222222224,0.0016666666666666668,0.3788888888888889,0.37722222222222224,0.5352777777777777,0.6355555555555555,0.1002777777777778
8014,36,1800,1800,1800,223a6d12393138ac36c87bf7e1c1ef79ea978a836fe4a0fca2c6effa9be384f3,148,1652,1799,1,1164,636,1123,677,0.08222222222222222,0.6466666666666666,0.5644444444444444,0.9994444444444445,0.6238888888888889,-0.37555555555555553,0.0005555555555555556,0.3761111111111111,0.3755555555555556,0.5408333333333334,0.6352777777777778,0.09444444444444444
8015,36,1800,1800,1800,65175ad4b9f84e55dc32f2a6598996d23fd80b305c17f1d7e695807acd413409,134,1666,1799,1,1178,622,1125,675,0.07444444444444444,0.6544444444444445,0.5800000000000001,0.9994444444444445,0.625,-0.37444444444444447,0.0005555555555555556,0.375,0.37444444444444447,0.5369444444444444,0.6397222222222223,0.10277777777777786
8016,36,1800,1800,1800,3ae13ec7b8f14590948efd5f71839ba4ebad14061d4562c93bfedba145a16546,148,1652,1800,0,1170,630,1098,702,0.08222222222222222,0.65,0.5677777777777778,1.0,0.61,-0.39,0.0,0.39,0.39,0.5411111111111111,0.63,0.0888888888888889
8017,36,1800,1800,1800,d64e9e2612c30cf480ad397622596099b4764f8391ffe0e6ad74d37ea8964178,131,1669,1799,1,1169,631,1114,686,0.07277777777777777,0.6494444444444445,0.5766666666666667,0.9994444444444445,0.6188888888888889,-0.38055555555555554,0.0005555555555555556,0.3811111111111111,0.3805555555555556,0.5361111111111111,0.6341666666666668,0.09805555555555567
8018,36,1800,1800,1800,f6aab7ca4c2ee2d72d87340524daeb98e725de783e2cff526dbc514aa3c51472,156,1644,1797,3,1190,610,1115,685,0.08666666666666667,0.6611111111111111,0.5744444444444444,0.9983333333333333,0.6194444444444445,-0.37888888888888883,0.0016666666666666668,0.38055555555555554,0.3788888888888889,0.5425,0.6402777777777777,0.09777777777777774
8019,36,1800,1800,1800,61fffaa6fda4e0192f016d232130c8c548d5b5e28638e3464f9a82c00337e0e5,153,1647,1797,3,1157,643,1118,682,0.085,0.6427777777777778,0.5577777777777778,0.9983333333333333,0.6211111111111111,-0.37722222222222224,0.0016666666666666668,0.3788888888888889,0.37722222222222224,0.5416666666666666,0.6319444444444444,0.09027777777777779
8020,36,1800,1800,1800,77d9e54686aab6303e30dffd24629cc8514159c97ab0c2e515e571c11f08ab3c,143,1657,1799,1,1171,629,1118,682,0.07944444444444444,0.6505555555555556,0.5711111111111111,0.9994444444444445,0.6211111111111111,-0.3783333333333334,0.0005555555555555556,0.3788888888888889,0.37833333333333335,0.5394444444444445,0.6358333333333333,0.09638888888888875
8021,36,1800,1800,1800,745147e66bef407f5a67d77b97197e94f4e23875b342146aeeacf36b9318cff8,153,1647,1799,1,1197,603,1104,696,0.085,0.665,0.5800000000000001,0.9994444444444445,0.6133333333333333,-0.3861111111111112,0.0005555555555555556,0.38666666666666666,0.3861111111111111,0.5422222222222223,0.6391666666666667,0.09694444444444439
8022,36,1800,1800,1800,d4faee4323a085f01f0635d79a8091bb839d78b62106b32618c1ad74552b51ea,131,1669,1798,2,1183,617,1120,680,0.07277777777777777,0.6572222222222223,0.5844444444444445,0.9988888888888889,0.6222222222222222,-0.3766666666666667,0.0011111111111111111,0.37777777777777777,0.37666666666666665,0.5358333333333334,0.6397222222222223,0.10388888888888892
8023,36,1800,1800,1800,106a470c6ac311bca4c1d71a15ddcee45dbc9ca57d3bff91815e366fb4818b81,150,1650,1800,0,1168,632,1116,684,0.08333333333333333,0.6488888888888888,0.5655555555555555,1.0,0.62,-0.38,0.0,0.38,0.38,0.5416666666666666,0.6344444444444444,0.09277777777777774
8024,36,1800,1800,1800,b0ce28df53e21d3b597bfb0864bdf405bb01897068e378c53ae9d24d2e583a38,131,1669,1799,1,1151,649,1119,681,0.07277777777777777,0.6394444444444445,0.5666666666666667,0.9994444444444445,0.6216666666666667,-0.37777777777777777,0.0005555555555555556,0.37833333333333335,0.3777777777777778,0.5361111111111111,0.6305555555555555,0.09444444444444444
8025,36,1800,1800,1800,013e110733f98892d000d9cd3bd3480fffa107ab6ce14538d5fc47c4ccd20dd6,149,1651,1799,1,1175,625,1121,679,0.08277777777777778,0.6527777777777778,0.5700000000000001,0.9994444444444445,0.6227777777777778,-0.3766666666666667,0.0005555555555555556,0.37722222222222224,0.3766666666666667,0.5411111111111111,0.6377777777777778,0.09666666666666668
8026,36,1800,1800,1800,54e0fc40c363cd0653ca74b57c21586e19abcf9cdb7a62b85759464ef0ed8209,149,1651,1799,1,1163,637,1125,675,0.08277777777777778,0.6461111111111111,0.5633333333333332,0.9994444444444445,0.625,-0.37444444444444447,0.0005555555555555556,0.375,0.37444444444444447,0.5411111111111111,0.6355555555555555,0.09444444444444444
8027,36,1800,1800,1800,ea15d1c60fd98312fde34439bd83a4d98c49a575f4b69de3e8fee15f2834391e,150,1650,1798,2,1194,606,1108,692,0.08333333333333333,0.6633333333333333,0.58,0.9988888888888889,0.6155555555555555,-0.3833333333333334,0.0011111111111111111,0.3844444444444444,0.3833333333333333,0.5411111111111111,0.6394444444444445,0.09833333333333338
8028,36,1800,1800,1800,e5e348dd774148db90b24ea90b364246816fe9dd2937cdcc2b55e4437d591322,135,1665,1797,3,1158,642,1107,693,0.075,0.6433333333333333,0.5683333333333334,0.9983333333333333,0.615,-0.3833333333333333,0.0016666666666666668,0.385,0.38333333333333336,0.5366666666666666,0.6291666666666667,0.09250000000000003
8029,36,1800,1800,1800,59f5c26b0ad8af22cde306292cdc2f4fa57a225d536ea337233a97bb2338a23d,137,1663,1798,2,1169,631,1137,663,0.07611111111111112,0.6494444444444445,0.5733333333333334,0.9988888888888889,0.6316666666666667,-0.3672222222222222,0.0011111111111111111,0.36833333333333335,0.3672222222222222,0.5375,0.6405555555555555,0.10305555555555557
8030,36,1800,1800,1800,1b50f3f5ea3285f2e839f0429257ef64379aaf6a190ca41417365901cad19184,149,1651,1798,2,1179,621,1101,699,0.08277777777777778,0.655,0.5722222222222222,0.9988888888888889,0.6116666666666667,-0.38722222222222225,0.0011111111111111111,0.3883333333333333,0.3872222222222222,0.5408333333333334,0.6333333333333333,0.09249999999999992
8031,36,1800,1800,1800,96d79ddbe84c9e1df9edaa817537c42d4f41c0480a71213a9da3d647508e83c0,146,1654,1800,0,1173,627,1109,691,0.0811111111111111,0.6516666666666666,0.5705555555555555,1.0,0.6161111111111112,-0.38388888888888884,0.0,0.3838888888888889,0.3838888888888889,0.5405555555555556,0.633888888888889,0.09333333333333338
8032,36,1800,1800,1800,1c7e9535ce132914540fcd033de3ff799513ed7266d7dd0ac82cfc54943e3702,149,1651,1800,0,1141,659,1125,675,0.08277777777777778,0.6338888888888888,0.5511111111111111,1.0,0.625,-0.375,0.0,0.375,0.375,0.5413888888888889,0.6294444444444445,0.08805555555555555
8033,36,1800,1800,1800,1c2b6092726c35870cfaed5b7c5134f6c1cb04db2ffd94306c309121a4f03cec,143,1657,1797,3,1181,619,1132,668,0.07944444444444444,0.6561111111111111,0.5766666666666667,0.9983333333333333,0.6288888888888889,-0.36944444444444435,0.0016666666666666668,0.3711111111111111,0.36944444444444446,0.5388888888888889,0.6425000000000001,0.10361111111111121
8034,36,1800,1800,1800,30d746090f31ba4b79d075832d8372d741b563440523d1bbb427bf0b5f010352,137,1663,1799,1,1160,640,1122,678,0.07611111111111112,0.6444444444444445,0.5683333333333334,0.9994444444444445,0.6233333333333333,-0.3761111111111112,0.0005555555555555556,0.37666666666666665,0.3761111111111111,0.5377777777777778,0.633888888888889,0.09611111111111115
8035,36,1800,1800,1800,c21296d492397324ede785c26594c696192914a9cd6745df82cffba60fb2c047,137,1663,1799,1,1177,623,1109,691,0.07611111111111112,0.6538888888888889,0.5777777777777777,0.9994444444444445,0.6161111111111112,-0.3833333333333333,0.0005555555555555556,0.3838888888888889,0.38333333333333336,0.5377777777777778,0.635,0.09722222222222221
8036,36,1800,1800,1800,14257504a09e1372cda424d584f70317cd9f519cc6a9563f2bee23ebab664ce7,144,1656,1799,1,1171,629,1119,681,0.08,0.6505555555555556,0.5705555555555556,0.9994444444444445,0.6216666666666667,-0.37777777777777777,0.0005555555555555556,0.37833333333333335,0.3777777777777778,0.5397222222222222,0.6361111111111111,0.09638888888888886
8037,36,1800,1800,1800,403bb4547b30645d5638d5355491d98be44347311272fe68bea48e3d1aa592b8,145,1655,1798,2,1169,631,1124,676,0.08055555555555556,0.6494444444444445,0.5688888888888889,0.9988888888888889,0.6244444444444445,-0.37444444444444447,0.0011111111111111111,0.37555555555555553,0.3744444444444444,0.5397222222222222,0.6369444444444445,0.09722222222222232
8038,36,1800,1800,1800,31585dae8e517c4bff3094a13ff68a4a456f4aa878a1d0935c86ac1482d35379,151,1649,1799,1,1160,640,1133,667,0.08388888888888889,0.6444444444444445,0.5605555555555556,0.9994444444444445,0.6294444444444445,-0.37,0.0005555555555555556,0.3705555555555556,0.37000000000000005,0.5416666666666666,0.6369444444444445,0.0952777777777779
8039,36,1800,1800,1800,9a282f52ba8547248db4b54ccbaad2518ac51271ea0a5fd22ccfef3681765dac,138,1662,1800,0,1187,613,1118,682,0.07666666666666666,0.6594444444444445,0.5827777777777778,1.0,0.6211111111111111,-0.37888888888888894,0.0,0.3788888888888889,0.3788888888888889,0.5383333333333333,0.6402777777777777,0.1019444444444444
8040,36,1800,1800,1800,024dac3d1b057a582d3e4d5c4e28cb70ddb26ac50750ae54ef8f2f726d2eff36,139,1661,1800,0,1156,644,1119,681,0.07722222222222222,0.6422222222222222,0.5650000000000001,1.0,0.6216666666666667,-0.3783333333333333,0.0,0.37833333333333335,0.37833333333333335,0.5386111111111112,0.6319444444444444,0.09333333333333327
8041,36,1800,1800,1800,3b7fcf13d6d12fca67327abb00220e29f2f170d69b9912c8c446ad64a3f39e75,140,1660,1798,2,1171,629,1129,671,0.07777777777777778,0.6505555555555556,0.5727777777777778,0.9988888888888889,0.6272222222222222,-0.3716666666666667,0.0011111111111111111,0.37277777777777776,0.37166666666666665,0.5383333333333333,0.6388888888888888,0.10055555555555551
8042,36,1800,1800,1800,db57ec2bc92cee30315258f7686c92a1ccbd54e00b328604e50c724f0a4a8e36,133,1667,1798,2,1166,634,1128,672,0.07388888888888889,0.6477777777777778,0.5738888888888889,0.9988888888888889,0.6266666666666667,-0.37222222222222223,0.0011111111111111111,0.37333333333333335,0.37222222222222223,0.5363888888888889,0.6372222222222222,0.10083333333333333
8043,36,1800,1800,1800,2e10034074d147c1537b070cd20e66bd536e1ae3342702415f5c5d37222329f2,133,1667,1800,0,1149,651,1130,670,0.07388888888888889,0.6383333333333333,0.5644444444444444,1.0,0.6277777777777778,-0.37222222222222223,0.0,0.37222222222222223,0.37222222222222223,0.5369444444444444,0.6330555555555555,0.09611111111111104
8044,36,1800,1800,1800,ea44626a1fb40f6b184f80e0a555179c2043dc897820cb5beaf5533604a5205b,162,1638,1798,2,1157,643,1117,683,0.09,0.6427777777777778,0.5527777777777778,0.9988888888888889,0.6205555555555555,-0.3783333333333334,0.0011111111111111111,0.3794444444444444,0.3783333333333333,0.5444444444444445,0.6316666666666666,0.08722222222222209
8045,36,1800,1800,1800,270f5cf1d4a55a10c358ef47f28b477c3dcbc3955a329f70d1d939303c028a1f,141,1659,1800,0,1164,636,1100,700,0.07833333333333334,0.6466666666666666,0.5683333333333332,1.0,0.6111111111111112,-0.38888888888888884,0.0,0.3888888888888889,0.3888888888888889,0.5391666666666667,0.6288888888888888,0.08972222222222215
8046,36,1800,1800,1800,f448236adaef0801b7a0db11995c0336b7b2df3359aa98f618b9fba593dccac3,142,1658,1799,1,1157,643,1129,671,0.07888888888888888,0.6427777777777778,0.5638888888888889,0.9994444444444445,0.6272222222222222,-0.37222222222222223,0.0005555555555555556,0.37277777777777776,0.37222222222222223,0.5391666666666667,0.635,0.09583333333333333
8047,36,1800,1800,1800,6da1a0cf37367afd395144b0c53e11965221e88e2b69da267cc9712ff428dffa,144,1656,1799,1,1155,645,1122,678,0.08,0.6416666666666667,0.5616666666666668,0.9994444444444445,0.6233333333333333,-0.3761111111111112,0.0005555555555555556,0.37666666666666665,0.3761111111111111,0.5397222222222222,0.6325000000000001,0.09277777777777785
8048,36,1800,1800,1800,cd599b3d0c99cd0ba9c7760ea9ba3116234d3993a616ff1524356b937c9567e2,153,1647,1799,1,1195,605,1104,696,0.085,0.6638888888888889,0.5788888888888889,0.9994444444444445,0.6133333333333333,-0.3861111111111112,0.0005555555555555556,0.38666666666666666,0.3861111111111111,0.5422222222222223,0.638611111111111,0.09638888888888875
8049,36,1800,1800,1800,29e417203d0ef563107ba3e823d875be0ace7dc08b50a22a167025afa57d99ee,134,1666,1800,0,1141,659,1126,674,0.07444444444444444,0.6338888888888888,0.5594444444444444,1.0,0.6255555555555555,-0.37444444444444447,0.0,0.37444444444444447,0.37444444444444447,0.5372222222222223,0.6297222222222222,0.09249999999999992
8050,36,1800,1800,1800,822ea563906cd0d369eadfe11ddddf1f02bb19690e0a724ca9544f2448b056d7,148,1652,1799,1,1168,632,1134,666,0.08222222222222222,0.6488888888888888,0.5666666666666667,0.9994444444444445,0.63,-0.36944444444444446,0.0005555555555555556,0.37,0.36944444444444446,0.5408333333333334,0.6394444444444445,0.0986111111111111
8051,36,1800,1800,1800,4f9f01cd22664bace84c4e24a01ccd099df55ee8923ad95068771096c693d6a6,139,1661,1797,3,1183,617,1126,674,0.07722222222222222,0.6572222222222223,0.5800000000000001,0.9983333333333333,0.6255555555555555,-0.37277777777777776,0.0016666666666666668,0.37444444444444447,0.3727777777777778,0.5377777777777778,0.6413888888888889,0.1036111111111111
8052,36,1800,1800,1800,74e7eb22bd4f99a7b074e7b99e30887866b0f16c181ee546b8b6d660ad7f8ab8,143,1657,1797,3,1178,622,1107,693,0.07944444444444444,0.6544444444444445,0.5750000000000001,0.9983333333333333,0.615,-0.3833333333333333,0.0016666666666666668,0.385,0.38333333333333336,0.5388888888888889,0.6347222222222222,0.09583333333333333
8053,36,1800,1800,1800,0863d7712a45bf53371012f12a5aaf69eb09980c6b4fa20b5a7a62b51c5d0d8b,148,1652,1798,2,1154,646,1109,691,0.08222222222222222,0.6411111111111111,0.5588888888888889,0.9988888888888889,0.6161111111111112,-0.3827777777777778,0.0011111111111111111,0.3838888888888889,0.3827777777777778,0.5405555555555556,0.6286111111111111,0.08805555555555555
8054,36,1800,1800,1800,8ec820be6ac06956f0395771acafc5086c1e427772957ed06bb42bf4c5910ac0,147,1653,1799,1,1193,607,1104,696,0.08166666666666667,0.6627777777777778,0.5811111111111111,0.9994444444444445,0.6133333333333333,-0.3861111111111112,0.0005555555555555556,0.38666666666666666,0.3861111111111111,0.5405555555555556,0.6380555555555556,0.09750000000000003
8055,36,1800,1800,1800,eeec312e77353dc3aedadfff749004a8160be4248271b6ff40800050c250ce55,148,1652,1799,1,1170,630,1105,695,0.08222222222222222,0.65,0.5677777777777778,0.9994444444444445,0.6138888888888889,-0.38555555555555554,0.0005555555555555556,0.3861111111111111,0.3855555555555556,0.5408333333333334,0.6319444444444444,0.09111111111111103
8056,36,1800,1800,1800,dbbbadb727cf5a5c8cfca686c071ba5fc350547bf84d16a425705de160239f7d,123,1677,1797,3,1162,638,1109,691,0.06833333333333333,0.6455555555555555,0.5772222222222222,0.9983333333333333,0.6161111111111112,-0.38222222222222213,0.0016666666666666668,0.3838888888888889,0.38222222222222224,0.5333333333333333,0.6308333333333334,0.09750000000000003
8057,36,1800,1800,1800,f63f2eed2037a4e61b4d54ef4ed2513ba8f1dfad88d66ad327eabbddfb613a21,147,1653,1800,0,1151,649,1132,668,0.08166666666666667,0.6394444444444445,0.5577777777777778,1.0,0.6288888888888889,-0.37111111111111106,0.0,0.3711111111111111,0.3711111111111111,0.5408333333333333,0.6341666666666668,0.09333333333333349
8058,36,1800,1800,1800,a4f959bcc635c8aa14871b79df29990317d7b3d416f65b7df70cafd8eaebabaf,119,1681,1799,1,1163,637,1098,702,0.0661111111111111,0.6461111111111111,0.58,0.9994444444444445,0.61,-0.3894444444444445,0.0005555555555555556,0.39,0.3894444444444445,0.5327777777777778,0.6280555555555556,0.0952777777777778
8059,36,1800,1800,1800,79bd000f0db8093fd10f4feab6d2d7fc4a3457e2a01879dc98d4731e91da66ba,157,1643,1800,0,1179,621,1134,666,0.08722222222222223,0.655,0.5677777777777778,1.0,0.63,-0.37,0.0,0.37,0.37,0.5436111111111112,0.6425000000000001,0.09888888888888892
8060,36,1800,1800,1800,3ccf480e88aa3ff0382a297164195d566ad7b7cf9929eb1d4336417e0961acca,153,1647,1799,1,1160,640,1096,704,0.085,0.6444444444444445,0.5594444444444445,0.9994444444444445,0.6088888888888889,-0.39055555555555554,0.0005555555555555556,0.39111111111111113,0.3905555555555556,0.5422222222222223,0.6266666666666667,0.08444444444444443
8061,36,1800,1800,1800,dc8f346293c6cfec9adc74797fdf2385137da445930d82766ed95eb490b19695,148,1652,1799,1,1172,628,1121,679,0.08222222222222222,0.6511111111111111,0.5688888888888889,0.9994444444444445,0.6227777777777778,-0.3766666666666667,0.0005555555555555556,0.37722222222222224,0.3766666666666667,0.5408333333333334,0.6369444444444444,0.09611111111111104
8062,36,1800,1800,1800,0f70493673112b68af3d0ce0f56353e8bfacd2a5bc3867f5bb4a617c81ecd620,150,1650,1800,0,1155,645,1134,666,0.08333333333333333,0.6416666666666667,0.5583333333333333,1.0,0.63,-0.37,0.0,0.37,0.37,0.5416666666666666,0.6358333333333334,0.09416666666666673
8063,36,1800,1800,1800,a02647c6c6d7bcbdf82418436462df1b658593d330849a34a49f275361403b34,150,1650,1797,3,1119,681,1132,668,0.08333333333333333,0.6216666666666667,0.5383333333333333,0.9983333333333333,0.6288888888888889,-0.36944444444444435,0.0016666666666666668,0.3711111111111111,0.36944444444444446,0.5408333333333333,0.6252777777777778,0.08444444444444454
8064,36,1800,1800,1800,cf07c30d9d9fd0e5c5505d2ebe070d8dfae9f795da59ede6d86a8ff79c628ff0,147,1653,1798,2,1196,604,1109,691,0.08166666666666667,0.6644444444444444,0.5827777777777777,0.9988888888888889,0.6161111111111112,-0.3827777777777778,0.0011111111111111111,0.3838888888888889,0.3827777777777778,0.5402777777777779,0.6402777777777777,0.09999999999999987
8065,36,1800,1800,1800,76a43f422c12c2b71cdc5735d75d62ede5239e367efb995b317439e9fbaed3fd,151,1649,1800,0,1190,610,1104,696,0.08388888888888889,0.6611111111111111,0.5772222222222222,1.0,0.6133333333333333,-0.3866666666666667,0.0,0.38666666666666666,0.38666666666666666,0.5419444444444445,0.6372222222222221,0.09527777777777768
8066,36,1800,1800,1800,ef8828be5d5d1300f11adfece7f70854334201ce91d9851755f2033bd5cef24b,155,1645,1799,1,1182,618,1127,673,0.08611111111111111,0.6566666666666666,0.5705555555555555,0.9994444444444445,0.6261111111111111,-0.3733333333333334,0.0005555555555555556,0.3738888888888889,0.37333333333333335,0.5427777777777778,0.6413888888888888,0.09861111111111098
8067,36,1800,1800,1800,506837875eb471005429ae4c2f005c5625a9c17eb8bd486f1762c543f6d49c1e,155,1645,1800,0,1180,620,1125,675,0.08611111111111111,0.6555555555555556,0.5694444444444444,1.0,0.625,-0.375,0.0,0.375,0.375,0.5430555555555555,0.6402777777777777,0.09722222222222221
8068,36,1800,1800,1800,80db2b772055b4b7b838d3cc461b877ff47129e6459c0ef73721e96984ad8a8d,151,1649,1799,1,1186,614,1091,709,0.08388888888888889,0.6588888888888889,0.575,0.9994444444444445,0.6061111111111112,-0.3933333333333333,0.0005555555555555556,0.3938888888888889,0.39333333333333337,0.5416666666666666,0.6325000000000001,0.09083333333333343
8069,36,1800,1800,1800,9bde6821a7cbae1f9c93ed9f2f8d558f30749a4f451b070bdf5ffeb0a5d4f19b,137,1663,1799,1,1177,623,1126,674,0.07611111111111112,0.6538888888888889,0.5777777777777777,0.9994444444444445,0.6255555555555555,-0.37388888888888894,0.0005555555555555556,0.37444444444444447,0.37388888888888894,0.5377777777777778,0.6397222222222222,0.1019444444444444
8070,36,1800,1800,1800,084c3f414f37bbd0a95ea84c2c8aba4263045dad03bb2ac0aef729ee4426d6fc,146,1654,1798,2,1149,651,1117,683,0.0811111111111111,0.6383333333333333,0.5572222222222222,0.9988888888888889,0.6205555555555555,-0.3783333333333334,0.0011111111111111111,0.3794444444444444,0.3783333333333333,0.54,0.6294444444444445,0.08944444444444444
8071,36,1800,1800,1800,87aa37201859171faea58a4737554490f6584700843732c501c8c557128d8215,150,1650,1800,0,1154,646,1116,684,0.08333333333333333,0.6411111111111111,0.5577777777777777,1.0,0.62,-0.38,0.0,0.38,0.38,0.5416666666666666,0.6305555555555555,0.0888888888888889
8072,36,1800,1800,1800,e9e490c7e765e6e1f83fbad3d9639d87d0cab088a6930de7a02849b6a6b2b783,139,1661,1799,1,1147,653,1117,683,0.07722222222222222,0.6372222222222222,0.56,0.9994444444444445,0.6205555555555555,-0.37888888888888894,0.0005555555555555556,0.3794444444444444,0.3788888888888889,0.5383333333333333,0.6288888888888888,0.0905555555555555
8073,36,1800,1800,1800,66497983af7c2fe8d8261e742e82f2260acbf4a6e809a89bcfbcafe1cbea18ea,134,1666,1799,1,1175,625,1126,674,0.07444444444444444,0.6527777777777778,0.5783333333333334,0.9994444444444445,0.6255555555555555,-0.37388888888888894,0.0005555555555555556,0.37444444444444447,0.37388888888888894,0.5369444444444444,0.6391666666666667,0.10222222222222221
8074,36,1800,1800,1800,df3edd003bdbadd1ce56fcb1d6d3bad20e5ceb6bbfdd2981a599a1842802e97f,142,1658,1800,0,1167,633,1097,703,0.07888888888888888,0.6483333333333333,0.5694444444444444,1.0,0.6094444444444445,-0.39055555555555554,0.0,0.39055555555555554,0.39055555555555554,0.5394444444444444,0.6288888888888888,0.08944444444444444
8075,36,1800,1800,1800,6a94a5c4a02f75e14e5ef6434a5e228c925a91f2fa88655f9b84554fa9d69e2e,149,1651,1800,0,1169,631,1118,682,0.08277777777777778,0.6494444444444445,0.5666666666666667,1.0,0.6211111111111111,-0.37888888888888894,0.0,0.3788888888888889,0.3788888888888889,0.5413888888888889,0.6352777777777778,0.09388888888888891
8076,36,1800,1800,1800,2bdeb7657e7a45bac484a395d9320a3203cf030061d234beb04b13f9db763909,155,1645,1795,5,1182,618,1118,682,0.08611111111111111,0.6566666666666666,0.5705555555555555,0.9972222222222222,0.6211111111111111,-0.3761111111111112,0.002777777777777778,0.3788888888888889,0.3761111111111111,0.5416666666666666,0.6388888888888888,0.09722222222222221
8077,36,1800,1800,1800,41f920f2024ec46673ecd95113bf2b871aa24c09ffe865388b81dd264ff3706e,135,1665,1800,0,1153,647,1117,683,0.075,0.6405555555555555,0.5655555555555556,1.0,0.6205555555555555,-0.3794444444444445,0.0,0.3794444444444444,0.3794444444444444,0.5375,0.6305555555555555,0.09305555555555556
8078,36,1800,1800,1800,609af32ab3fe30e1db957f5ac64e7b779661367afdaa65769205a9a9af039e40,149,1651,1799,1,1175,625,1123,677,0.08277777777777778,0.6527777777777778,0.5700000000000001,0.9994444444444445,0.6238888888888889,-0.37555555555555553,0.0005555555555555556,0.3761111111111111,0.3755555555555556,0.5411111111111111,0.6383333333333334,0.09722222222222232
