simulation_unit_id,planned_decision_id,background_realization_id,n_samples,red_noise_alpha,qpp_fraction,true_period_s,recovered_period_s,absolute_period_error_s,relative_period_error,log_period_ratio,classification_outcome,period_label,period_recovery_status,nonselected_m1_center_used
F3BBG_N120_A0_Q004_R088:POS:PRIMARY,F3B2D002992,F3BBG_N120_A0_Q004_R088,120,0.0,0.04,61.14880754376102,61.13563628927041,0.01317125449061507,0.00021539675129705657,-0.00021541995250894165,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A0_Q004_R099:POS:PRIMARY,F3B2D003000,F3BBG_N120_A0_Q004_R099,120,0.0,0.04,85.59181837167374,85.23403121061597,0.35778716105777164,0.0041801560927718275,-0.004188917369445249,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q001_R035:POS:PRIMARY,F3B2D003036,F3BBG_N120_A1_Q001_R035,120,1.0,0.01,41.224262963501126,40.0,1.2242629635011255,0.029697631333883534,-0.03014753578503224,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R004:POS:PRIMARY,F3B2D003102,F3BBG_N120_A1_Q002_R004,120,1.0,0.02,54.50266096789812,54.93644872655161,0.4337877586534873,0.007959019815729489,0.007927513878029462,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R008:POS:PRIMARY,F3B2D003106,F3BBG_N120_A1_Q002_R008,120,1.0,0.02,56.588823608492845,56.864981777873275,0.27615816938043025,0.0048800832350044555,0.004868214227647281,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R029:POS:PRIMARY,F3B2D003126,F3BBG_N120_A1_Q002_R029,120,1.0,0.02,48.69948266294506,48.88904124664876,0.18955858370370038,0.0038924147308844735,0.003884858885308967,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R031:POS:PRIMARY,F3B2D003128,F3BBG_N120_A1_Q002_R031,120,1.0,0.02,50.2639151986051,50.03367786780255,0.23023733080254516,0.0045805689806060835,-0.00459109193306832,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R046:POS:PRIMARY,F3B2D003142,F3BBG_N120_A1_Q002_R046,120,1.0,0.02,75.69039811148471,77.50481557150273,1.8144174600180207,0.023971567137823183,0.023688759764850947,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R052:POS:PRIMARY,F3B2D003150,F3BBG_N120_A1_Q002_R052,120,1.0,0.02,48.827918287911494,49.55372054338143,0.7258022554699366,0.014864493120314452,0.014755099266295119,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R054:POS:PRIMARY,F3B2D003152,F3BBG_N120_A1_Q002_R054,120,1.0,0.02,72.73036773128229,73.62250117810623,0.8921334468239479,0.012266312884875317,0.012191691270643934,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R059:POS:PRIMARY,F3B2D003158,F3BBG_N120_A1_Q002_R059,120,1.0,0.02,60.067876231328064,61.30236328043141,1.2344870491033433,0.0205515348062115,0.020343201557828754,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R065:POS:PRIMARY,F3B2D003168,F3BBG_N120_A1_Q002_R065,120,1.0,0.02,77.97906985804703,77.879273626305,0.09979623174203311,0.0012797822790615741,-0.0012806018997677917,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R071:POS:PRIMARY,F3B2D003178,F3BBG_N120_A1_Q002_R071,120,1.0,0.02,78.26752628315978,80.33985514113134,2.0723288579715557,0.02647750550431594,0.026133043456240127,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R072:POS:PRIMARY,F3B2D003180,F3BBG_N120_A1_Q002_R072,120,1.0,0.02,53.84919101093159,55.343787573054954,1.4945965621233626,0.02775522777714439,0.0273770334062605,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R074:POS:PRIMARY,F3B2D003182,F3BBG_N120_A1_Q002_R074,120,1.0,0.02,59.841753052817275,60.168432189113126,0.32667913629585144,0.005459050238844429,0.005444203631829372,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R076:POS:PRIMARY,F3B2D003184,F3BBG_N120_A1_Q002_R076,120,1.0,0.02,59.97547352736157,60.878399109110376,0.9029255817488036,0.01505491376132074,0.014942713258180106,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q002_R094:POS:PRIMARY,F3B2D003194,F3BBG_N120_A1_Q002_R094,120,1.0,0.02,66.80372357299686,67.79559742921961,0.9918738562227531,0.014847583385661523,0.014738437065928024,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R001:POS:PRIMARY,F3B2D003202,F3BBG_N120_A1_Q004_R001,120,1.0,0.04,106.24303225545097,105.45353109244849,0.789501163002484,0.007431086502729004,-0.00745883457706055,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R002:POS:PRIMARY,F3B2D003204,F3BBG_N120_A1_Q004_R002,120,1.0,0.04,50.03127872432169,50.64763165377489,0.6163529294531997,0.012319351916815437,0.012244086220261968,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R004:POS:PRIMARY,F3B2D003206,F3BBG_N120_A1_Q004_R004,120,1.0,0.04,51.364649166654075,51.25171505085652,0.11293411579755741,0.002198673944625601,-0.002201094576954653,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R006:POS:PRIMARY,F3B2D003210,F3BBG_N120_A1_Q004_R006,120,1.0,0.04,43.311940277135044,43.293559581893035,0.01838069524200847,0.00042437940033159606,-0.0004244694747540099,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R008:POS:PRIMARY,F3B2D003212,F3BBG_N120_A1_Q004_R008,120,1.0,0.04,53.40827564998074,53.25506056289414,0.15321508708660048,0.0028687518033856563,-0.0028728745585023144,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R024:POS:PRIMARY,F3B2D003220,F3BBG_N120_A1_Q004_R024,120,1.0,0.04,56.61571709509655,57.09724252515615,0.48152543005959814,0.008505154659629009,0.008469189613374674,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R026:POS:PRIMARY,F3B2D003222,F3BBG_N120_A1_Q004_R026,120,1.0,0.04,72.98593308902218,72.12285669873256,0.8630763902896206,0.011825242944238468,-0.011895717264528594,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R030:POS:PRIMARY,F3B2D003226,F3BBG_N120_A1_Q004_R030,120,1.0,0.04,78.85940905895418,79.47911907004726,0.6197100110930762,0.007858415609350937,0.007827699078639151,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R033:POS:PRIMARY,F3B2D003230,F3BBG_N120_A1_Q004_R033,120,1.0,0.04,56.38186793708305,56.120324257721435,0.2615436793616155,0.0046387906064672075,-0.00464958318488764,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R034:POS:PRIMARY,F3B2D003232,F3BBG_N120_A1_Q004_R034,120,1.0,0.04,125.31712026397189,126.76802625158008,1.450905987608195,0.011577875269970785,0.011511364548372607,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R037:POS:PRIMARY,F3B2D003236,F3BBG_N120_A1_Q004_R037,120,1.0,0.04,69.73548730708603,70.8072609063387,1.0717735992526656,0.015369127550984496,0.015252218844972609,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R042:POS:PRIMARY,F3B2D003240,F3BBG_N120_A1_Q004_R042,120,1.0,0.04,68.0028607942629,69.50991322850156,1.507052434238659,0.022161603447803806,0.02191960398542839,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R046:POS:PRIMARY,F3B2D003248,F3BBG_N120_A1_Q004_R046,120,1.0,0.04,48.77628872851234,48.3458913372469,0.4303973912654442,0.008823906092179866,-0.008863067291570841,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R047:POS:PRIMARY,F3B2D003250,F3BBG_N120_A1_Q004_R047,120,1.0,0.04,102.50938508019307,104.9688154593903,2.4594303791972294,0.023992245951658157,0.023708954275812114,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R050:POS:PRIMARY,F3B2D003254,F3BBG_N120_A1_Q004_R050,120,1.0,0.04,126.89561615555156,125.3683201294522,1.5272960260993642,0.012035845463937616,-0.012108862726379607,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
F3BBG_N120_A1_Q004_R060:POS:PRIMARY,F3B2D003266,F3BBG_N120_A1_Q004_R060,120,1.0,0.04,42.12624683115164,40.0,2.12624683115164,0.050473208298711214,-0.051791532486184136,TP,recovered_period_selected,FINITE_SELECTED_TRUE_POSITIVE,False
