contrast_id,event_id,pair_id,observational_role,window_variant_id,left_processing_profile_id,right_processing_profile_id,left_variant_id,right_variant_id,left_primary_outcome,right_primary_outcome,left_admissibility_status,right_admissibility_status,left_inadmissibility_reason,right_inadmissibility_reason,comparability_status,selection_transition,change_delta_bic_0_1,change_delta_bic_2_1,change_joint_margin
FLUX_FINITE,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC1,P00,P01,F2V000607,F2V000608,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,14 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
QUALITY_PDCSAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC1,P00,P02,F2V000607,F2V000609,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,14 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
QUALITY_SAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC1,P01,P03,F2V000608,F2V000610,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,14 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
DETREND_PDCSAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC1,P00,P04,F2V000607,F2V000611,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,14 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
DETREND_SAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC1,P01,P05,F2V000608,F2V000612,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,14 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
FLUX_Q0,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC1,P02,P03,F2V000609,F2V000610,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,14 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WX2,P00,P01,F2V000613,F2V000614,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,-0.09567419141342626,-0.13171018982430738,-0.09567419141342626
QUALITY_PDCSAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WX2,P00,P02,F2V000613,F2V000615,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.0,0.0,0.0
QUALITY_SAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WX2,P01,P03,F2V000614,F2V000616,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.0,0.0,0.0
DETREND_PDCSAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WX2,P00,P04,F2V000613,F2V000617,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.024285814435835107,-0.07812145691398698,0.024285814435835107
DETREND_SAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WX2,P01,P05,F2V000614,F2V000618,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.045995893093312645,-0.05707933669260967,0.045995893093312645
FLUX_Q0,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WX2,P02,P03,F2V000615,F2V000616,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,-0.09567419141342626,-0.13171018982430738,-0.09567419141342626
FLUX_FINITE,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC2,P00,P01,F2V000619,F2V000620,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,12 retained cadences; minimum is 15.,12 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
QUALITY_PDCSAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC2,P00,P02,F2V000619,F2V000621,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,12 retained cadences; minimum is 15.,12 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
QUALITY_SAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC2,P01,P03,F2V000620,F2V000622,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,12 retained cadences; minimum is 15.,12 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
DETREND_PDCSAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC2,P00,P04,F2V000619,F2V000623,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,12 retained cadences; minimum is 15.,12 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
DETREND_SAP,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC2,P01,P05,F2V000620,F2V000624,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,12 retained cadences; minimum is 15.,12 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
FLUX_Q0,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WC2,P02,P03,F2V000621,F2V000622,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,TOO_FEW_CADENCES,12 retained cadences; minimum is 15.,12 retained cadences; minimum is 15.,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,W00,P00,P01,F2V000625,F2V000626,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-10.98438832347638,-12.670641993651358,-10.98438832347638
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,W00,P00,P02,F2V000625,F2V000627,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,W00,P01,P03,F2V000626,F2V000628,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,W00,P00,P04,F2V000625,F2V000629,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,-0.000982583005225024,-0.0011626697038593647,-0.000982583005225024
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,W00,P01,P05,F2V000626,F2V000630,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.0014040410324724917,0.004047709052443338,0.0014040410324724917
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,W00,P02,P03,F2V000627,F2V000628,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm2,P00,P01,F2V000631,F2V000632,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-10.577038593604883,-10.51159272550619,-10.577038593604883
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm2,P00,P02,F2V000631,F2V000633,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm2,P01,P03,F2V000632,F2V000634,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm2,P00,P04,F2V000631,F2V000635,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,0.028654938452177703,0.07539600868049945,0.028654938452177703
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm2,P01,P05,F2V000632,F2V000636,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.02143573775548191,0.05730802375509825,0.02143573775548191
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm2,P02,P03,F2V000633,F2V000634,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm1,P00,P01,F2V000637,F2V000638,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-9.950557559627427,-9.907039920686202,-9.950557559627427
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm1,P00,P02,F2V000637,F2V000639,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm1,P01,P03,F2V000638,F2V000640,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm1,P00,P04,F2V000637,F2V000641,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,0.009915527802164092,0.03328272700034063,0.009915527802164092
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm1,P01,P05,F2V000638,F2V000642,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.007733042063833295,0.030899956942235463,0.007733042063833295
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSm1,P02,P03,F2V000639,F2V000640,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp1,P00,P01,F2V000643,F2V000644,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-9.741917776491832,-9.76246816245444,-9.741917776491832
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp1,P00,P02,F2V000643,F2V000645,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp1,P01,P03,F2V000644,F2V000646,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp1,P00,P04,F2V000643,F2V000647,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,-0.031055771843654156,-0.05092504501129724,-0.031055771843654156
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp1,P01,P05,F2V000644,F2V000648,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,-0.018221872942987716,-0.03681939346188301,-0.018221872942987716
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp1,P02,P03,F2V000645,F2V000646,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp2,P00,P01,F2V000649,F2V000650,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-10.410314787054688,-10.464123548972822,-10.410314787054688
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp2,P00,P02,F2V000649,F2V000651,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp2,P01,P03,F2V000650,F2V000652,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp2,P00,P04,F2V000649,F2V000653,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,-0.08345136089596394,-0.11035353160274042,-0.08345136089596394
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp2,P01,P05,F2V000650,F2V000654,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,-0.053906075247141416,-0.08719608464849671,-0.053906075247141416
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WSp2,P02,P03,F2V000651,F2V000652,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm2,P00,P01,F2V000655,F2V000656,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-9.105654037406893,-9.080212024758794,-9.105654037406893
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm2,P00,P02,F2V000655,F2V000657,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm2,P01,P03,F2V000656,F2V000658,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm2,P00,P04,F2V000655,F2V000659,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,0.016211037423602193,0.026508899907270234,0.016211037423602193
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm2,P01,P05,F2V000656,F2V000660,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.012343590895483203,0.020881254208532596,0.012343590895483203
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm2,P02,P03,F2V000657,F2V000658,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm1,P00,P01,F2V000661,F2V000662,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-9.20442495407238,-9.183111661965256,-9.20442495407238
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm1,P00,P02,F2V000661,F2V000663,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm1,P01,P03,F2V000662,F2V000664,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm1,P00,P04,F2V000661,F2V000665,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,0.009731639061556052,0.022025451085738723,0.009731639061556052
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm1,P01,P05,F2V000662,F2V000666,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,0.008290678872597823,0.0204484486440748,0.008290678872597823
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEm1,P02,P03,F2V000663,F2V000664,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp1,P00,P01,F2V000667,F2V000668,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-10.382476216589566,-10.384271014661437,-10.382476216589566
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp1,P00,P02,F2V000667,F2V000669,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp1,P01,P03,F2V000668,F2V000670,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp1,P00,P04,F2V000667,F2V000671,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,-0.012643050453576166,-0.030982147293528328,-0.012643050453576166
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp1,P01,P05,F2V000668,F2V000672,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,-0.005162757395780204,-0.017140211167728125,-0.005162757395780204
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp1,P02,P03,F2V000669,F2V000670,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp2,P00,P01,F2V000673,F2V000674,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-12.03070715021218,-12.05339944936891,-12.03070715021218
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp2,P00,P02,F2V000673,F2V000675,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp2,P01,P03,F2V000674,F2V000676,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp2,P00,P04,F2V000673,F2V000677,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,-0.03164965521341401,-0.06829546119688246,-0.03164965521341401
DETREND_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp2,P01,P05,F2V000674,F2V000678,NOT_SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,0→0,-0.016093596195005944,-0.0469529264294124,-0.016093596195005944
FLUX_Q0,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WEp2,P02,P03,F2V000675,F2V000676,INPUT_INADMISSIBLE,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,IRREGULAR_SAMPLING,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,BOTH_INADMISSIBLE,,,,
FLUX_FINITE,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX1,P00,P01,F2V000679,F2V000680,SELECTED,NOT_SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→0,-11.289692146282334,-11.260416273565298,-11.289692146282334
QUALITY_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX1,P00,P02,F2V000679,F2V000681,SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
QUALITY_SAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX1,P01,P03,F2V000680,F2V000682,NOT_SELECTED,INPUT_INADMISSIBLE,ELIGIBLE_FOR_AFINO,IRREGULAR_SAMPLING,,retained_indices_not_consecutive|interval_deviation_gt_0.001_s,VARIANT_INADMISSIBLE,,,,
DETREND_PDCSAP,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX1,P00,P04,F2V000679,F2V000683,SELECTED,SELECTED,ELIGIBLE_FOR_AFINO,ELIGIBLE_FOR_AFINO,,,BOTH_ELIGIBLE,1→1,0.004393279192896671,1.4040355115881766,0.004393279192896671
