planned_decision_id,planned_order,decision_class,event_id,pair_id,observational_role,window_variant_id,processing_profile_id,external_optimizer_seed,execute_only_if_eligible,planned_models,candidate_discovery_use
F2D000383,383,primary,P2_published_qpp_pdcsap_all,P2,PUBLISHED_QPP_REPRODUCED,WX2,P04,0,true,M0|M1|M2,false
F2D000384,384,primary,P2_published_qpp_pdcsap_all,P2,PUBLISHED_QPP_REPRODUCED,WX2,P05,0,true,M0|M1|M2,false
F2D000385,385,primary,P2_published_qpp_pdcsap_all,P2,PUBLISHED_QPP_REPRODUCED,WC2,P00,0,true,M0|M1|M2,false
F2D000386,386,primary,P2_published_qpp_pdcsap_all,P2,PUBLISHED_QPP_REPRODUCED,WC2,P01,0,true,M0|M1|M2,false
F2D000387,387,primary,P2_published_qpp_pdcsap_all,P2,PUBLISHED_QPP_REPRODUCED,WC2,P02,0,true,M0|M1|M2,false
F2D000388,388,primary,P2_published_qpp_pdcsap_all,P2,PUBLISHED_QPP_REPRODUCED,WC2,P03,0,true,M0|M1|M2,false
F2D000389,389,primary,P2_published_qpp_pdcsap_all,P2,PUBLISHED_QPP_REPRODUCED,WC2,P04,0,true,M0|M1|M2,false
F2D000390,390,primary,P2_published_qpp_pdcsap_all,P2,PUBLISHED_QPP_REPRODUCED,WC2,P05,0,true,M0|M1|M2,false
F2D000391,391,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,W00,P00,0,true,M0|M1|M2,false
F2D000392,392,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,W00,P01,0,true,M0|M1|M2,false
F2D000393,393,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,W00,P02,0,true,M0|M1|M2,false
F2D000394,394,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,W00,P03,0,true,M0|M1|M2,false
F2D000395,395,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,W00,P04,0,true,M0|M1|M2,false
F2D000396,396,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,W00,P05,0,true,M0|M1|M2,false
F2D000397,397,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm2,P00,0,true,M0|M1|M2,false
F2D000398,398,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm2,P01,0,true,M0|M1|M2,false
F2D000399,399,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm2,P02,0,true,M0|M1|M2,false
F2D000400,400,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm2,P03,0,true,M0|M1|M2,false
F2D000401,401,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm2,P04,0,true,M0|M1|M2,false
F2D000402,402,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm2,P05,0,true,M0|M1|M2,false
F2D000403,403,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm1,P00,0,true,M0|M1|M2,false
F2D000404,404,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm1,P01,0,true,M0|M1|M2,false
F2D000405,405,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm1,P02,0,true,M0|M1|M2,false
F2D000406,406,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm1,P03,0,true,M0|M1|M2,false
F2D000407,407,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm1,P04,0,true,M0|M1|M2,false
F2D000408,408,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSm1,P05,0,true,M0|M1|M2,false
F2D000409,409,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp1,P00,0,true,M0|M1|M2,false
F2D000410,410,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp1,P01,0,true,M0|M1|M2,false
F2D000411,411,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp1,P02,0,true,M0|M1|M2,false
F2D000412,412,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp1,P03,0,true,M0|M1|M2,false
F2D000413,413,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp1,P04,0,true,M0|M1|M2,false
F2D000414,414,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp1,P05,0,true,M0|M1|M2,false
F2D000415,415,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp2,P00,0,true,M0|M1|M2,false
F2D000416,416,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp2,P01,0,true,M0|M1|M2,false
F2D000417,417,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp2,P02,0,true,M0|M1|M2,false
F2D000418,418,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp2,P03,0,true,M0|M1|M2,false
F2D000419,419,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp2,P04,0,true,M0|M1|M2,false
F2D000420,420,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WSp2,P05,0,true,M0|M1|M2,false
F2D000421,421,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm2,P00,0,true,M0|M1|M2,false
F2D000422,422,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm2,P01,0,true,M0|M1|M2,false
F2D000423,423,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm2,P02,0,true,M0|M1|M2,false
F2D000424,424,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm2,P03,0,true,M0|M1|M2,false
F2D000425,425,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm2,P04,0,true,M0|M1|M2,false
F2D000426,426,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm2,P05,0,true,M0|M1|M2,false
F2D000427,427,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm1,P00,0,true,M0|M1|M2,false
F2D000428,428,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm1,P01,0,true,M0|M1|M2,false
F2D000429,429,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm1,P02,0,true,M0|M1|M2,false
F2D000430,430,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm1,P03,0,true,M0|M1|M2,false
F2D000431,431,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm1,P04,0,true,M0|M1|M2,false
F2D000432,432,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEm1,P05,0,true,M0|M1|M2,false
F2D000433,433,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp1,P00,0,true,M0|M1|M2,false
F2D000434,434,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp1,P01,0,true,M0|M1|M2,false
F2D000435,435,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp1,P02,0,true,M0|M1|M2,false
F2D000436,436,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp1,P03,0,true,M0|M1|M2,false
F2D000437,437,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp1,P04,0,true,M0|M1|M2,false
F2D000438,438,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp1,P05,0,true,M0|M1|M2,false
F2D000439,439,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp2,P00,0,true,M0|M1|M2,false
F2D000440,440,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp2,P01,0,true,M0|M1|M2,false
F2D000441,441,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp2,P02,0,true,M0|M1|M2,false
F2D000442,442,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp2,P03,0,true,M0|M1|M2,false
F2D000443,443,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp2,P04,0,true,M0|M1|M2,false
F2D000444,444,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WEp2,P05,0,true,M0|M1|M2,false
F2D000445,445,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX1,P00,0,true,M0|M1|M2,false
F2D000446,446,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX1,P01,0,true,M0|M1|M2,false
F2D000447,447,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX1,P02,0,true,M0|M1|M2,false
F2D000448,448,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX1,P03,0,true,M0|M1|M2,false
F2D000449,449,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX1,P04,0,true,M0|M1|M2,false
F2D000450,450,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX1,P05,0,true,M0|M1|M2,false
F2D000451,451,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC1,P00,0,true,M0|M1|M2,false
F2D000452,452,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC1,P01,0,true,M0|M1|M2,false
F2D000453,453,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC1,P02,0,true,M0|M1|M2,false
F2D000454,454,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC1,P03,0,true,M0|M1|M2,false
F2D000455,455,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC1,P04,0,true,M0|M1|M2,false
F2D000456,456,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC1,P05,0,true,M0|M1|M2,false
F2D000457,457,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX2,P00,0,true,M0|M1|M2,false
F2D000458,458,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX2,P01,0,true,M0|M1|M2,false
F2D000459,459,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX2,P02,0,true,M0|M1|M2,false
F2D000460,460,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX2,P03,0,true,M0|M1|M2,false
F2D000461,461,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX2,P04,0,true,M0|M1|M2,false
F2D000462,462,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WX2,P05,0,true,M0|M1|M2,false
F2D000463,463,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC2,P00,0,true,M0|M1|M2,false
F2D000464,464,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC2,P01,0,true,M0|M1|M2,false
F2D000465,465,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC2,P02,0,true,M0|M1|M2,false
F2D000466,466,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC2,P03,0,true,M0|M1|M2,false
F2D000467,467,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC2,P04,0,true,M0|M1|M2,false
F2D000468,468,primary,P2_not_selected_qpp_pdcsap_all,P2,MATCHED_NOT_SELECTED,WC2,P05,0,true,M0|M1|M2,false
F2D000469,469,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P00,0,true,M0|M1|M2,false
F2D000470,470,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P01,0,true,M0|M1|M2,false
F2D000471,471,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P02,0,true,M0|M1|M2,false
F2D000472,472,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P03,0,true,M0|M1|M2,false
F2D000473,473,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P04,0,true,M0|M1|M2,false
F2D000474,474,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,W00,P05,0,true,M0|M1|M2,false
F2D000475,475,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm2,P00,0,true,M0|M1|M2,false
F2D000476,476,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm2,P01,0,true,M0|M1|M2,false
F2D000477,477,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm2,P02,0,true,M0|M1|M2,false
F2D000478,478,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm2,P03,0,true,M0|M1|M2,false
F2D000479,479,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm2,P04,0,true,M0|M1|M2,false
F2D000480,480,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm2,P05,0,true,M0|M1|M2,false
F2D000481,481,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm1,P00,0,true,M0|M1|M2,false
F2D000482,482,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm1,P01,0,true,M0|M1|M2,false
F2D000483,483,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm1,P02,0,true,M0|M1|M2,false
F2D000484,484,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm1,P03,0,true,M0|M1|M2,false
F2D000485,485,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm1,P04,0,true,M0|M1|M2,false
F2D000486,486,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSm1,P05,0,true,M0|M1|M2,false
F2D000487,487,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp1,P00,0,true,M0|M1|M2,false
F2D000488,488,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp1,P01,0,true,M0|M1|M2,false
F2D000489,489,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp1,P02,0,true,M0|M1|M2,false
F2D000490,490,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp1,P03,0,true,M0|M1|M2,false
F2D000491,491,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp1,P04,0,true,M0|M1|M2,false
F2D000492,492,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp1,P05,0,true,M0|M1|M2,false
F2D000493,493,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P00,0,true,M0|M1|M2,false
F2D000494,494,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P01,0,true,M0|M1|M2,false
F2D000495,495,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P02,0,true,M0|M1|M2,false
F2D000496,496,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P03,0,true,M0|M1|M2,false
F2D000497,497,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P04,0,true,M0|M1|M2,false
F2D000498,498,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P05,0,true,M0|M1|M2,false
F2D000499,499,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P00,0,true,M0|M1|M2,false
F2D000500,500,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P01,0,true,M0|M1|M2,false
F2D000501,501,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P02,0,true,M0|M1|M2,false
F2D000502,502,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P03,0,true,M0|M1|M2,false
F2D000503,503,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P04,0,true,M0|M1|M2,false
F2D000504,504,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P05,0,true,M0|M1|M2,false
F2D000505,505,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P00,0,true,M0|M1|M2,false
F2D000506,506,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P01,0,true,M0|M1|M2,false
F2D000507,507,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P02,0,true,M0|M1|M2,false
F2D000508,508,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P03,0,true,M0|M1|M2,false
F2D000509,509,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P04,0,true,M0|M1|M2,false
F2D000510,510,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P05,0,true,M0|M1|M2,false
F2D000511,511,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp1,P00,0,true,M0|M1|M2,false
F2D000512,512,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp1,P01,0,true,M0|M1|M2,false
F2D000513,513,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp1,P02,0,true,M0|M1|M2,false
F2D000514,514,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp1,P03,0,true,M0|M1|M2,false
F2D000515,515,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp1,P04,0,true,M0|M1|M2,false
F2D000516,516,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp1,P05,0,true,M0|M1|M2,false
F2D000517,517,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp2,P00,0,true,M0|M1|M2,false
F2D000518,518,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp2,P01,0,true,M0|M1|M2,false
F2D000519,519,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp2,P02,0,true,M0|M1|M2,false
F2D000520,520,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp2,P03,0,true,M0|M1|M2,false
F2D000521,521,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp2,P04,0,true,M0|M1|M2,false
F2D000522,522,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEp2,P05,0,true,M0|M1|M2,false
F2D000523,523,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX1,P00,0,true,M0|M1|M2,false
F2D000524,524,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX1,P01,0,true,M0|M1|M2,false
F2D000525,525,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX1,P02,0,true,M0|M1|M2,false
F2D000526,526,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX1,P03,0,true,M0|M1|M2,false
F2D000527,527,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX1,P04,0,true,M0|M1|M2,false
F2D000528,528,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX1,P05,0,true,M0|M1|M2,false
F2D000529,529,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC1,P00,0,true,M0|M1|M2,false
F2D000530,530,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC1,P01,0,true,M0|M1|M2,false
F2D000531,531,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC1,P02,0,true,M0|M1|M2,false
F2D000532,532,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC1,P03,0,true,M0|M1|M2,false
F2D000533,533,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC1,P04,0,true,M0|M1|M2,false
F2D000534,534,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC1,P05,0,true,M0|M1|M2,false
F2D000535,535,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX2,P00,0,true,M0|M1|M2,false
F2D000536,536,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX2,P01,0,true,M0|M1|M2,false
F2D000537,537,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX2,P02,0,true,M0|M1|M2,false
F2D000538,538,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX2,P03,0,true,M0|M1|M2,false
F2D000539,539,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX2,P04,0,true,M0|M1|M2,false
F2D000540,540,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WX2,P05,0,true,M0|M1|M2,false
F2D000541,541,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC2,P00,0,true,M0|M1|M2,false
F2D000542,542,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC2,P01,0,true,M0|M1|M2,false
F2D000543,543,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC2,P02,0,true,M0|M1|M2,false
F2D000544,544,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC2,P03,0,true,M0|M1|M2,false
F2D000545,545,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC2,P04,0,true,M0|M1|M2,false
F2D000546,546,primary,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WC2,P05,0,true,M0|M1|M2,false
F2D000547,547,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P00,0,true,M0|M1|M2,false
F2D000548,548,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P01,0,true,M0|M1|M2,false
F2D000549,549,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P02,0,true,M0|M1|M2,false
F2D000550,550,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P03,0,true,M0|M1|M2,false
F2D000551,551,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P04,0,true,M0|M1|M2,false
F2D000552,552,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,W00,P05,0,true,M0|M1|M2,false
F2D000553,553,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm2,P00,0,true,M0|M1|M2,false
F2D000554,554,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm2,P01,0,true,M0|M1|M2,false
F2D000555,555,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm2,P02,0,true,M0|M1|M2,false
F2D000556,556,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm2,P03,0,true,M0|M1|M2,false
F2D000557,557,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm2,P04,0,true,M0|M1|M2,false
F2D000558,558,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm2,P05,0,true,M0|M1|M2,false
F2D000559,559,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm1,P00,0,true,M0|M1|M2,false
F2D000560,560,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm1,P01,0,true,M0|M1|M2,false
F2D000561,561,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm1,P02,0,true,M0|M1|M2,false
F2D000562,562,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm1,P03,0,true,M0|M1|M2,false
F2D000563,563,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm1,P04,0,true,M0|M1|M2,false
F2D000564,564,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSm1,P05,0,true,M0|M1|M2,false
F2D000565,565,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSp1,P00,0,true,M0|M1|M2,false
F2D000566,566,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSp1,P01,0,true,M0|M1|M2,false
F2D000567,567,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSp1,P02,0,true,M0|M1|M2,false
F2D000568,568,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSp1,P03,0,true,M0|M1|M2,false
F2D000569,569,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSp1,P04,0,true,M0|M1|M2,false
F2D000570,570,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSp1,P05,0,true,M0|M1|M2,false
F2D000571,571,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSp2,P00,0,true,M0|M1|M2,false
F2D000572,572,primary,P3_not_selected_qpp_pdcsap_all,P3,MATCHED_NOT_SELECTED,WSp2,P01,0,true,M0|M1|M2,false
