planned_decision_id,planned_order,decision_class,event_id,pair_id,observational_role,window_variant_id,processing_profile_id,external_optimizer_seed,execute_only_if_eligible,planned_models,candidate_discovery_use,variant_id,admissibility_status,execute_afino,input_n_samples,input_time_sha256,input_flux_sha256,payload_start_offset,payload_end_offset,resolved_decision_status
F2D000685,685,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC1,P00,0,true,M0|M1|M2,false,F2V000685,ELIGIBLE_FOR_AFINO,true,40,f36291b6ffebd39ca7dddd9b5cc0b66286ef1d4ee6f66b024c67a0ae1f0639cb,14f8f3cf2afbd60b6789a8ce34d7a01edc15a26009ba05d9a3c7ab302935c911,25596,25636,READY_FOR_AFINO
F2D000686,686,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC1,P01,0,true,M0|M1|M2,false,F2V000686,ELIGIBLE_FOR_AFINO,true,40,f36291b6ffebd39ca7dddd9b5cc0b66286ef1d4ee6f66b024c67a0ae1f0639cb,d921c3a00fc4099a5266ce91776ea1dd3556c249df8a1a3ac7b7d705f0d4066e,25636,25676,READY_FOR_AFINO
F2D000687,687,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC1,P02,0,true,M0|M1|M2,false,F2V000687,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000688,688,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC1,P03,0,true,M0|M1|M2,false,F2V000688,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000689,689,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC1,P04,0,true,M0|M1|M2,false,F2V000689,ELIGIBLE_FOR_AFINO,true,40,f36291b6ffebd39ca7dddd9b5cc0b66286ef1d4ee6f66b024c67a0ae1f0639cb,b829f6f7a17fe21c4364cead0624c81862129e04520e9f46669121a8d3fbaed6,25676,25716,READY_FOR_AFINO
F2D000690,690,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC1,P05,0,true,M0|M1|M2,false,F2V000690,ELIGIBLE_FOR_AFINO,true,40,f36291b6ffebd39ca7dddd9b5cc0b66286ef1d4ee6f66b024c67a0ae1f0639cb,511b31ccb7dd6006300a4a5fbf488abe8430eadfc429f736c4caa11f8d4f7aac,25716,25756,READY_FOR_AFINO
F2D000691,691,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX2,P00,0,true,M0|M1|M2,false,F2V000691,ELIGIBLE_FOR_AFINO,true,46,9598196d8dd00e1551b7d3883792b4ef3c70d863207b78555cf673adbf901cd3,e513d3dabc1f7bcaacfd04dae06f3ff5ac5cf0728a0ac37cd7445a252e24ee71,25756,25802,READY_FOR_AFINO
F2D000692,692,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX2,P01,0,true,M0|M1|M2,false,F2V000692,ELIGIBLE_FOR_AFINO,true,46,9598196d8dd00e1551b7d3883792b4ef3c70d863207b78555cf673adbf901cd3,48fdd775995bb3793ca279f1ebc1c5232be172247cdafac10b102810df600757,25802,25848,READY_FOR_AFINO
F2D000693,693,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX2,P02,0,true,M0|M1|M2,false,F2V000693,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000694,694,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX2,P03,0,true,M0|M1|M2,false,F2V000694,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000695,695,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX2,P04,0,true,M0|M1|M2,false,F2V000695,ELIGIBLE_FOR_AFINO,true,46,9598196d8dd00e1551b7d3883792b4ef3c70d863207b78555cf673adbf901cd3,2a44394f60610d4e696cdf5734793b82ebc142e8301b56b50406de8cb2f0c2e6,25848,25894,READY_FOR_AFINO
F2D000696,696,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WX2,P05,0,true,M0|M1|M2,false,F2V000696,ELIGIBLE_FOR_AFINO,true,46,9598196d8dd00e1551b7d3883792b4ef3c70d863207b78555cf673adbf901cd3,c14a90b96aa8d5b5de5623ffb7f60d847b0c8a6607cf6a25e8fcdfaeebbd864d,25894,25940,READY_FOR_AFINO
F2D000697,697,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC2,P00,0,true,M0|M1|M2,false,F2V000697,ELIGIBLE_FOR_AFINO,true,38,77ad1166ea1c60efe44a899997eaa0d61cb4979c99c0112c92b3ccdc92899a3e,16e48c35c17f9b3f3238d67a41dd37858568e8dbf7e94fa3d483f1ceb5c72bed,25940,25978,READY_FOR_AFINO
F2D000698,698,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC2,P01,0,true,M0|M1|M2,false,F2V000698,ELIGIBLE_FOR_AFINO,true,38,77ad1166ea1c60efe44a899997eaa0d61cb4979c99c0112c92b3ccdc92899a3e,277ee9bf6a1def12c35fe045cac617b032b54647d22077012c04de3673b2200a,25978,26016,READY_FOR_AFINO
F2D000699,699,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC2,P02,0,true,M0|M1|M2,false,F2V000699,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000700,700,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC2,P03,0,true,M0|M1|M2,false,F2V000700,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000701,701,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC2,P04,0,true,M0|M1|M2,false,F2V000701,ELIGIBLE_FOR_AFINO,true,38,77ad1166ea1c60efe44a899997eaa0d61cb4979c99c0112c92b3ccdc92899a3e,34254fefa193f0e94c190b1f34d056b003ed4e3eb361ae4f53932c42603e4b28,26016,26054,READY_FOR_AFINO
F2D000702,702,primary,P4_published_qpp_pdcsap_all,P4,PUBLISHED_QPP_REPRODUCED,WC2,P05,0,true,M0|M1|M2,false,F2V000702,ELIGIBLE_FOR_AFINO,true,38,77ad1166ea1c60efe44a899997eaa0d61cb4979c99c0112c92b3ccdc92899a3e,e933471f5fe5c99eb133a52b1a4207a1117af2fcd8f52f00a9e89735536f24d4,26054,26092,READY_FOR_AFINO
F2D000703,703,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,W00,P00,0,true,M0|M1|M2,false,F2V000703,ELIGIBLE_FOR_AFINO,true,44,c62fadf0c57bafa112e242b61cbb09ffcd4b3d573f97cc4f02443c178259e6e1,03fcf3ca85fea12417c9323170ef7b46f976ac875716ef83aed564c287ccd574,26092,26136,READY_FOR_AFINO
F2D000704,704,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,W00,P01,0,true,M0|M1|M2,false,F2V000704,ELIGIBLE_FOR_AFINO,true,44,c62fadf0c57bafa112e242b61cbb09ffcd4b3d573f97cc4f02443c178259e6e1,8fcfddeb3ce601ed533119bbc4ca5e428e75c1c5450ab60cb5711b1a387ef8ba,26136,26180,READY_FOR_AFINO
F2D000705,705,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,W00,P02,0,true,M0|M1|M2,false,F2V000705,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000706,706,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,W00,P03,0,true,M0|M1|M2,false,F2V000706,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000707,707,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,W00,P04,0,true,M0|M1|M2,false,F2V000707,ELIGIBLE_FOR_AFINO,true,44,c62fadf0c57bafa112e242b61cbb09ffcd4b3d573f97cc4f02443c178259e6e1,f38a8cbee92e267aa0b7180818c602c6d61f22d1b84541ba1b35a248792b1aa5,26180,26224,READY_FOR_AFINO
F2D000708,708,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,W00,P05,0,true,M0|M1|M2,false,F2V000708,ELIGIBLE_FOR_AFINO,true,44,c62fadf0c57bafa112e242b61cbb09ffcd4b3d573f97cc4f02443c178259e6e1,60f15e7687d5a3b9c3c40bec94c1c34c42696c6105d3dafa1d7977fb183cc52d,26224,26268,READY_FOR_AFINO
F2D000709,709,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm2,P00,0,true,M0|M1|M2,false,F2V000709,ELIGIBLE_FOR_AFINO,true,46,8f0e5e34accf47247e2baa9ae443254a7b2b3fe21a058dd4e3d7ba865d5ec05e,9f43c266906d6ed65739e32092add31ebb904bf506e18cfc5200734731653158,26268,26314,READY_FOR_AFINO
F2D000710,710,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm2,P01,0,true,M0|M1|M2,false,F2V000710,ELIGIBLE_FOR_AFINO,true,46,8f0e5e34accf47247e2baa9ae443254a7b2b3fe21a058dd4e3d7ba865d5ec05e,6406992836eb1bf1c1c26d4f9b42cc0ee02e44dde962aa7a52dd7d6937d86cee,26314,26360,READY_FOR_AFINO
F2D000711,711,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm2,P02,0,true,M0|M1|M2,false,F2V000711,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000712,712,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm2,P03,0,true,M0|M1|M2,false,F2V000712,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000713,713,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm2,P04,0,true,M0|M1|M2,false,F2V000713,ELIGIBLE_FOR_AFINO,true,46,8f0e5e34accf47247e2baa9ae443254a7b2b3fe21a058dd4e3d7ba865d5ec05e,999823004088dd9962fb76b2ca53b54b08b69d8129b72a654d78e9ea48d08e9e,26360,26406,READY_FOR_AFINO
F2D000714,714,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm2,P05,0,true,M0|M1|M2,false,F2V000714,ELIGIBLE_FOR_AFINO,true,46,8f0e5e34accf47247e2baa9ae443254a7b2b3fe21a058dd4e3d7ba865d5ec05e,0f3ceef136bd0b5e61cee255036218d975c058f007e4c5a5527afb011fd1e8ef,26406,26452,READY_FOR_AFINO
F2D000715,715,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P00,0,true,M0|M1|M2,false,F2V000715,ELIGIBLE_FOR_AFINO,true,45,5244e3d232f72a576bdd506f298faba2f37cbb8b6f100d89ef604feb7197eb26,971f3302a04c3972fec46a7d843cde94e0a150b418b165de59079eb1cf7b056b,26452,26497,READY_FOR_AFINO
F2D000716,716,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P01,0,true,M0|M1|M2,false,F2V000716,ELIGIBLE_FOR_AFINO,true,45,5244e3d232f72a576bdd506f298faba2f37cbb8b6f100d89ef604feb7197eb26,875d4a4708100cc9e93b377c3308cf1eec193395e272fe19cae18a1ffeb32b49,26497,26542,READY_FOR_AFINO
F2D000717,717,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P02,0,true,M0|M1|M2,false,F2V000717,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000718,718,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P03,0,true,M0|M1|M2,false,F2V000718,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000719,719,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P04,0,true,M0|M1|M2,false,F2V000719,ELIGIBLE_FOR_AFINO,true,45,5244e3d232f72a576bdd506f298faba2f37cbb8b6f100d89ef604feb7197eb26,b9a3da900a8f7e994d5606a109c518eec7a9f52761617d22e6f66ab3028efd19,26542,26587,READY_FOR_AFINO
F2D000720,720,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSm1,P05,0,true,M0|M1|M2,false,F2V000720,ELIGIBLE_FOR_AFINO,true,45,5244e3d232f72a576bdd506f298faba2f37cbb8b6f100d89ef604feb7197eb26,4e8bc74fc77590abee441d2cbcae17f84b8cbec4c81475a40e94defcb7736ced,26587,26632,READY_FOR_AFINO
F2D000721,721,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P00,0,true,M0|M1|M2,false,F2V000721,ELIGIBLE_FOR_AFINO,true,43,2c35eec60220582623038397c183e8c783223fbff485ad6cc2f20d80a8b499c9,fcaa90992f6fa2ff5db5f25aed26fd5eacefe946ba7123ecd25e9a3eb23e50c9,26632,26675,READY_FOR_AFINO
F2D000722,722,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P01,0,true,M0|M1|M2,false,F2V000722,ELIGIBLE_FOR_AFINO,true,43,2c35eec60220582623038397c183e8c783223fbff485ad6cc2f20d80a8b499c9,0dad12e9da108819ba537b66b151af33327bedb268aabc2912dee2102005c626,26675,26718,READY_FOR_AFINO
F2D000723,723,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P02,0,true,M0|M1|M2,false,F2V000723,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000724,724,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P03,0,true,M0|M1|M2,false,F2V000724,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000725,725,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P04,0,true,M0|M1|M2,false,F2V000725,ELIGIBLE_FOR_AFINO,true,43,2c35eec60220582623038397c183e8c783223fbff485ad6cc2f20d80a8b499c9,86df2a625288f491f0e2e1f47ad70401df217abd8144a9ea7e98388fed612c9d,26718,26761,READY_FOR_AFINO
F2D000726,726,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp1,P05,0,true,M0|M1|M2,false,F2V000726,ELIGIBLE_FOR_AFINO,true,43,2c35eec60220582623038397c183e8c783223fbff485ad6cc2f20d80a8b499c9,23e15589a5506d192c44d219aa83aaff6cd72d4c244dd097444c6ac7a95821a9,26761,26804,READY_FOR_AFINO
F2D000727,727,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P00,0,true,M0|M1|M2,false,F2V000727,ELIGIBLE_FOR_AFINO,true,42,b6e6b809e3a195fc7cf38204faf5770505f89aa3f2ef1641220a89a9bd23d07b,6a70fe075c3aa1efab2a2547316688c299c2210dc0fe8a816b94c07238fe6d7c,26804,26846,READY_FOR_AFINO
F2D000728,728,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P01,0,true,M0|M1|M2,false,F2V000728,ELIGIBLE_FOR_AFINO,true,42,b6e6b809e3a195fc7cf38204faf5770505f89aa3f2ef1641220a89a9bd23d07b,266eafecdf3818bc3f13b7a1fdddaff63c8c55d125ab47610a1a5466cd16cf59,26846,26888,READY_FOR_AFINO
F2D000729,729,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P02,0,true,M0|M1|M2,false,F2V000729,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000730,730,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P03,0,true,M0|M1|M2,false,F2V000730,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000731,731,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P04,0,true,M0|M1|M2,false,F2V000731,ELIGIBLE_FOR_AFINO,true,42,b6e6b809e3a195fc7cf38204faf5770505f89aa3f2ef1641220a89a9bd23d07b,2ddd7f56945dc593b927945be6ed930ce7efaf0b714230e5a3110e5380eeb544,26888,26930,READY_FOR_AFINO
F2D000732,732,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WSp2,P05,0,true,M0|M1|M2,false,F2V000732,ELIGIBLE_FOR_AFINO,true,42,b6e6b809e3a195fc7cf38204faf5770505f89aa3f2ef1641220a89a9bd23d07b,8eb7c13de2351b45c0ed6aa732e7808dcdcf3619cd277a8687cab1ad2d3ed0a8,26930,26972,READY_FOR_AFINO
F2D000733,733,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P00,0,true,M0|M1|M2,false,F2V000733,ELIGIBLE_FOR_AFINO,true,42,1614fead69d227a7e34fa412b5308748f178eabf7d3f3125420e05b616d8d1df,0901c99aaea33637e410a295ba0ffd7f534df89ea980cd60be3cf8b5101e17c2,26972,27014,READY_FOR_AFINO
F2D000734,734,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P01,0,true,M0|M1|M2,false,F2V000734,ELIGIBLE_FOR_AFINO,true,42,1614fead69d227a7e34fa412b5308748f178eabf7d3f3125420e05b616d8d1df,2828bf1a4e049be3c920fca29ac89441a201ecd3113ea5b98ffbbf677434560a,27014,27056,READY_FOR_AFINO
F2D000735,735,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P02,0,true,M0|M1|M2,false,F2V000735,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000736,736,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P03,0,true,M0|M1|M2,false,F2V000736,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000737,737,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P04,0,true,M0|M1|M2,false,F2V000737,ELIGIBLE_FOR_AFINO,true,42,1614fead69d227a7e34fa412b5308748f178eabf7d3f3125420e05b616d8d1df,ccc5a7d4d427cf1bb0beb142feda158c26e555ea274855836ae47971241aea1b,27056,27098,READY_FOR_AFINO
F2D000738,738,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm2,P05,0,true,M0|M1|M2,false,F2V000738,ELIGIBLE_FOR_AFINO,true,42,1614fead69d227a7e34fa412b5308748f178eabf7d3f3125420e05b616d8d1df,0575cc573d103283fa3967b2b9ee1a93b92509a10ecffcae43b6cc966d914b20,27098,27140,READY_FOR_AFINO
F2D000739,739,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm1,P00,0,true,M0|M1|M2,false,F2V000739,ELIGIBLE_FOR_AFINO,true,43,abcae11c54af7fa91a9b1b09fed163c85acbfda18df79826f8649669d2311a25,910db02a61f723fba8bb9a76f98c38012174ff8133f80f0426a77617e2134791,27140,27183,READY_FOR_AFINO
F2D000740,740,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm1,P01,0,true,M0|M1|M2,false,F2V000740,ELIGIBLE_FOR_AFINO,true,43,abcae11c54af7fa91a9b1b09fed163c85acbfda18df79826f8649669d2311a25,923989336ffbb0b5b0866e24fe165bf4f1ec925195eab27838e8ebfdfcfcde73,27183,27226,READY_FOR_AFINO
F2D000741,741,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm1,P02,0,true,M0|M1|M2,false,F2V000741,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000742,742,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm1,P03,0,true,M0|M1|M2,false,F2V000742,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000743,743,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm1,P04,0,true,M0|M1|M2,false,F2V000743,ELIGIBLE_FOR_AFINO,true,43,abcae11c54af7fa91a9b1b09fed163c85acbfda18df79826f8649669d2311a25,26c2992dc2053d14162cd7ad082510b1f40c2a532af830127b6832bf9b48950d,27226,27269,READY_FOR_AFINO
F2D000744,744,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEm1,P05,0,true,M0|M1|M2,false,F2V000744,ELIGIBLE_FOR_AFINO,true,43,abcae11c54af7fa91a9b1b09fed163c85acbfda18df79826f8649669d2311a25,f1da31f95c8383c7bd39077f3bcd7e29e5f7587b98600685f4c5d833631cd70f,27269,27312,READY_FOR_AFINO
F2D000745,745,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp1,P00,0,true,M0|M1|M2,false,F2V000745,ELIGIBLE_FOR_AFINO,true,45,1ad9ed5984e637961b0cddd28f167692005e5bb5d3563e62c3d4193d6becf66f,4e8ce23109d4853a1adee64b2505dcb01f2f8643810e6fbeea7461c7785bfddb,27312,27357,READY_FOR_AFINO
F2D000746,746,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp1,P01,0,true,M0|M1|M2,false,F2V000746,ELIGIBLE_FOR_AFINO,true,45,1ad9ed5984e637961b0cddd28f167692005e5bb5d3563e62c3d4193d6becf66f,003608660f582c62b5e7021f908a54bac447a81da7d8b3661409ac0a444f41fc,27357,27402,READY_FOR_AFINO
F2D000747,747,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp1,P02,0,true,M0|M1|M2,false,F2V000747,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000748,748,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp1,P03,0,true,M0|M1|M2,false,F2V000748,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000749,749,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp1,P04,0,true,M0|M1|M2,false,F2V000749,ELIGIBLE_FOR_AFINO,true,45,1ad9ed5984e637961b0cddd28f167692005e5bb5d3563e62c3d4193d6becf66f,cdc8cb81953031e7c8ab1b9fa36506cb283b8a0d1df7122430f9c50cf6ea998a,27402,27447,READY_FOR_AFINO
F2D000750,750,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp1,P05,0,true,M0|M1|M2,false,F2V000750,ELIGIBLE_FOR_AFINO,true,45,1ad9ed5984e637961b0cddd28f167692005e5bb5d3563e62c3d4193d6becf66f,f82a1537825218e13b384a0d156e67203a3763e9bddca07197b1f2dc9cbce394,27447,27492,READY_FOR_AFINO
F2D000751,751,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp2,P00,0,true,M0|M1|M2,false,F2V000751,ELIGIBLE_FOR_AFINO,true,46,023f523b270719c8c8c6c11ca479b117e33c8499c5a0d45043033e612eca1389,402e87b2dfa91294d3d967e1332cf9cb201c15ec90019eea14195e9d7a16dd08,27492,27538,READY_FOR_AFINO
F2D000752,752,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp2,P01,0,true,M0|M1|M2,false,F2V000752,ELIGIBLE_FOR_AFINO,true,46,023f523b270719c8c8c6c11ca479b117e33c8499c5a0d45043033e612eca1389,6a056b5d0ad0f4b710d2556ff400fb70095cf978c9580bc6885531157641c974,27538,27584,READY_FOR_AFINO
F2D000753,753,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp2,P02,0,true,M0|M1|M2,false,F2V000753,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000754,754,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp2,P03,0,true,M0|M1|M2,false,F2V000754,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000755,755,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp2,P04,0,true,M0|M1|M2,false,F2V000755,ELIGIBLE_FOR_AFINO,true,46,023f523b270719c8c8c6c11ca479b117e33c8499c5a0d45043033e612eca1389,01fcf516f3479ebd43717d6a9abe576173435c1968e139d585cebfde845562fe,27584,27630,READY_FOR_AFINO
F2D000756,756,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WEp2,P05,0,true,M0|M1|M2,false,F2V000756,ELIGIBLE_FOR_AFINO,true,46,023f523b270719c8c8c6c11ca479b117e33c8499c5a0d45043033e612eca1389,330aa1e34a58d8b3c1fe070413d684c6a9886c1fe931045ae02e4f68afd392f7,27630,27676,READY_FOR_AFINO
F2D000757,757,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WX1,P00,0,true,M0|M1|M2,false,F2V000757,ELIGIBLE_FOR_AFINO,true,46,624e610be8990fe147c2bd55389a0eab87a1a5a30180d16c0ac38d72de049d67,db2230af94d00e2c80f2e99af825131a9cb93f25615dc25be7886a90db06fc23,27676,27722,READY_FOR_AFINO
F2D000758,758,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WX1,P01,0,true,M0|M1|M2,false,F2V000758,ELIGIBLE_FOR_AFINO,true,46,624e610be8990fe147c2bd55389a0eab87a1a5a30180d16c0ac38d72de049d67,b99695a6180601d8e8dfa047ad467d7a844f5da5236479ff1d8d50630bfd67e6,27722,27768,READY_FOR_AFINO
F2D000759,759,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WX1,P02,0,true,M0|M1|M2,false,F2V000759,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000760,760,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WX1,P03,0,true,M0|M1|M2,false,F2V000760,IRREGULAR_SAMPLING,false,,,,,,INPUT_INADMISSIBLE
F2D000761,761,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WX1,P04,0,true,M0|M1|M2,false,F2V000761,ELIGIBLE_FOR_AFINO,true,46,624e610be8990fe147c2bd55389a0eab87a1a5a30180d16c0ac38d72de049d67,b6202de02333616e01df0145c8bdb6af6ab76b0b3dbd1bf97f6087710dd26412,27768,27814,READY_FOR_AFINO
F2D000762,762,primary,P4_not_selected_qpp_pdcsap_all,P4,MATCHED_NOT_SELECTED,WX1,P05,0,true,M0|M1|M2,false,F2V000762,ELIGIBLE_FOR_AFINO,true,46,624e610be8990fe147c2bd55389a0eab87a1a5a30180d16c0ac38d72de049d67,b29a3fae2a6088eefed34572ce2c61513e52baf33920f9f9b9d70082d7213d2f,27814,27860,READY_FOR_AFINO
