variant_id,variant_order,primary_planned_decision_id,event_id,pair_id,observational_role,window_variant_id,processing_profile_id,flux_product,quality_policy,detrending,source_fits_filename,source_fits_sha256,baseline_start_index,baseline_peak_index,baseline_end_index,shifted_start_index,shifted_end_index,raw_n_samples,retained_n_samples,removed_nonfinite_count,removed_quality_count,peak_in_raw_window,peak_retained,retained_index_start,retained_index_end,retained_indices_consecutive,retained_indices_sha256,time_strictly_increasing,time_has_duplicates,median_cadence_s,max_interval_deviation_s,detrend_beta0,detrend_beta1,detrend_scale,admissibility_status,admissibility_reason,diagnostic_flags_json,eligible_payload_order,payload_start_offset,payload_end_offset,time_sha256,flux_sha256,all_finite,materialization_status,error
F2V000492,492,F2D000492,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp1,P05,SAP,finite_all,linear_residual_plus_one,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49121,49138,18,18,0,0,True,True,49121,49138,True,75d74e01d25efceee73943b599dfe9fa23574f52be8a8798bf5a735dc5e1c28a,True,False,20.00023251894163,3.92901711165905e-08,5046.56228298611,-0.30460373746674174,5024.271484375,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49121,49138],""retained_count"":18,""time_regular_atol_s"":0.001,""time_reindexed"":false}",302,21952,21970,e1b9244632964b3cbd09e47a08023ceaa488fb57d405060978df92d54b27b4f9,2be4eec404ecefb7103413f0ab9ad25eae950afccfda3a0ff4237df4604e17e5,True,MATERIALIZED,
F2V000493,493,F2D000493,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P00,PDCSAP,finite_all,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49122,49138,17,17,0,0,True,True,49122,49138,True,4671e1b35bdf92d489022b019eb88b5e067274d556d8609e9c6ccad951f852f9,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49122,49138],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",303,21970,21987,2ac1db784e3cedc81613981b5c38e80426fa66a42138ded37094dd6dab5b5e48,a4e55434219c254f0c4a63bcf698df0934beee2d7a25c0f7447fd8dc4098a281,True,MATERIALIZED,
F2V000494,494,F2D000494,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P01,SAP,finite_all,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49122,49138,17,17,0,0,True,True,49122,49138,True,4671e1b35bdf92d489022b019eb88b5e067274d556d8609e9c6ccad951f852f9,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49122,49138],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",304,21987,22004,2ac1db784e3cedc81613981b5c38e80426fa66a42138ded37094dd6dab5b5e48,f0ea3864085430b682feeb450780283113c0979421f0e81cd88cf80d58054da8,True,MATERIALIZED,
F2V000495,495,F2D000495,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P02,PDCSAP,q0_native,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49122,49138,17,17,0,0,True,True,49122,49138,True,4671e1b35bdf92d489022b019eb88b5e067274d556d8609e9c6ccad951f852f9,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49122,49138],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",305,22004,22021,2ac1db784e3cedc81613981b5c38e80426fa66a42138ded37094dd6dab5b5e48,a4e55434219c254f0c4a63bcf698df0934beee2d7a25c0f7447fd8dc4098a281,True,MATERIALIZED,
F2V000496,496,F2D000496,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P03,SAP,q0_native,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49122,49138,17,17,0,0,True,True,49122,49138,True,4671e1b35bdf92d489022b019eb88b5e067274d556d8609e9c6ccad951f852f9,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49122,49138],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",306,22021,22038,2ac1db784e3cedc81613981b5c38e80426fa66a42138ded37094dd6dab5b5e48,f0ea3864085430b682feeb450780283113c0979421f0e81cd88cf80d58054da8,True,MATERIALIZED,
F2V000497,497,F2D000497,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49122,49138,17,17,0,0,True,True,49122,49138,True,4671e1b35bdf92d489022b019eb88b5e067274d556d8609e9c6ccad951f852f9,True,False,20.00023251894163,3.92901711165905e-08,6076.507439108457,-0.4965455015266277,6055.10791015625,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49122,49138],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",307,22038,22055,2ac1db784e3cedc81613981b5c38e80426fa66a42138ded37094dd6dab5b5e48,52d50edf85c6084e1bd7f87d1a8f846bafd6f42f1de95f84fe3579b7e3dd82cc,True,MATERIALIZED,
F2V000498,498,F2D000498,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WSp2,P05,SAP,finite_all,linear_residual_plus_one,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49122,49138,17,17,0,0,True,True,49122,49138,True,4671e1b35bdf92d489022b019eb88b5e067274d556d8609e9c6ccad951f852f9,True,False,20.00023251894163,3.92901711165905e-08,5049.23446116728,-0.4118196966525738,5024.84423828125,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49122,49138],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",308,22055,22072,2ac1db784e3cedc81613981b5c38e80426fa66a42138ded37094dd6dab5b5e48,afc64dd5ad5db24895c9e40b5c7ebfdc82a6139145b67b4fb2a957f87fb8dbee,True,MATERIALIZED,
F2V000499,499,F2D000499,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P00,PDCSAP,finite_all,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49136,17,17,0,0,True,True,49120,49136,True,bfa60b35c544f507ddea70b6434a183500ed9ec18f49cb1398646f9d30cd3e55,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49136],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",309,22072,22089,6bed8130d08f864ffbbf84bcd0d0c24ab6091d9d47b3bc1c318b88567bf17539,13ee373defd6c67a72a0521a9e7b8d99a7bcb4564c998ddae9893c3506d456b7,True,MATERIALIZED,
F2V000500,500,F2D000500,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P01,SAP,finite_all,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49136,17,17,0,0,True,True,49120,49136,True,bfa60b35c544f507ddea70b6434a183500ed9ec18f49cb1398646f9d30cd3e55,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49136],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",310,22089,22106,6bed8130d08f864ffbbf84bcd0d0c24ab6091d9d47b3bc1c318b88567bf17539,eb33c020fd78e314533787e85c83b017f742507e0bdac53c8c232a594ea9961c,True,MATERIALIZED,
F2V000501,501,F2D000501,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P02,PDCSAP,q0_native,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49136,17,17,0,0,True,True,49120,49136,True,bfa60b35c544f507ddea70b6434a183500ed9ec18f49cb1398646f9d30cd3e55,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49136],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",311,22106,22123,6bed8130d08f864ffbbf84bcd0d0c24ab6091d9d47b3bc1c318b88567bf17539,13ee373defd6c67a72a0521a9e7b8d99a7bcb4564c998ddae9893c3506d456b7,True,MATERIALIZED,
F2V000502,502,F2D000502,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P03,SAP,q0_native,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49136,17,17,0,0,True,True,49120,49136,True,bfa60b35c544f507ddea70b6434a183500ed9ec18f49cb1398646f9d30cd3e55,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49136],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",312,22123,22140,6bed8130d08f864ffbbf84bcd0d0c24ab6091d9d47b3bc1c318b88567bf17539,eb33c020fd78e314533787e85c83b017f742507e0bdac53c8c232a594ea9961c,True,MATERIALIZED,
F2V000503,503,F2D000503,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49136,17,17,0,0,True,True,49120,49136,True,bfa60b35c544f507ddea70b6434a183500ed9ec18f49cb1398646f9d30cd3e55,True,False,20.00023251894163,3.92901711165905e-08,6075.028119255515,0.0024452075086154653,6055.10791015625,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49136],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",313,22140,22157,6bed8130d08f864ffbbf84bcd0d0c24ab6091d9d47b3bc1c318b88567bf17539,177dd5542a2f5abd12ced2bd0f3928b6f776663d7936ed099053f66be7081072,True,MATERIALIZED,
F2V000504,504,F2D000504,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm2,P05,SAP,finite_all,linear_residual_plus_one,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49136,17,17,0,0,True,True,49120,49136,True,bfa60b35c544f507ddea70b6434a183500ed9ec18f49cb1398646f9d30cd3e55,True,False,20.00023251894163,3.92901711165905e-08,5049.398236443015,-0.004689300446740077,5024.84423828125,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49136],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",314,22157,22174,6bed8130d08f864ffbbf84bcd0d0c24ab6091d9d47b3bc1c318b88567bf17539,493b65003a90c95b570a4431a220e153c8c1682f82fcb4b082f8d9d2df345795,True,MATERIALIZED,
F2V000505,505,F2D000505,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P00,PDCSAP,finite_all,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49137,18,18,0,0,True,True,49120,49137,True,2175f1651fb6326fcbbd969887277db9d0f039b99d476e87ce5ebab35088114f,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49137],""retained_count"":18,""time_regular_atol_s"":0.001,""time_reindexed"":false}",315,22174,22192,8c931a980ab4f2b0976ea0bc2035dfb107fa69aaf302cfd8e7c2d29a37b6fe2e,78a4c94cd54c93c3145cb1153f1185681c221455251906a9df34dcf88442e3c2,True,MATERIALIZED,
F2V000506,506,F2D000506,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P01,SAP,finite_all,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49137,18,18,0,0,True,True,49120,49137,True,2175f1651fb6326fcbbd969887277db9d0f039b99d476e87ce5ebab35088114f,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49137],""retained_count"":18,""time_regular_atol_s"":0.001,""time_reindexed"":false}",316,22192,22210,8c931a980ab4f2b0976ea0bc2035dfb107fa69aaf302cfd8e7c2d29a37b6fe2e,b95330bef526e29c23a5857a98c5c38f39e8adfe9d15237ab5ca7af5ef10db46,True,MATERIALIZED,
F2V000507,507,F2D000507,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P02,PDCSAP,q0_native,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49137,18,18,0,0,True,True,49120,49137,True,2175f1651fb6326fcbbd969887277db9d0f039b99d476e87ce5ebab35088114f,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49137],""retained_count"":18,""time_regular_atol_s"":0.001,""time_reindexed"":false}",317,22210,22228,8c931a980ab4f2b0976ea0bc2035dfb107fa69aaf302cfd8e7c2d29a37b6fe2e,78a4c94cd54c93c3145cb1153f1185681c221455251906a9df34dcf88442e3c2,True,MATERIALIZED,
F2V000508,508,F2D000508,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P03,SAP,q0_native,none,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49137,18,18,0,0,True,True,49120,49137,True,2175f1651fb6326fcbbd969887277db9d0f039b99d476e87ce5ebab35088114f,True,False,20.00023251894163,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49137],""retained_count"":18,""time_regular_atol_s"":0.001,""time_reindexed"":false}",318,22228,22246,8c931a980ab4f2b0976ea0bc2035dfb107fa69aaf302cfd8e7c2d29a37b6fe2e,b95330bef526e29c23a5857a98c5c38f39e8adfe9d15237ab5ca7af5ef10db46,True,MATERIALIZED,
F2V000509,509,F2D000509,P3_published_qpp_pdcsap_all,P3,PUBLISHED_QPP_REPRODUCED,WEm1,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2021118034608-s0038-0000000225953237-0209-a_fast-lc.fits,c92e5449dc07d57cccdaabc1a2c078a471d4798b29167881a5be156c45f042c4,49120,49122,49138,49120,49137,18,18,0,0,True,True,49120,49137,True,2175f1651fb6326fcbbd969887277db9d0f039b99d476e87ce5ebab35088114f,True,False,20.00023251894163,3.92901711165905e-08,6070.803304036459,-0.06464771109316378,6053.459228515625,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":49122,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[49120,49137],""retained_count"":18,""time_regular_atol_s"":0.001,""time_reindexed"":false}",319,22246,22264,8c931a980ab4f2b0976ea0bc2035dfb107fa69aaf302cfd8e7c2d29a37b6fe2e,bd65a3f1c1d5b74f30435dce944f203797ad4f2014d9392a8fcc698e730be7e1,True,MATERIALIZED,
