simulation_unit_id,background_realization_id,latent_array_file,latent_offset,latent_length,latent_flux_sha256,retained_time_array_file,retained_flux_array_file,retained_native_index_array_file,retained_offset,retained_length,retained_time_sha256,retained_flux_sha256,retained_native_index_sha256,logical_payload_sha256,materialization_status
F3BBG_N030_A0_Q004_R011:POS:PRIMARY,F3BBG_N030_A0_Q004_R011,latent_flux.npy,23550,30,e9065cb6a5d3a4d078703e654bdf30cd911d09e62719b195cbc01ec10f80cf63,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23330,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,e9065cb6a5d3a4d078703e654bdf30cd911d09e62719b195cbc01ec10f80cf63,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,54ed5eb4113ba5c501e5aa308ab42064e159f40fb08e35f9d9ff975690a2859c,MATERIALIZED
F3BBG_N030_A0_Q004_R012:NULL:PRIMARY,F3BBG_N030_A0_Q004_R012,latent_flux.npy,23580,30,9b7ccf4348713f204f94fe99888f7d6c863a650cbb147bc880ad14b11c3e5eb2,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23360,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,9b7ccf4348713f204f94fe99888f7d6c863a650cbb147bc880ad14b11c3e5eb2,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,ce0fac17b9d264866a05c10dfa7218635fc23ef14b98a9bdda3e5f9b01bb3589,MATERIALIZED
F3BBG_N030_A0_Q004_R012:POS:PRIMARY,F3BBG_N030_A0_Q004_R012,latent_flux.npy,23610,30,485524dec7844254fc1f57b21049b43f27156a1dee4caf73028ab4675b2d2a49,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23390,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,485524dec7844254fc1f57b21049b43f27156a1dee4caf73028ab4675b2d2a49,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,7b2685cf5108562a065e8bc1af7a73d08eb774e4339ad626d8a39789bced168f,MATERIALIZED
F3BBG_N030_A0_Q004_R015:NULL:INTERNALMASK,F3BBG_N030_A0_Q004_R015,latent_flux.npy,23640,30,56b0f598abda6f35e51849a5dcabb5133e4ac02643e52d80b7708515e104b223,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23420,29,fca3e3ceeb1d017bcdd8abb3ce52a3f8dfc072c8420fb9458732453b37fb613a,4bc18dbd644510241c55f61e010303395f03a8a5f2cbdbe2ddf6356c9401efb9,d92afed3e89fdf23ca5197994df1a1b733398edddea9b26623ca062c73d928b1,1f915d0472583a8d3e2d45e0de2ea6f732a0ee2c63c22048e6f6aef439da514b,MATERIALIZED
F3BBG_N030_A0_Q004_R015:NULL:PEAKMASK,F3BBG_N030_A0_Q004_R015,latent_flux.npy,23670,30,56b0f598abda6f35e51849a5dcabb5133e4ac02643e52d80b7708515e104b223,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23449,29,e5dba42f60d0266074ad95372eae471518d2a4728dd1f96d8e68ab5a1ab32838,98e67d8f93a2eaeb59efe0c378d394e241c47441beb280e0ae6e54b6c50f29a4,4163d16b26e7f95a4fe1f71dc1993e524ec22ba8c4bc25b0dffe6209979290f5,830d531d0a16d4d6b199f746efc94e1d705512aa6c3eb281ed38e11eea13d6d1,MATERIALIZED
F3BBG_N030_A0_Q004_R015:NULL:PRIMARY,F3BBG_N030_A0_Q004_R015,latent_flux.npy,23700,30,56b0f598abda6f35e51849a5dcabb5133e4ac02643e52d80b7708515e104b223,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23478,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,56b0f598abda6f35e51849a5dcabb5133e4ac02643e52d80b7708515e104b223,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,926eef98acd8824a5078ce4a09109dca969f78ffea312f4ea88f2d64fc4475a4,MATERIALIZED
F3BBG_N030_A0_Q004_R015:POS:INTERNALMASK,F3BBG_N030_A0_Q004_R015,latent_flux.npy,23730,30,dbf3594dfff59a4eca23e78f7fb510544ee00f6cc5ee4f989b7c9e0de08b589b,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23508,29,fca3e3ceeb1d017bcdd8abb3ce52a3f8dfc072c8420fb9458732453b37fb613a,5c91aa03ee795af3799c3adeb28924a5a0c021e1f8bbc665658d041f2facbf79,d92afed3e89fdf23ca5197994df1a1b733398edddea9b26623ca062c73d928b1,48be7c47d4195b00d280771a8e57374534915773dacb2181d9a3deb3b07722cc,MATERIALIZED
F3BBG_N030_A0_Q004_R015:POS:PEAKMASK,F3BBG_N030_A0_Q004_R015,latent_flux.npy,23760,30,dbf3594dfff59a4eca23e78f7fb510544ee00f6cc5ee4f989b7c9e0de08b589b,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23537,29,e5dba42f60d0266074ad95372eae471518d2a4728dd1f96d8e68ab5a1ab32838,cfe71122c8d0545393ef5f8eee9bcf641b9c2a2e14bc1be60d7daa22ab92cecb,4163d16b26e7f95a4fe1f71dc1993e524ec22ba8c4bc25b0dffe6209979290f5,3a5a773a42c1d8641933991bf8b6cd705df4aedd2b7af163a728210fb01be603,MATERIALIZED
F3BBG_N030_A0_Q004_R015:POS:PRIMARY,F3BBG_N030_A0_Q004_R015,latent_flux.npy,23790,30,dbf3594dfff59a4eca23e78f7fb510544ee00f6cc5ee4f989b7c9e0de08b589b,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23566,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,dbf3594dfff59a4eca23e78f7fb510544ee00f6cc5ee4f989b7c9e0de08b589b,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,d6d4761ccc7ca66d75ce31ad66e13e5eaf886cd02047f63c5459e4db00245fbc,MATERIALIZED
F3BBG_N030_A0_Q004_R016:NULL:PRIMARY,F3BBG_N030_A0_Q004_R016,latent_flux.npy,23820,30,7ea02b0124635f372535347a01144e7b756fdf7a15fa9d2241cb1b0a4c365ec4,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23596,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,7ea02b0124635f372535347a01144e7b756fdf7a15fa9d2241cb1b0a4c365ec4,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,fa13dd23792ad20cda98f2ef5acc961cbeea2fca8cacff6f0deb91f3be25c197,MATERIALIZED
F3BBG_N030_A0_Q004_R016:POS:PRIMARY,F3BBG_N030_A0_Q004_R016,latent_flux.npy,23850,30,5f0a79853b1423eb7b4e5ac5365d9f3af46d0bf982b011bb290aa93e8c162fbd,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23626,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,5f0a79853b1423eb7b4e5ac5365d9f3af46d0bf982b011bb290aa93e8c162fbd,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,8b859869a11ce3c2116578054cbef854ae7f7b075a4d2d6378b6870a54ba2b5a,MATERIALIZED
F3BBG_N030_A0_Q004_R018:NULL:PRIMARY,F3BBG_N030_A0_Q004_R018,latent_flux.npy,23880,30,9583cdfd03ec6428e1a53adab0110a3b5083a3716baafb17836e44be2920a4bd,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23656,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,9583cdfd03ec6428e1a53adab0110a3b5083a3716baafb17836e44be2920a4bd,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,08d860233dad77b613c26c6733da10762964b1500aa8e14d7762d3ecf0067100,MATERIALIZED
F3BBG_N030_A0_Q004_R018:POS:PRIMARY,F3BBG_N030_A0_Q004_R018,latent_flux.npy,23910,30,fcbea135271c27563df3430e3b07c3d8ee9e02a118e91a29cd43da8aa6b1d2ee,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23686,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,fcbea135271c27563df3430e3b07c3d8ee9e02a118e91a29cd43da8aa6b1d2ee,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,ec20573c12c00521d3a1cbea06af0ad0ff9faa961c17c2881dc1f51092f55273,MATERIALIZED
F3BBG_N030_A0_Q004_R019:NULL:PRIMARY,F3BBG_N030_A0_Q004_R019,latent_flux.npy,23940,30,d466d765d7105889db60935db2439a0fd5e35f2c3ce242932a666115e3365b03,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23716,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,d466d765d7105889db60935db2439a0fd5e35f2c3ce242932a666115e3365b03,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,bd895fc8acf39375840b87d896f54e61e5e38a3a0f4cec28679ab63d4f6956af,MATERIALIZED
F3BBG_N030_A0_Q004_R019:POS:PRIMARY,F3BBG_N030_A0_Q004_R019,latent_flux.npy,23970,30,38cced18267b33b143c2bffccd64d8a05264e26b42e2de0c6ec7df2d8ec49bd4,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23746,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,38cced18267b33b143c2bffccd64d8a05264e26b42e2de0c6ec7df2d8ec49bd4,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,fa71d84e932beeb0d893a502105a45bd7351736b2fdcad61f0e7c1d30cb1ebb7,MATERIALIZED
F3BBG_N030_A0_Q004_R021:NULL:INTERNALMASK,F3BBG_N030_A0_Q004_R021,latent_flux.npy,24000,30,7cff6759734f604eb1f4652fb3b3d18bf696295e51a725dad520275a62ab12ba,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23776,29,fca3e3ceeb1d017bcdd8abb3ce52a3f8dfc072c8420fb9458732453b37fb613a,f8c99d8d5d5afc083129b724d288550f579fe9c14011581485639693ffcdc4bd,d92afed3e89fdf23ca5197994df1a1b733398edddea9b26623ca062c73d928b1,781c75dbfef76db500b18132f49c95d422606b870c8b7eea18812cd927214f62,MATERIALIZED
F3BBG_N030_A0_Q004_R021:NULL:PEAKMASK,F3BBG_N030_A0_Q004_R021,latent_flux.npy,24030,30,7cff6759734f604eb1f4652fb3b3d18bf696295e51a725dad520275a62ab12ba,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23805,29,e5dba42f60d0266074ad95372eae471518d2a4728dd1f96d8e68ab5a1ab32838,a06d5318e629c69c847b1fbd886755ecceca401bea7905ffb910668a583db97e,4163d16b26e7f95a4fe1f71dc1993e524ec22ba8c4bc25b0dffe6209979290f5,695f79e318c90effae1de61318d87a1b540de40f58d3baf2fd2e10efd04fc66f,MATERIALIZED
F3BBG_N030_A0_Q004_R021:NULL:PRIMARY,F3BBG_N030_A0_Q004_R021,latent_flux.npy,24060,30,7cff6759734f604eb1f4652fb3b3d18bf696295e51a725dad520275a62ab12ba,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23834,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,7cff6759734f604eb1f4652fb3b3d18bf696295e51a725dad520275a62ab12ba,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,13a6021f88e86937f94f64991f147b627fc1bc535cbadfe910e210cb0a57a666,MATERIALIZED
F3BBG_N030_A0_Q004_R021:POS:INTERNALMASK,F3BBG_N030_A0_Q004_R021,latent_flux.npy,24090,30,e0e8b80f9476229d9be8e163d2dfd26c96b1b21f289a9fcca22600aae0938922,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23864,29,fca3e3ceeb1d017bcdd8abb3ce52a3f8dfc072c8420fb9458732453b37fb613a,a20db3ded37a520be9688a27a719826f35390471bc3823115518c1d92f2e6a2d,d92afed3e89fdf23ca5197994df1a1b733398edddea9b26623ca062c73d928b1,1e5872b2770e24d8a77ecf52d24fc85133d54b06e0dfbd6e4a7387a79abd347e,MATERIALIZED
F3BBG_N030_A0_Q004_R021:POS:PEAKMASK,F3BBG_N030_A0_Q004_R021,latent_flux.npy,24120,30,e0e8b80f9476229d9be8e163d2dfd26c96b1b21f289a9fcca22600aae0938922,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23893,29,e5dba42f60d0266074ad95372eae471518d2a4728dd1f96d8e68ab5a1ab32838,ccbc4920e91d7ae4d24c1831e03e2dccc626cc05f658642b91d1be1d7c177aa7,4163d16b26e7f95a4fe1f71dc1993e524ec22ba8c4bc25b0dffe6209979290f5,4cb333bf4246917ff227bc99392927cb0fab13eb3b59bfb5b823070d919e3c4b,MATERIALIZED
F3BBG_N030_A0_Q004_R021:POS:PRIMARY,F3BBG_N030_A0_Q004_R021,latent_flux.npy,24150,30,e0e8b80f9476229d9be8e163d2dfd26c96b1b21f289a9fcca22600aae0938922,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23922,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,e0e8b80f9476229d9be8e163d2dfd26c96b1b21f289a9fcca22600aae0938922,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,35680e6434edc0a4014050316ac0338e3fb6c8a79c0e581999784d67ec589f47,MATERIALIZED
F3BBG_N030_A0_Q004_R024:NULL:PRIMARY,F3BBG_N030_A0_Q004_R024,latent_flux.npy,24180,30,4bb0cfbd2e50e6c0b9e00cfe0ce90ef699a3dee1aa496b0aae4a27cc3bae10a7,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23952,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,4bb0cfbd2e50e6c0b9e00cfe0ce90ef699a3dee1aa496b0aae4a27cc3bae10a7,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,a722f54819c3c631663fa62f5c04750bfed1b4df6aa1f827433cc80a51d67079,MATERIALIZED
F3BBG_N030_A0_Q004_R024:POS:PRIMARY,F3BBG_N030_A0_Q004_R024,latent_flux.npy,24210,30,845cf0d4785741723a7b3e019a2a0c11c20531d85fb65771ab8d458d6a8603a5,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,23982,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,845cf0d4785741723a7b3e019a2a0c11c20531d85fb65771ab8d458d6a8603a5,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,54be4104204c8b45ef9d967cf8c556f57002923425a5333eb064b3cd3bb4c674,MATERIALIZED
F3BBG_N030_A0_Q004_R030:NULL:PRIMARY,F3BBG_N030_A0_Q004_R030,latent_flux.npy,24240,30,47e90764bf26488716b019a1557e6e90180c8cc89254b86c25da8eefd6378d40,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24012,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,47e90764bf26488716b019a1557e6e90180c8cc89254b86c25da8eefd6378d40,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,61b010ffd5a5d2b842018bf3977cec047ecfe76f3b36aacfb564f4593108f9cf,MATERIALIZED
F3BBG_N030_A0_Q004_R030:POS:PRIMARY,F3BBG_N030_A0_Q004_R030,latent_flux.npy,24270,30,b679807f59886507e22437b19bda05c9191305e051d4b36e6d5e6f21a93db8d0,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24042,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,b679807f59886507e22437b19bda05c9191305e051d4b36e6d5e6f21a93db8d0,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,4ebabad464f73096bcd9befde55d15bfd693d71bbdfcc8eaa0fa56d80f43229e,MATERIALIZED
F3BBG_N030_A0_Q004_R031:NULL:INTERNALMASK,F3BBG_N030_A0_Q004_R031,latent_flux.npy,24300,30,d074664d9ecde4a5397bb064b2d5bdcbf55d4e444588fb5bb0a04dc5c53ef6ea,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24072,29,fca3e3ceeb1d017bcdd8abb3ce52a3f8dfc072c8420fb9458732453b37fb613a,6949c97e070a9a59288c4e8c7e72b727dd6e400fd292c055b2a469a5471abeaa,d92afed3e89fdf23ca5197994df1a1b733398edddea9b26623ca062c73d928b1,b5fe4309e7c97ae62e69093b7dfebf99bad3767748db4cef2c727c3a6dfab9a1,MATERIALIZED
F3BBG_N030_A0_Q004_R031:NULL:PEAKMASK,F3BBG_N030_A0_Q004_R031,latent_flux.npy,24330,30,d074664d9ecde4a5397bb064b2d5bdcbf55d4e444588fb5bb0a04dc5c53ef6ea,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24101,29,e5dba42f60d0266074ad95372eae471518d2a4728dd1f96d8e68ab5a1ab32838,3d9b7fede1f18f486918093b235a8adce180c1b79c5ec33a4f4d6b5454886063,4163d16b26e7f95a4fe1f71dc1993e524ec22ba8c4bc25b0dffe6209979290f5,cfdb6f35abbdb6517d3e60bb4e87d30bb016b30631dc27d57196f52da4005d03,MATERIALIZED
F3BBG_N030_A0_Q004_R031:NULL:PRIMARY,F3BBG_N030_A0_Q004_R031,latent_flux.npy,24360,30,d074664d9ecde4a5397bb064b2d5bdcbf55d4e444588fb5bb0a04dc5c53ef6ea,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24130,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,d074664d9ecde4a5397bb064b2d5bdcbf55d4e444588fb5bb0a04dc5c53ef6ea,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,7c3ae8aa092f3483fab5cfd4bc5fd57b3f483b510cbcf72ec6df1c24893e9186,MATERIALIZED
F3BBG_N030_A0_Q004_R031:POS:INTERNALMASK,F3BBG_N030_A0_Q004_R031,latent_flux.npy,24390,30,311a481a19ee0e94ee19879d5db6aec7162eec347967c53f69e1dfd3d9448a04,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24160,29,fca3e3ceeb1d017bcdd8abb3ce52a3f8dfc072c8420fb9458732453b37fb613a,f852a3d560e8c96da5e6b9179c50ea005a57cec24ef61ec6a8bec5dda700496f,d92afed3e89fdf23ca5197994df1a1b733398edddea9b26623ca062c73d928b1,fc6b3de218cbefb92ca88591f3fbe05c656777cc8b2e72715b720392e83e0b64,MATERIALIZED
F3BBG_N030_A0_Q004_R031:POS:PEAKMASK,F3BBG_N030_A0_Q004_R031,latent_flux.npy,24420,30,311a481a19ee0e94ee19879d5db6aec7162eec347967c53f69e1dfd3d9448a04,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24189,29,e5dba42f60d0266074ad95372eae471518d2a4728dd1f96d8e68ab5a1ab32838,938667184b308a7ef42113158d716034f65da20caf850e32fcfbc5b1ef0b61b2,4163d16b26e7f95a4fe1f71dc1993e524ec22ba8c4bc25b0dffe6209979290f5,91eb703098d90cf7435cf67805b85fbd7d886fd653693c256b4d263bd7da1d1e,MATERIALIZED
F3BBG_N030_A0_Q004_R031:POS:PRIMARY,F3BBG_N030_A0_Q004_R031,latent_flux.npy,24450,30,311a481a19ee0e94ee19879d5db6aec7162eec347967c53f69e1dfd3d9448a04,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24218,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,311a481a19ee0e94ee19879d5db6aec7162eec347967c53f69e1dfd3d9448a04,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,a34631a9a8cf0d79fdc3e72f68d92842b4ac5a4712793b0d0f78ea8ce72e47ae,MATERIALIZED
F3BBG_N030_A0_Q004_R033:NULL:PRIMARY,F3BBG_N030_A0_Q004_R033,latent_flux.npy,24480,30,8546b0cec61b619f7ffb30c7992ac7acf62649d317efcc56453bb6d0b5ff5776,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24248,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,8546b0cec61b619f7ffb30c7992ac7acf62649d317efcc56453bb6d0b5ff5776,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,0b6ab8aea763985114ff51a71647be5e16977eaeada7b22fe76d22ad6a879ae7,MATERIALIZED
F3BBG_N030_A0_Q004_R033:POS:PRIMARY,F3BBG_N030_A0_Q004_R033,latent_flux.npy,24510,30,e8900c7ec37fc2186cec32a2ffecc21e5b2b921182a6f17c21a7098d1a15e0a0,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24278,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,e8900c7ec37fc2186cec32a2ffecc21e5b2b921182a6f17c21a7098d1a15e0a0,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,d6df36a9a6f2b5827c933178f53fbaa94031cc778e2522677cb38126dd6fc18d,MATERIALIZED
F3BBG_N030_A0_Q004_R036:NULL:PRIMARY,F3BBG_N030_A0_Q004_R036,latent_flux.npy,24540,30,0274bc1b5876fa0b6b6091fe5302fad05ca6c2e47117b11b2958ebba7db4df24,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24308,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,0274bc1b5876fa0b6b6091fe5302fad05ca6c2e47117b11b2958ebba7db4df24,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,15e8980d24f79693d3e503c6860184242a2e98a865520e8b60b609efebefeb7e,MATERIALIZED
F3BBG_N030_A0_Q004_R036:POS:PRIMARY,F3BBG_N030_A0_Q004_R036,latent_flux.npy,24570,30,c915916c4c921a8cfac12970fcb5800913451953aa8b75303375be635f1e1991,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24338,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,c915916c4c921a8cfac12970fcb5800913451953aa8b75303375be635f1e1991,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,ff8f39a210eea7993f67f1631d2032256ec57843d5a8eb43913c03e71a07cb60,MATERIALIZED
F3BBG_N030_A0_Q004_R037:NULL:PRIMARY,F3BBG_N030_A0_Q004_R037,latent_flux.npy,24600,30,19b72ba8e81f99b02b3fda1b3383d12d69768a19e9e6a997fb01c5f81fceccf0,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24368,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,19b72ba8e81f99b02b3fda1b3383d12d69768a19e9e6a997fb01c5f81fceccf0,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,0f4fa1705bdbb93267f1bb1433b74056199edb97fbdf11b0950ce481df80d2fc,MATERIALIZED
F3BBG_N030_A0_Q004_R037:POS:PRIMARY,F3BBG_N030_A0_Q004_R037,latent_flux.npy,24630,30,e285b7dfedbf62a7e26ae3c97f70e33ee97be404f06ce6581159c99d25ab932f,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24398,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,e285b7dfedbf62a7e26ae3c97f70e33ee97be404f06ce6581159c99d25ab932f,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,c6b55b5d507c19493d81512bdf3fe96c2bb0c5a1a065617c8ad1bd3e07121274,MATERIALIZED
F3BBG_N030_A0_Q004_R039:NULL:PRIMARY,F3BBG_N030_A0_Q004_R039,latent_flux.npy,24660,30,2b3c150be73625d4ae844438ead86c5e72655a11f8567f4bca9f25b02d7bae36,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24428,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,2b3c150be73625d4ae844438ead86c5e72655a11f8567f4bca9f25b02d7bae36,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,53450fe5e03d1442f819558608bfeb3d35d0c758fd035fd2cad49bd6277a1f35,MATERIALIZED
F3BBG_N030_A0_Q004_R039:POS:PRIMARY,F3BBG_N030_A0_Q004_R039,latent_flux.npy,24690,30,6c35b72dc2ef9d21a6fa0d64b9262f40e38ffd59d3217d24a29d9836014be2cc,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24458,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,6c35b72dc2ef9d21a6fa0d64b9262f40e38ffd59d3217d24a29d9836014be2cc,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,d4dfd1fde21bceb102833ba135f665e44326a169d553539ff74c845fb33a65ae,MATERIALIZED
F3BBG_N030_A0_Q004_R040:NULL:PRIMARY,F3BBG_N030_A0_Q004_R040,latent_flux.npy,24720,30,b04b1220579c578683bef8d352debf41bfd390f0db89b54833c127822d95feac,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24488,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,b04b1220579c578683bef8d352debf41bfd390f0db89b54833c127822d95feac,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,92b9bed3a1428f6cbb6e81ac8d9c27d72582a0a3526b176c5a7e9873d7850deb,MATERIALIZED
F3BBG_N030_A0_Q004_R040:POS:PRIMARY,F3BBG_N030_A0_Q004_R040,latent_flux.npy,24750,30,168a2dbf8f458b512f68ade1dcda641f8bafc59af1f345879245ee0a16cbbdc4,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24518,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,168a2dbf8f458b512f68ade1dcda641f8bafc59af1f345879245ee0a16cbbdc4,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,5bd2bba3e04406e665dbcbb0c8cbf09a6c28ce330573004c5c4ac2b11d1af8d4,MATERIALIZED
F3BBG_N030_A0_Q004_R042:NULL:PRIMARY,F3BBG_N030_A0_Q004_R042,latent_flux.npy,24780,30,f84ff4daa36e126f78897cb35503269ed1656a9cc1967fb83df195b3b0f95b05,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24548,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,f84ff4daa36e126f78897cb35503269ed1656a9cc1967fb83df195b3b0f95b05,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,945e69017969c0f3e2684447f47d3a024a2eaacf62237cd9bbbd169c1eb76e5d,MATERIALIZED
F3BBG_N030_A0_Q004_R042:POS:PRIMARY,F3BBG_N030_A0_Q004_R042,latent_flux.npy,24810,30,ec1ae77ca6ef5ae00111eddef70393f8592f2b6104017d1933e2752dbf3dd8b9,retained_time_s.npy,retained_flux.npy,retained_native_index.npy,24578,30,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,ec1ae77ca6ef5ae00111eddef70393f8592f2b6104017d1933e2752dbf3dd8b9,394a42f05d4ef71e6c3270cc4fb38075f42683eb24255ab033cbf89ecccf5143,a7c5940020b2d661116dfc106c073a872040102bf7cfdb13d0445e98ab302761,MATERIALIZED
