job_id,job_order,planned_decision_id,simulation_unit_id,background_realization_id,external_optimizer_seed,model_id,payload_logical_sha256,afino_version,afino_commit,low_frequency_cutoff_hz,execution_status
F3B5_HO_J06946,6946,F3B5_HO_D2316,F3BBG_N060_A1_Q004_R019:POS:PRIMARY,F3BBG_N060_A1_Q004_R019,0,M0,22b23adb89a3d211efadb9b16f84956a73837681666a193e538407e62ce10cad,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06947,6947,F3B5_HO_D2316,F3BBG_N060_A1_Q004_R019:POS:PRIMARY,F3BBG_N060_A1_Q004_R019,0,M1,22b23adb89a3d211efadb9b16f84956a73837681666a193e538407e62ce10cad,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06948,6948,F3B5_HO_D2316,F3BBG_N060_A1_Q004_R019:POS:PRIMARY,F3BBG_N060_A1_Q004_R019,0,M2,22b23adb89a3d211efadb9b16f84956a73837681666a193e538407e62ce10cad,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06949,6949,F3B5_HO_D2317,F3BBG_N060_A1_Q004_R021:NULL:PRIMARY,F3BBG_N060_A1_Q004_R021,0,M0,177a66c8bea97d1f609cabb3a7cfa632b600cee2e5c8b2c9b893b986b7fb272d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06950,6950,F3B5_HO_D2317,F3BBG_N060_A1_Q004_R021:NULL:PRIMARY,F3BBG_N060_A1_Q004_R021,0,M1,177a66c8bea97d1f609cabb3a7cfa632b600cee2e5c8b2c9b893b986b7fb272d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06951,6951,F3B5_HO_D2317,F3BBG_N060_A1_Q004_R021:NULL:PRIMARY,F3BBG_N060_A1_Q004_R021,0,M2,177a66c8bea97d1f609cabb3a7cfa632b600cee2e5c8b2c9b893b986b7fb272d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06952,6952,F3B5_HO_D2318,F3BBG_N060_A1_Q004_R021:POS:PRIMARY,F3BBG_N060_A1_Q004_R021,0,M0,cbff134b20b8e6582e1f50f73552e84dc5924d5bcc63c4caedd47da22b6d0ce7,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06953,6953,F3B5_HO_D2318,F3BBG_N060_A1_Q004_R021:POS:PRIMARY,F3BBG_N060_A1_Q004_R021,0,M1,cbff134b20b8e6582e1f50f73552e84dc5924d5bcc63c4caedd47da22b6d0ce7,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06954,6954,F3B5_HO_D2318,F3BBG_N060_A1_Q004_R021:POS:PRIMARY,F3BBG_N060_A1_Q004_R021,0,M2,cbff134b20b8e6582e1f50f73552e84dc5924d5bcc63c4caedd47da22b6d0ce7,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06955,6955,F3B5_HO_D2319,F3BBG_N060_A1_Q004_R022:NULL:PRIMARY,F3BBG_N060_A1_Q004_R022,0,M0,d65a70352357fa468cda46793100ab27a0b2d09730cec372e7e55fb38a18eeda,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06956,6956,F3B5_HO_D2319,F3BBG_N060_A1_Q004_R022:NULL:PRIMARY,F3BBG_N060_A1_Q004_R022,0,M1,d65a70352357fa468cda46793100ab27a0b2d09730cec372e7e55fb38a18eeda,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06957,6957,F3B5_HO_D2319,F3BBG_N060_A1_Q004_R022:NULL:PRIMARY,F3BBG_N060_A1_Q004_R022,0,M2,d65a70352357fa468cda46793100ab27a0b2d09730cec372e7e55fb38a18eeda,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06958,6958,F3B5_HO_D2320,F3BBG_N060_A1_Q004_R022:POS:PRIMARY,F3BBG_N060_A1_Q004_R022,0,M0,233580b3b3cdf1f07ab62e0c53c2b4271125234cc62a5fc7ce94498b07f5e281,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06959,6959,F3B5_HO_D2320,F3BBG_N060_A1_Q004_R022:POS:PRIMARY,F3BBG_N060_A1_Q004_R022,0,M1,233580b3b3cdf1f07ab62e0c53c2b4271125234cc62a5fc7ce94498b07f5e281,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06960,6960,F3B5_HO_D2320,F3BBG_N060_A1_Q004_R022:POS:PRIMARY,F3BBG_N060_A1_Q004_R022,0,M2,233580b3b3cdf1f07ab62e0c53c2b4271125234cc62a5fc7ce94498b07f5e281,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06961,6961,F3B5_HO_D2321,F3BBG_N060_A1_Q004_R023:NULL:PRIMARY,F3BBG_N060_A1_Q004_R023,0,M0,b90b4589740e63aa10b51b7618fed1b051e4e2ca4e76da5ac03d99f5d3a6ed4c,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06962,6962,F3B5_HO_D2321,F3BBG_N060_A1_Q004_R023:NULL:PRIMARY,F3BBG_N060_A1_Q004_R023,0,M1,b90b4589740e63aa10b51b7618fed1b051e4e2ca4e76da5ac03d99f5d3a6ed4c,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06963,6963,F3B5_HO_D2321,F3BBG_N060_A1_Q004_R023:NULL:PRIMARY,F3BBG_N060_A1_Q004_R023,0,M2,b90b4589740e63aa10b51b7618fed1b051e4e2ca4e76da5ac03d99f5d3a6ed4c,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06964,6964,F3B5_HO_D2322,F3BBG_N060_A1_Q004_R023:POS:PRIMARY,F3BBG_N060_A1_Q004_R023,0,M0,d6f9ffb909802f67c46db64ca740482e64fb5e4f03bdc5b50b3cdcfe12ede4ea,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06965,6965,F3B5_HO_D2322,F3BBG_N060_A1_Q004_R023:POS:PRIMARY,F3BBG_N060_A1_Q004_R023,0,M1,d6f9ffb909802f67c46db64ca740482e64fb5e4f03bdc5b50b3cdcfe12ede4ea,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06966,6966,F3B5_HO_D2322,F3BBG_N060_A1_Q004_R023:POS:PRIMARY,F3BBG_N060_A1_Q004_R023,0,M2,d6f9ffb909802f67c46db64ca740482e64fb5e4f03bdc5b50b3cdcfe12ede4ea,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06967,6967,F3B5_HO_D2323,F3BBG_N060_A1_Q004_R024:NULL:PRIMARY,F3BBG_N060_A1_Q004_R024,0,M0,b8be01f22f7fe4d6ce1975fc48af2045a1f57d5207dae3f82c576d2a4cdf7c5d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06968,6968,F3B5_HO_D2323,F3BBG_N060_A1_Q004_R024:NULL:PRIMARY,F3BBG_N060_A1_Q004_R024,0,M1,b8be01f22f7fe4d6ce1975fc48af2045a1f57d5207dae3f82c576d2a4cdf7c5d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06969,6969,F3B5_HO_D2323,F3BBG_N060_A1_Q004_R024:NULL:PRIMARY,F3BBG_N060_A1_Q004_R024,0,M2,b8be01f22f7fe4d6ce1975fc48af2045a1f57d5207dae3f82c576d2a4cdf7c5d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06970,6970,F3B5_HO_D2324,F3BBG_N060_A1_Q004_R024:POS:PRIMARY,F3BBG_N060_A1_Q004_R024,0,M0,170a9e8ca2aa061e85418e8bcd26bb8b1f3582aba207e7b97ab4d8b736f99e08,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06971,6971,F3B5_HO_D2324,F3BBG_N060_A1_Q004_R024:POS:PRIMARY,F3BBG_N060_A1_Q004_R024,0,M1,170a9e8ca2aa061e85418e8bcd26bb8b1f3582aba207e7b97ab4d8b736f99e08,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06972,6972,F3B5_HO_D2324,F3BBG_N060_A1_Q004_R024:POS:PRIMARY,F3BBG_N060_A1_Q004_R024,0,M2,170a9e8ca2aa061e85418e8bcd26bb8b1f3582aba207e7b97ab4d8b736f99e08,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06973,6973,F3B5_HO_D2325,F3BBG_N060_A1_Q004_R025:NULL:PRIMARY,F3BBG_N060_A1_Q004_R025,0,M0,c6b3157278f6e723c946a8e2a49490309aa3571bc147fdd2f6cdb28633616c7c,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06974,6974,F3B5_HO_D2325,F3BBG_N060_A1_Q004_R025:NULL:PRIMARY,F3BBG_N060_A1_Q004_R025,0,M1,c6b3157278f6e723c946a8e2a49490309aa3571bc147fdd2f6cdb28633616c7c,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06975,6975,F3B5_HO_D2325,F3BBG_N060_A1_Q004_R025:NULL:PRIMARY,F3BBG_N060_A1_Q004_R025,0,M2,c6b3157278f6e723c946a8e2a49490309aa3571bc147fdd2f6cdb28633616c7c,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06976,6976,F3B5_HO_D2326,F3BBG_N060_A1_Q004_R025:POS:PRIMARY,F3BBG_N060_A1_Q004_R025,0,M0,e33547c113857b945dbd21f71bb435169c83d59a048e62aa3fc1d8651223a8f9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06977,6977,F3B5_HO_D2326,F3BBG_N060_A1_Q004_R025:POS:PRIMARY,F3BBG_N060_A1_Q004_R025,0,M1,e33547c113857b945dbd21f71bb435169c83d59a048e62aa3fc1d8651223a8f9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06978,6978,F3B5_HO_D2326,F3BBG_N060_A1_Q004_R025:POS:PRIMARY,F3BBG_N060_A1_Q004_R025,0,M2,e33547c113857b945dbd21f71bb435169c83d59a048e62aa3fc1d8651223a8f9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06979,6979,F3B5_HO_D2327,F3BBG_N060_A1_Q004_R026:NULL:PRIMARY,F3BBG_N060_A1_Q004_R026,0,M0,c87c9381e18fdfa7962afa5e8aabd6aa3d469e9c3c3f5e9faa3456673dc8b900,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06980,6980,F3B5_HO_D2327,F3BBG_N060_A1_Q004_R026:NULL:PRIMARY,F3BBG_N060_A1_Q004_R026,0,M1,c87c9381e18fdfa7962afa5e8aabd6aa3d469e9c3c3f5e9faa3456673dc8b900,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06981,6981,F3B5_HO_D2327,F3BBG_N060_A1_Q004_R026:NULL:PRIMARY,F3BBG_N060_A1_Q004_R026,0,M2,c87c9381e18fdfa7962afa5e8aabd6aa3d469e9c3c3f5e9faa3456673dc8b900,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06982,6982,F3B5_HO_D2328,F3BBG_N060_A1_Q004_R026:POS:PRIMARY,F3BBG_N060_A1_Q004_R026,0,M0,b9e147e3f03664865fd65d3324c82d09769000ee3b9a8cb40e6e22d6c5f3f9e1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06983,6983,F3B5_HO_D2328,F3BBG_N060_A1_Q004_R026:POS:PRIMARY,F3BBG_N060_A1_Q004_R026,0,M1,b9e147e3f03664865fd65d3324c82d09769000ee3b9a8cb40e6e22d6c5f3f9e1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06984,6984,F3B5_HO_D2328,F3BBG_N060_A1_Q004_R026:POS:PRIMARY,F3BBG_N060_A1_Q004_R026,0,M2,b9e147e3f03664865fd65d3324c82d09769000ee3b9a8cb40e6e22d6c5f3f9e1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06985,6985,F3B5_HO_D2329,F3BBG_N060_A1_Q004_R028:NULL:PRIMARY,F3BBG_N060_A1_Q004_R028,0,M0,4f6da480e302736c45abe7a923c5c08a6c1c9143f10be2493ef20c5e0b0c4970,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06986,6986,F3B5_HO_D2329,F3BBG_N060_A1_Q004_R028:NULL:PRIMARY,F3BBG_N060_A1_Q004_R028,0,M1,4f6da480e302736c45abe7a923c5c08a6c1c9143f10be2493ef20c5e0b0c4970,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06987,6987,F3B5_HO_D2329,F3BBG_N060_A1_Q004_R028:NULL:PRIMARY,F3BBG_N060_A1_Q004_R028,0,M2,4f6da480e302736c45abe7a923c5c08a6c1c9143f10be2493ef20c5e0b0c4970,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06988,6988,F3B5_HO_D2330,F3BBG_N060_A1_Q004_R028:POS:PRIMARY,F3BBG_N060_A1_Q004_R028,0,M0,775b42613fcf4f029c93919f9a89ddfe34537273a8171888accdd61631937ff7,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06989,6989,F3B5_HO_D2330,F3BBG_N060_A1_Q004_R028:POS:PRIMARY,F3BBG_N060_A1_Q004_R028,0,M1,775b42613fcf4f029c93919f9a89ddfe34537273a8171888accdd61631937ff7,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06990,6990,F3B5_HO_D2330,F3BBG_N060_A1_Q004_R028:POS:PRIMARY,F3BBG_N060_A1_Q004_R028,0,M2,775b42613fcf4f029c93919f9a89ddfe34537273a8171888accdd61631937ff7,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06991,6991,F3B5_HO_D2331,F3BBG_N060_A1_Q004_R029:NULL:PRIMARY,F3BBG_N060_A1_Q004_R029,0,M0,d86c31d6e678103b6cf9a4f5f4473c735de514a11032eb0aba235b7e084f7eea,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06992,6992,F3B5_HO_D2331,F3BBG_N060_A1_Q004_R029:NULL:PRIMARY,F3BBG_N060_A1_Q004_R029,0,M1,d86c31d6e678103b6cf9a4f5f4473c735de514a11032eb0aba235b7e084f7eea,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06993,6993,F3B5_HO_D2331,F3BBG_N060_A1_Q004_R029:NULL:PRIMARY,F3BBG_N060_A1_Q004_R029,0,M2,d86c31d6e678103b6cf9a4f5f4473c735de514a11032eb0aba235b7e084f7eea,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06994,6994,F3B5_HO_D2332,F3BBG_N060_A1_Q004_R029:POS:PRIMARY,F3BBG_N060_A1_Q004_R029,0,M0,140ac47a648e7906c44ab8a1104be7ff4d3576b1477a099ed162b05a2f224f20,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06995,6995,F3B5_HO_D2332,F3BBG_N060_A1_Q004_R029:POS:PRIMARY,F3BBG_N060_A1_Q004_R029,0,M1,140ac47a648e7906c44ab8a1104be7ff4d3576b1477a099ed162b05a2f224f20,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06996,6996,F3B5_HO_D2332,F3BBG_N060_A1_Q004_R029:POS:PRIMARY,F3BBG_N060_A1_Q004_R029,0,M2,140ac47a648e7906c44ab8a1104be7ff4d3576b1477a099ed162b05a2f224f20,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06997,6997,F3B5_HO_D2333,F3BBG_N060_A1_Q004_R030:NULL:PRIMARY,F3BBG_N060_A1_Q004_R030,0,M0,d4830b2da78b888a182ccd3f30a0c09385abbd6e050515785b610850e7a69398,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06998,6998,F3B5_HO_D2333,F3BBG_N060_A1_Q004_R030:NULL:PRIMARY,F3BBG_N060_A1_Q004_R030,0,M1,d4830b2da78b888a182ccd3f30a0c09385abbd6e050515785b610850e7a69398,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J06999,6999,F3B5_HO_D2333,F3BBG_N060_A1_Q004_R030:NULL:PRIMARY,F3BBG_N060_A1_Q004_R030,0,M2,d4830b2da78b888a182ccd3f30a0c09385abbd6e050515785b610850e7a69398,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07000,7000,F3B5_HO_D2334,F3BBG_N060_A1_Q004_R030:POS:PRIMARY,F3BBG_N060_A1_Q004_R030,0,M0,9b641959f1f3d206e13e79db42602a3db3e47905adcd91cb8741f97ea0b551f0,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07001,7001,F3B5_HO_D2334,F3BBG_N060_A1_Q004_R030:POS:PRIMARY,F3BBG_N060_A1_Q004_R030,0,M1,9b641959f1f3d206e13e79db42602a3db3e47905adcd91cb8741f97ea0b551f0,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07002,7002,F3B5_HO_D2334,F3BBG_N060_A1_Q004_R030:POS:PRIMARY,F3BBG_N060_A1_Q004_R030,0,M2,9b641959f1f3d206e13e79db42602a3db3e47905adcd91cb8741f97ea0b551f0,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07003,7003,F3B5_HO_D2335,F3BBG_N060_A1_Q004_R031:NULL:PRIMARY,F3BBG_N060_A1_Q004_R031,0,M0,cec2433ebd0e1cca3b4460f8e69c4aa786ccf65959e4717a5071c67391947378,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07004,7004,F3B5_HO_D2335,F3BBG_N060_A1_Q004_R031:NULL:PRIMARY,F3BBG_N060_A1_Q004_R031,0,M1,cec2433ebd0e1cca3b4460f8e69c4aa786ccf65959e4717a5071c67391947378,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07005,7005,F3B5_HO_D2335,F3BBG_N060_A1_Q004_R031:NULL:PRIMARY,F3BBG_N060_A1_Q004_R031,0,M2,cec2433ebd0e1cca3b4460f8e69c4aa786ccf65959e4717a5071c67391947378,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07006,7006,F3B5_HO_D2336,F3BBG_N060_A1_Q004_R031:POS:PRIMARY,F3BBG_N060_A1_Q004_R031,0,M0,e51c051473e3674091b0d2df922a9027bd0edf8cab7fe1e048b82a4bdaa1fafa,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07007,7007,F3B5_HO_D2336,F3BBG_N060_A1_Q004_R031:POS:PRIMARY,F3BBG_N060_A1_Q004_R031,0,M1,e51c051473e3674091b0d2df922a9027bd0edf8cab7fe1e048b82a4bdaa1fafa,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07008,7008,F3B5_HO_D2336,F3BBG_N060_A1_Q004_R031:POS:PRIMARY,F3BBG_N060_A1_Q004_R031,0,M2,e51c051473e3674091b0d2df922a9027bd0edf8cab7fe1e048b82a4bdaa1fafa,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07009,7009,F3B5_HO_D2337,F3BBG_N060_A1_Q004_R033:NULL:PRIMARY,F3BBG_N060_A1_Q004_R033,0,M0,55fe8982430d68b62dbb85af602cd959b5c511ad9dbecf4f8433fd611ea59a25,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07010,7010,F3B5_HO_D2337,F3BBG_N060_A1_Q004_R033:NULL:PRIMARY,F3BBG_N060_A1_Q004_R033,0,M1,55fe8982430d68b62dbb85af602cd959b5c511ad9dbecf4f8433fd611ea59a25,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07011,7011,F3B5_HO_D2337,F3BBG_N060_A1_Q004_R033:NULL:PRIMARY,F3BBG_N060_A1_Q004_R033,0,M2,55fe8982430d68b62dbb85af602cd959b5c511ad9dbecf4f8433fd611ea59a25,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07012,7012,F3B5_HO_D2338,F3BBG_N060_A1_Q004_R033:POS:PRIMARY,F3BBG_N060_A1_Q004_R033,0,M0,91114320f8572d78ee76a2d5296face1cb958c5e3d3d87f7136c1e493e7d3c19,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07013,7013,F3B5_HO_D2338,F3BBG_N060_A1_Q004_R033:POS:PRIMARY,F3BBG_N060_A1_Q004_R033,0,M1,91114320f8572d78ee76a2d5296face1cb958c5e3d3d87f7136c1e493e7d3c19,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07014,7014,F3B5_HO_D2338,F3BBG_N060_A1_Q004_R033:POS:PRIMARY,F3BBG_N060_A1_Q004_R033,0,M2,91114320f8572d78ee76a2d5296face1cb958c5e3d3d87f7136c1e493e7d3c19,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07015,7015,F3B5_HO_D2339,F3BBG_N060_A1_Q004_R035:NULL:PRIMARY,F3BBG_N060_A1_Q004_R035,0,M0,83c289b6916b23b052da1cb20c72fa9da5ea86b0d2653ee48cf3354626903eb8,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07016,7016,F3B5_HO_D2339,F3BBG_N060_A1_Q004_R035:NULL:PRIMARY,F3BBG_N060_A1_Q004_R035,0,M1,83c289b6916b23b052da1cb20c72fa9da5ea86b0d2653ee48cf3354626903eb8,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07017,7017,F3B5_HO_D2339,F3BBG_N060_A1_Q004_R035:NULL:PRIMARY,F3BBG_N060_A1_Q004_R035,0,M2,83c289b6916b23b052da1cb20c72fa9da5ea86b0d2653ee48cf3354626903eb8,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07018,7018,F3B5_HO_D2340,F3BBG_N060_A1_Q004_R035:POS:PRIMARY,F3BBG_N060_A1_Q004_R035,0,M0,3b00dd5c6a07356906d7458164657123f088e11377a9c4656a1418e0d4ddc71b,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07019,7019,F3B5_HO_D2340,F3BBG_N060_A1_Q004_R035:POS:PRIMARY,F3BBG_N060_A1_Q004_R035,0,M1,3b00dd5c6a07356906d7458164657123f088e11377a9c4656a1418e0d4ddc71b,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07020,7020,F3B5_HO_D2340,F3BBG_N060_A1_Q004_R035:POS:PRIMARY,F3BBG_N060_A1_Q004_R035,0,M2,3b00dd5c6a07356906d7458164657123f088e11377a9c4656a1418e0d4ddc71b,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07021,7021,F3B5_HO_D2341,F3BBG_N060_A1_Q004_R037:NULL:PRIMARY,F3BBG_N060_A1_Q004_R037,0,M0,000c858070e143db0dec969fe8a6445ba031fab79ae881faa6d48719d7479ea9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07022,7022,F3B5_HO_D2341,F3BBG_N060_A1_Q004_R037:NULL:PRIMARY,F3BBG_N060_A1_Q004_R037,0,M1,000c858070e143db0dec969fe8a6445ba031fab79ae881faa6d48719d7479ea9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07023,7023,F3B5_HO_D2341,F3BBG_N060_A1_Q004_R037:NULL:PRIMARY,F3BBG_N060_A1_Q004_R037,0,M2,000c858070e143db0dec969fe8a6445ba031fab79ae881faa6d48719d7479ea9,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07024,7024,F3B5_HO_D2342,F3BBG_N060_A1_Q004_R037:POS:PRIMARY,F3BBG_N060_A1_Q004_R037,0,M0,926534ad53931692fa02eb81242bf89d8db47c3f3ef1a21ee65410d698837524,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07025,7025,F3B5_HO_D2342,F3BBG_N060_A1_Q004_R037:POS:PRIMARY,F3BBG_N060_A1_Q004_R037,0,M1,926534ad53931692fa02eb81242bf89d8db47c3f3ef1a21ee65410d698837524,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07026,7026,F3B5_HO_D2342,F3BBG_N060_A1_Q004_R037:POS:PRIMARY,F3BBG_N060_A1_Q004_R037,0,M2,926534ad53931692fa02eb81242bf89d8db47c3f3ef1a21ee65410d698837524,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
F3B5_HO_J07027,7027,F3B5_HO_D2343,F3BBG_N060_A1_Q004_R040:NULL:PRIMARY,F3BBG_N060_A1_Q004_R040,0,M0,d9ac1c72204dfb057c2216ecd6cc71f054166dc2fee592f0ddf15e66b6859194,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,NOT_EXECUTED
