series_id,condition_id,parent_id,block_id,ground_truth,n_samples,duration_s,red_noise_alpha,period_s,qpp_fraction,data_seed,external_optimizer_seed,decision_status,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,joint_margin,margin_limiting_model,bic_winner,qpp_selected,estimated_period_s,period_population_label,signed_period_error_s,absolute_period_error_s,relative_signed_error,relative_absolute_error
NWS001127,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S06_P050,NWB_A0_S06,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,6,0,VALID,-201.69327937810868,-196.67496461405707,-195.86932331338824,-5.01831476405161,0.8056413006688388,-15.01831476405161,M0,M0,False,48.95969646019301,formal_m1_center_not_selected,-1.0403035398069918,1.0403035398069918,-0.020806070796139834,0.020806070796139834
NWS001128,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S07_P050,NWB_A0_S07,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,7,0,VALID,-222.44875510716915,-218.94503100779622,-215.9870750141616,-3.5037240993729313,2.957955993634613,-13.503724099372931,M0,M0,False,57.057941186577025,formal_m1_center_not_selected,7.057941186577025,7.057941186577025,0.1411588237315405,0.1411588237315405
NWS001129,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S08_P050,NWB_A0_S08,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,8,0,VALID,-209.817298056424,-206.9081284697443,-207.06447240883185,-2.9091695866796954,-0.15634393908754873,-12.909169586679695,M0,M0,False,78.21660775617832,formal_m1_center_not_selected,28.21660775617832,28.21660775617832,0.5643321551235664,0.5643321551235664
NWS001130,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S09_P050,NWB_A0_S09,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,9,0,VALID,-212.55106284274797,-207.6152544252465,-207.76753438257862,-4.935808417501477,-0.15227995733212651,-14.935808417501477,M0,M0,False,67.0976707192736,formal_m1_center_not_selected,17.097670719273594,17.097670719273594,0.3419534143854719,0.3419534143854719
NWS001131,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S10_P050,NWB_A0_S10,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,10,0,VALID,-198.68076908205362,-193.76385236717687,-192.65290484795202,-4.9169167148767485,1.110947519224851,-14.916916714876749,M0,M0,False,73.20797597630923,formal_m1_center_not_selected,23.20797597630923,23.20797597630923,0.46415951952618456,0.46415951952618456
NWS001132,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S11_P050,NWB_A0_S11,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,11,0,VALID,-197.10652972602085,-195.81198928284016,-191.26245022652685,-1.2945404431806935,4.549539056313307,-11.294540443180694,M0,M0,False,79.31466965129137,formal_m1_center_not_selected,29.314669651291368,29.314669651291368,0.5862933930258274,0.5862933930258274
NWS001133,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S12_P050,NWB_A0_S12,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,12,0,VALID,-188.83366712644255,-182.64131493976095,-182.4014763689384,-6.192352186681603,0.2398385708225419,-16.192352186681603,M0,M0,False,43.92585960806366,formal_m1_center_not_selected,-6.074140391936339,6.074140391936339,-0.12148280783872678,0.12148280783872678
NWS001134,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S13_P050,NWB_A0_S13,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,13,0,VALID,-187.3130051908409,-179.7315038609981,-181.51391162040102,-7.5815013298428084,-1.782407759402929,-17.58150132984281,M0,M0,False,55.58633562853359,formal_m1_center_not_selected,5.58633562853359,5.58633562853359,0.1117267125706718,0.1117267125706718
NWS001135,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S14_P050,NWB_A0_S14,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,14,0,VALID,-204.92975877742887,-197.85973594526396,-198.306547918791,-7.070022832164909,-0.4468119735270477,-17.07002283216491,M0,M0,False,52.57854114988702,formal_m1_center_not_selected,2.578541149887023,2.578541149887023,0.05157082299774046,0.05157082299774046
NWS001136,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S15_P050,NWB_A0_S15,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,15,0,VALID,-206.51227529634468,-199.99077498845224,-201.69926948018787,-6.521500307892438,-1.708494491735621,-16.52150030789244,M0,M0,False,102.63822080726614,formal_m1_center_not_selected,52.63822080726614,52.63822080726614,1.0527644161453227,1.0527644161453227
NWS001137,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S16_P050,NWB_A0_S16,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,16,0,VALID,-221.9228389473394,-213.5710243008759,-215.61414965833606,-8.351814646463481,-2.0431253574601556,-18.35181464646348,M0,M0,False,61.57899677545041,formal_m1_center_not_selected,11.578996775450413,11.578996775450413,0.23157993550900827,0.23157993550900827
NWS001138,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S17_P050,NWB_A0_S17,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,17,0,VALID,-218.0501177837843,-210.2968464870856,-211.41248892022764,-7.753271296698699,-1.1156424331420567,-17.7532712966987,M0,M0,False,50.255980181991,formal_m1_center_not_selected,0.25598018199099926,0.25598018199099926,0.0051196036398199855,0.0051196036398199855
NWS001139,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S18_P050,NWB_A0_S18,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,18,0,VALID,-197.7226978496426,-191.93342203753735,-192.43487850814347,-5.789275812105245,-0.5014564706061151,-15.789275812105245,M0,M0,False,98.35021502636263,formal_m1_center_not_selected,48.35021502636263,48.35021502636263,0.9670043005272526,0.9670043005272526
NWS001140,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S19_P050,NWB_A0_S19,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,19,0,VALID,-204.5525489171368,-196.29300256266617,-197.9988406403557,-8.259546354470615,-1.7058380776895206,-18.259546354470615,M0,M0,False,76.97785839237906,formal_m1_center_not_selected,26.977858392379062,26.977858392379062,0.5395571678475812,0.5395571678475812
NWS001141,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S20_P050,NWB_A0_S20,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,20,0,VALID,-240.82172310298375,-235.3413990978155,-236.33280021553023,-5.4803240051682565,-0.9914011177147302,-15.480324005168256,M0,M0,False,100.03401184974773,formal_m1_center_not_selected,50.03401184974773,50.03401184974773,1.0006802369949546,1.0006802369949546
NWS001142,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S21_P050,NWB_A0_S21,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,21,0,VALID,-191.90136530053357,-185.19315142241015,-186.2650389215156,-6.708213878123416,-1.0718874991054577,-16.708213878123416,M0,M0,False,184.9635857925991,formal_m1_center_not_selected,134.9635857925991,134.9635857925991,2.699271715851982,2.699271715851982
NWS001143,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S22_P050,NWB_A0_S22,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,22,0,VALID,-188.5744508472947,-184.55806580398743,-182.83015632899628,-4.016385043307281,1.7279094749911508,-14.016385043307281,M0,M0,False,40.91446474961405,formal_m1_center_not_selected,-9.085535250385952,9.085535250385952,-0.18171070500771905,0.18171070500771905
NWS001144,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S23_P050,NWB_A0_S23,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,23,0,VALID,-205.22016370096352,-202.60005377167997,-200.7486389388068,-2.620109929283558,1.8514148328731608,-12.620109929283558,M0,M0,False,63.977897343772305,formal_m1_center_not_selected,13.977897343772305,13.977897343772305,0.2795579468754461,0.2795579468754461
NWS001145,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S24_P050,NWB_A0_S24,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,24,0,VALID,-199.5049234813661,-193.67551167747098,-193.00947342987286,-5.829411803895113,0.6660382475981237,-15.829411803895113,M0,M0,False,120.07785107961018,formal_m1_center_not_selected,70.07785107961018,70.07785107961018,1.4015570215922037,1.4015570215922037
NWS001146,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S25_P050,NWB_A0_S25,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,25,0,VALID,-201.4778420231439,-197.90793437561092,-195.31756462158017,-3.569907647532972,2.590369754030746,-13.569907647532972,M0,M0,False,47.79168148382927,formal_m1_center_not_selected,-2.2083185161707277,2.2083185161707277,-0.044166370323414555,0.044166370323414555
NWS001147,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S26_P050,NWB_A0_S26,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,26,0,VALID,-222.29818559796993,-214.51780514963477,-215.65882625919448,-7.7803804483351655,-1.1410211095597163,-17.780380448335166,M0,M0,False,100.44722865426627,formal_m1_center_not_selected,50.44722865426627,50.44722865426627,1.0089445730853255,1.0089445730853255
NWS001148,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S27_P050,NWB_A0_S27,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,27,0,VALID,-190.3347098415928,-185.69134405797746,-184.08405344925225,-4.643365783615337,1.607290608725208,-14.643365783615337,M0,M0,False,46.37657998513453,formal_m1_center_not_selected,-3.6234200148654665,3.6234200148654665,-0.07246840029730933,0.07246840029730933
NWS001149,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S28_P050,NWB_A0_S28,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,28,0,VALID,-199.26581481523743,-197.17879749089175,-194.31548232277714,-2.0870173243456804,2.8633151681146103,-12.08701732434568,M0,M0,False,66.36898396521829,formal_m1_center_not_selected,16.36898396521829,16.36898396521829,0.32737967930436584,0.32737967930436584
NWS001150,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S29_P050,NWB_A0_S29,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,29,0,VALID,-188.49236945141135,-183.4148091574554,-182.3213367302674,-5.0775602939559406,1.0934724271880043,-15.07756029395594,M0,M0,False,80.97435886930971,formal_m1_center_not_selected,30.97435886930971,30.97435886930971,0.6194871773861942,0.6194871773861942
NWS001151,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S30_P050,NWB_A0_S30,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,30,0,VALID,-199.7990955627083,-192.04174500273308,-193.19133576090653,-7.757350559975208,-1.1495907581734457,-17.757350559975208,M0,M0,False,42.4352461380625,formal_m1_center_not_selected,-7.564753861937497,7.564753861937497,-0.15129507723874994,0.15129507723874994
NWS001152,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S31_P050,NWB_A0_S31,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,31,0,VALID,-188.21530336178287,-186.5106920639462,-182.43585007954118,-1.7046112978366637,4.074841984405026,-11.704611297836664,M0,M0,False,45.31326151571824,formal_m1_center_not_selected,-4.686738484281761,4.686738484281761,-0.09373476968563522,0.09373476968563522
NWS001153,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S32_P050,NWB_A0_S32,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,32,0,VALID,-197.8378454599476,-188.84653937933973,-191.52811098452435,-8.99130608060787,-2.6815716051846152,-18.99130608060787,M0,M0,False,54.82243734765778,formal_m1_center_not_selected,4.822437347657782,4.822437347657782,0.09644874695315565,0.09644874695315565
NWS001154,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S33_P050,NWB_A0_S33,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,33,0,VALID,-187.81889490572144,-178.83336712688967,-181.165925901273,-8.985527778831766,-2.3325587743833296,-18.985527778831766,M0,M0,False,87.69166157233795,formal_m1_center_not_selected,37.69166157233795,37.69166157233795,0.753833231446759,0.753833231446759
NWS001155,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S34_P050,NWB_A0_S34,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,34,0,VALID,-200.37416765156723,-192.8218499885335,-194.38894637736033,-7.552317663033733,-1.5670963888268261,-17.552317663033733,M0,M0,False,54.77519931107462,formal_m1_center_not_selected,4.775199311074623,4.775199311074623,0.09550398622149245,0.09550398622149245
NWS001156,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S35_P050,NWB_A0_S35,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,35,0,VALID,-205.04609358504152,-196.58085737807565,-199.51041259952964,-8.46523620696587,-2.9295552214539953,-18.46523620696587,M0,M0,False,40.0,formal_m1_center_not_selected,-10.0,10.0,-0.2,0.2
NWS001157,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S36_P050,NWB_A0_S36,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,36,0,VALID,-185.13242370187152,-184.49635088015398,-179.24948919891858,-0.6360728217175335,5.246861681235401,-10.636072821717534,M0,M0,False,42.62241656951542,formal_m1_center_not_selected,-7.377583430484577,7.377583430484577,-0.14755166860969154,0.14755166860969154
NWS001158,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S37_P050,NWB_A0_S37,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,37,0,VALID,-178.8091285269954,-188.61996747774643,-172.90261698946233,9.81083895075102,15.717350488284097,-0.18916104924898036,M0,M1,False,59.70495347599911,formal_m1_center_not_selected,9.704953475999112,9.704953475999112,0.19409906951998224,0.19409906951998224
NWS001159,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S38_P050,NWB_A0_S38,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,38,0,VALID,-182.51420318625142,-177.22658792858957,-176.00007951451437,-5.287615257661855,1.226508414075198,-15.287615257661855,M0,M0,False,43.71653538260415,formal_m1_center_not_selected,-6.28346461739585,6.28346461739585,-0.12566929234791702,0.12566929234791702
NWS001160,NW029_QPP_N060_P050_A0_Q040,NWP_A0_S39_P050,NWB_A0_S39,STATIONARY_QPP_PRESENT,60,1180.0,0.0,50.0,0.04,39,0,VALID,-185.99075654525072,-180.9705221068662,-181.19672743337833,-5.020234438384506,-0.22620532651211533,-15.020234438384506,M0,M0,False,126.36669449334197,formal_m1_center_not_selected,76.36669449334197,76.36669449334197,1.5273338898668394,1.5273338898668394
NWS001161,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S00_P080,NWB_A0_S00,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,0,0,VALID,-195.08695290322376,-187.1923551773306,-188.46077736656696,-7.894597725893163,-1.268422189236361,-17.894597725893163,M0,M0,False,88.68881597952216,formal_m1_center_not_selected,8.688815979522161,8.688815979522161,0.10861019974402701,0.10861019974402701
NWS001162,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S01_P080,NWB_A0_S01,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,1,0,VALID,-208.42822765742392,-201.80132672454698,-202.62527557071468,-6.626900932876936,-0.8239488461676956,-16.626900932876936,M0,M0,False,44.16119927249707,formal_m1_center_not_selected,-35.83880072750293,35.83880072750293,-0.4479850090937866,0.4479850090937866
NWS001163,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,2,0,VALID,-211.74576214524038,-213.08868113308708,-205.28855592394325,1.3429189878467014,7.800125209143829,-8.657081012153299,M0,M1,False,42.83572152910799,formal_m1_center_not_selected,-37.16427847089201,37.16427847089201,-0.4645534808861501,0.4645534808861501
NWS001164,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,3,0,VALID,-203.89190461517117,-199.26650708445572,-197.62748178680872,-4.625397530715446,1.6390252976470094,-14.625397530715446,M0,M0,False,46.63354759030649,formal_m1_center_not_selected,-33.36645240969351,33.36645240969351,-0.4170806551211689,0.4170806551211689
NWS001165,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,4,0,VALID,-201.2929839435994,-195.88073028536428,-195.78270264138146,-5.41225365823513,0.09802764398281738,-15.41225365823513,M0,M0,False,68.65299049672578,formal_m1_center_not_selected,-11.347009503274222,11.347009503274222,-0.14183761879092777,0.14183761879092777
NWS001166,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,5,0,VALID,-208.23792499713548,-203.4409342141258,-202.7569259481243,-4.796990783009676,0.6840082660015128,-14.796990783009676,M0,M0,False,124.81722945744806,formal_m1_center_not_selected,44.817229457448065,44.817229457448065,0.5602153682181008,0.5602153682181008
NWS001167,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,6,0,VALID,-201.51346290321564,-195.0995150561758,-195.59460761234433,-6.41394784703985,-0.49509255616854375,-16.41394784703985,M0,M0,False,48.73494565470353,formal_m1_center_not_selected,-31.26505434529647,31.26505434529647,-0.39081317931620585,0.39081317931620585
NWS001168,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S07_P080,NWB_A0_S07,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,7,0,VALID,-221.64503426289016,-216.86091695588982,-215.1843272507005,-4.7841173070003435,1.6765897051893148,-14.784117307000344,M0,M0,False,57.67808940447706,formal_m1_center_not_selected,-22.321910595522937,22.321910595522937,-0.2790238824440367,0.2790238824440367
NWS001169,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S08_P080,NWB_A0_S08,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,8,0,VALID,-210.40825105088842,-210.34348108355294,-207.53454526144407,-0.06476996733547935,2.8089358221088787,-10.06476996733548,M0,M0,False,77.86789964180701,formal_m1_center_not_selected,-2.132100358192986,2.132100358192986,-0.026651254477412324,0.026651254477412324
NWS001170,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S09_P080,NWB_A0_S09,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,9,0,VALID,-212.12671343509479,-207.2504425192137,-207.3587352332704,-4.8762709158810935,-0.10829271405671648,-14.876270915881094,M0,M0,False,72.09953307591445,formal_m1_center_not_selected,-7.900466924085549,7.900466924085549,-0.09875583655106937,0.09875583655106937
NWS001171,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S10_P080,NWB_A0_S10,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,10,0,VALID,-198.96456852693427,-195.19303164378815,-192.95150231169748,-3.7715368831461262,2.241529332090664,-13.771536883146126,M0,M0,False,72.74677361960276,formal_m1_center_not_selected,-7.253226380397237,7.253226380397237,-0.09066532975496547,0.09066532975496547
NWS001172,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S11_P080,NWB_A0_S11,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,11,0,VALID,-196.8632903477227,-197.7229854691287,-191.33757080458366,0.8596951214059914,6.3854146645450385,-9.140304878594009,M0,M1,False,79.20904850001448,formal_m1_center_not_selected,-0.7909514999855247,0.7909514999855247,-0.009886893749819058,0.009886893749819058
NWS001173,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S12_P080,NWB_A0_S12,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,12,0,VALID,-188.97267374147643,-182.6199040144789,-182.52796035291072,-6.352769726997536,0.09194366156816614,-16.352769726997536,M0,M0,False,43.92933707026795,formal_m1_center_not_selected,-36.07066292973205,36.07066292973205,-0.45088328662165067,0.45088328662165067
NWS001174,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S13_P080,NWB_A0_S13,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,13,0,VALID,-187.16203439594554,-179.824310515827,-181.3775444154091,-7.337723880118546,-1.5532338995820965,-17.337723880118546,M0,M0,False,55.921277297670144,formal_m1_center_not_selected,-24.078722702329856,24.078722702329856,-0.3009840337791232,0.3009840337791232
NWS001175,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S14_P080,NWB_A0_S14,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,14,0,VALID,-205.62265217643875,-197.62538542043896,-199.35856485978223,-7.997266755999789,-1.7331794393432745,-17.99726675599979,M0,M0,False,52.29499430228884,formal_m1_center_not_selected,-27.705005697711158,27.705005697711158,-0.3463125712213895,0.3463125712213895
NWS001176,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S15_P080,NWB_A0_S15,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,15,0,VALID,-205.795737796468,-199.78612150757982,-201.01444464235857,-6.009616288888168,-1.2283231347787478,-16.009616288888168,M0,M0,False,82.21781640637322,formal_m1_center_not_selected,2.217816406373217,2.217816406373217,0.027722705079665212,0.027722705079665212
NWS001177,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S16_P080,NWB_A0_S16,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,16,0,VALID,-222.06938791159908,-213.599740418938,-216.01519294390943,-8.469647492661068,-2.415452524971414,-18.469647492661068,M0,M0,False,106.90680232598436,formal_m1_center_not_selected,26.90680232598436,26.90680232598436,0.3363350290748045,0.3363350290748045
NWS001178,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S17_P080,NWB_A0_S17,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,17,0,VALID,-220.1874494408704,-212.49040409229215,-213.82372104596976,-7.697045348578257,-1.3333169536776097,-17.697045348578257,M0,M0,False,50.47942361047017,formal_m1_center_not_selected,-29.52057638952983,29.52057638952983,-0.36900720486912286,0.36900720486912286
NWS001179,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S18_P080,NWB_A0_S18,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,18,0,VALID,-199.67067469358332,-194.43305887622464,-194.3986374422309,-5.237615817358687,0.03442143399374231,-15.237615817358687,M0,M0,False,98.567113123794,formal_m1_center_not_selected,18.567113123794,18.567113123794,0.23208891404742502,0.23208891404742502
NWS001180,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S19_P080,NWB_A0_S19,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,19,0,VALID,-204.3421197345921,-195.78197932343681,-197.79027036832022,-8.560140411155288,-2.008291044883407,-18.560140411155288,M0,M0,False,76.80034945990549,formal_m1_center_not_selected,-3.1996505400945097,3.1996505400945097,-0.03999563175118137,0.03999563175118137
NWS001181,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S20_P080,NWB_A0_S20,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,20,0,VALID,-241.9012387753023,-237.99324785454755,-237.87903819970916,-3.9079909207547416,0.1142096548383904,-13.907990920754742,M0,M0,False,98.5501821400276,formal_m1_center_not_selected,18.5501821400276,18.5501821400276,0.23187727675034503,0.23187727675034503
NWS001182,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S21_P080,NWB_A0_S21,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,21,0,VALID,-193.78541571880874,-187.1745734242935,-187.3211378852169,-6.610842294515237,-0.14656446092340047,-16.610842294515237,M0,M0,False,184.94138824337554,formal_m1_center_not_selected,104.94138824337554,104.94138824337554,1.3117673530421943,1.3117673530421943
NWS001183,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S22_P080,NWB_A0_S22,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,22,0,VALID,-190.29724198299115,-186.7833701255623,-184.56084659890368,-3.513871857428853,2.2225235266586196,-13.513871857428853,M0,M0,False,40.72472590142812,formal_m1_center_not_selected,-39.27527409857188,39.27527409857188,-0.49094092623214847,0.49094092623214847
NWS001184,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S23_P080,NWB_A0_S23,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,23,0,VALID,-207.0427847662673,-206.1820960409026,-203.15457653661855,-0.860688725364696,3.0275195042840437,-10.860688725364696,M0,M0,False,65.90760093991561,formal_m1_center_not_selected,-14.09239906008439,14.09239906008439,-0.17615498825105486,0.17615498825105486
NWS001185,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S24_P080,NWB_A0_S24,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,24,0,VALID,-199.27565924385868,-193.38396625124292,-192.96632459083315,-5.891692992615759,0.417641660409771,-15.89169299261576,M0,M0,False,119.56307987042238,formal_m1_center_not_selected,39.563079870422385,39.563079870422385,0.4945384983802798,0.4945384983802798
NWS001186,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S25_P080,NWB_A0_S25,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,25,0,VALID,-201.46950279920304,-196.50915178920988,-195.31443661277055,-4.960351009993161,1.1947151764393311,-14.960351009993161,M0,M0,False,47.70603210118056,formal_m1_center_not_selected,-32.29396789881944,32.29396789881944,-0.403674598735243,0.403674598735243
NWS001187,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S26_P080,NWB_A0_S26,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,26,0,VALID,-221.3173445181466,-213.85130605426713,-214.79569365796723,-7.466038463879471,-0.9443876037001075,-17.46603846387947,M0,M0,False,100.51320530356172,formal_m1_center_not_selected,20.51320530356172,20.51320530356172,0.2564150662945215,0.2564150662945215
NWS001188,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S27_P080,NWB_A0_S27,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,27,0,VALID,-191.68907138930123,-188.8632013897424,-185.6416668725907,-2.825869999558847,3.221534517151696,-12.825869999558847,M0,M0,False,45.89226483018225,formal_m1_center_not_selected,-34.10773516981775,34.10773516981775,-0.4263466896227219,0.4263466896227219
NWS001189,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S28_P080,NWB_A0_S28,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,28,0,VALID,-199.11668039941173,-197.39629122659153,-194.22933061497034,-1.7203891728202052,3.1669606116211924,-11.720389172820205,M0,M0,False,66.50659784976821,formal_m1_center_not_selected,-13.493402150231788,13.493402150231788,-0.16866752687789735,0.16866752687789735
NWS001190,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S29_P080,NWB_A0_S29,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,29,0,VALID,-186.87397611785283,-182.25009418243303,-180.72417233936542,-4.623881935419803,1.5259218430676071,-14.623881935419803,M0,M0,False,81.54657222767564,formal_m1_center_not_selected,1.5465722276756395,1.5465722276756395,0.019332152845945492,0.019332152845945492
NWS001191,NW030_QPP_N060_P080_A0_Q040,NWP_A0_S30_P080,NWB_A0_S30,STATIONARY_QPP_PRESENT,60,1180.0,0.0,80.0,0.04,30,0,VALID,-198.60036121598782,-190.43990818401426,-192.21282366424424,-8.16045303197356,-1.7729154802299831,-18.16045303197356,M0,M0,False,42.140583634427756,formal_m1_center_not_selected,-37.859416365572244,37.859416365572244,-0.47324270456965306,0.47324270456965306
