parent_id,block_id,ground_truth,period_s,qpp_fraction,red_noise_alpha,data_seed,transition,n_from,n_to,delta_bic_0_1_from,delta_bic_0_1_to,delta_bic_2_1_from,delta_bic_2_1_to,joint_margin_from,joint_margin_to,paired_change_delta_bic_0_1,paired_change_delta_bic_2_1,paired_change_joint_margin,support_hypothesis_contrast,support_contrast_sign,cross_m0_up,cross_m0_down,cross_m2_up,cross_m2_down,qpp_selected_from,qpp_selected_to,joint_selection_up,joint_selection_down
NWP_A1_S24_NULL,NWB_A1_S24,NULL_FLARE_RED_NOISE,,,1.0,24,15_to_30,15,30,-5.4758290199847774,-6.003517120160112,-1.9308070903769723,-1.0674401371279458,-15.475829019984777,-16.00351712016011,-0.5276881001753342,0.8633669532490265,-0.5276881001753342,,,False,False,False,False,False,False,False,False
NWP_A1_S24_NULL,NWB_A1_S24,NULL_FLARE_RED_NOISE,,,1.0,24,30_to_45,30,45,-6.003517120160112,4.099023467334206,-1.0674401371279458,7.823806596698972,-16.00351712016011,-5.900976532665794,10.102540587494317,8.891246733826918,10.102540587494317,,,False,False,False,False,False,False,False,False
NWP_A1_S24_NULL,NWB_A1_S24,NULL_FLARE_RED_NOISE,,,1.0,24,45_to_60,45,60,4.099023467334206,11.59857375179459,7.823806596698972,12.597024426645277,-5.900976532665794,1.5985737517945893,7.499550284460383,4.773217829946304,7.499550284460383,,,True,False,True,False,False,True,True,False
NWP_A1_S24_NULL,NWB_A1_S24,NULL_FLARE_RED_NOISE,,,1.0,24,60_to_90,60,90,11.59857375179459,3.2024071278260635,12.597024426645277,6.101407720213672,1.5985737517945893,-6.7975928721739365,-8.396166623968526,-6.495616706431605,-8.396166623968526,,,False,True,False,True,True,False,False,True
NWP_A1_S24_NULL,NWB_A1_S24,NULL_FLARE_RED_NOISE,,,1.0,24,90_to_120,90,120,3.2024071278260635,-6.632338092945247,6.101407720213672,-1.1785715024565775,-6.7975928721739365,-16.632338092945247,-9.83474522077131,-7.279979222670249,-9.83474522077131,,,False,False,False,False,False,False,False,False
NWP_A1_S24_P050,NWB_A1_S24,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,24,15_to_30,15,30,-5.596297773232667,-5.180699047836143,-1.8788526858214984,-0.32039124733935864,-15.596297773232667,-15.180699047836143,0.4155987253965243,1.5584614384821398,0.4155987253965243,-1.1428627130856155,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S24_P050,NWB_A1_S24,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,24,30_to_45,30,45,-5.180699047836143,5.307746319246689,-0.32039124733935864,9.352791823729945,-15.180699047836143,-4.692253680753311,10.488445367082832,9.673183071069303,10.488445367082832,0.815262296013529,POSITIVE,False,False,False,False,False,False,False,False
NWP_A1_S24_P050,NWB_A1_S24,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,24,45_to_60,45,60,5.307746319246689,12.50591196261854,9.352791823729945,12.61460000221831,-4.692253680753311,2.5059119626185407,7.198165643371851,3.2618081784883657,7.198165643371851,3.9363574648834856,POSITIVE,True,False,True,False,False,True,True,False
NWP_A1_S24_P050,NWB_A1_S24,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,24,60_to_90,60,90,12.50591196261854,3.2810061335728165,12.61460000221831,6.2142429009349485,2.5059119626185407,-6.7189938664271835,-9.224905829045724,-6.400357101283362,-9.224905829045724,-2.8245487277623624,NEGATIVE,False,True,False,True,True,False,False,True
NWP_A1_S24_P050,NWB_A1_S24,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,24,90_to_120,90,120,3.2810061335728165,-4.828533312587297,6.2142429009349485,0.6347326446285138,-6.7189938664271835,-14.828533312587297,-8.109539446160113,-5.579510256306435,-8.109539446160113,-2.5300291898536784,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S24_P080,NWB_A1_S24,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,24,15_to_30,15,30,-5.11452561750543,-7.311015559637468,-1.9376858895566604,-2.1739623949234073,-15.11452561750543,-17.311015559637468,-2.196489942132038,-0.23627650536674683,-2.196489942132038,-1.960213436765291,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S24_P080,NWB_A1_S24,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,24,30_to_45,30,45,-7.311015559637468,2.8474746484879176,-2.1739623949234073,7.245642821371632,-17.311015559637468,-7.152525351512082,10.158490208125386,9.41960521629504,10.158490208125386,0.7388849918303464,POSITIVE,False,False,False,False,False,False,False,False
NWP_A1_S24_P080,NWB_A1_S24,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,24,45_to_60,45,60,2.8474746484879176,11.157574398080499,7.245642821371632,11.571643663669732,-7.152525351512082,1.1575743980804987,8.310099749592581,4.3260008422981,8.310099749592581,3.984098907294481,POSITIVE,True,False,True,False,False,True,True,False
NWP_A1_S24_P080,NWB_A1_S24,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,24,60_to_90,60,90,11.157574398080499,3.436902254591871,11.571643663669732,6.4152570638783,1.1575743980804987,-6.563097745408129,-7.720672143488628,-5.156386599791432,-7.720672143488628,-2.5642855436971956,NEGATIVE,False,True,False,True,True,False,False,True
NWP_A1_S24_P080,NWB_A1_S24,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,24,90_to_120,90,120,3.436902254591871,-4.745119747781189,6.4152570638783,0.6518165878420632,-6.563097745408129,-14.745119747781189,-8.18202200237306,-5.763440476036237,-8.18202200237306,-2.4185815263368227,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_NULL,NWB_A1_S25,NULL_FLARE_RED_NOISE,,,1.0,25,15_to_30,15,30,-5.468051067465197,-7.835222017851962,-1.9385313889374833,-2.6303811558356784,-15.468051067465197,-17.83522201785196,-2.3671709503867646,-0.6918497668981951,-2.3671709503867646,,,False,False,False,False,False,False,False,False
NWP_A1_S25_NULL,NWB_A1_S25,NULL_FLARE_RED_NOISE,,,1.0,25,30_to_45,30,45,-7.835222017851962,-7.8389423705708055,-2.6303811558356784,-2.2775368958792797,-17.83522201785196,-17.838942370570805,-0.0037203527188438557,0.3528442599563988,-0.0037203527188438557,,,False,False,False,False,False,False,False,False
NWP_A1_S25_NULL,NWB_A1_S25,NULL_FLARE_RED_NOISE,,,1.0,25,45_to_60,45,60,-7.8389423705708055,-7.475378181165837,-2.2775368958792797,-1.151816238970241,-17.838942370570805,-17.475378181165837,0.3635641894049684,1.1257206569090386,0.3635641894049684,,,False,False,False,False,False,False,False,False
NWP_A1_S25_NULL,NWB_A1_S25,NULL_FLARE_RED_NOISE,,,1.0,25,60_to_90,60,90,-7.475378181165837,-5.816815694138313,-1.151816238970241,0.5857555247677055,-17.475378181165837,-15.816815694138313,1.658562487027524,1.7375717637379466,1.658562487027524,,,False,False,False,False,False,False,False,False
NWP_A1_S25_NULL,NWB_A1_S25,NULL_FLARE_RED_NOISE,,,1.0,25,90_to_120,90,120,-5.816815694138313,-4.2747404060698955,0.5857555247677055,2.1803030255188673,-15.816815694138313,-14.274740406069895,1.5420752880684176,1.5945475007511618,1.5420752880684176,,,False,False,False,False,False,False,False,False
NWP_A1_S25_P050,NWB_A1_S25,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,25,15_to_30,15,30,-5.46587022245947,-4.309380410696846,-1.7284056897032718,0.5796227757655714,-15.46587022245947,-14.309380410696846,1.1564898117626239,2.308028465468843,1.1564898117626239,-1.1515386537062193,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P050,NWB_A1_S25,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,25,30_to_45,30,45,-4.309380410696846,-7.415325522479975,0.5796227757655714,-2.2090155492050485,-14.309380410696846,-17.415325522479975,-3.1059451117831287,-2.78863832497062,-3.1059451117831287,-0.3173067868125088,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P050,NWB_A1_S25,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,25,45_to_60,45,60,-7.415325522479975,-7.890709432729494,-2.2090155492050485,-1.47161744655304,-17.415325522479975,-17.890709432729494,-0.4753839102495192,0.7373981026520084,-0.4753839102495192,-1.2127820129015277,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P050,NWB_A1_S25,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,25,60_to_90,60,90,-7.890709432729494,-5.854686571888237,-1.47161744655304,0.5597864823427585,-17.890709432729494,-15.854686571888237,2.036022860841257,2.0314039288957986,2.036022860841257,0.004618931945458371,POSITIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P050,NWB_A1_S25,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,25,90_to_120,90,120,-5.854686571888237,-4.291414575248496,0.5597864823427585,2.5010517904792096,-15.854686571888237,-14.291414575248496,1.5632719966397417,1.941265308136451,1.5632719966397417,-0.37799331149670934,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P080,NWB_A1_S25,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,25,15_to_30,15,30,-5.482893725669207,-7.154687668448773,-1.937481480162213,-2.45794917043267,-15.482893725669207,-17.154687668448773,-1.6717939427795656,-0.5204676902704568,-1.6717939427795656,-1.1513262525091088,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P080,NWB_A1_S25,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,25,30_to_45,30,45,-7.154687668448773,-5.5407313765225865,-2.45794917043267,-0.5209706911403487,-17.154687668448773,-15.540731376522587,1.6139562919261863,1.9369784792923213,1.6139562919261863,-0.32302218736613497,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P080,NWB_A1_S25,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,25,45_to_60,45,60,-5.5407313765225865,-5.435885473599569,-0.5209706911403487,0.5041977896951266,-15.540731376522587,-15.43588547359957,0.10484590292301732,1.0251684808354753,0.10484590292301732,-0.920322577912458,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P080,NWB_A1_S25,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,25,60_to_90,60,90,-5.435885473599569,-5.9262268472116375,0.5041977896951266,0.5617599264620594,-15.43588547359957,-15.926226847211638,-0.4903413736120683,0.05756213676693278,-0.4903413736120683,-0.5479035103790011,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S25_P080,NWB_A1_S25,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,25,90_to_120,90,120,-5.9262268472116375,-4.29769501841065,0.5617599264620594,2.18784953396505,-15.926226847211638,-14.29769501841065,1.6285318288009876,1.6260896075029905,1.6285318288009876,0.0024422212979970936,POSITIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_NULL,NWB_A1_S26,NULL_FLARE_RED_NOISE,,,1.0,26,15_to_30,15,30,-5.632279248949683,-6.376348381056829,-1.9556887931400615,-1.249642823638652,-15.632279248949683,-16.37634838105683,-0.7440691321071462,0.7060459695014094,-0.7440691321071462,,,False,False,False,False,False,False,False,False
NWP_A1_S26_NULL,NWB_A1_S26,NULL_FLARE_RED_NOISE,,,1.0,26,30_to_45,30,45,-6.376348381056829,-4.5395949862743805,-1.249642823638652,1.521356000110302,-16.37634838105683,-14.53959498627438,1.8367533947824484,2.770998823748954,1.8367533947824484,,,False,False,False,False,False,False,False,False
NWP_A1_S26_NULL,NWB_A1_S26,NULL_FLARE_RED_NOISE,,,1.0,26,45_to_60,45,60,-4.5395949862743805,-2.7711259952365026,1.521356000110302,1.6870880780252264,-14.53959498627438,-12.771125995236503,1.768468991037878,0.1657320779149245,1.768468991037878,,,False,False,False,False,False,False,False,False
NWP_A1_S26_NULL,NWB_A1_S26,NULL_FLARE_RED_NOISE,,,1.0,26,60_to_90,60,90,-2.7711259952365026,-5.994000196730724,1.6870880780252264,0.39364944478865027,-12.771125995236503,-15.994000196730724,-3.2228742014942213,-1.2934386332365762,-3.2228742014942213,,,False,False,False,False,False,False,False,False
NWP_A1_S26_NULL,NWB_A1_S26,NULL_FLARE_RED_NOISE,,,1.0,26,90_to_120,90,120,-5.994000196730724,-10.018772092580718,0.39364944478865027,-2.390648764364812,-15.994000196730724,-20.01877209258072,-4.0247718958499945,-2.7842982091534623,-4.0247718958499945,,,False,False,False,False,False,False,False,False
NWP_A1_S26_P050,NWB_A1_S26,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,26,15_to_30,15,30,-5.236760990156636,-3.9525490146756965,-1.8023392262651035,1.0144163211329413,-15.236760990156636,-13.952549014675697,1.2842119754809396,2.816755547398045,1.2842119754809396,-1.5325435719171052,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P050,NWB_A1_S26,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,26,30_to_45,30,45,-3.9525490146756965,-2.2536058299221224,1.0144163211329413,3.0369062313321535,-13.952549014675697,-12.253605829922122,1.698943184753574,2.022489910199212,1.698943184753574,-0.3235467254456381,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P050,NWB_A1_S26,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,26,45_to_60,45,60,-2.2536058299221224,-2.6926386358558148,3.0369062313321535,2.002738168661921,-12.253605829922122,-12.692638635855815,-0.4390328059336923,-1.0341680626702328,-0.4390328059336923,0.5951352567365404,POSITIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P050,NWB_A1_S26,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,26,60_to_90,60,90,-2.6926386358558148,-5.980194067147465,2.002738168661921,0.41491341162338813,-12.692638635855815,-15.980194067147465,-3.2875554312916506,-1.5878247570385327,-3.2875554312916506,-1.699730674253118,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P050,NWB_A1_S26,STATIONARY_QPP_PRESENT,50.0,0.04,1.0,26,90_to_120,90,120,-5.980194067147465,-9.98826292418022,0.41491341162338813,-2.3614592781485726,-15.980194067147465,-19.98826292418022,-4.008068857032754,-2.7763726897719607,-4.008068857032754,-1.2316961672607931,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P080,NWB_A1_S26,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,26,15_to_30,15,30,-5.589330668760702,-7.337249438041894,-1.8155885350625338,-2.293753443867402,-15.589330668760702,-17.337249438041894,-1.747918769281192,-0.4781649088048683,-1.747918769281192,-1.2697538604763237,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P080,NWB_A1_S26,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,26,30_to_45,30,45,-7.337249438041894,-6.203589509160992,-2.293753443867402,-0.13379475149878317,-17.337249438041894,-16.20358950916099,1.1336599288809026,2.159958692368619,1.1336599288809026,-1.0262987634877163,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P080,NWB_A1_S26,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,26,45_to_60,45,60,-6.203589509160992,-3.3427859670786972,-0.13379475149878317,1.025988354297084,-16.20358950916099,-13.342785967078697,2.8608035420822944,1.1597831057958672,2.8608035420822944,1.7010204362864272,POSITIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P080,NWB_A1_S26,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,26,60_to_90,60,90,-3.3427859670786972,-6.137032352639437,1.025988354297084,0.2731624109425752,-13.342785967078697,-16.137032352639437,-2.79424638556074,-0.7528259433545088,-2.79424638556074,-2.041420442206231,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S26_P080,NWB_A1_S26,STATIONARY_QPP_PRESENT,80.0,0.04,1.0,26,90_to_120,90,120,-6.137032352639437,-10.040247896148912,0.2731624109425752,-2.4161978626173095,-16.137032352639437,-20.040247896148912,-3.903215543509475,-2.6893602735598847,-3.903215543509475,-1.2138552699495904,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A1_S27_NULL,NWB_A1_S27,NULL_FLARE_RED_NOISE,,,1.0,27,15_to_30,15,30,-5.6660894042392425,-7.630115029748623,-1.9387501972413004,-2.499773416438458,-15.666089404239242,-17.630115029748623,-1.9640256255093806,-0.5610232191971578,-1.9640256255093806,,,False,False,False,False,False,False,False,False
NWP_A1_S27_NULL,NWB_A1_S27,NULL_FLARE_RED_NOISE,,,1.0,27,30_to_45,30,45,-7.630115029748623,-8.665394157121568,-2.499773416438458,-2.682817022489303,-17.630115029748623,-18.66539415712157,-1.0352791273729451,-0.1830436060508447,-1.0352791273729451,,,False,False,False,False,False,False,False,False
NWP_A1_S27_NULL,NWB_A1_S27,NULL_FLARE_RED_NOISE,,,1.0,27,45_to_60,45,60,-8.665394157121568,-5.6873721730836735,-2.682817022489303,-0.23749678067426316,-18.66539415712157,-15.687372173083673,2.9780219840378948,2.4453202418150397,2.9780219840378948,,,False,False,False,False,False,False,False,False
