parent_id,block_id,ground_truth,red_noise_alpha,data_seed,period_s,qpp_fraction,parent_n_samples,time_sha256,envelope_sha256,noise_sha256,phase_float64_sha256,qpp_component_sha256,parent_flux_sha256,all_finite,flux_mean,flux_std_ddof1,flux_min,flux_max,construction_status,error
NWP_A0_S29_NULL,NWB_A0_S29,NULL_FLARE_RED_NOISE,0,29,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,705ce3fabd43f3a58a710e02c9ce0b6fb1cdf61c1bf665cbf05c7e87b78acf35,0aa0064e10de37003f54ba9bf3382966492076ca3f4118a75a911aa7e3a51c20,,e55d0d332181105124bc132b83643f1c3dde2a13d5e136162b87bdbe0c017a37,True,1.0205013742233473,0.072173627328916967,0.98711465085749195,1.4977679778773862,OK,
NWP_A0_S29_P050,NWB_A0_S29,STATIONARY_QPP_PRESENT,0,29,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,705ce3fabd43f3a58a710e02c9ce0b6fb1cdf61c1bf665cbf05c7e87b78acf35,0aa0064e10de37003f54ba9bf3382966492076ca3f4118a75a911aa7e3a51c20,3589c9673fdb38621d426d281a428c69b85920e43f68dedfa35e3cff6dfabcb6,6b3806c8d24c835407d3f584eacb0740a54ee791f856628875e7408aeff393c6,True,1.0204446195860986,0.071687272916743677,0.98711465085750527,1.4804000267657291,OK,
NWP_A0_S29_P080,NWB_A0_S29,STATIONARY_QPP_PRESENT,0,29,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,705ce3fabd43f3a58a710e02c9ce0b6fb1cdf61c1bf665cbf05c7e87b78acf35,0aa0064e10de37003f54ba9bf3382966492076ca3f4118a75a911aa7e3a51c20,83e2eb364fee58cfd1c157784d29e01b6b973e835d59affd27cda446115d47f7,2f1ef7b25f962ae354f27e2b044881a7b4738481aaac3cd91a860ffdd7c151bf,True,1.0204428754096264,0.071748124045056566,0.98711465085752015,1.4804000267657291,OK,
NWP_A0_S30_NULL,NWB_A0_S30,NULL_FLARE_RED_NOISE,0,30,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,398c7c57c70b10ff5884e1c52ce26586d4c80f132e564a1ad899b8a54cf30258,3b1b42103d39ca56969e98d5aec0cab056eb94dce261847812c6cfcbf2c25a50,,e35010595f2f91fd3f68002babe48585a211464f2f31eb40b1431ba6cd80636f,True,1.0205013742233473,0.072944579710016777,0.98513767680161113,1.5051726305740418,OK,
NWP_A0_S30_P050,NWB_A0_S30,STATIONARY_QPP_PRESENT,0,30,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,398c7c57c70b10ff5884e1c52ce26586d4c80f132e564a1ad899b8a54cf30258,3b1b42103d39ca56969e98d5aec0cab056eb94dce261847812c6cfcbf2c25a50,1ddbdfe4bbabbaa5968282823cdfd40c2ca3d787a175c9bf1530c6ca268deede,ef69b77e06e4007a27835c55fc3ab5bd5be62a6d4b5b36ad50ac312982650836,True,1.0205620409251395,0.073533871742301485,0.98513767680186315,1.5233203815286509,OK,
NWP_A0_S30_P080,NWB_A0_S30,STATIONARY_QPP_PRESENT,0,30,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,398c7c57c70b10ff5884e1c52ce26586d4c80f132e564a1ad899b8a54cf30258,3b1b42103d39ca56969e98d5aec0cab056eb94dce261847812c6cfcbf2c25a50,6e69b1ceb0be415f0f03519484b947b5c387c6ed4b9a83c55a0c265682abc41c,df741077a9ecd4922266200951f2703b7b01e2e431cfeb0f1c5802a149667000,True,1.0205677696157311,0.073532098663181861,0.98513767680149433,1.5233203815286509,OK,
NWP_A0_S31_NULL,NWB_A0_S31,NULL_FLARE_RED_NOISE,0,31,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dacb5da04bf1684501a213aeea1391a0a5b4ba56178b64a962d003832b742780,ca47c19467b3da4489b4d0524329e09465a4c597d52e5267cf2c2e4608534860,,5ec5d3350c784590f25919a93b6874c006de70fad9c09ffd5d426f4467655123,True,1.0205013742233473,0.071570009978171381,0.98817441030898767,1.4988434553691794,OK,
NWP_A0_S31_P050,NWB_A0_S31,STATIONARY_QPP_PRESENT,0,31,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dacb5da04bf1684501a213aeea1391a0a5b4ba56178b64a962d003832b742780,ca47c19467b3da4489b4d0524329e09465a4c597d52e5267cf2c2e4608534860,d9cf7acf158ca1bbcbc7c18ce2e40a73bf4533c1109741483338964de92e86e1,439142f18df1d614ce8f09a8d58e0bc8326d0d5befef19dbf6e0d17246c3f31c,True,1.0204273512381816,0.070898916400509507,0.98817494692299357,1.4798301264479725,OK,
NWP_A0_S31_P080,NWB_A0_S31,STATIONARY_QPP_PRESENT,0,31,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dacb5da04bf1684501a213aeea1391a0a5b4ba56178b64a962d003832b742780,ca47c19467b3da4489b4d0524329e09465a4c597d52e5267cf2c2e4608534860,827518462e331e9f970bfd3b7f6dc056d7a7ccfd2b5c792f6171f7439b4e67fb,b2526e2bba3c8928dca08298cdb8e03582e025e819ca23841bf3e00e78062e88,True,1.0203913830605014,0.070679633420564353,0.98817387413412872,1.4798301264479725,OK,
NWP_A0_S32_NULL,NWB_A0_S32,NULL_FLARE_RED_NOISE,0,32,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,b2e3dd7826e709c4660c13accac563f8aebb1181dedb462bd8102a673fdec959,5f30f63053dc392962656ec4c172da928739a71998fab3b252134b9a94f5ad8f,,66f6781e3a1cd185e339e1b9f75801d533bea2ecc08b078895942d73ff1a579d,True,1.0205013742233473,0.072660577372401988,0.98771941814465514,1.5049951024053634,OK,
NWP_A0_S32_P050,NWB_A0_S32,STATIONARY_QPP_PRESENT,0,32,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,b2e3dd7826e709c4660c13accac563f8aebb1181dedb462bd8102a673fdec959,5f30f63053dc392962656ec4c172da928739a71998fab3b252134b9a94f5ad8f,36165ee16b4845593cddddde1a93ae6f713a319eb31902f5acf245ba624ed3cc,787d6df43c643a5a1759fd9432d7d68c416455c5e517bdc1e57cbd06b93742ef,True,1.0204364553453553,0.072102716442152839,0.98771944908610698,1.486060863951103,OK,
NWP_A0_S32_P080,NWB_A0_S32,STATIONARY_QPP_PRESENT,0,32,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,b2e3dd7826e709c4660c13accac563f8aebb1181dedb462bd8102a673fdec959,5f30f63053dc392962656ec4c172da928739a71998fab3b252134b9a94f5ad8f,4e9bce9d5b6978cf07bea03adbece98edd81583f91ed145020ff727cb84f21b7,0613f88ff2538ee6e1b78b2c37dbceb2774a780ab7a1fca46ace77377e925df0,True,1.0204258299470164,0.072078939294655975,0.98771938747882326,1.486060863951103,OK,
NWP_A0_S33_NULL,NWB_A0_S33,NULL_FLARE_RED_NOISE,0,33,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,74532bcda1aa8031c9bee605d82728af5ce82f13b426176b51962f6494f8f3f1,17470f7da02291672d61bfae78df6486cd7714225db4a4ad33ed3e262c2e4ebc,,8964cab02a2b6dc942bcc3cc3d4b195c05c0ffd6ddddc81da03a29adbd9aeea2,True,1.0205013742233473,0.072589134632297964,0.98906305299646136,1.5004583552111384,OK,
NWP_A0_S33_P050,NWB_A0_S33,STATIONARY_QPP_PRESENT,0,33,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,74532bcda1aa8031c9bee605d82728af5ce82f13b426176b51962f6494f8f3f1,17470f7da02291672d61bfae78df6486cd7714225db4a4ad33ed3e262c2e4ebc,f36615d1dafa913fcd0194eb81e803ef5aec8c094643d820f323883da50777d3,dfdc66d13ee53181b126cfadf039c2f6b8a486277daaf2a301d63865f4615cbe,True,1.0205264032781303,0.072876157165453356,0.98906038836603061,1.5035284629830585,OK,
NWP_A0_S33_P080,NWB_A0_S33,STATIONARY_QPP_PRESENT,0,33,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,74532bcda1aa8031c9bee605d82728af5ce82f13b426176b51962f6494f8f3f1,17470f7da02291672d61bfae78df6486cd7714225db4a4ad33ed3e262c2e4ebc,7ae69a3a9bfc5acca6f49d2122d49c16cac608028c706fe10e82cd6e0c05df2a,084733c5d48f38489b6453208bde83eae750a88e27a0acbfa1db3526a57b312b,True,1.0205696633944494,0.073207870865378055,0.98906600369152231,1.5035284629830585,OK,
NWP_A0_S34_NULL,NWB_A0_S34,NULL_FLARE_RED_NOISE,0,34,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,83c30960b1f4ae29f953bcd247876783d8fb8305458148eacbd9e0cdbc85a922,e270e490155c2e7d65d19db9a1efe2ab7be2122ae75cc4256d78f472a21d2d18,,81526c353959afcb50443214b615f7b22710793302434e2ea63e9cf52edc9c3d,True,1.0205013742233473,0.071539100103270817,0.984965031132508,1.4883786748910952,OK,
NWP_A0_S34_P050,NWB_A0_S34,STATIONARY_QPP_PRESENT,0,34,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,83c30960b1f4ae29f953bcd247876783d8fb8305458148eacbd9e0cdbc85a922,e270e490155c2e7d65d19db9a1efe2ab7be2122ae75cc4256d78f472a21d2d18,5eb30274157768a2398a180f511e8dfe04b6e4895061fbb2eb9f8ae7bdf59231,46f8e618f56b8bf661b5e215d9368d8ef0f4e442b83f9315c084427346f5a0b4,True,1.0205755822014728,0.072258156959383937,0.98496503116360135,1.5075195643283703,OK,
NWP_A0_S34_P080,NWB_A0_S34,STATIONARY_QPP_PRESENT,0,34,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,83c30960b1f4ae29f953bcd247876783d8fb8305458148eacbd9e0cdbc85a922,e270e490155c2e7d65d19db9a1efe2ab7be2122ae75cc4256d78f472a21d2d18,7d9a2bb2c5c78a79e36ff494c16ada924224c6cbe6cf246c992683b681378121,301c46c83f01e732e573dab8599946d7104da536673bc934e3560a1cd0456b45,True,1.0206108991575336,0.072450525403828625,0.98496503114192802,1.5075195643283703,OK,
NWP_A0_S35_NULL,NWB_A0_S35,NULL_FLARE_RED_NOISE,0,35,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,25cefe1e2410fbeb64f5c8393dc111b7feb5f52e4491637f2fadee1b8891e21f,09591ec0bf0647c9c05ef3dbd767450148897ba4ee2c40cf899c89a85f331509,,70d029b3eeafaba95c20040050f311c2319d4783f5211c16e92130892d059d58,True,1.0205013742233473,0.072531182674426903,0.9890461263962973,1.499601105998593,OK,
NWP_A0_S35_P050,NWB_A0_S35,STATIONARY_QPP_PRESENT,0,35,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,25cefe1e2410fbeb64f5c8393dc111b7feb5f52e4491637f2fadee1b8891e21f,09591ec0bf0647c9c05ef3dbd767450148897ba4ee2c40cf899c89a85f331509,a39eb8e59f7a1f65626da7decf97aff1bad919eb2b3c71a45694f3a83cff1a42,4fb3f38c6f1136ddef2056526e178767ca3758ec2c552229cc3a323817dc2a65,True,1.0205677988198418,0.073183876310619206,0.98904614080211273,1.5187919929109694,OK,
NWP_A0_S35_P080,NWB_A0_S35,STATIONARY_QPP_PRESENT,0,35,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,25cefe1e2410fbeb64f5c8393dc111b7feb5f52e4491637f2fadee1b8891e21f,09591ec0bf0647c9c05ef3dbd767450148897ba4ee2c40cf899c89a85f331509,a5809dd0a99ffc133ca6cf5078a35143a934ca84d7fa54b291d91c0fff3e4eb1,20b120b0a927331e46bbcf47376ddbc033c31ccc9e4db0c13e7fdb267765dddb,True,1.0205803604832644,0.073202975772956314,0.98904611920842056,1.5187919929109694,OK,
NWP_A0_S36_NULL,NWB_A0_S36,NULL_FLARE_RED_NOISE,0,36,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7ac352878e317d7cb9de3ad2391d674b99dec76300a42811fb82e9ee91e24130,e32ef287d47b56e3eaf740920725bfc45fd61f81e1176753b6d3f5bb62da3aca,,8bc2bb98efdd233019ba165473cd1a870e30270a9511a1301a4ea34bece576d0,True,1.0205013742233471,0.072343849419367209,0.98778077502533601,1.4997634478863904,OK,
NWP_A0_S36_P050,NWB_A0_S36,STATIONARY_QPP_PRESENT,0,36,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7ac352878e317d7cb9de3ad2391d674b99dec76300a42811fb82e9ee91e24130,e32ef287d47b56e3eaf740920725bfc45fd61f81e1176753b6d3f5bb62da3aca,3903d88f79390c67f8dd29ad68f20aeff059f0d5275304f431f989f68b63f079,8eec1adbe1b00d80fabc7ba6e059aaa66bec260b4e603897e7a0eae4eca5128b,True,1.0204593318300228,0.072005671297636534,0.98778067936162195,1.4856081295325545,OK,
NWP_A0_S36_P080,NWB_A0_S36,STATIONARY_QPP_PRESENT,0,36,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7ac352878e317d7cb9de3ad2391d674b99dec76300a42811fb82e9ee91e24130,e32ef287d47b56e3eaf740920725bfc45fd61f81e1176753b6d3f5bb62da3aca,9e47347574a9c060d23972f015c61a5559c16bb41e170bf9b23affc6f9729535,2ecf0dd9f5329ca3afa26beb5d7229679fdf2d77fa4d574686b45246b830e774,True,1.0204699797897763,0.072143821377993494,0.98778087068905007,1.4856081295325545,OK,
NWP_A0_S37_NULL,NWB_A0_S37,NULL_FLARE_RED_NOISE,0,37,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,89962bbefa183166cc4b7c6df5084e459ee52b34932685fedad2a973690df5d2,a0d4e5018c7d1532795265493207bfce90585508f1eb2bd2e8f4f42267feb422,,8eb2730622f5993ad65aec7bcd6fa32328c47b645a6a020b090cda03b5244e72,True,1.0205013742233473,0.071152559349943967,0.98724712986183505,1.4933649670653906,OK,
NWP_A0_S37_P050,NWB_A0_S37,STATIONARY_QPP_PRESENT,0,37,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,89962bbefa183166cc4b7c6df5084e459ee52b34932685fedad2a973690df5d2,a0d4e5018c7d1532795265493207bfce90585508f1eb2bd2e8f4f42267feb422,343189d29e578adfa1e2df662435c67db4488a74607c07488cb6bf64d7fd07de,89ec018299a7c230dda079c3f6aa245e742c6c1bf9bb3536c6975aafd2d8e7c9,True,1.0205701759185906,0.071844698415160543,0.98722708812715521,1.5100315697660398,OK,
NWP_A0_S37_P080,NWB_A0_S37,STATIONARY_QPP_PRESENT,0,37,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,89962bbefa183166cc4b7c6df5084e459ee52b34932685fedad2a973690df5d2,a0d4e5018c7d1532795265493207bfce90585508f1eb2bd2e8f4f42267feb422,137824d2e4824e8b6eca83f18874aa7d32deaf852ae4e532a4215a1b585cb712,db507c2d40b1eeb61b079efd151deef7641fa2a1baf7f6f6e643263d1863fd73,True,1.0206129177192127,0.072101984695535526,0.98725821851710016,1.5100315697660398,OK,
NWP_A0_S38_NULL,NWB_A0_S38,NULL_FLARE_RED_NOISE,0,38,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7567bc8aad138c68ead82630bdfa5f087e211898a01adfddd65eee1252b58d4a,ef9da81865c473f7654ea4452008aa133cde32aff60b17a380dc3d96995628e5,,7bfbe2874139463cec6cc9cf1e747646e3f7a0f509459af8877450c24c2ddaa6,True,1.0205013742233473,0.072714474817855201,0.98960975310490551,1.4976722495624772,OK,
NWP_A0_S38_P050,NWB_A0_S38,STATIONARY_QPP_PRESENT,0,38,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7567bc8aad138c68ead82630bdfa5f087e211898a01adfddd65eee1252b58d4a,ef9da81865c473f7654ea4452008aa133cde32aff60b17a380dc3d96995628e5,66a4c89fd44d939889162fbfcc2a5cd4f54fddeb2e281b968753d1040184bcd3,e208a32a3cad6869f723e4c63abd8cd081f56c314f30a0bd75f636430911dd53,True,1.0205744263201924,0.073423591385817208,0.98960975248710126,1.5161411792024377,OK,
NWP_A0_S38_P080,NWB_A0_S38,STATIONARY_QPP_PRESENT,0,38,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,7567bc8aad138c68ead82630bdfa5f087e211898a01adfddd65eee1252b58d4a,ef9da81865c473f7654ea4452008aa133cde32aff60b17a380dc3d96995628e5,00d6239a2342596293099eb728f3636c6c5853e170af2693f77503e6279c09e3,650df5b773245b9f4009c67ad3709a55594202a0b258e72d5b185cb1603220d0,True,1.0206126542721994,0.073664554643588565,0.98960974593641127,1.5161411792024377,OK,
NWP_A0_S39_NULL,NWB_A0_S39,NULL_FLARE_RED_NOISE,0,39,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,90f9f34e50de801af682361bb0775aa472d6dd030e20f5db6fb667414d41695f,09346f5ad90b43800a6fe83905bc06754b00132d6d10c772882e45bab93081b8,,1225f2d485c883e35a56b260d7cf6a38a3a037a81c91306011d521bcfecf745b,True,1.0205013742233473,0.072260046092869915,0.98166538170414674,1.5011882801293679,OK,
NWP_A0_S39_P050,NWB_A0_S39,STATIONARY_QPP_PRESENT,0,39,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,90f9f34e50de801af682361bb0775aa472d6dd030e20f5db6fb667414d41695f,09346f5ad90b43800a6fe83905bc06754b00132d6d10c772882e45bab93081b8,0e8f014654dc408e873253110923845eb0cc9b059cfff9fc6f71f9d881a2a16c,284e8149efeab796aa0247d315281c23ef4a01d2fab3444abe4a434f8544818d,True,1.0204654826148594,0.07192742331953457,0.98166538169622619,1.4950142814033496,OK,
NWP_A0_S39_P080,NWB_A0_S39,STATIONARY_QPP_PRESENT,0,39,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,90f9f34e50de801af682361bb0775aa472d6dd030e20f5db6fb667414d41695f,09346f5ad90b43800a6fe83905bc06754b00132d6d10c772882e45bab93081b8,b814693d269aed8e192dd60259dbe3d004cb001ccc6c55bc3a6d82435d5c41d9,c3f196ae3feb3ccbc7a789c95b3426e2b8773ee8d207767375d33fbe81c5d9a4,True,1.0204198494352754,0.071588815674038367,0.98166538171205109,1.4950142814033496,OK,
NWP_A1_S00_NULL,NWB_A1_S00,NULL_FLARE_RED_NOISE,1,0,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,20a0ac5695c54550aece60a8c265fa4f235315abfec0cff56367e2f1eeb15543,760aba2100e444c3f1232f6835740d8e77252c4bea75530dccbf35a6ad57d206,,80e69d23a12d7e30b130df1fd49e80bdfc23b9892c60abf12558b852335a044b,True,1.0205013742233473,0.072574120099418563,0.98557493958416043,1.5001356407761612,OK,
NWP_A1_S00_P050,NWB_A1_S00,STATIONARY_QPP_PRESENT,1,0,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,20a0ac5695c54550aece60a8c265fa4f235315abfec0cff56367e2f1eeb15543,760aba2100e444c3f1232f6835740d8e77252c4bea75530dccbf35a6ad57d206,e3f6fa381e1768bef9265142d5c03efe22b97ef2b44a8eb200ace94ef6fc1de1,f8fbcbba3d515ec151a379fe630b699ccc12bbcc8df842bd40c5a2d53787fad5,True,1.0205500033647628,0.07306665270433596,0.98557733584392948,1.5101047092482747,OK,
NWP_A1_S00_P080,NWB_A1_S00,STATIONARY_QPP_PRESENT,1,0,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,20a0ac5695c54550aece60a8c265fa4f235315abfec0cff56367e2f1eeb15543,760aba2100e444c3f1232f6835740d8e77252c4bea75530dccbf35a6ad57d206,a92e4c2e34c71679a6fbde62ea0b9d0cd2bc3e8a3f414d3cb4309192b488420a,5821282d05360de12586a1d64f7ff2ccc5ad419f0a767273902b7d512933c66e,True,1.0205969802341197,0.07341292110932654,0.98557077197894927,1.5101047092482747,OK,
NWP_A1_S01_NULL,NWB_A1_S01,NULL_FLARE_RED_NOISE,1,1,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3de30199a354189bd2fd02fc18cf4e87e1e88bfbaf370bf8a1557bffe46bd7cf,ea24c8d41b30050519eb1ecd77e5b400758c27e666b714f4fc632afe58819a49,,485e6c9aee6c0b52fa4db0161fc63dfa4a77d3a49b67831f6b6335e68990bbd7,True,1.0205013742233473,0.072065762308739845,0.9898411844132381,1.5041078579463907,OK,
NWP_A1_S01_P050,NWB_A1_S01,STATIONARY_QPP_PRESENT,1,1,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3de30199a354189bd2fd02fc18cf4e87e1e88bfbaf370bf8a1557bffe46bd7cf,ea24c8d41b30050519eb1ecd77e5b400758c27e666b714f4fc632afe58819a49,0689aed560c54a165eaa08b0f7f197466841a51f261cfaabf909e7f966b55c59,e9e6d3d5a8703d8c835ad8d55dc0ca5cf4639cec2054adff4b3fb10a00196e07,True,1.0205659033629415,0.072718868224993793,0.9898411844053786,1.5192201385305346,OK,
NWP_A1_S01_P080,NWB_A1_S01,STATIONARY_QPP_PRESENT,1,1,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3de30199a354189bd2fd02fc18cf4e87e1e88bfbaf370bf8a1557bffe46bd7cf,ea24c8d41b30050519eb1ecd77e5b400758c27e666b714f4fc632afe58819a49,e320116a34f59b4ad8c225f3c1fdb6b3121e283189db8f62806035b5a267c47c,d881e37ae4d546b2f64e118d56a4ef570c326669f1fe248ed13aa4c9b0446cec,True,1.0206107993289719,0.073036193727620088,0.98984118440001956,1.5192201385305346,OK,
NWP_A1_S02_NULL,NWB_A1_S02,NULL_FLARE_RED_NOISE,1,2,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,75404c42b2b7c95d3108def2cc4a00b1437ce18a94518fd27fac67eb9efd4efb,98838c1767928e7a5c926e7b7ad451d53b4a81a3a413b048e5720b0aa5d84d3e,,17448d0364d3beef1aedd8db71126fb09497b314fcc4c8b23c0ce7fde4f33aca,True,1.0205013742233473,0.071535191721610145,0.98714158220143855,1.4995908788607524,OK,
NWP_A1_S02_P050,NWB_A1_S02,STATIONARY_QPP_PRESENT,1,2,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,75404c42b2b7c95d3108def2cc4a00b1437ce18a94518fd27fac67eb9efd4efb,98838c1767928e7a5c926e7b7ad451d53b4a81a3a413b048e5720b0aa5d84d3e,54acf08ea2ed3e57725f11ccd382d86b7d4ff76c9c13c588aa9009a22559f784,1dd3e31cddecf6de5f9d4edc640502f6da1cba88cdb8e66300bfb7d8e26a0502,True,1.020501145016437,0.071531568988369862,0.98714152410137868,1.5032663153533687,OK,
