series_id,condition_id,parent_id,block_id,ground_truth,n_samples,duration_s,red_noise_alpha,period_s,qpp_fraction,data_seed,external_optimizer_seed,decision_status,valid_models,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,estimated_period_s,period_label
NWS001504,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S23_P050,NWB_A0_S23,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,23,0,VALID,3,-271.9860444518093,-266.93855124942473,-264.8827374850389,-5.047493202384544,2.055813764385846,False,51.11803467408303,formal_m1_center_not_selected
NWS001505,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S24_P050,NWB_A0_S24,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,24,0,VALID,3,-260.4434252586162,-256.9489013926653,-253.49454442063018,-3.494523865950896,3.4543569720351,False,136.68927668349914,formal_m1_center_not_selected
NWS001506,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S25_P050,NWB_A0_S25,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,25,0,VALID,3,-282.8290599047181,-275.09756372993985,-275.2868696661577,-7.731496174778272,-0.1893059362178633,False,52.173399185893,formal_m1_center_not_selected
NWS001507,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S26_P050,NWB_A0_S26,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,26,0,VALID,3,-279.8610323032098,-272.2191195880038,-273.22214075212946,-7.64191271520599,-1.0030211641256415,False,118.85037134105359,formal_m1_center_not_selected
NWS001508,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S27_P050,NWB_A0_S27,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,27,0,VALID,3,-282.0749170975874,-284.60120659167586,-275.08134258121993,2.5262894940884735,9.519864010455933,False,90.23614413414307,formal_m1_center_not_selected
NWS001509,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S28_P050,NWB_A0_S28,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,28,0,VALID,3,-274.1813535511073,-270.731597915106,-267.1032426857607,-3.449755636001271,3.6283552293453454,False,118.3332137504687,formal_m1_center_not_selected
NWS001510,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S29_P050,NWB_A0_S29,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,29,0,VALID,3,-262.2906490994314,-253.90607348799082,-254.9895245037933,-8.384575611440567,-1.083451015802467,False,41.665790450225124,formal_m1_center_not_selected
NWS001511,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S30_P050,NWB_A0_S30,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,30,0,VALID,3,-273.5005552712851,-264.8194220855676,-266.0666935145021,-8.6811331857175,-1.2472714289344822,False,95.3498813745472,formal_m1_center_not_selected
NWS001512,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S31_P050,NWB_A0_S31,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,31,0,VALID,3,-249.92480792348414,-245.4655838562613,-242.81659768778104,-4.459224067222834,2.6489861684802634,False,82.25328856939704,formal_m1_center_not_selected
NWS001513,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S32_P050,NWB_A0_S32,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,32,0,VALID,3,-262.2491831781871,-262.2411598239988,-254.97228801657872,-0.008023354188253506,7.268871807420112,False,57.317857052820656,formal_m1_center_not_selected
NWS001514,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S33_P050,NWB_A0_S33,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,33,0,VALID,3,-267.385425664334,-262.1919157890625,-260.33498998572355,-5.193509875271502,1.8569258033389247,False,47.3337584221659,formal_m1_center_not_selected
NWS001515,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S34_P050,NWB_A0_S34,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,34,0,VALID,3,-285.8189021662901,-282.31062012413196,-278.8743540346721,-3.5082820421581573,3.4362660894598775,False,58.65334892059471,formal_m1_center_not_selected
NWS001516,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S35_P050,NWB_A0_S35,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,35,0,VALID,3,-298.7443498761457,-291.4464779822088,-291.2117109194607,-7.297871893936872,0.23476706274811932,False,123.21880844307074,formal_m1_center_not_selected
NWS001517,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S36_P050,NWB_A0_S36,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,36,0,VALID,3,-268.4346406332865,-263.6532655679683,-261.1734373287371,-4.78137506531823,2.4798282392311535,False,118.63883325131687,formal_m1_center_not_selected
NWS001518,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S37_P050,NWB_A0_S37,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,37,0,VALID,3,-252.90968853007132,-252.0197467000891,-245.66267246588524,-0.8899418299822344,6.35707423420385,False,64.41317615408002,formal_m1_center_not_selected
NWS001519,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S38_P050,NWB_A0_S38,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,38,0,VALID,3,-265.49007540526935,-258.39890406700107,-258.44924419554116,-7.091171338268282,-0.050340128540085516,False,153.22044745099853,formal_m1_center_not_selected
NWS001520,NW038_QPP_N090_P050_A0_Q040,NWP_A0_S39_P050,NWB_A0_S39,STATIONARY_QPP_PRESENT,90,1780.0,0.0,50.0,0.04,39,0,VALID,3,-272.073254662986,-264.7753313287233,-264.96631806822415,-7.297923334262691,-0.19098673950082912,False,80.18342125436449,formal_m1_center_not_selected
NWS001521,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S00_P080,NWB_A0_S00,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,0,0,VALID,3,-270.5778493620185,-265.6582479162019,-263.33653714124796,-4.919601445816625,2.3217107749539423,False,41.166546962457474,formal_m1_center_not_selected
NWS001522,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S01_P080,NWB_A0_S01,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,1,0,VALID,3,-256.2201961212319,-249.6064671209634,-249.40518269834962,-6.613729000268478,0.20128442261378154,False,205.69913167141223,formal_m1_center_not_selected
NWS001523,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,2,0,VALID,3,-275.49733744673796,-267.27239691134827,-267.9771250441046,-8.224940535389692,-0.7047281327563155,False,41.157801075678194,formal_m1_center_not_selected
NWS001524,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,3,0,VALID,3,-262.5901332011436,-262.28226000548193,-258.70282930998746,-0.3078731956616707,3.579430695494466,False,149.80180222043109,formal_m1_center_not_selected
NWS001525,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,4,0,VALID,3,-296.7476908974648,-288.40930156773237,-289.87457004415177,-8.338389329732422,-1.4652684764193964,False,148.36838261348336,formal_m1_center_not_selected
NWS001526,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,5,0,VALID,3,-290.058583370787,-292.6621487388342,-282.76669059670076,2.6035653680472137,9.895458142133464,False,44.37284104263091,formal_m1_center_not_selected
NWS001527,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,6,0,VALID,3,-271.2687670988584,-264.58856966087444,-265.5495898979384,-6.6801974379839635,-0.9610202370639627,False,287.206998809879,formal_m1_center_not_selected
NWS001528,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S07_P080,NWB_A0_S07,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,7,0,VALID,3,-282.37257506079766,-285.910678416284,-275.2568938924777,3.538103355486328,10.65378452380628,False,57.180155223064666,formal_m1_center_not_selected
NWS001529,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S08_P080,NWB_A0_S08,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,8,0,VALID,3,-275.8112511770958,-267.56310225248825,-269.66372169113674,-8.248148924607563,-2.1006194386484935,False,176.67877063897876,formal_m1_center_not_selected
NWS001530,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S09_P080,NWB_A0_S09,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,9,0,VALID,3,-302.81580715736027,-294.3310994970941,-296.26611354857585,-8.484707660266167,-1.935014051481744,False,68.29701858492287,formal_m1_center_not_selected
NWS001531,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S10_P080,NWB_A0_S10,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,10,0,VALID,3,-265.32581589271865,-254.98209402495493,-257.77817499660716,-10.343721867763719,-2.7960809716522306,False,62.942665646202784,formal_m1_center_not_selected
NWS001532,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S11_P080,NWB_A0_S11,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,11,0,VALID,3,-290.15669782307276,-287.1900528262993,-283.1128607514047,-2.966644996773482,4.077192074894583,False,80.41757927298991,formal_m1_center_not_selected
NWS001533,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S12_P080,NWB_A0_S12,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,12,0,VALID,3,-275.4165478324325,-267.057861403346,-268.1461844351642,-8.358686429086504,-1.0883230318181631,False,68.85924081877631,formal_m1_center_not_selected
NWS001534,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S13_P080,NWB_A0_S13,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,13,0,VALID,3,-267.36809642092265,-259.0465468534445,-260.35611479046133,-8.321549567478144,-1.3095679370168227,False,171.68931605809692,formal_m1_center_not_selected
NWS001535,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S14_P080,NWB_A0_S14,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,14,0,VALID,3,-271.1658775863885,-263.0571604948612,-263.8994377439373,-8.108717091527296,-0.842277249076119,False,113.06369206181459,formal_m1_center_not_selected
NWS001536,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S15_P080,NWB_A0_S15,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,15,0,VALID,3,-300.9779265409128,-297.9689742602172,-293.97661545614665,-3.0089522806956097,3.992358804070534,False,77.10551029507681,formal_m1_center_not_selected
NWS001537,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S16_P080,NWB_A0_S16,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,16,0,VALID,3,-323.18694750545893,-313.2804916845082,-316.6841999641829,-9.906455820950725,-3.4037082796746745,False,63.78949056530387,formal_m1_center_not_selected
NWS001538,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S17_P080,NWB_A0_S17,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,17,0,VALID,3,-265.11729699336604,-267.33367040153627,-258.0327784553769,2.2163734081702273,9.300891946159368,False,50.767036482041,formal_m1_center_not_selected
NWS001539,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S18_P080,NWB_A0_S18,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,18,0,VALID,3,-261.2737106303997,-259.4770768195751,-254.72158544030776,-1.7966338108246305,4.755491379267312,False,97.08868229559685,formal_m1_center_not_selected
NWS001540,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S19_P080,NWB_A0_S19,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,19,0,VALID,3,-277.7974640739074,-270.9877863237626,-271.1184483995191,-6.809677750144829,-0.13066207575650424,False,299.99999999999994,formal_m1_center_not_selected
NWS001541,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S20_P080,NWB_A0_S20,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,20,0,VALID,3,-307.73681540688364,-299.82389435612845,-300.4508012935013,-7.9129210507551875,-0.6269069373728371,False,99.71156907414193,formal_m1_center_not_selected
NWS001542,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S21_P080,NWB_A0_S21,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,21,0,VALID,3,-279.9413892464907,-274.4985862790601,-272.74884244056193,-5.442802967430623,1.7497438384981479,False,186.01982043116962,formal_m1_center_not_selected
NWS001543,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S22_P080,NWB_A0_S22,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,22,0,VALID,3,-278.3574896829397,-274.1267480411354,-271.1849697043423,-4.230741641804286,2.9417783367931065,False,40.44413789243112,formal_m1_center_not_selected
NWS001544,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S23_P080,NWB_A0_S23,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,23,0,VALID,3,-272.49934615862907,-267.3744299883085,-265.41111537724163,-5.124916170320546,1.9633146110668918,False,51.14662607721761,formal_m1_center_not_selected
NWS001545,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S24_P080,NWB_A0_S24,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,24,0,VALID,3,-260.6251985694466,-257.09403510944117,-253.68403361344707,-3.5311634600054163,3.410001495994095,False,136.64088505667942,formal_m1_center_not_selected
NWS001546,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S25_P080,NWB_A0_S25,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,25,0,VALID,3,-282.7304839405235,-274.9838536544473,-275.35973445913294,-7.746630286076254,-0.3758808046856643,False,52.21150016254046,formal_m1_center_not_selected
NWS001547,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S26_P080,NWB_A0_S26,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,26,0,VALID,3,-279.5111594294238,-271.948788184276,-272.8890463215978,-7.562371245147801,-0.9402581373217913,False,113.11258810699621,formal_m1_center_not_selected
NWS001548,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S27_P080,NWB_A0_S27,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,27,0,VALID,3,-282.6754992743084,-285.70278005066757,-275.6818507266624,3.0272807763591913,10.02092932400518,False,90.25619166871716,formal_m1_center_not_selected
NWS001549,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S28_P080,NWB_A0_S28,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,28,0,VALID,3,-274.29986955369185,-270.8335952687494,-267.22256482567684,-3.4662742849424717,3.6110304430725364,False,118.37017817139365,formal_m1_center_not_selected
NWS001550,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S29_P080,NWB_A0_S29,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,29,0,VALID,3,-261.7091702187994,-253.22890333951486,-254.1665797072776,-8.480266879284528,-0.937676367762748,False,41.645495963393486,formal_m1_center_not_selected
NWS001551,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S30_P080,NWB_A0_S30,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,30,0,VALID,3,-273.2191642682151,-264.4978458023758,-265.7898275556306,-8.72131846583926,-1.2919817532547881,False,95.31985957181215,formal_m1_center_not_selected
NWS001552,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S31_P080,NWB_A0_S31,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,31,0,VALID,3,-249.51927701339946,-244.9947641748964,-242.4108579001064,-4.524512838503057,2.583906274789996,False,82.25688584968273,formal_m1_center_not_selected
NWS001553,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S32_P080,NWB_A0_S32,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,32,0,VALID,3,-261.9287618344217,-261.3163764972524,-254.6478940594394,-0.6123853371693144,6.668482437812997,False,57.54067228222371,formal_m1_center_not_selected
NWS001554,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S33_P080,NWB_A0_S33,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,33,0,VALID,3,-267.7011098774542,-262.3633228989686,-260.6657375548249,-5.33778697848561,1.6975853441437039,False,47.34453875074859,formal_m1_center_not_selected
NWS001555,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S34_P080,NWB_A0_S34,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,34,0,VALID,3,-286.4395147767517,-282.63885753213316,-279.4943445071982,-3.8006572446185487,3.1445130249349518,False,58.84819469090848,formal_m1_center_not_selected
NWS001556,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S35_P080,NWB_A0_S35,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,35,0,VALID,3,-299.8428341283941,-292.67643181035993,-292.3493059204142,-7.166402318034159,0.32712588994570524,False,123.18264717347802,formal_m1_center_not_selected
NWS001557,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S36_P080,NWB_A0_S36,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,36,0,VALID,3,-268.6804857411762,-263.93366649239846,-261.41872159469096,-4.74681924877774,2.514944897707494,False,118.60856941590423,formal_m1_center_not_selected
NWS001558,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S37_P080,NWB_A0_S37,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,37,0,VALID,3,-253.66862915899537,-252.88628799752118,-246.4246678833016,-0.7823411614741929,6.461620114219585,False,64.61730207030128,formal_m1_center_not_selected
NWS001559,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S38_P080,NWB_A0_S38,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,38,0,VALID,3,-265.33245904572055,-258.1700877606093,-258.27454364432447,-7.162371285111249,-0.10445588371516124,False,153.2328780337293,formal_m1_center_not_selected
NWS001560,NW039_QPP_N090_P080_A0_Q040,NWP_A0_S39_P080,NWB_A0_S39,STATIONARY_QPP_PRESENT,90,1780.0,0.0,80.0,0.04,39,0,VALID,3,-271.3887077697879,-264.25696010215,-264.2828313883505,-7.13174766763791,-0.025871286200469967,False,80.35798255036926,formal_m1_center_not_selected
NWS001561,NW040_NULL_N090_A1,NWP_A1_S00_NULL,NWB_A1_S00,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,0,0,VALID,3,-366.3926253205594,-359.8260095649078,-362.2923895328245,-6.566615755651583,-2.46637996791668,False,83.93243543594303,formal_m1_center_not_selected
NWS001562,NW040_NULL_N090_A1,NWP_A1_S01_NULL,NWB_A1_S01,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,1,0,VALID,3,-310.03397881083623,-310.00223760339827,-302.67763822992447,-0.031741207437960384,7.324599373473802,False,65.68669803285061,formal_m1_center_not_selected
NWS001563,NW040_NULL_N090_A1,NWP_A1_S02_NULL,NWB_A1_S02,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,2,0,VALID,3,-335.25081226925874,-326.8974755733171,-329.80752820608666,-8.353336695941664,-2.9100526327695775,False,56.70346307203691,formal_m1_center_not_selected
NWS001564,NW040_NULL_N090_A1,NWP_A1_S03_NULL,NWB_A1_S03,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,3,0,VALID,3,-328.5166274620863,-320.52840500654594,-321.39711206122365,-7.988222455540381,-0.8687070546777136,False,109.65754683237641,formal_m1_center_not_selected
NWS001565,NW040_NULL_N090_A1,NWP_A1_S04_NULL,NWB_A1_S04,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,4,0,VALID,3,-341.5180152645899,-331.2849223935922,-333.9893208441764,-10.233092870997723,-2.704398450584222,False,205.20506322344008,formal_m1_center_not_selected
NWS001566,NW040_NULL_N090_A1,NWP_A1_S05_NULL,NWB_A1_S05,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,5,0,VALID,3,-322.32140585881695,-318.30933864468494,-316.4958530627225,-4.012067214132003,1.813485581962425,False,88.93806673975189,formal_m1_center_not_selected
NWS001567,NW040_NULL_N090_A1,NWP_A1_S06_NULL,NWB_A1_S06,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,6,0,VALID,3,-372.8670539584788,-367.9737110606523,-367.3178185184499,-4.8933428978264715,0.6558925422024231,False,96.89318563253858,formal_m1_center_not_selected
NWS001568,NW040_NULL_N090_A1,NWP_A1_S07_NULL,NWB_A1_S07,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,7,0,VALID,3,-335.28278859094667,-331.4836530477143,-328.6023072999071,-3.799135543232353,2.881345747807188,False,64.2208432900033,formal_m1_center_not_selected
NWS001569,NW040_NULL_N090_A1,NWP_A1_S08_NULL,NWB_A1_S08,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,8,0,VALID,3,-363.9913080210775,-358.4342333718443,-357.99939597553737,-5.557074649233186,0.4348373963069321,False,78.86585081385707,formal_m1_center_not_selected
NWS001570,NW040_NULL_N090_A1,NWP_A1_S09_NULL,NWB_A1_S09,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,9,0,VALID,3,-331.59124025577887,-328.05992290952065,-324.2746017870899,-3.53131734625822,3.78532112243073,False,55.17921717448795,formal_m1_center_not_selected
NWS001571,NW040_NULL_N090_A1,NWP_A1_S10_NULL,NWB_A1_S10,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,10,0,VALID,3,-345.2304522551633,-343.4984365722746,-339.04629138599563,-1.7320156828886866,4.452145186278983,False,208.4634279641303,formal_m1_center_not_selected
NWS001572,NW040_NULL_N090_A1,NWP_A1_S11_NULL,NWB_A1_S11,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,11,0,VALID,3,-402.16040134026497,-393.72963942969665,-396.4318908778271,-8.430761910568322,-2.7022514481304256,False,133.97914004498531,formal_m1_center_not_selected
NWS001573,NW040_NULL_N090_A1,NWP_A1_S12_NULL,NWB_A1_S12,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,12,0,VALID,3,-335.95173445825236,-331.3929792710908,-329.3944769235781,-4.55875518716158,1.9985023475126695,False,197.63291133092866,formal_m1_center_not_selected
NWS001574,NW040_NULL_N090_A1,NWP_A1_S13_NULL,NWB_A1_S13,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,13,0,VALID,3,-314.57540506572843,-322.57883838832777,-308.7521244248334,8.003433322599335,13.826713963494342,False,60.85617266869888,formal_m1_center_not_selected
NWS001575,NW040_NULL_N090_A1,NWP_A1_S14_NULL,NWB_A1_S14,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,14,0,VALID,3,-345.0924360597599,-343.303230685741,-343.29914303629346,-1.7892053740188771,0.0040876494475696745,False,85.80058588183591,formal_m1_center_not_selected
NWS001576,NW040_NULL_N090_A1,NWP_A1_S15_NULL,NWB_A1_S15,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,15,0,VALID,3,-381.2873820693735,-375.6826390941178,-374.1207052503446,-5.604742975255704,1.561933843773204,False,67.68867778195683,formal_m1_center_not_selected
NWS001577,NW040_NULL_N090_A1,NWP_A1_S16_NULL,NWB_A1_S16,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,16,0,VALID,3,-285.34554342071067,-278.50066539279004,-280.2644949761991,-6.844878027920629,-1.7638295834090627,False,114.97536420908044,formal_m1_center_not_selected
NWS001578,NW040_NULL_N090_A1,NWP_A1_S17_NULL,NWB_A1_S17,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,17,0,VALID,3,-307.9580128262119,-301.6159980658886,-301.75849964029146,-6.342014760323309,-0.14250157440284283,False,85.84225051249805,formal_m1_center_not_selected
NWS001579,NW040_NULL_N090_A1,NWP_A1_S18_NULL,NWB_A1_S18,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,18,0,VALID,3,-373.3387595349903,-363.96366892964016,-366.24667711136584,-9.375090605350124,-2.283008181725677,False,59.19258862455728,formal_m1_center_not_selected
NWS001580,NW040_NULL_N090_A1,NWP_A1_S19_NULL,NWB_A1_S19,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,19,0,VALID,3,-354.91658022253165,-348.56120133638,-347.82762468940837,-6.355378886151641,0.7335766469716418,False,119.8187420973495,formal_m1_center_not_selected
NWS001581,NW040_NULL_N090_A1,NWP_A1_S20_NULL,NWB_A1_S20,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,20,0,VALID,3,-358.24893814225715,-356.7368072281453,-356.36502061496356,-1.5121309141118218,0.37178661318176864,False,116.44727272313432,formal_m1_center_not_selected
NWS001582,NW040_NULL_N090_A1,NWP_A1_S21_NULL,NWB_A1_S21,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,21,0,VALID,3,-318.7209951086133,-317.27839014850537,-312.72029623428045,-1.4426049601079285,4.558093914224912,False,99.49007108825181,formal_m1_center_not_selected
NWS001583,NW040_NULL_N090_A1,NWP_A1_S22_NULL,NWB_A1_S22,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,22,0,VALID,3,-292.8549787800358,-296.9192723804558,-287.19816309308317,4.064293600420001,9.721109287372656,False,81.25658940983566,formal_m1_center_not_selected
NWS001584,NW040_NULL_N090_A1,NWP_A1_S23_NULL,NWB_A1_S23,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,23,0,VALID,3,-387.93540813430417,-381.0321080637582,-380.70240663814644,-6.903300070545981,0.329701425611745,False,49.2135761223149,formal_m1_center_not_selected
NWS001585,NW040_NULL_N090_A1,NWP_A1_S24_NULL,NWB_A1_S24,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,24,0,VALID,3,-337.0373648535315,-340.2397719813576,-334.1383642611439,3.2024071278260635,6.101407720213672,False,90.43724019160841,formal_m1_center_not_selected
NWS001586,NW040_NULL_N090_A1,NWP_A1_S25_NULL,NWB_A1_S25,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,25,0,VALID,3,-364.93820449889853,-359.1213888047602,-358.5356332799925,-5.816815694138313,0.5857555247677055,False,158.9731868430112,formal_m1_center_not_selected
NWS001587,NW040_NULL_N090_A1,NWP_A1_S26_NULL,NWB_A1_S26,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,26,0,VALID,3,-316.11668884127334,-310.1226886445426,-309.72903919975397,-5.994000196730724,0.39364944478865027,False,108.25699972508748,formal_m1_center_not_selected
NWS001588,NW040_NULL_N090_A1,NWP_A1_S27_NULL,NWB_A1_S27,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,27,0,VALID,3,-326.49482468626024,-318.3956757888768,-320.0952088024289,-8.09914889738343,-1.6995330135520703,False,51.88799437161321,formal_m1_center_not_selected
NWS001589,NW040_NULL_N090_A1,NWP_A1_S28_NULL,NWB_A1_S28,NULL_FLARE_RED_NOISE,90,1780.0,1.0,,,28,0,VALID,3,-340.68727863343895,-333.45789470755324,-334.5252543774502,-7.229383925885713,-1.0673596698969732,False,48.37218631670254,formal_m1_center_not_selected
